SJ3_2040_1980.OTOTP:1985, 1,17,11,45, 0.16000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985, 2,21,11,40, 0.15000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985, 3,25,11,30, 0.10000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985, 4,22,11, 0, 0.11000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985, 6,26, 7,25, 0.15000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985, 7,17,10,45, 0.23000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985, 8, 5,10,30, 0.20000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985, 9,24, 8, 0, 0.31000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985,10,23,10,10, 0.47000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985,11,14,11,20, 0.21000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1985,12,12,10,40, 0.16000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 1,22, 9,30, 0.90000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 2,12,10,30, 0.70000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 3,19,11, 0, 0.70000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 4, 1,15, 5, 0.10000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 5, 6,12, 0, 0.18000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 6, 5,15, 0, 0.25000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 7,16,11,20, 0.23000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 8, 6,11,30, 0.21000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986, 9,11,10,30, 0.28000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986,10,22,11,18, 0.26000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986,11, 4,10,47, 0.26000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1986,12,11, 8,30, 0.10000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 1, 8,12, 5, 0.18000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 2,18,10, 0, 0.15000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 3, 3,13,35, 0.17000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 4, 7,13, 0, 0.11000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 5,20,13, 5, 0.15000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 6,16,10, 0, 0.12000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 7,13,12, 0, 0.20000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 8,13,14, 0, 0.48000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987, 9,23,14, 0, 0.21000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987,10, 6,10,30, 0.22000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987,11, 2,14, 0, 0.27000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1987,12,14,14, 0, 0.17000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 1, 4,14,45, 0.23000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 2, 3,12, 0, 0.12000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 3, 1,14, 0, 0.19000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 4,13,12, 0, 0.10000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 5, 5,11, 0, 0.15000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 6,13, 9,30, 0.13000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 7,12,12, 0, 0.21000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 8,11,12, 0, 0.21000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988, 9, 8,13, 0, 0.16000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988,10,12,12,30, 0.33000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988,11,17,12, 0, 0.17000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1988,12,12,11, 0, 0.13000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 1, 4,11, 0, 0.11000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 2, 1,13, 0, 0.90000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 3, 1,12, 0, 0.80000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 4, 5,11, 0, 0.40000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 5, 9,11, 0, 0.90000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 6, 5,14,30, 0.10000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 7,13,14, 0, 0.38000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 8, 8,11,30, 0.27000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989, 9,11,12, 0, 0.18000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989,10,23,12, 0, 0.10000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989,10,26,12,50, 0.10000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1989,11, 6,12,30, 0.90000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1989,12, 7,10, 0, 0.90000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 1, 8,12, 0, 0.70000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 2, 1,13, 0, 0.40000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 3, 1,10, 0, 0.40000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 4, 3,14, 0, 0.90000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 5, 8,11, 0, 0.50000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 6, 5,12, 0, 0.80000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 7, 9,13, 0, 0.90000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 8, 9,10, 0, 0.50000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990, 9,10,11, 0, 0.28000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1990,10, 2,12, 0, 0.11000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1990,11, 8,11,45, 0.40000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1990,12, 6,10, 0, 0.40000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 1, 2,11, 0, 0.70000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 2, 6,11, 0, 0.60000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 3, 4,12, 0, 0.44000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 4, 2,13,15, 0.50000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 5, 2, 9,45, 0.30000E-01,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 6,18,13, 0, 0.16000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 7, 1,14, 0, 0.12000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 8, 1,10, 0, 0.13000E+00,-,WQN0217   
SJ3_2040_1980.OTOTP:1991, 9, 4,13,30, 0.14000E+00,-,WQN0217   
