bad_data_JL6_6890_6990.OTOTP:1985, 1,15,10, 0, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1985, 2,11,13,30, 0.10000E+00,<,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1985, 3,21,11,50, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1985, 6, 4,12, 0, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1985, 7,10,10,30, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1985,12,18,12,20, 0.10000E+00,<,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 1, 9,14, 0, 0.12000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 2,25,14, 0, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 3,27,13, 0, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 4,14,13,30, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 5,27,11,30, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 6,23,12,30, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 7, 2,11,10, 0.30000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 7,15,11,50, 0.40000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 8,14,10,45, 0.30000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 8,26,10, 0, 0.30000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986, 9,22,11,30, 0.40000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986,10, 1,15,10, 0.40000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986,11,13,12, 0, 0.40000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1986,12,23,13,45, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 1, 6,13,45, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 2,25,12,15, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 3,24,13,30, 0.10000E+00,<,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 4,16,11,55, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 5,27,13,15, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 6,22,11,25, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 7,16,13,15, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987, 8,20,13,15, 0.50000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1987,12,29,12,45, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1988, 2,24,13,10, 0.20000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1988, 3, 2,11,20, 0.10000E+00,-,2-JMS189.3
bad_data_JL6_6890_6990.OTOTP:1988, 7,21,10,20, 0.60000E+00,-,2-JMS189.3
