XL0_5320_0001.OTOTP:1985,10,17,10,30, 0.14000E+00,-,01594670  
XL0_5320_0001.OTOTP:1986, 3,11,13,15, 0.50000E-01,-,01594670  
XL0_5320_0001.OTOTP:1986, 5,14,18,15, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1986, 6,11,20,30, 0.15000E+00,-,01594670  
XL0_5320_0001.OTOTP:1986, 8,13,14, 0, 0.12000E+01,-,01594670  
XL0_5320_0001.OTOTP:1986, 9,17,13,15, 0.17000E+00,-,01594670  
XL0_5320_0001.OTOTP:1987,11,23,15,15, 0.90000E+00,-,01594670  
XL0_5320_0001.OTOTP:1987,12,14,15,25, 0.50000E-01,-,01594670  
XL0_5320_0001.OTOTP:1988, 2,22,13,15, 0.30000E-01,-,01594670  
XL0_5320_0001.OTOTP:1988, 3,17,12,45, 0.35000E-01,-,01594670  
XL0_5320_0001.OTOTP:1988, 4,26,12,30, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1988, 5,24,12,30, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1988,12,21,14,30, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1989, 3,14,12, 0, 0.20000E-01,-,01594670  
XL0_5320_0001.OTOTP:1989, 4, 6,14,40, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989, 4,19,11,30, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1989, 4,19,11,35, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1989, 6, 7,13, 0, 0.21000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989, 6,13, 9, 0, 0.12000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989, 7,18,13, 0, 0.50000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989, 7,18,13, 5, 0.40000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989, 8,15,10,45, 0.19000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989, 9,14, 8,45, 0.10000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989, 9,20,19,30, 0.19000E+00,-,01594670  
XL0_5320_0001.OTOTP:1989,11,15, 8,15, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1989,12,21, 9,30, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990, 1,26, 8, 0, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 1,31,11, 0, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990, 2,28, 9, 0, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990, 3,17,18,15, 0.22000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 3,17,21,15, 0.19000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 3,17,23,15, 0.16000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 3,18, 2,45, 0.17000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 3,29,14,15, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990, 3,29,14,45, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990, 4, 3,11,30, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 4,26, 8, 0, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990, 4,29,12, 0, 0.22000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 4,29,17,30, 0.19000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 4,29,22,30, 0.29000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 4,30, 2,30, 0.24000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 5,10,16,30, 0.21000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 5,22,10, 0, 0.12000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 6,27, 9,30, 0.10000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 7,19, 7, 0, 0.13000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 8, 9,13,37, 0.30000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 8,10, 0,37, 0.19000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 8,14, 1,50, 0.21000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 8,14, 7,50, 0.15000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 8,29, 6,15, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990, 9,27, 6,45, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990,10,23, 0, 0, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990,10,23,13,20, 0.14000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990,10,23,19,20, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990,10,24, 0, 0, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990,10,24, 1,20, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990,11, 1, 8,15, 0.40000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990,11,29,10,30, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990,11,29,10,40, 0.10000E+00,-,01594670  
XL0_5320_0001.OTOTP:1990,12,15, 0, 0, 0.10000E-02,<,01594670  
XL0_5320_0001.OTOTP:1990,12,16, 0, 0, 0.10000E-02,<,01594670  
XL0_5320_0001.OTOTP:1990,12,27, 8,10, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990,12,27, 8,15, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1990,12,28, 0, 0, 0.10000E-02,<,01594670  
XL0_5320_0001.OTOTP:1991, 1, 9, 0, 0, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991, 1, 9, 7,27, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1, 9,10,27, 0.12000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1, 9,13,27, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1, 9,16,27, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991, 1, 9,19,27, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,11, 0, 0, 0.10000E-02,<,01594670  
XL0_5320_0001.OTOTP:1991, 1,12, 0, 0, 0.16000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,12, 0,47, 0.24000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,12, 2,47, 0.21000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,12, 4,47, 0.17000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,12, 6,47, 0.16000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,12, 8,47, 0.15000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,12,18,47, 0.16000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 1,30,12, 0, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991, 2,27, 7,45, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991, 3,28, 9,30, 0.10000E-02,<,01594670  
XL0_5320_0001.OTOTP:1991, 4,25, 8,45, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991, 5,28,14, 0, 0.12000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 6,18,12,30, 0.12000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 6,18,12,35, 0.13000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 7,23, 9,15, 0.19000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 8,21, 9,15, 0.24000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991, 9,12,10,45, 0.13000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991,10,28,14,35, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991,11,20,14,15, 0.50000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991,11,20,14,20, 0.40000E-01,-,01594670  
XL0_5320_0001.OTOTP:1991,12, 4,10,40, 0.15000E+00,-,01594670  
XL0_5320_0001.OTOTP:1991,12,16,16, 0, 0.10000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 1,22,12,20, 0.30000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 2,18,11, 0, 0.20000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 3,18,10,20, 0.40000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 3,27, 7,10, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 3,27,10,15, 0.10000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 4,20,14,10, 0.41000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 5,18, 9,15, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 5,18, 9,20, 0.50000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 5,31, 8,30, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 6,29,12,15, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 7,28,12,45, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 8,25,13,30, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992, 9, 6,24, 0, 0.29000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 9,28,21,30, 0.23000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 9,29, 0,18, 0.23000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 9,29, 2,30, 0.16000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 9,29, 4,30, 0.13000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992, 9,29, 6,42, 0.14000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992,10, 7, 7,30, 0.30000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,10, 7, 7,35, 0.40000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,10,28,13,30, 0.40000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,11,30,12,40, 0.10000E-01,<,01594670  
XL0_5320_0001.OTOTP:1992,12,11, 0,42, 0.19000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992,12,11, 5, 7, 0.14000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992,12,11, 9,48, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1992,12,11,14,48, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,12,11,20, 0, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,12,12, 0,54, 0.80000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,12,12, 5,58, 0.70000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,12,12,12,12, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1992,12,21,15,15, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1993, 1,12,14,30, 0.60000E-01,-,01594670  
XL0_5320_0001.OTOTP:1993, 2,23,10, 0, 0.10000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4, 9,30, 0.18000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,12, 0, 0.60000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,13,18, 0.70000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,14,30, 0.70000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,16,12, 0.46000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,17,24, 0.31000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,18,36, 0.23000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,20,33, 0.18000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,21,48, 0.17000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 4,23,12, 0.17000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 5, 0,54, 0.11000E+00,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 5, 3, 0, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1993, 3, 5, 5,48, 0.90000E-01,-,01594670  
XL0_5320_0001.OTOTP:1993, 3,18, 9,45, 0.50000E-01,-,01594670  
