TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.008041,0.050000,0,0.000804,0.008041,0.500000,0.000050,0.000100
A10003,1,0,0,1,0,1,0,1,0,0.006904,0.050000,0,0.000690,0.006904,0.500000,0.000050,0.000100
A10005,1,0,0,1,0,1,0,1,0,0.010115,0.050000,0,0.001012,0.010115,0.500000,0.000050,0.000100
A11001,1,0,0,1,0,1,0,1,0,0.007436,0.050000,0,0.000744,0.007436,0.500000,0.000050,0.000100
A24001,1,0,0,1,0,1,0,1,0,0.011381,0.050000,0,0.001138,0.011381,0.500000,0.000050,0.000100
A24003,1,0,0,1,0,1,0,1,0,0.008559,0.050000,0,0.000856,0.008559,0.500000,0.000050,0.000100
A24005,1,0,0,1,0,1,0,1,0,0.008208,0.050000,0,0.000821,0.008208,0.500000,0.000050,0.000100
A24009,1,0,0,1,0,1,0,1,0,0.008526,0.050000,0,0.000853,0.008526,0.500000,0.000050,0.000100
A24011,1,0,0,1,0,1,0,1,0,0.008603,0.050000,0,0.000860,0.008603,0.500000,0.000050,0.000100
A24013,1,0,0,1,0,1,0,1,0,0.008140,0.050000,0,0.000814,0.008140,0.500000,0.000050,0.000100
A24015,1,0,0,1,0,1,0,1,0,0.008556,0.050000,0,0.000856,0.008556,0.500000,0.000050,0.000100
A24017,1,0,0,1,0,1,0,1,0,0.008049,0.050000,0,0.000805,0.008049,0.500000,0.000050,0.000100
A24019,1,0,0,1,0,1,0,1,0,0.008123,0.050000,0,0.000812,0.008123,0.500000,0.000050,0.000100
A24021,1,0,0,1,0,1,0,1,0,0.007827,0.050000,0,0.000783,0.007827,0.500000,0.000050,0.000100
A24023,1,0,0,1,0,1,0,1,0,0.011707,0.050000,0,0.001171,0.011707,0.500000,0.000050,0.000100
A24025,1,0,0,1,0,1,0,1,0,0.007921,0.050000,0,0.000792,0.007921,0.500000,0.000050,0.000100
A24027,1,0,0,1,0,1,0,1,0,0.008808,0.050000,0,0.000881,0.008808,0.500000,0.000050,0.000100
A24029,1,0,0,1,0,1,0,1,0,0.007414,0.050000,0,0.000741,0.007414,0.500000,0.000050,0.000100
A24031,1,0,0,1,0,1,0,1,0,0.008178,0.050000,0,0.000818,0.008178,0.500000,0.000050,0.000100
A24033,1,0,0,1,0,1,0,1,0,0.008622,0.050000,0,0.000862,0.008622,0.500000,0.000050,0.000100
A24035,1,0,0,1,0,1,0,1,0,0.007384,0.050000,0,0.000738,0.007384,0.500000,0.000050,0.000100
A24037,1,0,0,1,0,1,0,1,0,0.007466,0.050000,0,0.000747,0.007466,0.500000,0.000050,0.000100
A24039,1,0,0,1,0,1,0,1,0,0.013430,0.050000,0,0.001343,0.013430,0.500000,0.000050,0.000100
A24041,1,0,0,1,0,1,0,1,0,0.007745,0.050000,0,0.000775,0.007745,0.500000,0.000050,0.000100
A24043,1,0,0,1,0,1,0,1,0,0.011701,0.050000,0,0.001170,0.011701,0.500000,0.000050,0.000100
