TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.007568,0.069837,0,0.000757,0.007568,0.500000,0.000070,0.102E-05
A10003,1,0,0,1,0,1,0,1,0,0.001718,0.021851,0,0.000171,0.001718,0.500000,0.000022,0.543E-06
A10005,1,0,0,1,0,1,0,1,0,0.017533,0.103535,0,0.001754,0.017533,0.500000,0.000104,0.108E-05
A11001,1,0,0,1,0,1,0,1,0,0.005756,0.061368,0,0.000575,0.005756,0.500000,0.000061,0.112E-05
A24001,1,0,0,1,0,1,0,1,0,0.002248,0.032754,0,0.000225,0.002248,0.500000,0.000033,0.128E-05
A24003,1,0,0,1,0,1,0,1,0,0.002758,0.027937,0,0.000276,0.002758,0.500000,0.000028,0.747E-06
A24005,1,0,0,1,0,1,0,1,0,0.004270,0.052438,0,0.000427,0.004270,0.500000,0.000052,0.605E-06
A24009,1,0,0,1,0,1,0,1,0,0.002742,0.030592,0,0.000274,0.002742,0.500000,0.000031,0.835E-06
A24011,1,0,0,1,0,1,0,1,0,0.004270,0.031581,0,0.000427,0.004270,0.500000,0.000031,0.110E-05
A24013,1,0,0,1,0,1,0,1,0,0.002920,0.036406,0,0.000292,0.002920,0.500000,0.000036,0.802E-06
A24015,1,0,0,1,0,1,0,1,0,0.005462,0.051217,0,0.000547,0.005462,0.500000,0.000051,0.992E-06
A24017,1,0,0,1,0,1,0,1,0,0.002039,0.023111,0,0.000204,0.002039,0.500000,0.000023,0.107E-05
A24019,1,0,0,1,0,1,0,1,0,0.002261,0.021650,0,0.000226,0.002261,0.500000,0.000022,0.969E-06
A24021,1,0,0,1,0,1,0,1,0,0.002232,0.031265,0,0.000223,0.002232,0.500000,0.000031,0.716E-06
A24023,1,0,0,1,0,1,0,1,0,0.001244,0.015890,0,0.000125,0.001244,0.500000,0.000016,0.540E-06
A24025,1,0,0,1,0,1,0,1,0,0.002703,0.035798,0,0.000271,0.002703,0.500000,0.000036,0.505E-06
A24027,1,0,0,1,0,1,0,1,0,0.004086,0.046398,0,0.000408,0.004086,0.500000,0.000046,0.754E-06
A24029,1,0,0,1,0,1,0,1,0,0.002632,0.027141,0,0.000263,0.002632,0.500000,0.000027,0.680E-06
A24031,1,0,0,1,0,1,0,1,0,0.003920,0.049146,0,0.000392,0.003920,0.500000,0.000049,0.758E-06
A24033,1,0,0,1,0,1,0,1,0,0.004742,0.044982,0,0.000474,0.004742,0.500000,0.000045,0.123E-05
