 seg ,TOTN,TOTP
PL0_5000_0001, -999.0000,    1.0422
JB3_6820_7053,    0.9092,    0.4888
EM2_3980_0001,    0.6389,    0.1804
EL1_5430_0001,    0.7285,    0.1647
EL0_4560_4562,    1.1973,    0.1784
EL0_4561_4562,    1.1973,    0.1784
EL0_4562_0001, -999.0000, -999.0000
WU0_3021_3020,    1.5314,    0.9168
WU2_3020_3320,    1.5314,    0.9168
WM0_3881_3880,    0.9249,    1.5719
WM1_3882_3880,    0.9249,    1.5719
WM3_3880_4060,    0.9249,    1.5719
WM1_3660_3910,    0.8886,    1.2131
PL1_5370_5470, -999.0000,    0.9595
PL1_5230_0001,    1.0071,    0.6761
PL1_4540_0001, -999.0000,    1.1099
PL1_4460_4780,    0.8415,    1.8807
PL0_5540_5490, -999.0000,    1.0994
PL0_5070_0001,    0.7713,    1.1633
PL0_5010_5130,    0.7439,    1.3067
XL1_4690_0001,    0.6759,    2.1560
XL0_5320_0001,    0.4233,    0.5849
 seg ,TOTN,TOTP
GY0_3800_3801,    0.9228,    0.7653
GY0_4240_3951,    1.0240,    0.4865
GY0_4530_4532,    1.0062,    0.8390
GY0_4531_4532,    0.8427,    0.3516
GY0_4532_3951,    0.8427,    0.3516
GY0_3951_3952,    0.8427,    0.3516
 seg ,TOTN,TOTP
JA1_7600_7570,    1.0065,    0.6913
JA2_7410_7470,    1.0065,    0.6913
JA2_7570_7480,    1.0065,    0.6913
JA1_7640_7280,    1.0065,    0.6913
JA2_7550_7280,    1.0065,    0.6913
JA4_7280_7340,    1.0065,    0.6913
JA4_7340_7470,    1.0065,    0.6913
JA4_7470_7480,    1.0065,    0.6913
JA5_7480_0001,    1.0065,    0.6913
 seg ,TOTN,TOTP
JL3_7020_7100,    1.0263,    1.4454
JL2_6240_6520,    1.0263,    1.4454
JL2_7110_7120,    1.0263,    1.4454
JL1_6560_6440,    1.0263,    1.4454
JL1_6760_6910,    1.0263,    1.4454
JL2_7120_6970,    1.0263,    1.4454
JL2_6440_6441,    1.0263,    1.4454
JL2_6441_6520,    1.0263,    1.4454
JL1_6770_6850,    1.0263,    1.4454
JL1_6910_6960,    1.0263,    1.4454
JL1_7080_7190,    1.0263,    1.4454
JL4_6520_6710,    1.0263,    1.4454
JL2_6850_6890,    1.0263,    1.4454
JL1_7530_7430,    1.0263,    1.4454
JL4_6710_6740,    1.0263,    1.4454
JL2_7240_7350,    1.0263,    1.4454
JL1_6940_7200,    1.0263,    1.4454
JU2_7180_7380,    1.0263,    1.4454
JL1_7190_7250,    1.0263,    1.4454
JL2_7350_7090,    1.0263,    1.4454
JL1_7200_7250,    1.0263,    1.4454
JU1_7750_7560,    1.0263,    1.4454
JU1_6880_7260,    1.0263,    1.4454
JL2_7250_7090,    1.0263,    1.4454
JL3_7090_7150,    1.0263,    1.4454
JU2_6410_6640,    1.0263,    1.4454
JU1_7630_7490,    1.0263,    1.4454
JU3_6640_6790,    1.0263,    1.4454
JU3_6790_7260,    1.0263,    1.4454
JU1_7560_7500,    1.0263,    1.4454
JU1_6300_6650,    1.0263,    1.4454
JU4_7260_7380,    1.0263,    1.4454
JU1_7690_7490,    1.0263,    1.4454
JU2_7450_7360,    1.0263,    1.4454
JU1_6340_6650,    1.0263,    1.4454
JU4_7380_7160,    1.0263,    1.4454
JU3_7490_7400,    1.0263,    1.4454
JU3_7400_7510,    1.0263,    1.4454
JU3_6650_7300,    1.0263,    1.4454
JU2_7140_7330,    1.0263,    1.4454
JU2_7360_7000,    1.0263,    1.4454
JU1_6290_6590,    1.0263,    1.4454
JU3_6380_6900,    1.0263,    1.4454
JU1_6590_6600,    1.0263,    1.4454
JU2_6600_6810,    1.0263,    1.4454
JU2_6810_6900,    1.0263,    1.4454
JU3_6900_6950,    1.0263,    1.4454
JU3_6950_7330,    1.0263,    1.4454
JU4_7330_7000,    1.0263,    1.4454
JU4_7000_7300,    1.0263,    1.4454
JU5_7300_7510,    1.0263,    1.4454
JU5_7510_7500,    1.0263,    1.4454
JU5_7500_7420,    1.0263,    1.4454
JU5_7420_7160,    1.0263,    1.4454
JL6_7160_7440,    1.0263,    1.4454
JL6_7440_7430,    1.0263,    1.4454
JL6_7430_7320,    1.0263,    1.4454
JL6_7320_7150,    1.0263,    1.4454
JL6_7150_6890,    1.0263,    1.4454
JL6_6890_6990,    1.0263,    1.4454
JL6_6990_6960,    1.0263,    1.4454
JL6_6960_6970,    1.0263,    1.4454
JL6_6970_6740,    1.0263,    1.4454
JL6_6740_7100,    1.0263,    1.4454
JL7_7100_7030,    1.0263,    1.4454
 seg ,TOTN,TOTP
PS2_6730_6660,    0.5827,    0.2820
PS0_6150_6160,    0.5827,    0.2820
PS2_6660_6490,    0.5827,    0.2820
PS3_6460_6230,    0.5827,    0.2820
PS3_5990_6161,    0.5827,    0.2820
PS2_6490_6420,    0.5827,    0.2820
PS0_6160_6161,    0.5827,    0.2820
PS2_6420_6360,    0.5827,    0.2820
PS3_6161_6280,    0.5827,    0.2820
PS3_6280_6230,    0.5827,    0.2820
PS4_6230_6360,    0.5827,    0.2820
PS4_6360_5840,    0.5827,    0.2820
PS4_5840_5240,    0.5827,    0.2820
PS5_5240_5200,    0.5827,    0.2820
PU0_3000_3090,    0.5774,    0.3438
PU2_3090_4050,    0.5774,    0.3438
PU2_2790_3290,    0.9628,    0.4463
PU3_2510_3290,    0.9628,    0.4463
PU3_3290_3390,    0.9628,    0.4463
PM2_2860_3040,    0.6121,    0.2813
PL0_4510_0001,    0.7342,    0.9392
PU2_3180_3370,    0.9716,    0.4066
PU2_6050_5190,    0.9716,    0.4066
PU2_3370_4020,    0.9716,    0.4066
PU2_4360_4160,    0.9716,    0.4066
PU0_6080_5620,    0.9716,    0.4066
PU1_3170_3580,    0.9716,    0.4066
PU2_4160_3930,    0.9716,    0.4066
PU2_5190_4310,    0.9716,    0.4066
PU1_5520_5210,    0.9716,    0.4066
PU2_3140_3680,    0.9716,    0.4066
PU1_3580_3780,    0.9716,    0.4066
PU1_3940_3970,    0.9716,    0.4066
PU1_5820_5380,    0.9716,    0.4066
PU0_5620_5380,    0.9716,    0.4066
PU2_5700_5210,    0.9716,    0.4066
PU3_3680_3890,    0.9716,    0.4066
PU1_3850_4190,    0.9716,    0.4066
PU3_5210_5050,    0.9716,    0.4066
PU1_5380_5050,    0.9716,    0.4066
PU4_5050_4310,    0.9716,    0.4066
PU4_4310_4210,    0.9716,    0.4066
PU1_4840_4760,    0.9716,    0.4066
PU1_4190_4300,    0.9716,    0.4066
PU4_4210_4170,    0.9716,    0.4066
PU2_4720_4750,    0.9716,    0.4066
PU1_4760_4450,    0.9716,    0.4066
PU1_4300_4440,    0.9716,    0.4066
PU2_4750_4450,    0.9716,    0.4066
PU3_4450_4440,    0.9716,    0.4066
PU4_4440_3970,    0.9716,    0.4066
PU4_3970_3890,    0.9716,    0.4066
PU4_3890_3990,    0.9716,    0.4066
PU4_3990_3780,    0.9716,    0.4066
PU4_3780_3930,    0.9716,    0.4066
PU5_3930_4170,    0.9716,    0.4066
PU5_4170_4020,    0.9716,    0.4066
PU6_4020_3870,    0.9716,    0.4066
PS2_5550_5560,    0.5934,    0.2275
PS2_5560_5100,    0.5934,    0.2275
PS3_5100_5080,    0.5934,    0.2275
 seg ,TOTN,TOTP
RU2_5220_5640,    0.9509,    0.8812
RU2_5940_6200,    0.9509,    0.8812
RU2_5500_5610,    0.9509,    0.8812
RU2_5810_5610,    0.9509,    0.8812
RU2_6090_6220,    0.9509,    0.8812
RU3_5610_5640,    0.9509,    0.8812
RU4_5640_6030,    0.9509,    0.8812
RU2_6200_6170,    0.9509,    0.8812
RU2_6220_6170,    0.9509,    0.8812
RU3_6170_6040,    0.9509,    0.8812
RU4_6040_6030,    0.9509,    0.8812
RU5_6030_0001,    0.9509,    0.8812
 seg ,TOTN,TOTP
SL0_2721_2720,    0.9991,    0.3149
SL2_2750_2720,    0.9991,    0.3149
SL2_2410_2700,    0.9991,    0.3149
SL1_2390_2420,    1.1711,    0.5377
SL2_2300_2520,    0.9991,    0.3149
SL1_2190_2350,    1.1711,    0.5377
SL2_2200_2350,    1.1711,    0.5377
SL0_2831_2830,    0.9991,    0.3149
SL3_2460_2430,    0.9991,    0.3149
SL3_2350_2470,    1.1711,    0.5377
SL1_2770_2730,    0.9991,    0.3149
SL0_2180_2220,    0.9991,    0.3149
SL3_2470_2420,    1.1711,    0.5377
SL3_2420_2700,    1.1711,    0.5377
SL3_2400_2440,    0.9991,    0.3149
SL1_2830_2760,    0.9991,    0.3149
SL1_2760_2730,    0.9991,    0.3149
SL1_2000_2090,    0.9991,    0.3149
SL1_2670_2370,    0.9991,    0.3149
SL3_2730_2550,    0.9991,    0.3149
SL3_2440_2380,    0.9991,    0.3149
SL0_2220_2140,    0.9991,    0.3149
SL2_1850_1990,    0.9991,    0.3149
SL3_2550_2490,    0.9991,    0.3149
SJ2_2150_2130,    0.8150,    0.6614
SL2_2540_2370,    0.9991,    0.3149
SL3_2290_2260,    0.9991,    0.3149
SL2_1990_2070,    0.9991,    0.3149
SL2_2070_2090,    0.9991,    0.3149
SL3_1960_2080,    0.9991,    0.3149
SJ2_2110_2170,    0.8150,    0.6614
SL4_2370_2330,    0.9991,    0.3149
SL4_2330_2270,    0.9991,    0.3149
SL4_2090_2100,    0.9991,    0.3149
SL4_2100_2140,    0.9991,    0.3149
SJ2_1900_1930,    0.8150,    0.6614
SL3_2260_2050,    0.9991,    0.3149
SL2_1810_2030,    0.9991,    0.3149
SL2_1670_1880,    0.9991,    0.3149
SJ3_2160_2170,    0.8150,    0.6614
SJ3_2170_1970,    0.8150,    0.6614
SL1_1790_1840,    0.9991,    0.3149
SL4_2140_2240,    0.9991,    0.3149
SL1_1730_1700,    0.9991,    0.3149
SJ1_2280_2450,    0.8150,    0.6614
SJ3_2040_1980,    0.8150,    0.6614
SJ2_2580_2500,    0.8150,    0.6614
SL4_2240_2310,    0.9991,    0.3149
SJ2_2500_2450,    0.8150,    0.6614
SL3_1710_1740,    0.9991,    0.3149
SL3_1740_1840,    0.9991,    0.3149
SU1_1630_1610,    0.9451,    1.1213
SJ2_2570_2660,    0.8150,    0.6614
SJ3_2450_2120,    0.8150,    0.6614
SL1_1700_1780,    0.9991,    0.3149
SL3_1840_1880,    0.9991,    0.3149
SW1_1450_1510,    0.9991,    0.3149
SU2_1550_1620,    0.9451,    1.1213
SJ3_2250_2230,    0.8150,    0.6614
SJ2_2530_2820,    0.8150,    0.6614
SJ3_1980_2060,    0.8150,    0.6614
SW1_1570_1640,    1.1090,    0.8651
SW1_1510_1680,    0.9991,    0.3149
SU2_1200_1310,    0.9451,    1.1213
SU1_1480_1500,    0.9451,    1.1213
SJ3_2230_2060,    0.8150,    0.6614
SJ2_2900_2740,    0.8150,    0.6614
SJ4_2060_2010,    0.8150,    0.6614
SW1_1560_1460,    1.1090,    0.8651
SW1_1180_1190,    1.1090,    0.8651
SW1_1160_1260,    1.1090,    0.8651
SJ4_2010_2210,    0.8150,    0.6614
SJ2_2820_2740,    0.8150,    0.6614
SU2_1210_1310,    0.9451,    1.1213
SU2_0670_0810,    0.9451,    1.1213
SW2_1190_1410,    1.1090,    0.8651
SW3_1040_1220,    1.1090,    0.8651
SU2_1290_1500,    0.9451,    1.1213
SJ4_2740_2660,    0.8150,    0.6614
SJ4_2660_2360,    0.8150,    0.6614
SJ4_2360_2340,    0.8150,    0.6614
SU3_1310_1280,    0.9451,    1.1213
SW2_1030_1060,    1.1090,    0.8651
SW2_1070_1060,    1.1090,    0.8651
SU3_1280_1590,    0.9451,    1.1213
SJ4_2340_2210,    0.8150,    0.6614
SJ5_2210_2320,    0.8150,    0.6614
SJ5_2320_2120,    0.8150,    0.6614
SJ5_2120_1930,    0.8150,    0.6614
SU3_1500_1420,    0.9451,    1.1213
SU2_1020_0980,    0.9451,    1.1213
SW3_1250_1340,    1.1090,    0.8651
SW3_1220_1320,    1.1090,    0.8651
SJ6_1930_1970,    0.8150,    0.6614
SJ6_1970_2130,    0.8150,    0.6614
SW3_1060_1260,    1.1090,    0.8651
SU3_0810_0970,    0.9451,    1.1213
SU1_0660_0710,    0.9451,    1.1213
SU2_0990_0950,    0.9451,    1.1213
SU3_0970_1120,    0.9451,    1.1213
SU2_0780_0710,    0.9451,    1.1213
SJ6_2130_2050,    0.9991,    0.3149
SW4_1260_1300,    1.1090,    0.8651
SW3_1080_1350,    1.1090,    0.8651
SW0_1520_1600,    1.1090,    0.8651
SW2_1000_1110,    1.1090,    0.8651
SU2_0760_0960,    0.9451,    1.1213
SU2_0700_0860,    0.9451,    1.1213
SW2_0880_0930,    1.1090,    0.8651
SW2_1100_1130,    1.1090,    0.8651
SW1_1910_1890,    1.1090,    0.8651
SW2_1050_0930,    1.1090,    0.8651
SW3_1600_1580,    1.1090,    0.8651
SU3_0710_0910,    0.9451,    1.1213
SU3_0910_1010,    0.9451,    1.1213
SU1_0940_0900,    0.9451,    1.1213
SW3_1090_1091,    1.1090,    0.8651
SW2_1770_1690,    1.1090,    0.8651
SU2_0800_0850,    1.0060,    0.7869
SU2_0890_0900,    0.9451,    1.1213
SU2_0680_0610,    1.0060,    0.7869
SW3_0930_1110,    1.1090,    0.8651
SW4_1110_1150,    1.1090,    0.8651
SW1_1890_1830,    1.1090,    0.8651
SW3_1130_1390,    1.1090,    0.8651
SU2_0450_0720,    1.0060,    0.7869
SU2_0900_0870,    0.9451,    1.1213
SU3_0870_0730,    0.9451,    1.1213
SW3_1920_1750,    1.1090,    0.8651
SW1_1830_1690,    1.1090,    0.8651
SW4_1150_1350,    1.1090,    0.8651
SW5_1350_1470,    1.1090,    0.8651
SU3_0370_0490,    1.0060,    0.7869
SU2_0470_0590,    1.0060,    0.7869
SU2_0440_0550,    1.0060,    0.7869
SU2_0640_0630,    1.0060,    0.7869
SW3_1690_1660,    1.1090,    0.8651
SW2_1360_1430,    1.1090,    0.8651
SW3_1390_1330,    1.1090,    0.8651
SW3_1091_1380,    1.1090,    0.8651
SW3_1660_1580,    1.1090,    0.8651
SW3_1870_1800,    1.1090,    0.8651
SU3_0490_0530,    1.0060,    0.7869
SU1_0330_0560,    1.0060,    0.7869
SW3_1750_1540,    1.1090,    0.8651
SW1_1170_1270,    1.1090,    0.8651
SW2_1240_1270,    1.1090,    0.8651
SW3_1380_1490,    1.1090,    0.8651
SW3_1580_1440,    1.1090,    0.8651
SW2_1950_1940,    1.1090,    0.8651
SW3_1800_1650,    1.1090,    0.8651
SU1_0390_0560,    1.0060,    0.7869
SU1_0820_0740,    1.0060,    0.7869
SW2_2020_1940,    1.1090,    0.8651
SW3_1270_1370,    1.1090,    0.8651
SW3_1370_1430,    1.1090,    0.8651
SW4_1940_1860,    1.1090,    0.8651
SW4_1860_1720,    1.1090,    0.8651
SW4_1430_1490,    1.1090,    0.8651
SU2_0510_0570,    1.0060,    0.7869
SU2_0110_0240,    1.0060,    0.7869
SU1_0410_0480,    1.0060,    0.7869
SW4_1490_1400,    1.1090,    0.8651
SW4_1720_1650,    1.1090,    0.8651
SW5_1650_1540,    1.1090,    0.8651
SW5_1540_1400,    1.1090,    0.8651
SW6_1400_1330,    1.1090,    0.8651
SW6_1330_1230,    1.1090,    0.8651
SW6_1230_1440,    1.1090,    0.8651
SU2_0560_0590,    1.0060,    0.7869
SU3_0590_0540,    1.0060,    0.7869
SU2_0620_0580,    1.0060,    0.7869
SU1_0840_0831,    1.0060,    0.7869
SW6_1440_1470,    1.1090,    0.8651
SW7_1470_1340,    1.1090,    0.8651
SW7_1340_1320,    1.1090,    0.8651
SW7_1320_1300,    1.1090,    0.8651
SU2_0740_0741,    1.0060,    0.7869
SU2_0280_0430,    1.0060,    0.7869
SU2_0120_0260,    1.0060,    0.7869
SW7_1300_1410,    1.1090,    0.8651
SW7_1410_1460,    1.1090,    0.8651
SW7_1460_1640,    1.1090,    0.8651
SU2_0360_0460,    1.0060,    0.7869
SU3_0240_0350,    1.0060,    0.7869
SU2_0570_0580,    1.0060,    0.7869
SU4_0580_0630,    1.0060,    0.7869
SW7_1640_1680,    0.9991,    0.3149
SW7_1680_1760,    0.9991,    0.3149
SU2_0920_0830,    1.0060,    0.7869
SU2_0741_0690,    1.0060,    0.7869
SU1_0200_0270,    1.0060,    0.7869
SU1_0050_0090,    1.0060,    0.7869
