 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,YM4_6620_0003, 0.1174E+01, 0.1160E+07, 0.2796E+05, 0.1249E+06, 0.3289E+05,
TOTP,YM4_6620_0003, 0.1297E+01, 0.1053E+06, 0.4678E+04, 0.0000E+00, 0.1599E+04,
