 seg ,TOTN,TOTP
PL0_5000_0001, -999.0000,    1.0422
JB3_6820_7053,    0.9092,    0.4888
EM2_3980_0001,    0.6389,    0.1804
EL1_5430_0001,    0.7285,    0.1647
EL0_4560_4562,    1.1973,    0.1784
EL0_4561_4562,    1.1973,    0.1784
EL0_4562_0001, -999.0000, -999.0000
WU0_3021_3020,    1.5314,    0.9168
WU2_3020_3320,    1.5314,    0.9168
WM0_3881_3880,    0.9249,    1.5719
WM1_3882_3880,    0.9249,    1.5719
WM3_3880_4060,    0.9249,    1.5719
WM1_3660_3910,    0.8886,    1.2131
PL1_5370_5470, -999.0000,    0.9595
PL1_5230_0001,    1.0071,    0.6761
PL1_4540_0001, -999.0000,    1.1099
PL1_4460_4780,    0.8415,    1.8807
PL0_5540_5490, -999.0000,    1.0994
PL0_5070_0001,    0.7713,    1.1633
PL0_5010_5130,    0.7439,    1.3067
XL1_4690_0001,    0.6759,    2.1560
XL0_5320_0001,    0.4233,    0.5849
