
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-3.9	36.6	-18.6	36.8	61.5	32.8	75.8	-7.8	2.8 )
set NO23      = (	3.7	-2.3	-9.4	21.9	77.4	55.9	128.3	18.6	74.6 )
set ORGN      = (	-27.4	-58.6	-32.3	-57.4	-43.0	-32.1	-10.6	-16.1	-54.1 )
set TOTN      = (	-4.6	-20.2	-24.8	-18.9	-4.0	-1.3	27.1	6.6	28.0 )
set PO4X      = (	34.0	-18.3	35.6	-12.7	18.4	36.8	24.3	48.8	-10.9 )
set PIPX      = (	172.7	49.6	-2.7	47.2	287.7	162.8	881.7	12.0	212.7 )
set ORGP      = (	-42.1	-61.4	-43.5	-40.4	-26.3	-28.6	-50.8	-13.6	-36.5 )
set TOTP      = (	23.0	-13.5	-7.5	10.0	17.8	23.6	-16.5	8.7	10.8 )
set TSED      = (	-11.1	-16.6	-29.4	-20.3	4.1	12.5	51.3	62.5	360.5 )
set TSSX      = (	-11.5	-16.3	-8.0	4.9	23.7	45.3	126.1	64.2	362.2 )

ITER 21
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-10.2	36.7	-22.4	42.7	64.0	33.4	76.3	-7.7	2.7 )
set NO23      = (	3.3	-2.5	-10.4	21.9	77.9	56.1	126.8	18.7	74.6 )
set ORGN      = (	-24.7	-58.3	-32.4	-57.4	-42.6	-32.4	-10.8	-16.1	-54.1 )
set TOTN      = (	-4.5	-20.3	-25.4	-18.7	-3.6	-1.4	26.6	6.6	28.0 )
set PO4X      = (	7.2	-18.3	30.9	-14.2	15.1	36.5	24.1	48.9	-10.9 )
set PIPX      = (	192.0	43.6	-7.7	57.8	303.6	165.8	891.3	13.2	212.1 )
set ORGP      = (	-38.5	-61.1	-43.6	-40.4	-25.8	-28.9	-50.9	-13.8	-36.6 )
set TOTP      = (	26.2	-15.5	-10.9	15.6	19.3	24.0	-16.4	9.1	10.7 )
set TSED      = (	-4.6	-21.1	-33.8	-17.2	9.8	14.2	52.5	64.1	359.4 )
set TSSX      = (	-4.8	-20.8	-13.8	9.0	30.3	47.5	128.0	65.8	360.9 )

ITER 22
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-3.8	24.9	-11.2	34.8	63.9	32.6	75.9	-7.7	2.7 )
set NO23      = (	4.2	-3.4	-12.2	22.1	78.0	56.4	127.1	18.7	74.6 )
set ORGN      = (	-28.4	-57.7	-31.6	-57.8	-42.4	-32.7	-10.9	-16.1	-54.2 )
set TOTN      = (	-4.5	-20.9	-25.0	-19.1	-3.3	-1.5	26.6	6.7	28.0 )
set PO4X      = (	36.5	-19.3	35.8	-13.2	14.3	37.3	24.0	48.7	-10.9 )
set PIPX      = (	169.0	26.8	13.0	49.1	299.4	160.8	899.1	14.2	211.5 )
set ORGP      = (	-43.6	-60.2	-42.5	-41.0	-25.5	-29.3	-51.0	-13.8	-36.6 )
set TOTP      = (	21.5	-21.3	0.2	10.8	18.9	23.0	-16.3	9.5	10.6 )
set TSED      = (	-11.3	-33.7	-28.7	-25.9	8.9	11.1	53.8	65.6	358.2 )
set TSSX      = (	-11.7	-33.2	-7.2	-2.4	29.4	43.5	129.9	67.3	359.8 )

ITER 23
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-10.3	25.9	-15.3	35.5	64.0	33.7	76.0	-7.9	2.6 )
set NO23      = (	3.8	-3.7	-12.6	22.2	83.2	56.5	126.7	17.2	74.6 )
set ORGN      = (	-25.6	-57.5	-31.7	-58.1	-44.1	-32.8	-11.0	-16.3	-54.1 )
set TOTN      = (	-4.3	-21.0	-25.3	-19.2	-3.1	-1.5	26.4	5.7	28.1 )
set PO4X      = (	8.3	-18.1	31.1	-12.3	18.6	36.8	23.8	48.5	-11.0 )
set PIPX      = (	183.1	28.9	6.2	47.1	303.7	165.3	906.1	11.9	211.1 )
set ORGP      = (	-39.8	-60.1	-42.5	-41.3	-27.9	-29.4	-51.0	-13.9	-36.4 )
set TOTP      = (	23.3	-20.2	-3.9	9.7	18.6	23.7	-16.3	8.4	10.5 )
set TSED      = (	-8.2	-32.6	-33.8	-27.0	8.8	13.6	54.9	63.7	357.1 )
set TSSX      = (	-8.3	-32.1	-13.6	-3.9	28.8	46.8	131.6	65.5	359.0 )

ITER 24
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-1.8	27.1	-10.5	47.2	66.8	34.1	76.0	-8.0	2.6 )
set NO23      = (	4.9	-3.8	-14.1	22.3	82.5	56.7	126.5	17.7	74.6 )
set ORGN      = (	-29.0	-57.5	-31.2	-58.3	-43.8	-33.1	-11.2	-16.1	-54.1 )
set TOTN      = (	-4.2	-21.1	-25.3	-18.9	-2.9	-1.6	26.3	6.1	28.0 )
set PO4X      = (	36.1	-18.5	28.5	-13.9	17.3	36.7	23.8	48.7	-11.0 )
set PIPX      = (	166.9	30.2	13.1	60.6	302.2	167.4	913.1	14.7	210.6 )
set ORGP      = (	-44.4	-60.0	-41.8	-41.5	-27.5	-29.7	-51.1	-13.7	-36.5 )
set TOTP      = (	20.4	-19.8	-1.1	16.7	18.4	23.9	-16.2	9.6	10.4 )
set TSED      = (	-11.7	-31.5	-29.9	-17.4	6.5	14.9	56.0	67.1	355.9 )
set TSSX      = (	-12.2	-31.0	-8.6	8.7	26.3	48.3	133.2	68.8	357.8 )

ITER 25
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-8.9	27.9	-12.0	43.7	67.6	33.4	76.0	-8.2	2.6 )
set NO23      = (	3.9	-4.0	-14.7	22.5	82.6	56.9	125.9	18.1	74.6 )
set ORGN      = (	-25.9	-57.3	-31.0	-58.8	-43.6	-33.3	-11.3	-16.1	-54.1 )
set TOTN      = (	-4.3	-21.1	-25.4	-19.2	-2.7	-1.7	26.0	6.2	28.0 )
set PO4X      = (	7.5	-17.8	26.4	-13.8	16.2	37.2	23.8	48.9	-11.0 )
set PIPX      = (	181.0	31.0	6.6	55.2	305.6	162.5	918.3	15.9	210.2 )
set ORGP      = (	-40.2	-59.9	-41.4	-42.2	-27.2	-30.0	-51.2	-13.7	-36.5 )
set TOTP      = (	22.5	-19.3	-4.5	13.6	18.8	22.9	-16.1	10.1	10.3 )
set TSED      = (	-8.0	-32.4	-33.2	-21.5	7.9	12.0	56.9	68.5	355.1 )
set TSSX      = (	-8.1	-32.0	-12.9	3.4	28.0	44.7	134.6	70.3	356.7 )

ITER 26
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-1.6	30.4	-11.3	42.9	67.6	34.7	75.9	-8.2	2.5 )
