
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set ORGP      = (	19.9	-19.8	0.3	-44.3	12.6	-26.8	-52.0	-23.7	-60.4 )
set TOTP      = (	120.5	-25.1	-32.0	21.1	34.6	-0.9	-20.7	40.5	-16.6 )
set TSED      = (	165.7	-55.5	-58.3	139.1	38.5	-18.5	-3.7	229.5	-9.7 )
set TSSX      = (	165.6	-53.3	-43.9	214.8	74.1	6.6	46.1	233.5	-8.6 )

ITER 4
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-38.0	-6.9	-2.7	20.7	-42.5	1.1	77.3	-3.9	19.7 )
set NO23      = (	-11.3	-16.5	-18.3	-0.4	-7.4	34.7	134.6	24.4	22.1 )
set ORGN      = (	2.4	-27.7	-21.0	-40.5	-10.8	-14.1	-16.8	-24.6	-32.0 )
set TOTN      = (	-8.5	-19.9	-19.6	-20.5	-12.0	2.1	24.3	8.1	3.7 )
set PO4X      = (	-15.7	1.1	-6.4	-1.4	6.4	31.3	29.7	37.2	10.3 )
set PIPX      = (	84.6	34.6	65.3	46.4	169.3	52.8	572.2	86.6	67.7 )
set ORGP      = (	11.2	-25.8	-8.6	-46.5	1.2	-19.3	-52.1	-33.7	-62.4 )
set TOTP      = (	25.7	1.1	26.1	8.4	21.4	6.1	-22.7	27.2	-20.1 )
set TSED      = (	-12.5	6.7	62.6	71.0	21.8	-21.5	-17.2	215.4	-19.2 )
set TSSX      = (	-9.5	8.7	111.7	125.4	53.8	2.7	26.2	218.9	-18.1 )

ITER 5
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-27.0	-15.1	-36.9	-12.2	-31.2	42.6	60.9	-2.6	1.3 )
set NO23      = (	-9.7	-15.6	-17.9	0.4	-0.1	36.8	133.4	19.7	29.6 )
set ORGN      = (	-10.1	-33.4	-24.9	-42.1	-14.7	-14.2	-15.9	-32.4	-28.4 )
set TOTN      = (	-10.3	-21.5	-23.2	-22.0	-11.9	4.4	23.9	2.9	8.8 )
set PO4X      = (	7.8	16.3	-3.3	4.3	10.2	39.5	25.3	35.2	4.6 )
set PIPX      = (	81.0	-7.7	3.4	14.8	152.1	356.5	434.8	58.4	53.4 )
set ORGP      = (	-1.6	-32.2	-13.5	-48.2	-3.8	-20.0	-50.9	-40.0	-60.8 )
set TOTP      = (	20.4	-14.0	-3.6	-8.6	16.5	67.9	-25.4	13.1	-23.2 )
set TSED      = (	-13.9	-20.6	10.8	11.3	16.5	128.4	-39.3	204.6	-33.6 )
set TSSX      = (	-11.4	-18.8	45.0	46.8	46.7	194.6	-5.8	207.7	-32.6 )

ITER 6
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-28.3	-12.6	-46.6	-17.6	-19.5	23.9	61.9	-6.0	-4.0 )
set NO23      = (	-7.5	-13.9	-17.7	1.6	7.1	36.8	129.4	19.0	66.5 )
set ORGN      = (	-14.8	-38.6	-26.9	-42.4	-17.9	-24.4	-14.7	-35.4	-25.6 )
set TOTN      = (	-10.1	-22.1	-24.9	-21.9	-11.4	-2.9	23.9	1.3	32.4 )
set PO4X      = (	8.2	28.5	-0.3	6.5	16.9	45.5	28.5	33.9	-7.8 )
set PIPX      = (	74.9	-15.6	-19.5	8.6	138.1	262.4	437.3	27.4	87.1 )
set ORGP      = (	-7.9	-38.4	-16.0	-48.8	-8.7	-29.2	-50.1	-42.6	-59.7 )
set TOTP      = (	15.2	-17.3	-14.4	-12.0	12.7	45.0	-24.1	-0.3	-20.9 )
set TSED      = (	-17.6	-24.8	-10.6	-7.6	9.8	82.2	-39.3	133.4	-13.2 )
set TSSX      = (	-15.3	-23.3	17.1	21.8	37.7	135.3	-5.8	135.9	-12.1 )

ITER 7
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-24.4	-3.7	-52.3	-17.0	-13.5	13.5	63.6	-5.8	3.9 )
set NO23      = (	-7.1	-12.0	-15.4	2.3	16.0	36.9	126.7	20.7	29.9 )
set ORGN      = (	-17.6	-44.0	-28.7	-42.5	-20.9	-28.4	-15.0	-33.4	-26.8 )
set TOTN      = (	-10.4	-22.5	-25.5	-21.6	-10.6	-5.9	23.0	2.9	9.6 )
set PO4X      = (	12.7	33.8	2.9	6.6	22.1	48.3	33.2	31.9	-7.2 )
set PIPX      = (	73.7	-9.5	-32.7	10.5	125.0	188.1	606.7	17.3	90.2 )
set ORGP      = (	-12.9	-44.9	-18.1	-49.1	-13.7	-32.7	-50.8	-41.4	-60.1 )
set TOTP      = (	12.5	-17.1	-20.4	-11.1	8.6	28.7	-20.2	-4.2	-20.5 )
set TSED      = (	-20.1	-20.8	-23.2	-16.6	1.5	45.7	-24.0	110.3	-10.7 )
set TSSX      = (	-18.1	-19.6	0.7	10.0	26.8	88.6	16.4	112.7	-9.6 )

ITER 8
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-24.5	3.4	-53.0	-6.4	-3.5	8.1	61.3	-4.6	-3.3 )
set NO23      = (	-5.9	-9.8	-13.3	3.1	30.0	35.9	124.2	21.4	66.2 )
set ORGN      = (	-18.1	-48.3	-30.2	-42.9	-24.7	-28.1	-16.3	-30.7	-24.9 )
set TOTN      = (	-9.7	-22.3	-25.9	-21.1	-8.7	-6.2	21.4	4.3	32.5 )
set PO4X      = (	12.0	26.0	6.7	5.1	14.6	51.0	31.3	30.0	-6.0 )
set PIPX      = (	67.8	-2.8	-37.0	35.8	107.5	141.5	608.2	14.7	89.3 )
set ORGP      = (	-15.8	-50.1	-19.8	-49.7	-20.3	-32.3	-51.5	-39.8	-59.2 )
set TOTP      = (	9.1	-18.6	-22.2	2.2	0.7	20.2	-21.1	-4.9	-19.7 )
set TSED      = (	-24.5	-20.2	-28.8	-5.5	8.2	20.1	-26.0	103.0	-11.5 )
set TSSX      = (	-22.8	-19.2	-6.6	24.5	32.7	55.8	13.5	105.2	-10.4 )

ITER 9
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-21.9	6.6	-50.2	-16.7	18.5	5.6	59.9	-4.1	4.4 )
set NO23      = (	-5.2	-8.7	-10.5	3.8	40.7	35.1	122.0	21.9	30.2 )
set ORGN      = (	-17.7	-51.3	-32.0	-43.9	-27.0	-25.9	-16.8	-27.9	-26.5 )
set TOTN      = (	-9.0	-22.6	-26.1	-21.7	-6.0	-5.2	20.4	5.5	10.0 )
set PO4X      = (	12.9	11.6	11.1	8.7	10.2	52.2	30.3	29.0	-6.1 )
set PIPX      = (	100.2	0.4	-35.2	22.6	315.8	118.4	621.5	10.8	93.6 )
set ORGP      = (	-17.7	-53.5	-21.8	-50.7	-25.1	-30.4	-51.8	-38.2	-59.9 )
set TOTP      = (	16.3	-21.7	-21.0	-4.9	20.3	17.0	-21.4	-6.0	-19.4 )
set TSED      = (	-11.7	-23.8	-26.0	-26.8	106.8	6.2	-26.5	83.2	-8.6 )
set TSSX      = (	-10.5	-22.9	-3.2	-3.5	144.2	38.0	12.6	85.2	-7.4 )

ITER 10
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-21.5	14.7	-53.7	-13.9	20.4	5.2	59.0	-4.1	-2.9 )
set NO23      = (	-4.6	-7.9	-9.2	4.3	47.9	35.7	120.0	20.0	65.8 )
set ORGN      = (	-19.8	-53.4	-33.4	-44.5	-33.6	-24.3	-17.1	-24.6	-24.9 )
set TOTN      = (	-9.2	-22.6	-26.8	-21.6	-8.3	-3.9	19.7	5.3	32.3 )
set PO4X      = (	15.2	-0.7	10.4	7.7	6.7	55.1	29.5	26.8	-5.3 )
set PIPX      = (	90.5	11.0	-46.7	29.3	279.7	109.0	646.1	5.7	93.2 )
set ORGP      = (	-21.3	-56.2	-23.2	-51.3	-32.5	-29.1	-52.2	-35.9	-59.1 )
set TOTP      = (	12.1	-21.5	-27.0	-1.6	10.4	16.5	-21.3	-7.3	-18.9 )
set TSED      = (	-19.7	-18.7	-38.6	-28.0	70.4	-1.0	-25.8	64.3	-9.1 )
set TSSX      = (	-18.6	-18.0	-19.5	-5.2	101.6	28.6	13.5	66.2	-7.9 )

ITER 11
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-21.9	20.8	-50.4	-3.7	26.1	6.5	57.8	-4.7	4.4 )
set NO23      = (	-4.4	-7.6	-7.3	10.3	49.8	37.5	117.9	20.3	30.6 )
set ORGN      = (	-19.8	-55.0	-34.6	-45.0	-35.2	-23.3	-17.1	-21.4	-26.7 )
set TOTN      = (	-9.0	-22.8	-26.9	-18.9	-8.5	-2.7	19.2	6.3	10.1 )
set PO4X      = (	12.9	-7.1	11.9	3.1	-1.5	56.0	27.6	27.1	-5.1 )
set PIPX      = (	93.5	22.3	-46.4	49.9	270.5	117.3	669.0	2.1	95.1 )
set ORGP      = (	-22.5	-58.1	-24.5	-51.8	-34.8	-28.4	-52.1	-33.8	-59.8 )
set TOTP      = (	11.8	-19.6	-26.9	8.8	6.2	18.8	-21.1	-7.8	-18.9 )
set TSED      = (	-20.4	-15.7	-40.4	-16.9	52.2	0.2	-24.9	49.6	-7.9 )
set TSSX      = (	-19.5	-15.1	-22.0	9.4	80.3	30.1	14.9	51.4	-6.7 )

ITER 12
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-19.7	19.4	-36.6	4.3	30.8	6.8	56.6	-5.2	-2.8 )
set NO23      = (	-3.9	-7.6	-5.0	9.9	52.8	38.5	116.0	19.1	65.4 )
set ORGN      = (	-20.6	-56.0	-35.9	-46.4	-35.4	-23.3	-17.0	-19.2	-25.2 )
set TOTN      = (	-8.7	-23.2	-26.5	-19.6	-7.5	-2.4	18.7	6.2	32.0 )
set PO4X      = (	15.1	-16.7	15.8	6.0	-3.5	55.6	26.3	26.6	-4.9 )
set PIPX      = (	90.2	14.8	-29.6	51.2	261.6	108.9	685.8	-0.7	95.7 )
set ORGP      = (	-24.5	-59.1	-25.9	-53.1	-35.6	-28.5	-51.9	-32.6	-59.2 )
set TOTP      = (	10.0	-24.6	-18.7	9.3	4.2	16.9	-20.9	-8.5	-18.4 )
set TSED      = (	-23.0	-21.8	-28.1	-22.7	36.6	-5.7	-24.0	37.6	-7.7 )
set TSSX      = (	-22.3	-21.2	-6.3	1.8	62.0	22.5	16.1	39.3	-6.5 )

ITER 13
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-15.5	24.5	-37.9	8.1	32.5	9.0	55.9	-6.0	4.4 )
set NO23      = (	-4.2	-6.6	-3.8	10.6	53.5	39.7	114.6	16.6	30.9 )
set ORGN      = (	-18.5	-57.1	-36.7	-47.5	-34.6	-23.0	-17.2	-17.2	-27.2 )
set TOTN      = (	-8.2	-22.8	-26.7	-19.7	-6.7	-1.6	18.2	5.2	10.2 )
set PO4X      = (	18.7	-19.0	15.7	5.0	-6.8	55.6	26.7	25.8	-4.4 )
set PIPX      = (	146.4	20.7	-33.9	63.4	248.9	120.1	709.8	-3.0	96.1 )
set ORGP      = (	-22.6	-60.6	-26.8	-54.2	-35.0	-28.3	-52.3	-31.5	-60.0 )
set TOTP      = (	25.9	-23.6	-21.0	15.3	2.7	19.3	-20.6	-9.1	-18.6 )
set TSED      = (	-7.7	-16.1	-35.5	-20.7	21.7	-2.8	-22.6	27.4	-7.6 )
set TSSX      = (	-7.3	-15.5	-15.8	4.4	44.8	26.2	18.1	28.9	-6.4 )

ITER 14
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-18.0	24.8	-35.5	4.3	33.5	10.8	55.1	-7.5	-2.8 )
set NO23      = (	-3.8	-5.9	-4.1	10.8	54.6	40.8	113.0	17.2	65.0 )
set ORGN      = (	-20.2	-57.9	-37.0	-48.5	-33.4	-23.6	-17.2	-15.4	-25.8 )
set TOTN      = (	-8.5	-22.6	-26.9	-20.2	-5.6	-1.6	17.8	5.9	31.5 )
set PO4X      = (	15.4	-20.6	14.7	2.8	-7.3	54.5	25.7	24.9	-4.2 )
set PIPX      = (	126.5	17.7	-34.7	52.0	236.4	127.8	721.5	-5.0	96.1 )
set ORGP      = (	-25.3	-61.7	-27.2	-54.9	-34.0	-29.0	-52.2	-30.4	-59.3 )
set TOTP      = (	18.8	-25.4	-21.7	8.7	1.8	20.2	-20.6	-9.6	-18.2 )
set TSED      = (	-13.6	-19.7	-39.3	-29.4	8.8	2.1	-22.0	18.4	-7.6 )
set TSSX      = (	-13.3	-19.3	-20.8	-7.0	30.0	32.4	18.9	19.8	-6.4 )

ITER 15
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-20.2	35.8	-27.3	1.7	33.9	10.3	54.3	-6.3	4.2 )
set NO23      = (	-3.5	-6.3	-3.5	11.3	54.6	41.4	111.8	17.3	31.3 )
set ORGN      = (	-20.7	-57.8	-37.0	-49.0	-31.8	-24.2	-17.1	-14.2	-27.8 )
set TOTN      = (	-8.5	-22.6	-26.4	-20.4	-4.5	-1.9	17.5	6.4	10.2 )
set PO4X      = (	16.1	-26.7	16.7	2.1	-8.2	53.7	24.9	23.6	-3.6 )
set PIPX      = (	111.5	32.8	-25.4	40.5	222.2	113.8	749.0	15.1	95.9 )
set ORGP      = (	-26.4	-61.6	-27.0	-55.5	-32.3	-29.6	-52.2	-29.7	-60.1 )
set TOTP      = (	14.4	-21.2	-16.9	2.3	1.2	16.9	-20.1	-1.7	-18.5 )
set TSED      = (	-20.9	-6.8	-35.6	-38.0	-2.8	-6.8	-19.9	41.5	-7.9 )
set TSSX      = (	-20.5	-6.3	-16.0	-18.3	16.9	20.9	22.1	43.2	-6.7 )

ITER 16
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-17.1	27.3	-28.3	7.4	35.6	11.2	53.6	-7.9	-2.9 )
set NO23      = (	-2.5	-5.6	-4.1	11.3	59.6	42.2	114.7	16.6	64.7 )
set ORGN      = (	-21.9	-58.5	-36.8	-49.1	-31.9	-23.9	-17.1	-13.8	-26.4 )
set TOTN      = (	-8.1	-22.6	-26.5	-20.3	-3.1	-1.4	18.2	6.1	31.1 )
set PO4X      = (	18.8	-22.8	14.1	-2.3	-5.6	53.5	24.2	23.0	-3.4 )
set PIPX      = (	117.0	19.4	-29.2	47.0	215.0	118.0	770.8	8.8	95.3 )
set ORGP      = (	-28.5	-62.6	-26.7	-55.6	-32.9	-29.5	-52.2	-29.5	-59.4 )
set TOTP      = (	15.0	-25.6	-19.1	5.3	0.5	17.7	-19.8	-4.2	-18.2 )
set TSED      = (	-18.9	-19.7	-40.0	-29.0	-8.8	-7.6	-18.0	31.2	-8.2 )
set TSSX      = (	-18.8	-19.2	-21.7	-6.5	9.7	19.9	24.8	32.8	-7.0 )

ITER 17
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-14.6	28.3	-26.7	7.5	46.0	17.7	54.4	-7.3	3.9 )
set NO23      = (	-2.4	-5.6	-3.4	11.7	30.6	43.4	113.2	17.3	31.5 )
set ORGN      = (	-22.1	-58.8	-36.7	-49.5	-33.7	-24.3	-17.8	-13.4	-28.4 )
set TOTN      = (	-7.9	-22.6	-26.2	-20.3	-11.5	-1.0	17.4	6.6	10.1 )
set PO4X      = (	17.2	-23.7	15.5	-3.3	-7.6	50.7	25.1	22.0	-2.8 )
set PIPX      = (	126.8	16.9	-26.6	46.8	354.5	156.4	759.3	25.8	94.9 )
set ORGP      = (	-29.2	-63.0	-26.6	-56.0	-35.9	-30.1	-52.6	-29.3	-60.3 )
set TOTP      = (	16.8	-26.9	-17.6	4.9	13.9	24.5	-20.2	2.3	-18.5 )
set TSED      = (	-13.9	-23.0	-39.4	-30.5	45.6	15.2	-19.1	53.9	-8.4 )
set TSSX      = (	-13.8	-22.6	-21.0	-8.4	71.3	49.1	23.2	55.7	-7.1 )

ITER 18
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-12.6	29.9	-24.5	13.8	0.8	13.1	54.6	-8.9	-3.1 )
set NO23      = (	-2.2	-5.7	-3.9	11.8	42.4	42.7	112.2	17.6	64.3 )
set ORGN      = (	-22.5	-58.5	-36.7	-49.7	-32.7	-25.5	-17.9	-13.8	-27.0 )
set TOTN      = (	-7.8	-22.6	-26.3	-20.1	-10.4	-2.1	17.1	6.6	30.7 )
set PO4X      = (	19.6	-24.5	14.3	-6.4	-10.6	50.8	24.7	21.8	-2.7 )
set PIPX      = (	134.1	17.4	-25.6	58.6	310.1	121.2	785.9	16.4	94.6 )
set ORGP      = (	-29.8	-62.8	-26.7	-56.2	-34.2	-30.9	-52.7	-29.9	-59.6 )
set TOTP      = (	18.6	-26.8	-17.4	10.9	9.5	16.9	-19.8	-1.7	-18.1 )
set TSED      = (	-11.9	-24.1	-39.7	-22.3	24.4	-3.9	-17.0	40.0	-8.3 )
set TSSX      = (	-11.9	-23.6	-21.3	2.3	47.4	24.6	26.3	41.5	-7.0 )

ITER 19
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-12.6	53.0	-23.2	13.7	1.5	15.3	54.0	-8.3	3.7 )
set NO23      = (	-2.0	-5.9	-4.2	12.2	45.6	43.5	113.6	17.6	31.8 )
set ORGN      = (	-22.8	-58.1	-36.4	-50.2	-31.5	-25.0	-18.0	-13.5	-29.0 )
set TOTN      = (	-7.7	-22.0	-26.1	-20.2	-8.7	-1.5	17.3	6.7	10.1 )
set PO4X      = (	18.7	-25.6	14.0	-6.4	-10.1	51.3	24.1	21.5	-2.4 )
set PIPX      = (	135.7	37.6	-25.2	61.4	277.4	130.9	802.4	26.0	94.8 )
set ORGP      = (	-30.5	-62.3	-26.3	-56.7	-32.8	-30.6	-52.7	-29.8	-60.4 )
set TOTP      = (	18.5	-19.6	-17.1	12.2	6.8	19.1	-19.6	2.1	-18.5 )
set TSED      = (	-10.3	-7.1	-40.8	-22.9	9.8	-0.5	-15.5	46.0	-8.0 )
set TSSX      = (	-10.3	-6.6	-22.7	1.5	30.9	28.9	28.5	47.6	-6.7 )

ITER 20
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-13.4	58.7	-18.2	12.7	6.6	15.7	54.3	-8.4	-3.1 )
set NO23      = (	-1.9	-5.8	-4.6	12.3	50.4	44.4	112.7	17.5	64.0 )
set ORGN      = (	-23.0	-57.8	-36.4	-50.6	-31.1	-25.5	-18.3	-13.3	-27.5 )
set TOTN      = (	-7.7	-21.7	-26.0	-20.4	-6.8	-1.5	16.9	6.7	30.3 )
set PO4X      = (	19.5	-24.4	12.9	-7.7	-8.9	51.4	23.8	21.5	-2.6 )
set PIPX      = (	129.8	41.2	-20.0	58.9	252.5	124.7	799.0	31.8	95.3 )
set ORGP      = (	-30.9	-62.1	-26.3	-56.9	-32.6	-31.1	-52.8	-29.6	-59.7 )
set TOTP      = (	16.8	-18.0	-15.0	10.6	4.3	17.6	-19.8	4.4	-18.1 )
set TSED      = (	-13.0	-6.3	-35.0	-25.2	0.8	-4.0	-15.5	48.5	-7.3 )
set TSSX      = (	-13.1	-5.9	-15.2	-1.6	20.4	24.4	28.6	50.2	-6.0 )

ITER 21
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-13.7	66.8	-4.3	14.9	12.8	17.7	54.3	-8.4	3.6 )
set NO23      = (	-1.8	-5.9	-1.7	12.4	53.8	45.4	111.9	17.6	32.1 )
set ORGN      = (	-22.9	-57.5	-36.9	-50.8	-30.2	-25.5	-18.4	-13.2	-29.6 )
set TOTN      = (	-7.7	-21.5	-25.0	-20.4	-4.9	-1.1	16.6	6.8	10.1 )
set PO4X      = (	18.9	-24.9	17.4	-8.0	-5.4	51.3	23.7	21.5	-2.8 )
set PIPX      = (	127.2	46.8	9.2	65.5	248.1	139.0	813.8	36.3	96.7 )
set ORGP      = (	-30.9	-61.7	-27.0	-57.1	-31.9	-31.3	-52.9	-29.5	-60.6 )
set TOTP      = (	16.1	-15.9	-0.7	14.1	5.0	20.4	-19.6	6.2	-18.4 )
set TSED      = (	-14.2	-3.5	-13.2	-22.0	-7.9	2.4	-13.9	50.4	-6.3 )
set TSSX      = (	-14.2	-3.1	12.8	2.6	10.4	32.6	30.9	52.0	-5.0 )

ITER 22
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-12.1	57.5	-38.7	14.1	20.7	17.7	54.0	-8.4	-3.2 )
set NO23      = (	-1.8	-5.8	-2.6	12.7	58.0	45.5	114.2	17.6	63.6 )
set ORGN      = (	-22.7	-57.4	-37.5	-51.5	-30.6	-26.2	-18.5	-13.2	-27.9 )
set TOTN      = (	-7.5	-21.6	-26.9	-20.6	-3.6	-1.5	17.1	6.8	29.9 )
set PO4X      = (	18.9	-24.0	6.6	-6.7	-5.7	50.1	23.5	21.6	-3.5 )
set PIPX      = (	131.5	36.9	-36.8	62.8	296.8	131.5	824.2	39.9	98.0 )
set ORGP      = (	-30.6	-61.6	-27.6	-57.8	-32.8	-32.0	-52.9	-29.5	-59.6 )
set TOTP      = (	17.4	-19.2	-24.6	12.6	9.9	18.3	-19.4	7.6	-17.8 )
set TSED      = (	-12.0	-12.9	-40.5	-23.0	5.7	-0.2	-12.7	52.0	-5.1 )
set TSSX      = (	-12.0	-12.4	-22.3	1.3	25.7	29.2	32.7	53.6	-3.7 )

ITER 23
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-13.0	62.3	-35.7	16.2	23.1	19.1	54.7	-9.0	3.6 )
set NO23      = (	-1.8	-6.0	-3.0	12.8	61.1	46.0	114.0	17.6	32.4 )
set ORGN      = (	-22.4	-57.1	-37.4	-51.8	-31.9	-26.3	-18.9	-13.2	-30.1 )
set TOTN      = (	-7.5	-21.5	-26.8	-20.7	-3.4	-1.3	16.8	6.8	10.1 )
set PO4X      = (	17.6	-24.7	8.5	-7.6	-4.3	50.2	23.4	21.7	-3.4 )
set PIPX      = (	123.4	38.8	-40.8	69.1	266.7	145.7	816.4	34.0	99.4 )
set ORGP      = (	-30.2	-61.1	-27.4	-58.0	-34.3	-32.1	-53.0	-29.5	-60.6 )
set TOTP      = (	15.3	-18.4	-26.0	15.7	5.6	21.0	-19.7	5.4	-18.1 )
set TSED      = (	-13.8	-11.6	-44.2	-20.4	-1.5	4.4	-12.9	46.8	-3.8 )
set TSSX      = (	-13.8	-11.1	-27.1	4.7	17.3	35.1	32.4	48.5	-2.5 )

ITER 24
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-12.0	79.3	-8.9	12.8	31.7	18.9	55.2	-8.5	-2.9 )
set NO23      = (	-1.8	-5.9	-3.0	13.0	62.7	46.2	114.0	17.7	63.3 )
set ORGN      = (	-22.2	-56.9	-37.4	-52.4	-32.0	-27.1	-19.1	-13.3	-28.8 )
set TOTN      = (	-7.4	-21.0	-25.9	-21.0	-2.6	-1.8	16.6	6.8	29.4 )
set PO4X      = (	18.7	-24.1	18.8	-6.8	-9.0	49.1	23.4	22.4	-3.7 )
set PIPX      = (	124.4	50.8	-13.4	63.2	348.7	137.7	827.7	42.2	100.9 )
set ORGP      = (	-29.9	-60.9	-27.5	-58.5	-34.6	-32.8	-53.1	-29.5	-60.0 )
set TOTP      = (	15.9	-13.9	-11.0	12.4	13.9	18.8	-19.6	8.7	-17.7 )
set TSED      = (	-13.4	-2.7	-33.2	-25.2	31.3	4.4	-11.6	51.8	-2.5 )
set TSSX      = (	-13.5	-2.2	-12.9	-1.5	54.7	35.0	34.3	53.5	-1.1 )

ITER 25
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-12.4	82.7	-8.2	15.3	29.6	17.2	55.3	-8.4	3.6 )
set NO23      = (	-1.8	-6.0	-3.1	13.0	62.3	46.6	114.0	17.7	63.0 )
set ORGN      = (	-22.7	-56.8	-37.2	-52.5	-32.6	-27.1	-19.4	-13.4	-30.9 )
set TOTN      = (	-7.6	-20.9	-25.8	-21.0	-3.2	-1.7	16.5	6.8	28.8 )
set PO4X      = (	19.8	-23.7	14.4	-7.4	-5.8	50.2	23.5	23.0	-3.8 )
set PIPX      = (	125.3	51.9	-14.0	68.4	306.5	136.0	836.4	46.0	102.1 )
set ORGP      = (	-30.6	-60.7	-27.2	-58.6	-34.8	-32.8	-53.2	-29.6	-60.9 )
set TOTP      = (	15.9	-13.4	-12.2	15.1	9.6	18.6	-19.5	10.2	-18.0 )
