
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-76.8	-41.6	-47.2	16.1	-64.0	162.8	0.0	-20.3	112.4 )
set NO23      = (	-35.6	-36.5	10.7	47.6	40.0	113.1	334.9	0.4	132.2 )
set ORGN      = (	-15.0	-50.2	-55.5	-56.9	-44.0	-62.4	-55.1	-15.3	31.1 )
set TOTN      = (	-31.6	-41.2	-35.0	-7.9	-22.6	3.3	42.9	-5.5	97.2 )
set PO4X      = (	-14.4	-54.2	-62.8	59.7	48.2	13.8	40.5	46.6	239.5 )
set PIPX      = (	49.7	-0.9	-70.8	-5.8	685.4	580.6	1388.7	-12.8	632.9 )
set ORGP      = (	-32.1	-61.2	-61.1	-69.7	-36.1	-69.7	-77.3	-59.9	-45.3 )
set TOTP      = (	-9.0	-38.2	-66.0	-22.2	61.9	77.6	-23.6	-20.7	147.2 )
set TSED      = (	53.0	-5.4	-4.0	-18.1	783.2	940.9	152.7	13.4	116.5 )
set TSSX      = (	54.7	-3.9	25.2	8.3	924.8	1235.2	273.5	15.5	118.6 )

ITER 2
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-62.4	-56.4	-64.0	60.5	-50.3	-17.5	143.4	9.7	147.0 )
set NO23      = (	-37.9	-37.6	3.2	46.5	0.5	56.3	272.4	-3.4	124.9 )
set ORGN      = (	65.3	-28.9	-38.7	-55.3	-34.4	-60.4	-50.4	25.0	-62.1 )
set TOTN      = (	-11.2	-35.0	-26.8	-6.1	-26.1	-21.4	37.0	6.2	62.2 )
set PO4X      = (	0.6	-11.3	-43.5	11.7	52.8	124.7	44.9	29.2	102.0 )
set PIPX      = (	-38.8	-25.6	-86.7	3.6	144.6	51.6	999.3	-4.0	873.9 )
set ORGP      = (	-6.7	-51.8	-45.9	-70.1	-16.3	-60.5	-71.1	-43.1	-74.2 )
set TOTP      = (	-14.0	-34.6	-64.4	-22.1	14.8	1.1	-25.7	-13.6	129.0 )
set TSED      = (	-38.6	-43.0	-55.8	-17.4	-38.5	-63.4	14.2	109.8	43.2 )
set TSSX      = (	-35.9	-41.5	-41.3	9.1	-12.1	-50.0	72.8	112.9	44.5 )

ITER 3
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-66.2	-49.4	-60.4	68.9	-41.8	17.8	197.7	4.8	147.8 )
set NO23      = (	-36.1	-34.7	10.4	47.4	22.6	67.5	245.7	-2.2	121.7 )
set ORGN      = (	63.8	-32.7	-44.9	-55.8	-44.9	-56.6	-47.8	29.3	-63.1 )
set TOTN      = (	-10.5	-34.2	-28.5	-5.7	-26.6	-14.0	34.6	7.8	59.9 )
set PO4X      = (	4.5	12.5	-26.7	1.3	55.2	57.8	41.6	48.0	18.9 )
set PIPX      = (	-21.8	-28.3	-90.1	6.7	305.2	73.8	1018.5	-10.8	1013.5 )
set ORGP      = (	-12.1	-57.4	-53.5	-71.3	-32.9	-62.6	-70.3	-44.5	-75.4 )
set TOTP      = (	-12.3	-33.6	-64.8	-21.9	21.9	-9.8	-25.4	-13.2	125.9 )
