
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-86.3	-67.7	-60.2	-20.2	-74.6	-29.7	-21.9	-57.0	-33.7 )
set NO23      = (	-4.2	-16.9	-26.9	15.8	-43.8	13.5	172.1	29.9	144.5 )
set ORGN      = (	12.9	-20.4	-12.6	-36.6	-11.3	-24.7	-5.8	-11.4	-20.7 )
set TOTN      = (	-2.8	-19.2	-18.8	-12.6	-24.1	-12.8	37.0	11.4	81.3 )
set PO4X      = (	0.9	-49.5	-30.2	46.4	105.8	59.4	21.3	-2.2	16.4 )
set PIPX      = (	84.8	1.5	-42.8	-29.4	660.9	381.0	1109.1	-15.2	103.8 )
set ORGP      = (	19.5	-18.9	4.1	-40.5	-0.9	-26.0	-44.3	-18.4	-57.0 )
set TOTP      = (	33.1	-17.2	-25.3	-25.3	94.4	73.5	-7.5	-13.9	-9.6 )
set TSED      = (	8.9	-38.5	-45.4	-51.4	339.0	126.3	65.2	22.6	37.1 )
set TSSX      = (	12.1	-36.4	-27.3	-35.4	413.0	192.5	147.2	25.5	38.3 )

ITER 2
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-19.5	-36.4	-76.7	22.2	-86.2	-36.1	72.6	-19.9	13.7 )
set NO23      = (	-5.6	-15.7	-24.2	16.9	-56.7	2.3	147.2	30.0	138.9 )
set ORGN      = (	2.3	-30.2	-25.8	-36.8	-23.8	-36.4	-21.2	-8.9	-44.4 )
set TOTN      = (	-3.8	-21.0	-27.2	-10.8	-36.7	-24.1	24.1	15.0	71.7 )
set PO4X      = (	11.9	-12.0	-12.2	10.9	8.2	58.5	22.5	29.5	7.9 )
set PIPX      = (	10.5	-22.8	-60.4	-5.9	55.0	7.0	705.3	-2.7	103.8 )
set ORGP      = (	8.4	-28.5	-13.0	-41.6	-10.7	-37.4	-51.8	-20.2	-66.9 )
set TOTP      = (	9.2	-23.1	-35.0	-16.6	0.2	-8.0	-21.2	-3.6	-17.5 )
set TSED      = (	-46.0	-48.2	-58.0	-36.8	-49.6	-64.8	11.7	36.6	17.3 )
set TSSX      = (	-43.2	-46.3	-43.7	-16.4	-29.6	-52.7	69.1	39.1	18.4 )

ITER 3
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
