
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-62.6	-19.0	-19.8	19.7	-58.2	416.3	9.9	-18.7	81.0 )
set NO23      = (	-32.6	-34.2	13.5	27.7	60.7	124.0	288.1	-3.0	91.6 )
set ORGN      = (	-22.1	-52.1	-51.0	-58.6	-56.1	-65.6	-58.3	-25.6	17.4 )
set TOTN      = (	-30.9	-39.8	-30.1	-17.6	-24.7	15.9	29.5	-10.6	66.1 )
set PO4X      = (	-21.0	-64.0	-50.5	12.6	-13.4	-19.1	10.8	7.6	14.2 )
set PIPX      = (	127.6	21.6	-31.6	-18.0	591.4	1072.6	1855.6	-19.6	321.5 )
set ORGP      = (	-40.1	-64.8	-52.9	-73.0	-56.1	-75.4	-80.0	-66.1	-75.4 )
set TOTP      = (	4.9	-33.7	-42.6	-34.7	25.9	165.4	-22.2	-33.6	14.4 )
set TSED      = (	156.6	35.9	29.1	-0.3	931.8	1953.6	337.0	93.5	313.7 )
set TSSX      = (	156.3	37.1	68.2	31.6	1091.4	2531.7	542.6	96.0	315.6 )

ITER 2
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-48.9	-28.9	-62.5	53.3	-10.5	-25.6	118.2	-0.2	106.8 )
set NO23      = (	-38.0	-36.5	-1.1	26.4	-0.3	42.7	238.3	-6.0	88.1 )
set ORGN      = (	62.2	-24.3	-34.9	-42.1	-32.2	-74.1	-53.0	39.6	-61.1 )
set TOTN      = (	-11.6	-32.1	-25.6	-8.3	-22.3	-34.9	25.7	8.1	38.2 )
set PO4X      = (	13.5	-21.9	-16.5	5.7	19.2	84.9	32.6	19.7	22.5 )
set PIPX      = (	-14.1	-16.7	-63.4	-17.2	37.9	4.8	1030.7	-33.2	288.7 )
set ORGP      = (	-4.9	-51.8	-34.0	-62.6	-25.3	-69.4	-72.9	-40.6	-86.0 )
set TOTP      = (	-4.8	-33.4	-44.0	-31.0	-9.9	-21.9	-29.0	-25.9	5.8 )
set TSED      = (	-31.9	-14.8	-40.4	-4.7	-17.2	-56.0	107.8	49.3	207.2 )
set TSSX      = (	-29.5	-13.4	-21.1	25.7	9.3	-40.7	209.3	51.7	208.7 )

ITER 3
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-46.5	-21.4	-63.1	62.6	-13.2	9.1	170.3	7.6	113.1 )
set NO23      = (	-35.8	-32.8	4.2	23.5	16.1	50.9	112.8	-4.2	64.2 )
set ORGN      = (	59.4	-26.2	-41.6	-41.3	-27.4	-69.6	-50.1	45.1	-69.5 )
set TOTN      = (	-10.7	-30.1	-28.3	-8.9	-14.8	-27.9	-0.7	11.5	20.7 )
set PO4X      = (	14.6	6.0	8.5	7.7	44.7	36.3	46.1	29.0	17.2 )
set PIPX      = (	-1.1	-24.2	-69.4	-14.7	73.6	9.9	940.9	-25.9	292.0 )
set ORGP      = (	-11.3	-56.3	-42.1	-62.4	-26.7	-71.8	-73.3	-41.2	-87.3 )
set TOTP      = (	-5.2	-32.8	-43.9	-29.4	-2.2	-32.6	-28.3	-21.5	4.1 )
set TSED      = (	-28.0	-22.6	-45.6	-2.2	2.3	-54.1	75.5	62.8	177.5 )
set TSSX      = (	-25.9	-21.5	-28.3	29.0	29.6	-39.1	161.4	65.0	179.0 )

ITER 4
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-38.5	-11.1	-49.7	61.0	-1.8	22.7	122.6	7.9	93.2 )
set NO23      = (	-33.1	-30.9	15.0	25.7	27.8	50.3	121.4	-3.7	65.4 )
set ORGN      = (	54.2	-30.1	-43.1	-40.9	-28.2	-43.9	-38.5	47.5	-69.4 )
set TOTN      = (	-10.0	-30.0	-25.6	-7.7	-11.5	-11.0	7.6	12.5	20.7 )
set PO4X      = (	27.7	6.4	20.5	6.9	56.9	34.6	34.8	26.8	10.7 )
set PIPX      = (	9.8	-18.0	-69.4	-11.3	111.3	23.6	878.2	-23.0	298.8 )
set ORGP      = (	-20.9	-62.1	-43.7	-62.5	-32.3	-56.0	-68.0	-41.3	-87.2 )
set TOTP      = (	-6.4	-33.2	-41.8	-27.7	0.5	-20.8	-27.8	-20.8	3.3 )
set TSED      = (	-26.2	-23.4	-40.5	2.3	5.9	-48.3	47.5	52.2	165.4 )
set TSSX      = (	-24.8	-22.6	-22.1	34.7	31.4	-31.6	120.9	54.1	166.9 )

ITER 5
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-37.2	-8.7	-35.9	60.1	3.1	32.8	98.5	8.5	88.6 )
set NO23      = (	-32.3	-28.6	18.6	26.5	43.3	50.9	122.6	-3.2	65.5 )
set ORGN      = (	54.7	-32.4	-46.9	-40.5	-31.4	-30.6	-29.8	48.0	-69.6 )
set TOTN      = (	-9.2	-29.3	-26.4	-7.1	-9.2	-1.9	13.1	13.0	20.5 )
set PO4X      = (	20.9	-1.7	32.0	6.8	44.3	31.8	32.1	23.2	1.6 )
set PIPX      = (	23.4	-11.4	-68.9	-9.4	172.7	49.5	738.0	-18.5	313.8 )
set ORGP      = (	-24.0	-65.6	-49.1	-62.3	-39.7	-46.4	-63.9	-42.7	-87.5 )
set TOTP      = (	-5.7	-34.0	-40.8	-26.6	0.0	-10.5	-28.0	-20.3	2.8 )
set TSED      = (	-20.9	-25.0	-38.0	2.1	11.6	-33.8	9.9	46.4	163.3 )
set TSSX      = (	-19.8	-24.4	-19.1	34.5	35.7	-13.3	66.2	48.1	164.7 )

ITER 6
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-30.6	-3.9	-22.3	59.9	15.8	36.2	94.1	4.6	87.6 )
set NO23      = (	-31.5	-30.1	22.8	28.1	58.5	53.0	122.4	-3.2	66.1 )
set ORGN      = (	52.7	-33.9	-47.5	-40.5	-33.8	-27.0	-23.7	49.3	-69.6 )
set TOTN      = (	-8.9	-30.6	-25.1	-6.5	-5.8	1.2	17.2	13.1	20.8 )
set PO4X      = (	33.6	-13.3	35.7	7.0	23.9	27.2	30.9	20.8	-6.5 )
set PIPX      = (	29.9	-8.5	-67.5	-7.3	224.8	63.0	747.3	-23.6	327.9 )
set ORGP      = (	-29.9	-67.6	-49.3	-62.7	-45.3	-45.1	-61.1	-42.8	-87.5 )
set TOTP      = (	-5.8	-36.1	-39.3	-25.6	-1.7	-8.0	-25.9	-22.8	2.7 )
set TSED      = (	-21.3	-27.7	-35.6	1.5	11.4	-24.2	7.2	19.0	163.9 )
set TSSX      = (	-20.6	-27.2	-16.1	33.7	33.9	-1.1	62.3	20.5	165.3 )

ITER 7
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-32.1	-7.6	-13.5	60.8	27.9	37.7	93.6	7.5	87.7 )
set NO23      = (	-31.0	-27.8	25.2	27.4	68.7	48.5	122.2	-3.8	65.8 )
set ORGN      = (	54.2	-34.6	-48.7	-40.6	-35.7	-24.8	-19.9	50.9	-69.5 )
set TOTN      = (	-8.2	-29.5	-24.8	-6.8	-3.6	1.2	19.8	13.4	20.7 )
set PO4X      = (	20.4	-13.0	39.4	5.2	9.0	24.9	28.4	15.6	-10.7 )
set PIPX      = (	49.0	-7.6	-66.9	-5.0	265.7	70.3	801.6	-13.7	335.4 )
set ORGP      = (	-31.3	-69.6	-50.7	-63.0	-49.6	-44.3	-59.4	-42.3	-87.4 )
set TOTP      = (	-3.7	-36.6	-38.7	-24.7	-2.8	-6.6	-24.0	-19.8	2.7 )
set TSED      = (	-11.5	-30.4	-36.0	0.7	12.2	-17.5	10.8	20.4	164.4 )
set TSSX      = (	-10.9	-30.0	-16.8	32.6	33.5	7.4	67.5	21.8	165.9 )

ITER 8
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-27.9	-1.0	1.6	60.0	36.2	37.1	92.6	7.4	87.7 )
set NO23      = (	-29.7	-27.6	26.6	27.8	67.0	40.3	118.1	-4.2	65.7 )
set ORGN      = (	52.1	-34.3	-49.3	-40.7	-35.2	-22.8	-18.1	51.5	-69.6 )
set TOTN      = (	-7.7	-29.1	-24.3	-6.7	-3.2	-0.1	20.0	13.4	20.6 )
set PO4X      = (	34.6	-23.8	41.0	3.8	5.1	23.9	32.5	11.5	-12.8 )
set PIPX      = (	49.0	-6.3	-62.3	-1.7	276.6	82.6	805.1	-7.3	339.7 )
set ORGP      = (	-36.5	-70.2	-51.4	-63.2	-50.5	-43.2	-59.1	-42.3	-87.5 )
set TOTP      = (	-4.8	-38.4	-36.5	-23.1	-2.9	-3.8	-22.8	-18.0	2.7 )
set TSED      = (	-15.3	-31.2	-29.8	1.2	10.1	-6.9	6.3	18.8	164.9 )
set TSSX      = (	-15.1	-30.8	-8.8	33.2	30.7	20.8	60.6	20.2	166.3 )

ITER 9
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-29.4	-1.4	8.6	59.0	36.6	28.2	85.1	9.6	87.6 )
set NO23      = (	-30.0	-26.4	27.1	28.2	72.3	42.9	120.5	-3.5	66.1 )
set ORGN      = (	54.8	-34.5	-50.2	-40.4	-34.7	-20.3	-16.1	51.5	-69.5 )
set TOTN      = (	-7.2	-28.4	-24.4	-6.4	-1.4	1.9	21.7	13.9	20.9 )
set PO4X      = (	16.5	-22.7	43.6	2.2	1.2	21.6	28.7	8.2	-14.0 )
set PIPX      = (	63.5	-7.6	-60.5	1.4	284.6	84.7	802.4	11.2	342.0 )
set ORGP      = (	-35.5	-71.7	-52.7	-63.0	-51.0	-41.2	-57.8	-42.8	-87.3 )
set TOTP      = (	-3.2	-39.4	-35.4	-21.6	-3.0	-2.6	-22.7	-11.8	2.8 )
set TSED      = (	-8.9	-33.4	-29.8	-0.1	8.6	-5.2	2.6	36.6	165.3 )
set TSSX      = (	-8.7	-33.1	-8.9	31.5	28.5	22.9	55.4	38.1	166.9 )

ITER 10
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-25.9	5.9	20.1	58.5	38.2	30.2	84.4	9.3	87.8 )
