
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-85.8	-63.3	-51.6	-3.6	-71.5	-14.3	9.7	-54.8	-20.5 )
set NO23      = (	-8.6	-22.1	-22.3	18.5	-36.2	33.7	182.0	26.4	150.4 )
set ORGN      = (	-35.8	-56.6	-44.2	-58.3	-46.5	-58.8	-46.7	-52.6	-44.6 )
set TOTN      = (	-18.8	-34.7	-37.8	-22.3	-45.4	-27.5	11.7	-2.7	77.4 )
set PO4X      = (	-7.9	-53.3	-30.6	53.6	54.7	44.9	38.8	20.6	49.8 )
set PIPX      = (	70.8	3.4	-45.2	-23.2	551.8	239.2	1349.5	-29.7	267.5 )
set ORGP      = (	-26.2	-57.0	-47.5	-70.8	-49.5	-69.4	-76.1	-62.6	-74.3 )
set TOTP      = (	0.8	-34.6	-42.9	-32.6	38.4	16.3	-23.7	-33.5	16.9 )
set TSED      = (	36.7	-19.7	-36.6	-33.6	396.5	141.5	127.0	28.2	206.2 )
set TSSX      = (	38.8	-18.1	-16.2	-12.1	478.8	211.2	236.3	30.4	207.8 )

ITER 2
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-27.7	-36.4	-71.8	28.4	-47.6	-5.9	134.2	-18.5	25.7 )
set NO23      = (	-11.6	-22.6	-21.4	18.9	-41.7	15.9	147.4	23.9	145.4 )
set ORGN      = (	-3.0	-43.3	-27.9	-42.5	-21.4	-24.9	-31.1	-21.1	-82.4 )
set TOTN      = (	-9.7	-29.8	-27.5	-12.7	-28.6	-11.1	19.7	7.7	63.2 )
set PO4X      = (	8.3	-18.8	-12.0	24.8	10.8	57.2	31.5	34.1	27.4 )
set PIPX      = (	-14.8	-15.2	-61.8	-20.4	103.6	48.3	1158.7	-43.2	297.4 )
set ORGP      = (	-6.4	-49.7	-31.0	-60.3	-30.0	-49.1	-69.2	-43.0	-86.9 )
set TOTP      = (	-6.6	-31.4	-41.3	-30.0	-7.3	-7.0	-23.7	-27.9	8.2 )
set TSED      = (	-45.5	-30.3	-55.1	-43.0	-16.4	-42.4	79.7	-0.5	177.9 )
set TSSX      = (	-42.8	-28.8	-40.1	-24.6	7.7	-24.3	168.2	1.4	179.3 )

ITER 3
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-33.1	-35.2	-61.9	38.8	-40.1	9.3	172.2	-3.1	38.7 )
set NO23      = (	-10.4	-19.7	-15.4	20.1	-28.1	20.1	61.9	22.6	98.4 )
set ORGN      = (	-5.1	-46.6	-35.0	-41.4	-9.9	-20.6	-26.8	-18.0	-82.6 )
set TOTN      = (	-9.7	-29.1	-30.0	-11.2	-16.8	-6.3	3.4	8.9	34.5 )
set PO4X      = (	10.6	12.0	11.2	25.1	34.7	24.8	47.5	38.6	18.6 )
set PIPX      = (	23.8	-29.6	-58.7	-14.7	153.4	61.8	857.3	-3.0	306.9 )
set ORGP      = (	-11.3	-54.5	-39.8	-59.7	-25.6	-48.2	-68.5	-42.8	-87.2 )
set TOTP      = (	0.5	-32.8	-37.6	-26.7	5.9	-10.6	-26.0	-11.3	6.9 )
set TSED      = (	-20.5	-41.0	-44.3	-36.2	3.3	-32.6	27.7	56.6	161.5 )
set TSSX      = (	-18.3	-39.7	-26.7	-15.7	28.8	-12.1	91.6	58.6	162.8 )

ITER 4
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-29.0	-24.8	-56.0	47.0	-26.3	54.3	116.8	-4.2	33.0 )
set NO23      = (	-7.0	-17.7	-5.8	22.3	-20.2	21.1	70.0	18.6	98.5 )
set ORGN      = (	-10.4	-51.2	-36.3	-41.3	-10.8	-16.4	-14.0	-17.0	-82.7 )
set TOTN      = (	-8.6	-29.1	-27.7	-9.9	-14.5	-1.4	12.1	6.6	34.3 )
set PO4X      = (	24.3	11.8	24.9	14.2	36.2	16.0	35.9	35.2	3.0 )
set PIPX      = (	41.4	-17.7	-61.8	-5.6	195.4	239.2	881.7	-21.4	333.9 )
set ORGP      = (	-20.6	-60.9	-41.1	-60.1	-30.2	-46.5	-63.8	-42.6	-87.3 )
set TOTP      = (	1.3	-31.5	-36.4	-23.0	7.8	23.9	-24.3	-19.1	6.6 )
set TSED      = (	-17.4	-35.9	-48.2	-27.8	13.6	115.6	22.2	12.0	163.3 )
set TSSX      = (	-16.0	-35.0	-32.0	-4.8	39.2	177.6	83.8	13.6	164.7 )

ITER 5
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-30.4	-17.2	-42.3	50.9	-17.4	12.5	100.0	-3.0	29.3 )
set NO23      = (	-6.3	-15.3	-2.7	23.0	-10.3	19.9	71.6	17.5	99.4 )
set ORGN      = (	-10.9	-53.8	-39.3	-40.9	-14.1	-16.2	-6.4	-16.1	-82.7 )
set TOTN      = (	-8.2	-28.2	-28.2	-9.3	-13.4	-3.4	17.3	6.2	34.7 )
set PO4X      = (	19.6	-0.5	34.2	8.4	30.9	25.2	31.5	29.3	-5.4 )
set PIPX      = (	61.3	1.0	-58.2	-0.6	246.4	102.6	880.0	-2.1	348.6 )
set ORGP      = (	-22.9	-64.5	-45.3	-60.0	-36.6	-45.9	-60.9	-43.0	-87.3 )
set TOTP      = (	4.3	-28.8	-34.1	-20.9	8.1	-1.1	-22.9	-12.8	6.4 )
set TSED      = (	-13.8	-27.6	-44.5	-27.6	23.2	-1.3	15.5	22.6	163.8 )
set TSSX      = (	-12.5	-27.0	-27.5	-4.6	48.5	27.8	74.2	24.1	165.1 )

ITER 6
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-20.5	-13.7	-38.3	52.6	-6.2	16.1	94.2	-3.7	27.3 )
set NO23      = (	-4.6	-17.1	1.4	19.8	-2.1	19.1	68.4	16.2	99.2 )
set ORGN      = (	-14.0	-55.2	-40.0	-41.2	-16.5	-13.7	-2.3	-15.0	-82.6 )
set TOTN      = (	-7.5	-29.8	-27.3	-10.8	-12.1	-2.0	19.1	5.8	34.5 )
set PO4X      = (	30.8	-12.1	38.2	7.3	21.3	30.1	33.4	23.3	-9.8 )
set PIPX      = (	86.4	7.9	-60.9	4.5	279.3	97.3	866.0	7.7	356.5 )
set ORGP      = (	-28.6	-66.5	-45.6	-60.5	-41.4	-44.7	-59.8	-42.6	-87.2 )
set TOTP      = (	8.8	-29.5	-34.6	-18.4	6.7	-0.4	-22.0	-10.0	6.4 )
set TSED      = (	-9.3	-27.6	-49.8	-27.6	22.2	-7.7	7.6	20.4	164.2 )
set TSSX      = (	-8.6	-27.0	-34.4	-4.6	46.2	19.7	62.4	21.9	165.7 )

ITER 7
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-23.5	-16.3	-23.3	48.1	2.3	79.5	82.8	-4.6	26.2 )
