
ITER 33
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-9.2	2.4	106.3	91.1	-5.7	16.8	68.4	-5.9	25.0 )
set NO23      = (	5.1	-14.3	0.1	21.9	16.8	19.6	3.3	15.0	43.3 )
set ORGN      = (	-23.2	0.6	-9.3	-38.1	-16.4	-10.6	5.4	-12.3	-57.2 )
set TOTN      = (	-2.8	-8.7	-2.3	-6.9	-6.9	0.2	7.5	5.7	8.4 )
set PO4X      = (	31.2	-45.1	31.1	-8.3	-17.6	32.7	26.7	-1.5	-13.4 )
set PIPX      = (	148.6	34.9	14.3	52.0	433.6	157.8	1324.2	74.2	375.8 )
set ORGP      = (	-45.8	-10.0	-9.2	-59.2	-47.9	-45.3	-59.0	-42.9	-79.4 )
set TOTP      = (	14.3	-0.4	10.3	6.1	12.7	11.9	-13.4	10.9	12.7 )
set TSED      = (	-23.0	-31.0	-33.6	-4.4	14.3	8.6	27.4	51.8	170.1 )
set TSSX      = (	-23.3	-28.7	-12.8	25.8	35.6	40.2	90.4	53.4	171.5 )
