P620161110WQa ITER 32
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-35.7	-4.9	113.9	39.4	28.4	22.9	149.4	7.1	104.5 )
set NO23      = (	-22.5	-22.9	42.5	33.8	107.2	52.0	172.3	0.5	96.0 )
set ORGN      = (	53.6	-41.1	-55.7	-46.3	-53.6	-23.3	-31.4	66.9	-69.1 )
set TOTN      = (	-2.6	-28.5	-19.5	-7.7	-5.0	2.6	26.3	20.8	40.3 )
set PO4X      = (	25.3	-23.5	38.1	-18.0	-33.5	19.6	21.7	8.2	-21.0 )
set PIPX      = (	55.3	-17.0	-72.3	-15.9	345.8	101.6	1778.0	-16.0	390.8 )
set ORGP      = (	-47.7	-72.4	-63.9	-70.6	-68.6	-48.6	-67.3	-42.7	-85.7 )
set TOTP      = (	-11.3	-43.2	-45.7	-35.7	-14.8	-4.1	-11.8	-22.3	9.4 )
set TSED      = (	-32.7	-48.7	-28.5	-27.0	-4.4	0.9	-7.1	-11.0	39.7 )
set TSSX      = (	-32.8	-48.3	-7.4	-4.0	13.1	30.3	40.2	-9.8	40.8 )

ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-76.5	-40.1	-43.8	11.2	-66.7	160.5	-0.6	-18.2	89.5 )
set NO23      = (	-35.3	-35.4	8.2	41.3	70.4	109.1	325.3	0.1	113.6 )
set ORGN      = (	-15.3	-50.3	-50.0	-60.0	-58.3	-66.3	-56.2	-14.0	19.2 )
set TOTN      = (	-31.5	-40.5	-32.0	-12.5	-24.1	-0.6	39.6	-5.3	80.7 )
set PO4X      = (	-12.0	-61.5	-50.4	9.7	-14.4	-12.3	12.8	28.1	27.7 )
set PIPX      = (	51.5	-14.1	-52.0	-37.3	378.6	492.1	1063.8	-36.9	178.5 )
set ORGP      = (	-32.3	-63.5	-53.3	-75.6	-60.9	-77.0	-80.6	-64.8	-75.3 )
set TOTP      = (	-8.4	-45.4	-52.1	-46.3	-2.1	50.2	-38.3	-35.7	-4.3 )
set TSED      = (	53.0	-5.4	-4.0	-18.1	783.2	940.9	152.7	13.4	116.5 )
set TSSX      = (	54.6	-4.0	25.4	8.2	920.0	1234.7	272.9	15.3	117.9 )

ITER 2
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-61.6	-56.1	-65.8	51.8	-5.2	-21.0	144.1	11.9	119.3 )
