 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SW7_1640_0003, 0.6151E+00, 0.1576E+08, 0.2238E+07, 0.8872E+06, 0.2951E+06,
TOTP,SW7_1640_0003, 0.8493E+00, 0.1261E+07, 0.3206E+06, 0.0000E+00, 0.1424E+05,
