 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SL3_2420_2700, 0.7938E+00, 0.8576E+07, 0.1372E+07, 0.2728E+06, 0.1789E+05,
TOTN,SJ6_2130_0003, 0.9100E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00,
TOTN,SW7_1640_0003, 0.8922E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00,
TOTN,SU8_1610_1530, 0.9513E+00, 0.3701E+06, 0.1518E+04, 0.1347E+05, 0.7980E+04,
TOTN,SL9_2720_0001, 0.9247E+00, 0.5660E+08, 0.7281E+07, 0.2269E+07, 0.1179E+07, 0.7909E+07, 0.7938E+00, 0.1405E+08, 0.9100E+00, 0.2070E+08, 0.8922E+00, 0.4041E+08, 0.9513E+00,
TOTP,SL3_2420_2700, 0.9994E+00, 0.7095E+06, 0.1750E+06, 0.0000E+00, 0.5566E+03,
TOTP,SJ6_2130_0003, 0.9740E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00,
TOTP,SW7_1640_0003, 0.9660E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00, 0.0000E+00,
TOTP,SU8_1610_1530, 0.9720E+00, 0.2689E+05, 0.2466E+03, 0.0000E+00, 0.3641E+03,
TOTP,SL9_2720_0001, 0.1294E+01, 0.1520E+07, 0.8674E+06, 0.0000E+00, 0.4419E+05, 0.6534E+06, 0.9994E+00, 0.7708E+06, 0.9740E+00, 0.1308E+07, 0.9660E+00, 0.3226E+07, 0.9720E+00,
