TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A24013,1,1,0,1,1,1,0,0,1,0,12.00000,0.042036,282,0.072,0.029977,0.944179,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.281087,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.225701294,0.225701294,0.223793224,0.222005558,0.19898948,0.262226985,0.316715207,0.302027073,0.277543036,0.212334917,0.213704389,0.215982945,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24015,1,1,0,1,1,1,0,0,1,0,12.00000,0.050752,348,0.039,0.029342,0.957759,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.197306567,0.197306567,0.194885852,0.192584746,0.18845569,0.259128436,0.316177706,0.302931025,0.277410879,0.199354732,0.194449125,0.193366899,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24017,1,1,0,1,1,1,0,0,1,0,8.000000,0.030606,365,0.034,0.100E-05,0.920000,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.487422,0.304734,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.173898067,0.176485733,0.1752683,0.178371939,0.188621555,0.206177522,0.209414759,0.205872398,0.197568337,0.17473361,0.171642746,0.172375911,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24019,1,1,0,1,1,1,0,0,1,0,8.000000,0.039252,554,0.006,0.016408,0.945247,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.499033,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.222563667,0.235329466,0.234148417,0.236608886,0.208006173,0.21544807,0.216582342,0.212392022,0.208518097,0.20549174,0.206484751,0.215054373,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24021,1,1,0,1,1,1,0,0,1,0,12.00000,0.041888,303,0.059,0.002308,0.955422,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.235737829,0.235737829,0.233883444,0.232150917,0.203417955,0.266017672,0.320533985,0.305267969,0.280764875,0.218084716,0.220997914,0.224200607,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24023,1,1,0,1,1,1,0,0,1,0,8.000000,0.072856,246,0.099,0.000091,0.943082,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.260002,0.463418,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.242621717,0.259725703,0.258719218,0.26556245,0.278461926,0.339655007,0.335648684,0.316304917,0.288077687,0.215230455,0.220634818,0.23256055,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24025,1,1,0,1,1,1,0,0,1,0,12.00000,0.090674,287,0.068,0.025657,0.958685,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.204423713,0.204423713,0.202068113,0.199857499,0.192227183,0.270942822,0.338238749,0.322059736,0.291764377,0.202597783,0.199476011,0.199130959,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24027,1,1,0,1,1,1,0,0,1,0,12.00000,0.054221,289,0.067,0.050545,0.956256,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.203219584,0.203219584,0.201859934,0.200578685,0.184337898,0.226754628,0.262476213,0.252801907,0.236796944,0.194142178,0.194866108,0.196423503,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24029,1,1,0,1,1,1,0,0,1,0,12.00000,0.062673,461,0.014,0.040393,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.341550,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.211126845,0.217627182,0.214485837,0.224467198,0.275026996,0.343940685,0.35087697,0.335830469,0.303716877,0.212822439,0.205603588,0.207303118,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24031,1,1,0,1,1,1,0,0,1,0,12.00000,0.052277,304,0.059,0.066427,0.932861,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.479711,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.212930471,0.212930471,0.21143417,0.210001232,0.189088424,0.227239394,0.256661886,0.248202873,0.235190231,0.201858219,0.202674791,0.204717068,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24033,1,1,0,1,1,1,0,0,1,0,11.34457,0.042736,323,0.049,0.000942,0.929718,40,35,2,2,0,0,0.004132,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.952944,0.952944,0.952944,0.952944,0.952944,1.111768,1.508828,1.588240,1.588240,1.270592,1.111768,1.032356,0.247568461,0.257117498,0.251606205,0.26456891,0.304733463,0.371860002,0.387828123,0.375579376,0.343610612,0.255597533,0.240256641,0.241951381,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24035,1,1,0,1,1,1,0,0,1,0,12.00000,0.062673,515,0.009,0.040393,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.341550,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.2123491,0.223244542,0.222212832,0.225594648,0.216125407,0.237419768,0.237559938,0.23024449,0.22016782,0.197405649,0.198685608,0.205940016,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24037,1,1,0,1,1,1,0,0,1,0,12.00000,0.024096,395,0.026,0.100E-05,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.053805,0.381666,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.239227687,0.248848932,0.244260962,0.254677381,0.278426827,0.32934214,0.342518551,0.333057713,0.308666519,0.243107649,0.230867881,0.233568132,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24039,1,1,0,1,1,1,0,0,1,0,8.000000,0.039224,594,0.004,0.017466,0.945870,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.497625,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.250107878,0.261576909,0.25676786,0.267084174,0.28047313,0.326245231,0.340175864,0.331748287,0.309599096,0.251967725,0.239455088,0.243361389,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24041,1,1,0,1,1,1,0,0,1,0,8.537221,0.054417,510,0.009,0.000108,0.956000,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.411953,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.717127,0.717127,0.717127,0.717127,0.717127,0.836648,1.135450,1.195211,1.195211,0.956169,0.836648,0.776887,0.235521214,0.249669482,0.247830621,0.252724456,0.238741666,0.264706926,0.267034997,0.258654223,0.246202674,0.218632515,0.218266876,0.227198704,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24043,1,1,0,1,1,1,0,0,1,0,11.09451,0.156250,301,0.06,0.096283,0.972208,40,35,2,2,0,0,0.001000,NA,0.7,NA,1.032286,0.573805,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.931939,0.931939,0.931939,0.931939,0.931939,1.087262,1.475570,1.553232,1.553232,1.242586,1.087262,1.009601,0.249182157,0.267053463,0.26570815,0.271419868,0.26319708,0.305434449,0.30379279,0.289466857,0.269720218,0.222721024,0.226445962,0.238669625,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24045,1,1,0,1,1,1,0,0,1,0,8.000000,0.039252,565,0.006,0.016408,0.945247,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.499033,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.246216471,0.255600877,0.250133526,0.262069449,0.291162039,0.346751775,0.363295941,0.35394935,0.327216938,0.254699041,0.239055913,0.240696233,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24047,1,1,0,1,1,1,0,0,1,0,8.000000,0.039224,538,0.007,0.017466,0.945870,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.497625,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.218637317,0.221578471,0.215764898,0.230172837,0.303542775,0.385217149,0.403196399,0.389740442,0.351209985,0.239404664,0.220594412,0.216907226,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A24510,1,1,0,1,1,1,0,0,1,0,12.00000,0.081648,252,0.094,0.044173,0.954003,40,35,2,2,0,0,0.001000,NA,0.7,NA,1.992666,0.339377,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.206507788,0.206507788,0.204488881,0.202582771,0.190410331,0.253219083,0.30563719,0.292555081,0.269047421,0.201530749,0.199796071,0.200285276,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36003,1,1,0,1,1,1,0,0,1,0,9.752757,0.026220,263,0.085,0.008413,0.920000,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.443193,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.819232,0.819232,0.819232,0.819232,0.819232,0.955770,1.297117,1.365386,1.365386,1.092309,0.955770,0.887501,0.220071723,0.220668334,0.219526963,0.228087242,0.275749068,0.358014279,0.358636814,0.310949743,0.201179184,0.201447187,0.20469824,0.208139522,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36007,1,1,0,1,1,1,0,0,1,0,8.000000,0.046134,253,0.093,0.000271,0.965097,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.451071,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.180074063,0.18023537,0.178832154,0.189356275,0.283427137,0.386853774,0.386474779,0.318120705,0.179162107,0.177775071,0.177194568,0.176847934,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36015,1,1,0,1,1,1,0,0,1,0,8.993252,0.022187,269,0.081,0.000527,0.959135,40,35,2,2,0,0,0.021982,NA,0.7,NA,2.000000,0.451810,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.755433,0.755433,0.755433,0.755433,0.755433,0.881339,1.196102,1.259055,1.259055,1.007244,0.881339,0.818386,0.198516297,0.198875366,0.197564695,0.207151221,0.280022482,0.374006219,0.37416929,0.315303289,0.189419872,0.188866497,0.189993874,0.19133492,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36017,1,1,0,1,1,1,0,0,1,0,8.000000,0.073954,259,0.088,0.000049,0.940509,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.399359,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.184160252,0.184354636,0.182869269,0.193058362,0.283067736,0.385470431,0.385508171,0.319167816,0.181816229,0.180875824,0.180459736,0.180272559,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36023,1,1,0,1,1,1,0,0,1,0,8.000000,0.105897,261,0.087,0.000344,0.958751,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.496077,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.187387068,0.187626394,0.186256045,0.196403628,0.282091803,0.381813846,0.381660865,0.317065848,0.183243903,0.182197215,0.182285964,0.182600554,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36025,1,1,0,1,1,1,0,0,1,0,8.000000,0.099424,228,0.116,0.000042,0.954534,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.990954,0.479161,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.168409701,0.168444083,0.166964712,0.178059993,0.285648316,0.395230792,0.39455987,0.320189574,0.172739727,0.170870378,0.169172939,0.167722062,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36043,1,1,0,1,1,1,0,0,1,0,8.000000,0.079042,288,0.067,0.000035,0.954474,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.465177,0.370872,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.189402238,0.189662969,0.188300776,0.198343482,0.281727308,0.380437895,0.3803498,0.316789851,0.184372032,0.183421429,0.183692718,0.184187632,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
