TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.121242,0.500000,0,0.012124,0.121242,0.500000,0.000417,0.000184
A10003,1,0,0,1,0,1,0,1,0,0.046840,0.500000,0,0.004684,0.046840,0.500000,0.000172,0.000128
A10005,1,0,0,1,0,1,0,1,0,0.246752,0.500000,0,0.024675,0.246752,0.500000,0.000539,0.000189
A11001,1,0,0,1,0,1,0,1,0,0.113723,0.500000,0,0.011373,0.113723,0.500000,0.000404,0.000227
A24001,1,0,0,1,0,1,0,1,0,0.185008,0.500000,0,0.018501,0.185008,0.500000,0.000452,0.000532
A24003,1,0,0,1,0,1,0,1,0,0.054627,0.500000,0,0.005463,0.054627,0.500000,0.000194,0.000145
A24005,1,0,0,1,0,1,0,1,0,0.159205,0.500000,0,0.015921,0.159205,0.500000,0.000508,0.000154
A24009,1,0,0,1,0,1,0,1,0,0.090752,0.500000,0,0.009075,0.090752,0.500000,0.000302,0.000187
A24011,1,0,0,1,0,1,0,1,0,0.075249,0.500000,0,0.007525,0.075249,0.500000,0.000201,0.000204
A24013,1,0,0,1,0,1,0,1,0,0.115506,0.500000,0,0.011551,0.115506,0.500000,0.000347,0.000225
A24015,1,0,0,1,0,1,0,1,0,0.117992,0.500000,0,0.011799,0.117992,0.500000,0.000368,0.000202
A24017,1,0,0,1,0,1,0,1,0,0.056350,0.500000,0,0.005635,0.056350,0.500000,0.000196,0.000244
A24019,1,0,0,1,0,1,0,1,0,0.040760,0.500000,0,0.004076,0.040760,0.500000,0.000145,0.000178
A24021,1,0,0,1,0,1,0,1,0,0.129405,0.500000,0,0.012940,0.129405,0.500000,0.000377,0.000232
A24023,1,0,0,1,0,1,0,1,0,0.071017,0.500000,0,0.007102,0.071017,0.500000,0.000181,0.000183
A24025,1,0,0,1,0,1,0,1,0,0.106250,0.500000,0,0.010625,0.106250,0.500000,0.000337,0.000140
A24027,1,0,0,1,0,1,0,1,0,0.113035,0.500000,0,0.011303,0.113035,0.500000,0.000376,0.000174
A24029,1,0,0,1,0,1,0,1,0,0.077294,0.500000,0,0.007729,0.077294,0.500000,0.000221,0.000164
A24031,1,0,0,1,0,1,0,1,0,0.124900,0.500000,0,0.012490,0.124900,0.500000,0.000444,0.000180
A24033,1,0,0,1,0,1,0,1,0,0.146883,0.500000,0,0.014688,0.146883,0.500000,0.000448,0.000256
A24035,1,0,0,1,0,1,0,1,0,0.088279,0.500000,0,0.008828,0.088279,0.500000,0.000289,0.000153
A24037,1,0,0,1,0,1,0,1,0,0.080312,0.500000,0,0.008031,0.080312,0.500000,0.000272,0.000256
A24039,1,0,0,1,0,1,0,1,0,0.231576,0.500000,0,0.023158,0.231576,0.500000,0.000323,0.000450
A24041,1,0,0,1,0,1,0,1,0,0.046313,0.500000,0,0.004631,0.046313,0.500000,0.000160,0.000155
A24043,1,0,0,1,0,1,0,1,0,0.574081,0.500000,0,0.057408,0.574081,0.500000,0.001588,0.000171
A24045,1,0,0,1,0,1,0,1,0,0.471308,0.500000,0,0.047131,0.471308,0.500000,0.000544,0.000660
A24047,1,0,0,1,0,1,0,1,0,0.125528,0.500000,0,0.012553,0.125528,0.500000,0.000290,0.000321
A24510,1,0,0,1,0,1,0,1,0,0.093416,0.500000,0,0.009342,0.093416,0.500000,0.000284,0.000141
A36003,1,0,0,1,0,1,0,1,0,0.136882,0.500000,0,0.013688,0.136882,0.500000,0.000296,0.000439
A36007,1,0,0,1,0,1,0,1,0,0.153649,0.500000,0,0.015365,0.153649,0.500000,0.000324,0.000269
A36015,1,0,0,1,0,1,0,1,0,0.172206,0.500000,0,0.017220,0.172206,0.500000,0.000401,0.000455
A36017,1,0,0,1,0,1,0,1,0,0.144472,0.500000,0,0.014447,0.144472,0.500000,0.000293,0.000223
A36023,1,0,0,1,0,1,0,1,0,0.160557,0.500000,0,0.016055,0.160557,0.500000,0.000324,0.000204
A36025,1,0,0,1,0,1,0,1,0,0.148448,0.500000,0,0.014845,0.148448,0.500000,0.000301,0.000255
A36043,1,0,0,1,0,1,0,1,0,0.125784,0.500000,0,0.012578,0.125784,0.500000,0.000258,0.000220
A36051,1,0,0,1,0,1,0,1,0,0.146996,0.500000,0,0.014700,0.146996,0.500000,0.000311,0.000296
A36053,1,0,0,1,0,1,0,1,0,0.162642,0.500000,0,0.016264,0.162642,0.500000,0.000339,0.000198
A36065,1,0,0,1,0,1,0,1,0,0.122431,0.500000,0,0.012243,0.122431,0.500000,0.000277,0.000184
A36067,1,0,0,1,0,1,0,1,0,0.152154,0.500000,0,0.015215,0.152154,0.500000,0.000340,0.000171
A36069,1,0,0,1,0,1,0,1,0,0.142915,0.500000,0,0.014291,0.142915,0.500000,0.000329,0.000287
A36077,1,0,0,1,0,1,0,1,0,0.139849,0.500000,0,0.013985,0.139849,0.500000,0.000300,0.000219
A36095,1,0,0,1,0,1,0,1,0,0.124986,0.500000,0,0.012499,0.124986,0.500000,0.000282,0.000199
A36097,1,0,0,1,0,1,0,1,0,0.143340,0.500000,0,0.014334,0.143340,0.500000,0.000309,0.000336
A36101,1,0,0,1,0,1,0,1,0,0.162007,0.500000,0,0.016200,0.162007,0.500000,0.000377,0.000369
A36107,1,0,0,1,0,1,0,1,0,0.163546,0.500000,0,0.016354,0.163546,0.500000,0.000343,0.000335
A36109,1,0,0,1,0,1,0,1,0,0.111693,0.500000,0,0.011169,0.111693,0.500000,0.000256,0.000290
A36123,1,0,0,1,0,1,0,1,0,0.145539,0.500000,0,0.014554,0.145539,0.500000,0.000323,0.000301
A37001,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37005,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37009,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37033,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37067,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37077,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37081,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37131,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37135,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37145,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37157,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37169,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37171,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37181,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37185,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37189,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A42001,1,0,0,1,0,1,0,1,0,0.130403,0.500000,0,0.013040,0.130403,0.500000,0.000314,0.000489
A42009,1,0,0,1,0,1,0,1,0,0.126482,0.500000,0,0.012648,0.126482,0.500000,0.000313,0.000261
A42011,1,0,0,1,0,1,0,1,0,0.074316,0.500000,0,0.007432,0.074316,0.500000,0.000191,0.000217
A42013,1,0,0,1,0,1,0,1,0,0.143738,0.500000,0,0.014374,0.143738,0.500000,0.000350,0.000211
A42015,1,0,0,1,0,1,0,1,0,0.126486,0.500000,0,0.012648,0.126486,0.500000,0.000336,0.000292
A42021,1,0,0,1,0,1,0,1,0,0.078989,0.500000,0,0.007899,0.078989,0.500000,0.000209,0.000179
A42023,1,0,0,1,0,1,0,1,0,0.259779,0.500000,0,0.025978,0.259779,0.500000,0.000339,0.000404
A42025,1,0,0,1,0,1,0,1,0,0.048115,0.500000,0,0.004811,0.048115,0.500000,0.000129,0.000223
A42027,1,0,0,1,0,1,0,1,0,0.172049,0.500000,0,0.017204,0.172049,0.500000,0.000465,0.000157
A42029,1,0,0,1,0,1,0,1,0,0.104809,0.500000,0,0.010481,0.104809,0.500000,0.000306,0.000186
A42033,1,0,0,1,0,1,0,1,0,0.091213,0.500000,0,0.009121,0.091213,0.500000,0.000241,0.000163
