TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.001756,0.028803,0,0.000176,0.001756,0.500000,0.000029,0.000013
A10003,1,0,0,1,0,1,0,1,0,0.000723,0.012831,0,0.000072,0.000723,0.500000,0.000012,0.858E-05
A10005,1,0,0,1,0,1,0,1,0,0.004415,0.045255,0,0.000442,0.004415,0.500000,0.000045,0.000013
A11001,1,0,0,1,0,1,0,1,0,0.001832,0.031858,0,0.000183,0.001832,0.500000,0.000032,0.000015
A24001,1,0,0,1,0,1,0,1,0,0.002238,0.029979,0,0.000223,0.002238,0.500000,0.000030,0.000032
A24003,1,0,0,1,0,1,0,1,0,0.000660,0.011484,0,0.000066,0.000660,0.500000,0.000012,0.959E-05
A24005,1,0,0,1,0,1,0,1,0,0.001423,0.022994,0,0.000143,0.001423,0.500000,0.000023,0.992E-05
A24009,1,0,0,1,0,1,0,1,0,0.000642,0.010840,0,0.000064,0.000642,0.500000,0.000011,0.000012
A24011,1,0,0,1,0,1,0,1,0,0.001249,0.015952,0,0.000125,0.001249,0.500000,0.000016,0.000014
A24013,1,0,0,1,0,1,0,1,0,0.001480,0.022801,0,0.000148,0.001480,0.500000,0.000023,0.000014
A24015,1,0,0,1,0,1,0,1,0,0.001360,0.021326,0,0.000136,0.001360,0.500000,0.000021,0.000013
A24017,1,0,0,1,0,1,0,1,0,0.000599,0.010442,0,0.000060,0.000599,0.500000,0.000010,0.000016
A24019,1,0,0,1,0,1,0,1,0,0.000710,0.012002,0,0.000071,0.000710,0.500000,0.000012,0.000012
A24021,1,0,0,1,0,1,0,1,0,0.001262,0.019083,0,0.000126,0.001262,0.500000,0.000019,0.000015
A24023,1,0,0,1,0,1,0,1,0,0.000913,0.012629,0,0.000091,0.000913,0.500000,0.000012,0.000011
A24025,1,0,0,1,0,1,0,1,0,0.001209,0.019622,0,0.000121,0.001209,0.500000,0.000019,0.887E-05
A24027,1,0,0,1,0,1,0,1,0,0.001206,0.020103,0,0.000120,0.001206,0.500000,0.000020,0.000011
A24029,1,0,0,1,0,1,0,1,0,0.000987,0.014468,0,0.000099,0.000987,0.500000,0.000015,0.000010
A24031,1,0,0,1,0,1,0,1,0,0.001121,0.019669,0,0.000112,0.001121,0.500000,0.000020,0.000012
A24033,1,0,0,1,0,1,0,1,0,0.000876,0.013626,0,0.000088,0.000876,0.500000,0.000013,0.000017
A24035,1,0,0,1,0,1,0,1,0,0.001185,0.019323,0,0.000118,0.001185,0.500000,0.000019,0.998E-05
A24037,1,0,0,1,0,1,0,1,0,0.000937,0.016002,0,0.000094,0.000937,0.500000,0.000016,0.000017
A24039,1,0,0,1,0,1,0,1,0,0.004175,0.027758,0,0.000418,0.004175,0.500000,0.000028,0.000031
A24041,1,0,0,1,0,1,0,1,0,0.000725,0.012367,0,0.000073,0.000725,0.500000,0.000012,0.000010
A24043,1,0,0,1,0,1,0,1,0,0.003408,0.049883,0,0.000341,0.003408,0.500000,0.000050,0.000011
A24045,1,0,0,1,0,1,0,1,0,0.008597,0.047410,0,0.000860,0.008597,0.500000,0.000047,0.000047
A24047,1,0,0,1,0,1,0,1,0,0.002096,0.022861,0,0.000209,0.002096,0.500000,0.000023,0.000022
A24510,1,0,0,1,0,1,0,1,0,0.001375,0.020948,0,0.000137,0.001375,0.500000,0.000021,0.918E-05
A36003,1,0,0,1,0,1,0,1,0,0.001655,0.020465,0,0.000166,0.001655,0.500000,0.000020,0.000026
A36007,1,0,0,1,0,1,0,1,0,0.001817,0.022122,0,0.000182,0.001817,0.500000,0.000022,0.000015
A36015,1,0,0,1,0,1,0,1,0,0.001972,0.026136,0,0.000198,0.001972,0.500000,0.000026,0.000027
A36017,1,0,0,1,0,1,0,1,0,0.001635,0.019052,0,0.000163,0.001635,0.500000,0.000019,0.000013
A36023,1,0,0,1,0,1,0,1,0,0.001889,0.021712,0,0.000189,0.001889,0.500000,0.000022,0.000012
A36025,1,0,0,1,0,1,0,1,0,0.001649,0.019586,0,0.000165,0.001649,0.500000,0.000019,0.000014
A36043,1,0,0,1,0,1,0,1,0,0.001337,0.015804,0,0.000133,0.001337,0.500000,0.000016,0.000013
A36051,1,0,0,1,0,1,0,1,0,0.001471,0.018467,0,0.000148,0.001471,0.500000,0.000018,0.000016
A36053,1,0,0,1,0,1,0,1,0,0.001851,0.021632,0,0.000185,0.001851,0.500000,0.000021,0.000012
A36065,1,0,0,1,0,1,0,1,0,0.001413,0.018053,0,0.000142,0.001413,0.500000,0.000018,0.000011
A36067,1,0,0,1,0,1,0,1,0,0.001881,0.023065,0,0.000188,0.001881,0.500000,0.000023,0.000010
A36069,1,0,0,1,0,1,0,1,0,0.001590,0.020779,0,0.000159,0.001590,0.500000,0.000021,0.000017
A36077,1,0,0,1,0,1,0,1,0,0.001576,0.019426,0,0.000157,0.001576,0.500000,0.000019,0.000013
A36095,1,0,0,1,0,1,0,1,0,0.001378,0.017798,0,0.000138,0.001378,0.500000,0.000018,0.000011
A36097,1,0,0,1,0,1,0,1,0,0.001644,0.020503,0,0.000164,0.001644,0.500000,0.000021,0.000019
A36101,1,0,0,1,0,1,0,1,0,0.001747,0.023389,0,0.000174,0.001747,0.500000,0.000023,0.000021
A36107,1,0,0,1,0,1,0,1,0,0.002041,0.024368,0,0.000204,0.002041,0.500000,0.000025,0.000019
A36109,1,0,0,1,0,1,0,1,0,0.001439,0.018582,0,0.000144,0.001439,0.500000,0.000018,0.000017
A36123,1,0,0,1,0,1,0,1,0,0.001574,0.020098,0,0.000158,0.001574,0.500000,0.000020,0.000017
A37001,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37005,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37009,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37033,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37067,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37077,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37081,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37131,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37135,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37145,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37157,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37169,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37171,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37181,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37185,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37189,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A42001,1,0,0,1,0,1,0,1,0,0.001631,0.020832,0,0.000163,0.001631,0.500000,0.000021,0.000031
A42009,1,0,0,1,0,1,0,1,0,0.001378,0.018928,0,0.000138,0.001378,0.500000,0.000019,0.000016
A42011,1,0,0,1,0,1,0,1,0,0.000889,0.012281,0,0.000089,0.000889,0.500000,0.000012,0.000013
A42013,1,0,0,1,0,1,0,1,0,0.001664,0.022520,0,0.000167,0.001664,0.500000,0.000022,0.000012
A42015,1,0,0,1,0,1,0,1,0,0.001408,0.020542,0,0.000141,0.001408,0.500000,0.000021,0.000018
A42021,1,0,0,1,0,1,0,1,0,0.001000,0.014277,0,0.000100,0.001000,0.500000,0.000014,0.000011
A42023,1,0,0,1,0,1,0,1,0,0.004092,0.026683,0,0.000410,0.004092,0.500000,0.000027,0.000027
A42025,1,0,0,1,0,1,0,1,0,0.000615,0.008913,0,0.000061,0.000615,0.500000,0.901E-05,0.000014
A42027,1,0,0,1,0,1,0,1,0,0.001566,0.023176,0,0.000157,0.001566,0.500000,0.000023,0.938E-05
A42029,1,0,0,1,0,1,0,1,0,0.001087,0.016559,0,0.000109,0.001087,0.500000,0.000017,0.000012
A42033,1,0,0,1,0,1,0,1,0,0.001232,0.017930,0,0.000123,0.001232,0.500000,0.000018,0.965E-05
A42035,1,0,0,1,0,1,0,1,0,0.000989,0.014407,0,0.000099,0.000989,0.500000,0.000015,0.985E-05
A42037,1,0,0,1,0,1,0,1,0,0.000912,0.013378,0,0.000091,0.000912,0.500000,0.000013,0.000010
A42041,1,0,0,1,0,1,0,1,0,0.001461,0.019484,0,0.000146,0.001461,0.500000,0.000019,0.000014
A42043,1,0,0,1,0,1,0,1,0,0.001694,0.022361,0,0.000169,0.001694,0.500000,0.000022,0.000019
A42047,1,0,0,1,0,1,0,1,0,0.000969,0.013860,0,0.000097,0.000969,0.500000,0.000014,0.000012
A42055,1,0,0,1,0,1,0,1,0,0.002076,0.026657,0,0.000208,0.002076,0.500000,0.000026,0.000013
A42057,1,0,0,1,0,1,0,1,0,0.001976,0.026248,0,0.000198,0.001976,0.500000,0.000026,0.000023
A42061,1,0,0,1,0,1,0,1,0,0.001436,0.019725,0,0.000144,0.001436,0.500000,0.000020,0.000015
A42063,1,0,0,1,0,1,0,1,0,0.001086,0.015529,0,0.000108,0.001086,0.500000,0.000016,0.000011
A42065,1,0,0,1,0,1,0,1,0,0.000925,0.013701,0,0.000092,0.000925,0.500000,0.000013,0.000011
A42067,1,0,0,1,0,1,0,1,0,0.001924,0.023879,0,0.000192,0.001924,0.500000,0.000024,0.000018
A42069,1,0,0,1,0,1,0,1,0,0.001408,0.019854,0,0.000140,0.001408,0.500000,0.000020,0.000011
A42071,1,0,0,1,0,1,0,1,0,0.002498,0.028591,0,0.000250,0.002498,0.500000,0.000029,0.000014
A42075,1,0,0,1,0,1,0,1,0,0.002496,0.031052,0,0.000250,0.002496,0.500000,0.000031,0.000011
A42079,1,0,0,1,0,1,0,1,0,0.001361,0.020070,0,0.000136,0.001361,0.500000,0.000020,0.000011
A42081,1,0,0,1,0,1,0,1,0,0.000938,0.013982,0,0.000094,0.000938,0.500000,0.000014,0.948E-05
A42083,1,0,0,1,0,1,0,1,0,0.000825,0.011897,0,0.000083,0.000825,0.500000,0.000012,0.000012
A42087,1,0,0,1,0,1,0,1,0,0.001258,0.017442,0,0.000126,0.001258,0.500000,0.000017,0.000013
A42093,1,0,0,1,0,1,0,1,0,0.001068,0.015721,0,0.000107,0.001068,0.500000,0.000015,0.000022
A42097,1,0,0,1,0,1,0,1,0,0.001302,0.018583,0,0.000130,0.001302,0.500000,0.000019,0.904E-05
A42099,1,0,0,1,0,1,0,1,0,0.001520,0.019772,0,0.000152,0.001520,0.500000,0.000019,0.000014
A42105,1,0,0,1,0,1,0,1,0,0.001062,0.015216,0,0.000106,0.001062,0.500000,0.000015,0.000013
A42107,1,0,0,1,0,1,0,1,0,0.001346,0.017807,0,0.000134,0.001346,0.500000,0.000018,0.000011
A42109,1,0,0,1,0,1,0,1,0,0.001604,0.020384,0,0.000161,0.001604,0.500000,0.000020,0.000017
A42111,1,0,0,1,0,1,0,1,0,0.001306,0.018398,0,0.000131,0.001306,0.500000,0.000018,0.000013
A42113,1,0,0,1,0,1,0,1,0,0.001101,0.015807,0,0.000110,0.001101,0.500000,0.000015,0.994E-05
A42115,1,0,0,1,0,1,0,1,0,0.001178,0.016683,0,0.000118,0.001178,0.500000,0.000017,0.000012
A42117,1,0,0,1,0,1,0,1,0,0.001535,0.022450,0,0.000154,0.001535,0.500000,0.000022,0.000015
A42119,1,0,0,1,0,1,0,1,0,0.000930,0.012868,0,0.000093,0.000930,0.500000,0.000013,0.000011
A42127,1,0,0,1,0,1,0,1,0,0.000831,0.011554,0,0.000083,0.000831,0.500000,0.000012,0.932E-05
A42131,1,0,0,1,0,1,0,1,0,0.001447,0.021612,0,0.000144,0.001447,0.500000,0.000021,0.000016
A42133,1,0,0,1,0,1,0,1,0,0.001339,0.018075,0,0.000134,0.001339,0.500000,0.000018,0.000015
A47091,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A47163,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A51001,1,0,0,1,0,1,0,1,0,0.000730,0.011701,0,0.000073,0.000730,0.500000,0.000012,0.000013
A51003,1,0,0,1,0,1,0,1,0,0.001674,0.025657,0,0.000168,0.001674,0.500000,0.000025,0.000014
A51005,1,0,0,1,0,1,0,1,0,0.002636,0.035324,0,0.000263,0.002636,0.500000,0.000035,0.000021
A51007,1,0,0,1,0,1,0,1,0,0.001361,0.018733,0,0.000136,0.001361,0.500000,0.000018,0.000031
A51009,1,0,0,1,0,1,0,1,0,0.001640,0.024533,0,0.000164,0.001640,0.500000,0.000024,0.000012
A51011,1,0,0,1,0,1,0,1,0,0.001465,0.022955,0,0.000146,0.001465,0.500000,0.000023,0.000017
