BS0_8441_0000,546.73
BS1_8140_0000,92.02
BS1_8730_8540,63.07
BS2_8590_8440,153.71
BS3_8330_0000,308.61
BS3_8350_8330,288.65
BS3_8580_8440,106.51
BS4_8060_0000,13.17
BS4_8440_8441,300.49
BS4_8540_8441,225
DE0_2590_0000,10.2
DE0_2600_0000,22.98
DE0_2610_0000,14.37
DE0_2640_0000,21.11
DE0_2690_0000,46.2
DE0_2710_0000,75.88
DE0_2800_0000,5.95
DE0_2850_0000,10.04
DE0_2870_0000,0.56
DE0_2920_0000,10.96
DE0_2960_0000,10.38
DE0_2990_0000,44.07
DE0_3110_0000,46.37
DE0_3260_0000,30.98
DE0_3280_0000,2.47
DE0_3310_0000,7.15
DE0_3380_0000,63.97
DE0_3410_0000,104.78
DE0_3790_0000,58.15
DE0_3791_0001,31.92
DE0_3840_0000,23.26
DE0_4140_0000,86.05
DE0_4141_0001,20.76
DE0_4230_0000,72.05
DE0_4231_0001,4.38
DE0_4350_0000,52.25
DE0_4520_0000,107.23
DE0_4570_0000,16.76
DE0_4680_0000,71.91
DE0_4800_0000,86.08
DE0_4850_0000,86.27
DE0_4990_0000,15.43
DE0_5020_0000,60.69
DE0_5170_0000,74.31
DE0_5180_0000,92.81
DE0_5410_0000,50.77
DE0_5420_0000,21.42
DE0_5650_0000,257.48
DE0_6210_0000,15.81
DE0_6310_0000,106.07
DE0_6630_0000,165.78
DE0_6980_0000,67.84
DE0_7130_0000,102.56
EL0_4560_0001,70.94
EL0_4591_0000,87.41
EL0_5040_0000,185.66
EL0_5151_0000,94.51
EL0_5271_0000,31.92
EL0_5280_0000,203.27
EL0_5400_0001,38.46
EL0_5590_0000,166.3
EL0_5760_0000,303.28
EL0_5890_0000,250.61
EL0_6010_0000,162.91
EL0_6190_0000,279.08
EL0_6480_0000,105.79
EL0_6550_0000,37.12
EL0_6610_0000,192.83
EL0_6920_0000,67.54
EL0_7060_0000,51.86
EL0_7220_0000,114.53
EL1_5150_0001,16.33
EL1_5430_0001,45.42
EL1_5570_0001,62.03
EL1_5660_0000,23.14
EL1_6000_0001,18.61
EL2_4400_4590,46.17
EL2_4590_0001,133.02
EL2_4630_0000,343.67
EL2_5110_5270,56.22
EL2_5270_0001,184.35
EL3_5870_0000,56.7
EL3_5970_0000,100.2
EM0_4870_0000,299.54
EM0_4880_0000,101.58
EM0_5260_0000,151.34
EM2_3980_0001,114.23
EM2_4100_0001,97.28
EM2_4101_0000,56.3
EM3_4320_0000,133.21
EM4_4740_0000,106.16
EU0_2940_0000,32.41
EU0_3010_0000,32.26
EU0_3050_0000,25.38
EU0_3130_0000,37.01
EU0_3200_0000,55.25
EU0_3300_0000,32.02
EU0_3360_0000,103.57
EU0_3570_0000,116.97
EU0_3700_0000,62.43
EU0_3720_0000,60.64
EU0_3830_0001,20.12
EU0_4010_0000,42.23
EU0_4030_0000,55.41
EU0_4120_0000,153.04
EU0_4260_0000,39.53
EU0_4470_0000,89.07
EU0_4490_0000,45.51
EU0_4550_0000,101.47
EU0_4610_0000,19.76
EU0_4700_0000,54.48
EU1_2650_0001,53.25
EU1_2810_0001,55.89
EU1_2980_0000,80.13
EU2_3520_0001,96.64
GY0_3800_0000,91.83
GY0_3950_3952,48.75
GY0_3951_3952,293.99
GY0_3952_0000,395.09
GY0_4240_3951,63.96
GY0_4530_4532,40.96
GY0_4531_4532,90.71
