TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000850,0.011749,0,0.000085,0.000850,0.500000,0.000012,0.487E-05
A10003,1,0,0,1,0,1,0,1,0,0.000359,0.004962,0,0.000036,0.000359,0.500000,0.496E-05,0.357E-05
A10005,1,0,0,1,0,1,0,1,0,0.000785,0.010859,0,0.000079,0.000785,0.500000,0.000011,0.329E-05
A11001,1,0,0,1,0,1,0,1,0,0.000868,0.012003,0,0.000087,0.000868,0.500000,0.000012,0.614E-05
A24001,1,0,0,1,0,1,0,1,0,0.000628,0.008683,0,0.000063,0.000628,0.500000,0.869E-05,0.964E-05
A24003,1,0,0,1,0,1,0,1,0,0.000368,0.005087,0,0.000037,0.000368,0.500000,0.509E-05,0.391E-05
A24005,1,0,0,1,0,1,0,1,0,0.000846,0.011692,0,0.000084,0.000846,0.500000,0.000012,0.384E-05
A24009,1,0,0,1,0,1,0,1,0,0.000452,0.006250,0,0.000045,0.000452,0.500000,0.625E-05,0.482E-05
A24011,1,0,0,1,0,1,0,1,0,0.000306,0.004237,0,0.000031,0.000306,0.500000,0.424E-05,0.421E-05
A24013,1,0,0,1,0,1,0,1,0,0.000594,0.008220,0,0.000059,0.000594,0.500000,0.822E-05,0.516E-05
A24015,1,0,0,1,0,1,0,1,0,0.000628,0.008674,0,0.000063,0.000628,0.500000,0.867E-05,0.480E-05
A24017,1,0,0,1,0,1,0,1,0,0.000337,0.004663,0,0.000034,0.000337,0.500000,0.467E-05,0.627E-05
A24019,1,0,0,1,0,1,0,1,0,0.000276,0.003809,0,0.000028,0.000276,0.500000,0.381E-05,0.479E-05
A24021,1,0,0,1,0,1,0,1,0,0.000573,0.007920,0,0.000057,0.000573,0.500000,0.792E-05,0.518E-05
A24023,1,0,0,1,0,1,0,1,0,0.000268,0.003703,0,0.000027,0.000268,0.500000,0.370E-05,0.356E-05
A24025,1,0,0,1,0,1,0,1,0,0.000624,0.008639,0,0.000063,0.000624,0.500000,0.864E-05,0.345E-05
A24027,1,0,0,1,0,1,0,1,0,0.000690,0.009546,0,0.000069,0.000690,0.500000,0.955E-05,0.443E-05
A24029,1,0,0,1,0,1,0,1,0,0.000362,0.005003,0,0.000036,0.000362,0.500000,0.500E-05,0.362E-05
A24031,1,0,0,1,0,1,0,1,0,0.000826,0.011425,0,0.000083,0.000826,0.500000,0.000011,0.492E-05
A24033,1,0,0,1,0,1,0,1,0,0.000564,0.007799,0,0.000056,0.000564,0.500000,0.780E-05,0.601E-05
A24035,1,0,0,1,0,1,0,1,0,0.000563,0.007784,0,0.000056,0.000563,0.500000,0.779E-05,0.386E-05
A24037,1,0,0,1,0,1,0,1,0,0.000464,0.006406,0,0.000047,0.000464,0.500000,0.641E-05,0.655E-05
A24039,1,0,0,1,0,1,0,1,0,0.000265,0.003659,0,0.000027,0.000265,0.500000,0.366E-05,0.491E-05
A24041,1,0,0,1,0,1,0,1,0,0.000311,0.004295,0,0.000031,0.000311,0.500000,0.429E-05,0.405E-05
A24043,1,0,0,1,0,1,0,1,0,0.002269,0.031378,0,0.000227,0.002269,0.500000,0.000032,0.386E-05
A24045,1,0,0,1,0,1,0,1,0,0.000379,0.005242,0,0.000038,0.000379,0.500000,0.524E-05,0.588E-05
A24047,1,0,0,1,0,1,0,1,0,0.000373,0.005161,0,0.000038,0.000373,0.500000,0.516E-05,0.564E-05
A24510,1,0,0,1,0,1,0,1,0,0.000547,0.007556,0,0.000055,0.000547,0.500000,0.756E-05,0.333E-05
A36003,1,0,0,1,0,1,0,1,0,0.000355,0.004901,0,0.000036,0.000355,0.500000,0.490E-05,0.721E-05
A36007,1,0,0,1,0,1,0,1,0,0.000417,0.005768,0,0.000042,0.000417,0.500000,0.577E-05,0.433E-05
A36015,1,0,0,1,0,1,0,1,0,0.000521,0.007208,0,0.000052,0.000521,0.500000,0.721E-05,0.795E-05
A36017,1,0,0,1,0,1,0,1,0,0.000361,0.004989,0,0.000036,0.000361,0.500000,0.499E-05,0.348E-05
A36023,1,0,0,1,0,1,0,1,0,0.000409,0.005655,0,0.000041,0.000409,0.500000,0.566E-05,0.321E-05
A36025,1,0,0,1,0,1,0,1,0,0.000362,0.005001,0,0.000036,0.000362,0.500000,0.500E-05,0.404E-05
A36043,1,0,0,1,0,1,0,1,0,0.000315,0.004363,0,0.000032,0.000315,0.500000,0.437E-05,0.347E-05
A36051,1,0,0,1,0,1,0,1,0,0.000385,0.005319,0,0.000039,0.000385,0.500000,0.532E-05,0.486E-05
A36053,1,0,0,1,0,1,0,1,0,0.000440,0.006093,0,0.000044,0.000440,0.500000,0.609E-05,0.325E-05
A36065,1,0,0,1,0,1,0,1,0,0.000384,0.005317,0,0.000039,0.000384,0.500000,0.531E-05,0.324E-05
A36067,1,0,0,1,0,1,0,1,0,0.000482,0.006663,0,0.000048,0.000482,0.500000,0.666E-05,0.302E-05
A36069,1,0,0,1,0,1,0,1,0,0.000451,0.006239,0,0.000045,0.000451,0.500000,0.624E-05,0.516E-05
