landseg,for,hvf,hwm,nhi,lwm,nlo,hom,nho,hyw,nhy,hyo,alf,nal,pas,npa,trp,urs,afo,cfo,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,wat
F51015,0,0,111.425,121.859,111.425,121.859,114.495,109.989,136.864,144.525,72.742,160.17,0,138.786,141.303,138.786,105.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51017,0,0,99.574,104.294,99.574,104.294,112.373,111.679,111.289,110.936,59.139,119.412,0,127.185,130.965,127.185,105.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51019,0,0,90.104,100.601,90.104,100.601,146.649,145.742,117.139,124.531,75.988,121.988,0,124.059,125.979,124.059,104.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51023,0,0,105.105,109.034,105.105,109.034,171.257,167.388,108.242,112.534,70.359,150.438,0,131.387,134.723,131.387,105.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51033,0,0,116.203,123.747,116.203,123.747,111.617,118.728,118.816,114.479,96.546,160.717,0,124.072,117.943,124.072,105.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51041,0,0,100.744,128.128,100.744,128.128,99.038,104.513,103.511,104.345,83.628,111.112,0,117.785,118.028,117.785,105.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51043,0,0,105.13,119.048,105.13,119.048,188.228,185.145,111.3,115.275,81.445,149.577,0,127.583,130.66,127.583,105.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51045,0,0,111.548,123.954,111.548,123.954,141.454,165.151,113.563,120.039,71.659,119.08,0,124.057,126.341,124.057,105.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51053,0,0,89.149,90.178,89.149,90.178,86.931,103.886,107.397,105.27,100.121,161.772,0,120.724,120.728,120.724,105.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51057,0,0,113.911,121.531,113.911,121.531,113.468,119.932,126.907,136.856,105.091,137.622,0,127.939,133.697,127.939,105.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51059,0,0,103.531,117.186,103.531,117.186,118.248,137.787,109.009,103.741,90.755,119.853,0,126.159,133.892,126.159,105.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51061,0,0,110.287,129.767,110.287,129.767,148.539,143.921,123.762,127.135,77.303,154.866,0,134.294,137.808,134.294,104.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51069,0,0,82.408,92.02,82.408,92.02,195.049,194.658,105.805,112.981,73.106,155.613,0,126.567,127.971,126.567,105.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51071,0,0,111.197,128.506,111.197,128.506,103.825,125.356,115.735,125.589,87.116,115.113,0,129.03,148.436,129.03,105.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51079,0,0,99.066,118.944,99.066,118.944,137.282,140.796,126.703,144.461,75.923,123.044,0,121.3,122.284,121.3,105.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51085,0,0,112.066,126.969,112.066,126.969,88.33,91.19,132.668,142.182,93.033,163.979,0,120.394,120.999,120.394,105.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51087,0,0,109.269,122.033,109.269,122.033,102.232,110.046,109.799,115.907,87.968,147.121,0,113.737,109.305,113.737,105.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51091,0,0,149.222,165.426,145.998,154.651,93.419,98.398,122.29,131.569,63.162,130.017,0,131.348,134.968,131.348,105.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51095,0,0,110.557,101.054,110.557,101.054,122.448,133.545,116.436,110.087,96.344,132.21,0,113.264,119.406,113.264,105.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51099,0,0,109.431,120.076,109.431,120.076,125.322,127.694,108.695,106.71,97.4,132.272,0,135.93,133.748,135.93,105.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51101,0,0,115.111,123.437,115.111,123.437,112.16,78.959,120.01,124.688,103.061,164.974,0,132.747,136.199,132.747,105.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51107,0,0,89.485,99.646,89.485,99.646,145.675,131.457,120.433,117.372,87.655,146.344,0,121.265,124.225,121.265,105.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51113,0,0,112.373,126.231,112.373,126.231,169.827,163.078,138.231,150.425,84.43,177.844,0,128.392,133.179,128.392,104.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51121,0,0,118.929,133.863,118.929,133.863,106.723,107.737,122.1,131.784,71.486,144.95,0,132.882,132.986,132.882,105.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51125,0,0,81.408,113.183,81.408,113.183,180.855,180.199,118.791,123.261,71.801,117.235,0,121.783,122.104,121.783,105.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51131,0,0,97.127,106.287,97.127,106.287,64.396,59.968,105.073,101.208,104.959,150.885,0,119.301,127.015,119.301,105.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51137,0,0,113.033,125.76,113.033,125.76,149.355,141.729,117.568,121.28,80.797,150.624,0,125.978,127.261,125.978,105.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51139,0,0,99.847,112.16,99.847,112.16,123.696,111.001,138.715,146.137,75.238,145.675,0,126.836,130.695,126.836,104.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51145,0,0,94.972,105.095,94.972,105.095,89.56,83.076,116.428,124.584,92.354,156.918,0,123.875,122.669,123.875,104.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51147,0,0,85.1,94.562,85.1,94.562,84.483,80,119.373,135.107,98.142,117.808,0,113.511,119.233,113.511,105.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51149,0,0,104.753,109.206,104.753,109.206,105.472,116.411,103.096,119.175,100.788,106.228,0,117.388,106.12,117.388,105.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51153,0,0,109.718,128.571,109.718,128.571,104.043,104.439,108.438,118.713,72.997,110.729,0,118.535,125.472,118.535,104.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51157,0,0,108.235,108.442,108.235,108.442,182.555,177.086,121.376,128.171,57.545,135.971,0,129.013,129.745,129.013,105.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51159,0,0,111.882,118.219,109.863,117.349,96.989,99.964,120.883,114.698,104.902,138.423,0,116.797,125.81,116.797,105.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51161,0,0,94.934,99.75,94.934,99.75,152.009,0,116.771,123.002,78.807,133.198,0,120.559,112.47,120.559,105.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51163,0,0,109.54,110.611,109.54,110.611,107.691,107.251,122.052,130.438,63.019,154.046,0,134.145,136.991,134.145,105.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51165,0,0,127.934,140.007,127.934,140.007,177.915,172.364,140.377,148.532,79.446,179.419,0,127.693,130.227,127.693,105.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51171,0,0,105.572,121.615,105.572,121.615,185.865,183.817,124.37,132.016,81.596,162.079,0,127.109,129.742,127.109,105.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51177,0,0,99.023,112.832,99.023,112.832,124.052,119.516,121.792,127.047,91.088,142.842,0,118.135,121.242,118.135,105.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51179,0,0,106.87,110.709,106.87,110.709,126.501,135.802,109.304,108.155,77.56,125.919,0,110.793,111.951,110.793,105.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51181,0,0,91.66,92.039,91.66,92.039,101.082,109.093,111.776,123.452,104.394,138.02,0,139.274,139.621,139.274,105.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51187,0,0,92.326,97.911,92.326,97.911,159.345,140.936,107.81,109.004,68.224,139.679,0,125.573,126.994,125.573,105.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51193,0,0,106.704,112.536,106.704,112.536,90.271,88.752,148.605,144.842,103.654,159.967,0,137.288,143.567,137.288,105.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51199,0,0,89.78,83.862,89.78,83.862,77.133,91.953,112.207,0,102.128,151.209,0,108.945,124.477,108.945,105.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51550,0,0,132.273,135.007,132.273,135.007,78.666,78.199,109.198,96.769,90.197,179.494,0,116.519,100.301,116.519,105.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51800,0,0,92.499,93.71,92.499,93.71,93.567,85.127,123.737,115.461,95.352,140.601,0,130.216,134.941,130.216,105.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51810,0,0,134.037,141.543,134.037,141.543,72.521,70.062,105.562,0,90.667,141.909,0,123.672,114.714,123.672,105.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F51830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54003,0,0,83.734,83.734,83.734,83.734,194.67,194.67,105.233,105.233,87.933,147.63,147.63,124.032,0,124.032,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54023,0,0,109.356,109.356,109.356,109.356,109.7,109.7,115.45,115.45,67.596,131.06,131.06,139.596,0,139.596,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54027,0,0,91.62,91.62,91.62,91.62,190.941,190.941,116.281,116.281,81.037,114.096,114.096,129.616,0,129.616,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54031,0,0,125.926,125.926,125.926,125.926,112.82,112.82,137.518,137.518,78.274,166.845,166.845,134.983,0,134.983,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54037,0,0,109.138,109.138,109.138,109.138,189.909,189.909,118.066,118.066,94.284,170.28,170.28,126.371,0,126.371,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54057,0,0,88.312,88.312,88.312,88.312,103.075,103.075,99.288,99.288,62.342,114.101,114.101,128.46,0,128.46,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54063,0,0,100.693,0,100.693,0,110.081,0,112.462,0,75.174,136.002,0,141.939,0,141.939,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54065,0,0,70.291,70.291,70.291,70.291,184.651,184.651,103.699,103.699,86.037,106.746,106.746,119.279,0,119.279,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54071,0,0,118.199,118.199,118.199,118.199,108.291,108.291,122.48,122.48,79.996,146.837,146.837,138.027,0,138.027,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F54093,0,0,113.149,0,115.614,0,136.919,0,102.327,0,61.283,110.093,0,136.899,0,136.899,105.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
