TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.042090,0.100000,0.,10.00000,0.042090,na,na,0.042090,0.012399,0.,10.00000,0.042090,na,na,0.000100,0.100000,0.000024,0.018377,0.200000,na,na,0.000100,0.017525,0.000048,0.013549,0.000100,49250.77,25906.76,0.001,1.07,19.68976,347.3997,0.001,1.07,0.100000,45.98883,0.001,1.07,0.100000,45.98883,0.001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.105722,0.059126,0.,10.00000,0.105722,na,na,0.105722,0.003549,0.,10.00000,0.105722,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,40206.88,23146.13,0.001,1.07,24.87139,388.8338,0.001,1.07,0.100000,31.04614,0.001,1.07,0.100000,31.04614,0.001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.036647,0.100000,0.,10.00000,0.036647,na,na,0.036647,0.014928,0.,10.00000,0.036647,na,na,0.000100,0.012347,0.000374,0.010000,0.200000,na,na,0.000100,0.001872,0.000524,0.010000,0.000100,50000.00,48969.20,0.001,1.07,9.747692,158.7991,0.001,1.07,0.142665,57.13731,0.001,1.07,0.142665,57.13731,0.001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.057516,0.100000,0.,10.00000,0.057516,na,na,0.057516,0.007841,0.,10.00000,0.057516,na,na,0.000100,0.100000,0.100E-04,0.064818,0.200000,na,na,0.000100,0.033828,0.000016,0.013113,0.000100,39293.78,20141.46,0.001,1.07,25.44932,446.8398,0.001,1.07,0.100000,41.60234,0.001,1.07,0.100000,41.60234,0.001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.136883,0.042191,0.,10.00000,0.136883,na,na,0.136883,0.002537,0.,10.00000,0.136883,na,na,0.000100,0.100000,0.100E-04,0.859006,0.200000,na,na,0.000100,0.100000,0.100E-04,0.143168,0.000100,28050.83,16783.55,0.001,1.07,35.64957,536.2390,0.001,1.07,0.100000,32.46138,0.001,1.07,0.100000,32.46138,0.001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.075867,0.090303,0.,10.00000,0.075867,na,na,0.075867,0.005419,0.,10.00000,0.075867,na,na,0.000100,0.100000,0.100E-04,0.011844,0.200000,na,na,0.000100,0.100000,0.100E-04,0.011844,0.000100,41017.28,21795.70,0.001,1.07,24.37998,412.9254,0.001,1.07,0.100000,37.20896,0.001,1.07,0.100000,37.20896,0.001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.020658,0.100000,0.,7.357929,0.020658,na,na,0.016323,0.036736,0.,7.357929,0.016323,na,na,0.000100,0.015953,0.000267,0.040468,0.200000,na,na,0.000100,0.002032,0.000448,0.012015,0.000100,44691.76,25465.48,0.001,1.07,22.37550,353.4196,0.001,1.07,0.150182,62.74048,0.001,1.07,0.150182,62.74048,0.001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.067525,0.100000,0.,10.00000,0.067525,na,na,0.067525,0.006353,0.,10.00000,0.067525,na,na,0.000100,0.100000,0.100E-04,0.011368,0.200000,na,na,0.000100,0.064804,0.000011,0.011368,0.000100,42953.68,21532.23,0.001,1.07,23.28089,417.9779,0.001,1.07,0.100000,38.26534,0.001,1.07,0.100000,38.26534,0.001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.213907,0.022755,0.,10.00000,0.213907,na,na,0.213907,0.001366,0.,10.00000,0.213907,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,42349.95,21333.18,0.001,1.07,23.61279,421.8777,0.001,1.07,0.100000,27.95952,0.001,1.07,0.100000,27.95952,0.001,1.07,na,na,na,na,na,na
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.051102,0.100000,0.,9.707281,0.051102,na,na,0.051102,0.009453,0.,9.707281,0.051102,na,na,0.000100,0.100000,0.100E-04,0.176126,0.200000,na,na,0.000100,0.028198,0.000019,0.029354,0.000100,25580.32,16089.29,0.001,1.07,39.09254,559.3788,0.001,1.07,0.100000,50.47941,0.001,1.07,0.100000,50.47941,0.001,1.07,na,na,na,na,na,na
A24015,0.4,10.82687498,71.69084761,60,73.02493327,80.37095332,73.41010492,75.06862099,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.034642,0.100000,0.,8.229616,0.034642,na,na,0.034642,0.016537,0.,8.229616,0.034642,na,na,0.000100,0.100000,0.000020,0.049295,0.200000,na,na,0.000100,0.016495,0.000040,0.014777,0.000100,36904.01,20360.45,0.001,1.07,27.09733,442.0335,0.001,1.07,0.100000,44.53255,0.001,1.07,0.100000,44.53255,0.001,1.07,na,na,na,na,na,na
A24017,0.4,11.38160131,93.82588115,60,72.46194161,79.66073934,74.2061067,75.88794563,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.386169,0.010049,0.,10.00000,0.386169,na,na,0.386169,0.000603,0.,10.00000,0.386169,na,na,0.000100,0.100000,0.100E-04,0.018381,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,30908.93,13611.48,0.001,1.07,32.35312,661.2066,0.001,1.07,0.100000,26.94143,0.001,1.07,0.100000,26.94143,0.001,1.07,na,na,na,na,na,na
