TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000012,0.002757,0,0.116E-05,0.000012,0.500000,0.276E-05,0.763E-06
A10003,1,0,0,1,0,1,0,1,0,0.488E-05,0.001184,0,0.496E-06,0.488E-05,0.500000,0.118E-05,0.562E-06
A10005,1,0,0,1,0,1,0,1,0,0.000011,0.002652,0,0.111E-05,0.000011,0.500000,0.265E-05,0.519E-06
A11001,1,0,0,1,0,1,0,1,0,0.000012,0.002813,0,0.118E-05,0.000012,0.500000,0.281E-05,0.961E-06
A24001,1,0,0,1,0,1,0,1,0,0.880E-05,0.002102,0,0.885E-06,0.880E-05,0.500000,0.210E-05,0.150E-05
A24003,1,0,0,1,0,1,0,1,0,0.497E-05,0.001216,0,0.512E-06,0.497E-05,0.500000,0.121E-05,0.615E-06
A24005,1,0,0,1,0,1,0,1,0,0.000012,0.002750,0,0.116E-05,0.000012,0.500000,0.275E-05,0.603E-06
A24009,1,0,0,1,0,1,0,1,0,0.601E-05,0.001480,0,0.623E-06,0.601E-05,0.500000,0.148E-05,0.755E-06
A24011,1,0,0,1,0,1,0,1,0,0.441E-05,0.001012,0,0.424E-06,0.441E-05,0.500000,0.101E-05,0.661E-06
A24013,1,0,0,1,0,1,0,1,0,0.799E-05,0.001955,0,0.819E-06,0.799E-05,0.500000,0.195E-05,0.809E-06
A24015,1,0,0,1,0,1,0,1,0,0.869E-05,0.002053,0,0.864E-06,0.869E-05,0.500000,0.206E-05,0.753E-06
A24017,1,0,0,1,0,1,0,1,0,0.469E-05,0.001111,0,0.465E-06,0.469E-05,0.500000,0.111E-05,0.981E-06
A24019,1,0,0,1,0,1,0,1,0,0.380E-05,0.000914,0,0.383E-06,0.380E-05,0.500000,0.913E-06,0.752E-06
A24021,1,0,0,1,0,1,0,1,0,0.783E-05,0.001881,0,0.788E-06,0.783E-05,0.500000,0.188E-05,0.812E-06
A24023,1,0,0,1,0,1,0,1,0,0.372E-05,0.000887,0,0.372E-06,0.372E-05,0.500000,0.887E-06,0.561E-06
A24025,1,0,0,1,0,1,0,1,0,0.868E-05,0.002046,0,0.858E-06,0.868E-05,0.500000,0.205E-05,0.544E-06
A24027,1,0,0,1,0,1,0,1,0,0.965E-05,0.002264,0,0.949E-06,0.965E-05,0.500000,0.226E-05,0.695E-06
A24029,1,0,0,1,0,1,0,1,0,0.489E-05,0.001188,0,0.500E-06,0.489E-05,0.500000,0.119E-05,0.570E-06
A24031,1,0,0,1,0,1,0,1,0,0.000011,0.002621,0,0.110E-05,0.000011,0.500000,0.262E-05,0.771E-06
A24033,1,0,0,1,0,1,0,1,0,0.778E-05,0.001853,0,0.778E-06,0.778E-05,0.500000,0.185E-05,0.940E-06
A24035,1,0,0,1,0,1,0,1,0,0.774E-05,0.001840,0,0.774E-06,0.774E-05,0.500000,0.184E-05,0.607E-06
A24037,1,0,0,1,0,1,0,1,0,0.657E-05,0.001530,0,0.644E-06,0.657E-05,0.500000,0.153E-05,0.102E-05
A24039,1,0,0,1,0,1,0,1,0,0.369E-05,0.000876,0,0.369E-06,0.369E-05,0.500000,0.877E-06,0.769E-06
A24041,1,0,0,1,0,1,0,1,0,0.445E-05,0.001026,0,0.432E-06,0.445E-05,0.500000,0.102E-05,0.637E-06
A24043,1,0,0,1,0,1,0,1,0,0.000031,0.007434,0,0.312E-05,0.000031,0.500000,0.743E-05,0.606E-06
A24045,1,0,0,1,0,1,0,1,0,0.543E-05,0.001249,0,0.524E-06,0.543E-05,0.500000,0.125E-05,0.920E-06
A24047,1,0,0,1,0,1,0,1,0,0.500E-05,0.001229,0,0.515E-06,0.500E-05,0.500000,0.123E-05,0.883E-06
A24510,1,0,0,1,0,1,0,1,0,0.764E-05,0.001795,0,0.755E-06,0.764E-05,0.500000,0.180E-05,0.525E-06
A36003,1,0,0,1,0,1,0,1,0,0.485E-05,0.001173,0,0.493E-06,0.485E-05,0.500000,0.117E-05,0.113E-05
A36007,1,0,0,1,0,1,0,1,0,0.576E-05,0.001377,0,0.576E-06,0.576E-05,0.500000,0.138E-05,0.679E-06
A36015,1,0,0,1,0,1,0,1,0,0.750E-05,0.001734,0,0.727E-06,0.750E-05,0.500000,0.174E-05,0.124E-05
A36017,1,0,0,1,0,1,0,1,0,0.491E-05,0.001194,0,0.502E-06,0.491E-05,0.500000,0.119E-05,0.548E-06
A36023,1,0,0,1,0,1,0,1,0,0.569E-05,0.001348,0,0.565E-06,0.569E-05,0.500000,0.135E-05,0.506E-06
A36025,1,0,0,1,0,1,0,1,0,0.490E-05,0.001190,0,0.501E-06,0.490E-05,0.500000,0.119E-05,0.635E-06
A36043,1,0,0,1,0,1,0,1,0,0.449E-05,0.001041,0,0.436E-06,0.449E-05,0.500000,0.104E-05,0.547E-06
A36051,1,0,0,1,0,1,0,1,0,0.548E-05,0.001265,0,0.532E-06,0.548E-05,0.500000,0.126E-05,0.762E-06
A36053,1,0,0,1,0,1,0,1,0,0.593E-05,0.001446,0,0.606E-06,0.593E-05,0.500000,0.145E-05,0.512E-06
A36065,1,0,0,1,0,1,0,1,0,0.546E-05,0.001260,0,0.531E-06,0.546E-05,0.500000,0.126E-05,0.511E-06
A36067,1,0,0,1,0,1,0,1,0,0.668E-05,0.001580,0,0.664E-06,0.668E-05,0.500000,0.158E-05,0.477E-06
A36069,1,0,0,1,0,1,0,1,0,0.602E-05,0.001481,0,0.623E-06,0.602E-05,0.500000,0.148E-05,0.808E-06
A36077,1,0,0,1,0,1,0,1,0,0.548E-05,0.001267,0,0.532E-06,0.548E-05,0.500000,0.127E-05,0.579E-06
A36095,1,0,0,1,0,1,0,1,0,0.551E-05,0.001278,0,0.535E-06,0.551E-05,0.500000,0.128E-05,0.550E-06
A36097,1,0,0,1,0,1,0,1,0,0.550E-05,0.001274,0,0.535E-06,0.550E-05,0.500000,0.127E-05,0.876E-06
A36101,1,0,0,1,0,1,0,1,0,0.685E-05,0.001653,0,0.695E-06,0.685E-05,0.500000,0.165E-05,0.103E-05
A36107,1,0,0,1,0,1,0,1,0,0.584E-05,0.001409,0,0.593E-06,0.584E-05,0.500000,0.141E-05,0.836E-06
A36109,1,0,0,1,0,1,0,1,0,0.470E-05,0.001116,0,0.470E-06,0.470E-05,0.500000,0.112E-05,0.792E-06
A36123,1,0,0,1,0,1,0,1,0,0.577E-05,0.001381,0,0.581E-06,0.577E-05,0.500000,0.138E-05,0.815E-06
A37001,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37005,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37009,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37033,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37067,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37077,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37081,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37131,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37135,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37145,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37157,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37169,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37171,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37181,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37185,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A37189,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A42001,1,0,0,1,0,1,0,1,0,0.561E-05,0.001316,0,0.553E-06,0.561E-05,0.500000,0.132E-05,0.136E-05
A42009,1,0,0,1,0,1,0,1,0,0.589E-05,0.001429,0,0.602E-06,0.589E-05,0.500000,0.143E-05,0.778E-06
A42011,1,0,0,1,0,1,0,1,0,0.372E-05,0.000884,0,0.372E-06,0.372E-05,0.500000,0.883E-06,0.663E-06
A42013,1,0,0,1,0,1,0,1,0,0.691E-05,0.001676,0,0.705E-06,0.691E-05,0.500000,0.168E-05,0.626E-06
A42015,1,0,0,1,0,1,0,1,0,0.675E-05,0.001608,0,0.675E-06,0.675E-05,0.500000,0.161E-05,0.920E-06
A42021,1,0,0,1,0,1,0,1,0,0.460E-05,0.001078,0,0.453E-06,0.460E-05,0.500000,0.108E-05,0.569E-06
A42023,1,0,0,1,0,1,0,1,0,0.374E-05,0.000893,0,0.374E-06,0.374E-05,0.500000,0.894E-06,0.638E-06
A42025,1,0,0,1,0,1,0,1,0,0.260E-05,0.000611,0,0.257E-06,0.260E-05,0.500000,0.611E-06,0.704E-06
A42027,1,0,0,1,0,1,0,1,0,0.992E-05,0.002402,0,0.101E-05,0.992E-05,0.500000,0.240E-05,0.537E-06
