TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
VARS->,CSNO,RTOP,UZFG,VCS,VUZ,VNN,VIFW,VIRC,VLE,FOREST,LZSN,INFILT,LSUR,SLSUR,KVARY,AGWR,PETMAX,PETMIN,INFEXP,INFILD,DEEPFR,BASETPR,AGWETP,CEPSC,UZSN,NSUR,INTFW,IRC,LZETP,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,CEPS,SURS,UZS,IFWS,LZS,AGWS,GWVS
A36077,1,1,0,0,0,0,0,0,0,0,8.000000,0.097471,251,0.095,0.000034,0.958438,40,35,2,2,0,0,0.050000,0.05,0.560000,0.15,2.683003,0.561800,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36095,1,1,0,0,0,0,0,0,0,0,8.000000,0.101239,261,0.087,0.000040,0.954499,40,35,2,2,0,0,0.050000,0.05,0.560000,0.15,3.411018,0.482026,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36097,1,1,0,0,0,0,0,0,0,0,9.089855,0.041880,297,0.062,0.000805,0.952191,40,35,2,2,0,0,0.015916,0.05,0.636290,0.15,4.000000,0.502526,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36101,1,1,0,0,0,0,0,0,0,0,9.383373,0.033612,260,0.088,0.001279,0.944142,40,35,2,2,0,0,0.004579,0.05,0.656836,0.15,4.000000,0.488132,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36107,1,1,0,0,0,0,0,0,0,0,8.023111,0.036817,262,0.085,0.000320,0.954042,40,35,2,2,0,0,0.048594,0.05,0.561618,0.15,2.000000,0.435111,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36109,1,1,0,0,0,0,0,0,0,0,8.022777,0.036848,309,0.056,0.000320,0.954012,40,35,2,2,0,0,0.048601,0.05,0.561594,0.15,2.000000,0.435105,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A36123,1,1,0,0,0,0,0,0,0,0,8.755255,0.054386,319,0.051,0.000901,0.951571,40,35,2,2,0,0,0.024388,0.05,0.612868,0.15,4.000000,0.507698,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37001,1,1,0,0,0,0,0,0,0,0,12.00000,0.020199,336,0.044,0.024885,0.961581,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.059045,0.520262,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37005,1,1,0,0,0,0,0,0,0,0,12.00000,0.132509,260,0.087,0.003663,0.960770,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,4.000000,0.337397,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37009,1,1,0,0,0,0,0,0,0,0,12.00000,0.156250,171,0.196,0.007021,0.969828,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,4.000000,0.403780,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37033,1,1,0,0,0,0,0,0,0,0,12.00000,0.020199,317,0.052,0.024885,0.961581,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.059045,0.520262,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37067,1,1,0,0,0,0,0,0,0,0,12.00000,0.032473,295,0.064,0.030152,0.985703,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.000000,0.403529,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37077,1,1,0,0,0,0,0,0,0,0,12.00000,0.020199,346,0.04,0.024885,0.961581,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.091521,0.520262,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37081,1,1,0,0,0,0,0,0,0,0,12.00000,0.032473,323,0.049,0.030152,0.985703,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.000000,0.403529,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37131,1,1,0,0,0,0,0,0,0,0,8.000000,0.017857,446,0.016,0.100E-05,0.920000,40,35,2,2,0,0,0.003722,0.05,0.560000,0.15,2.000000,0.322052,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37135,1,1,0,0,0,0,0,0,0,0,12.00000,0.020199,345,0.041,0.024885,0.961581,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.091521,0.520262,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37145,1,1,0,0,0,0,0,0,0,0,12.00000,0.020199,334,0.045,0.024885,0.961581,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.091521,0.520262,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37157,1,1,0,0,0,0,0,0,0,0,12.00000,0.028789,309,0.056,0.060486,0.984980,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.000000,0.439765,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37169,1,1,0,0,0,0,0,0,0,0,12.00000,0.039137,297,0.062,0.040274,0.974171,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.108739,0.466329,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37171,1,1,0,0,0,0,0,0,0,0,12.00000,0.078669,282,0.071,0.105559,0.969237,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,4.000000,0.776460,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37181,1,1,0,0,0,0,0,0,0,0,12.00000,0.020199,344,0.041,0.024885,0.961581,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.091521,0.520262,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37185,1,1,0,0,0,0,0,0,0,0,12.00000,0.020199,344,0.041,0.024885,0.961581,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.091521,0.520262,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A37189,1,1,0,0,0,0,0,0,0,0,12.00000,0.156250,242,0.102,0.013282,0.979860,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,4.000000,0.475225,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42001,1,1,0,0,0,0,0,0,0,0,8.602481,0.017857,353,0.038,0.000013,0.920000,40,35,2,2,0,0,0.007842,0.05,0.602174,0.15,2.278723,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42009,1,1,0,0,0,0,0,0,0,0,8.000000,0.056629,274,0.077,1.219285,0.940134,40,35,2,2,0,0,0.050000,0.05,0.560000,0.15,2.754186,0.517938,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42011,1,1,0,0,0,0,0,0,0,0,8.000000,0.046507,275,0.076,0.000470,0.931767,40,35,2,2,0,0,0.014652,0.05,0.560000,0.15,2.245698,0.393182,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42013,1,1,0,0,0,0,0,0,0,0,10.47474,0.061366,266,0.083,0.046021,0.946275,40,35,2,2,0,0,0.012579,0.05,0.733232,0.15,2.000000,0.543684,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42015,1,1,0,0,0,0,0,0,0,0,8.000000,0.037710,242,0.102,0.000011,0.932812,40,35,2,2,0,0,0.018342,0.05,0.560000,0.15,2.000000,0.420188,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42021,1,1,0,0,0,0,0,0,0,0,8.000000,0.077826,249,0.096,0.000173,0.930285,40,35,2,2,0,0,0.008722,0.05,0.560000,0.15,3.490914,0.358943,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42023,1,1,0,0,0,0,0,0,0,0,8.000000,0.055904,203,0.146,0.100E-05,0.920000,40,35,2,2,0,0,0.003789,0.05,0.560000,0.15,4.000000,0.523525,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42025,1,1,0,0,0,0,0,0,0,0,8.478635,0.037617,250,0.096,0.001312,0.972280,40,35,2,2,0,0,0.017226,0.05,0.593504,0.15,5.151111,0.440181,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42027,1,1,0,0,0,0,0,0,0,0,12.00000,0.128465,278,0.074,0.007964,0.960531,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,3.389904,0.699798,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42029,1,1,0,0,0,0,0,0,0,0,12.00000,0.050752,294,0.064,0.029342,0.957759,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.000000,0.300000,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42033,1,1,0,0,0,0,0,0,0,0,8.000000,0.095456,242,0.103,0.000181,0.937883,40,35,2,2,0,0,0.001000,0.05,0.560000,0.15,2.786176,0.455688,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42035,1,1,0,0,0,0,0,0,0,0,8.000000,0.094156,222,0.123,0.000043,0.925339,40,35,2,2,0,0,0.004102,0.05,0.560000,0.15,4.000000,0.569359,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42037,1,1,0,0,0,0,0,0,0,0,9.736077,0.075639,245,0.1,0.000388,0.933387,40,35,2,2,0,0,0.001000,0.05,0.681525,0.15,3.436772,0.498307,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42041,1,1,0,0,0,0,0,0,0,0,8.964717,0.062409,320,0.051,0.053799,0.950953,40,35,2,2,0,0,0.017459,0.05,0.627530,0.15,2.647514,0.404402,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42043,1,1,0,0,0,0,0,0,0,0,8.000000,0.038268,287,0.068,0.100E-05,0.920000,40,35,2,2,0,0,0.050000,0.05,0.560000,0.15,2.000000,0.486727,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42047,1,1,0,0,0,0,0,0,0,0,8.000000,0.061156,246,0.099,0.100E-05,0.920000,40,35,2,2,0,0,0.004030,0.05,0.560000,0.15,4.000000,0.497478,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42055,1,1,0,0,0,0,0,0,0,0,9.694623,0.084572,330,0.046,0.224555,0.946244,40,35,2,2,0,0,0.001523,0.05,0.678624,0.15,2.015394,0.405345,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42057,1,1,0,0,0,0,0,0,0,0,12.00000,0.020252,256,0.09,0.308E-05,0.920000,40,35,2,2,0,0,0.005135,0.05,0.840000,0.15,2.000000,0.324917,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42061,1,1,0,0,0,0,0,0,0,0,11.80452,0.035540,256,0.091,0.000208,0.920000,40,35,2,2,0,0,0.006312,0.05,0.826316,0.15,2.000000,0.331364,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42063,1,1,0,0,0,0,0,0,0,0,8.000000,0.069601,249,0.097,0.000194,0.928926,40,35,2,2,0,0,0.004720,0.05,0.560000,0.15,2.326144,0.423883,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42065,1,1,0,0,0,0,0,0,0,0,8.000000,0.069601,242,0.102,0.000194,0.928926,40,35,2,2,0,0,0.004720,0.05,0.560000,0.15,2.434874,0.423883,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42067,1,1,0,0,0,0,0,0,0,0,8.263236,0.040199,264,0.084,0.002366,0.963471,40,35,2,2,0,0,0.010304,0.05,0.578427,0.15,2.000000,0.447368,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42069,1,1,0,0,0,0,0,0,0,0,9.073831,0.082721,255,0.092,0.000034,0.944597,40,35,2,2,0,0,0.025618,0.05,0.635168,0.15,3.250960,0.708560,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42071,1,1,0,0,0,0,0,0,0,0,12.00000,0.078331,305,0.058,0.007319,0.975721,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,2.000000,0.653800,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42075,1,1,0,0,0,0,0,0,0,0,12.00000,0.138343,313,0.054,0.001646,0.957677,40,35,2,2,0,0,0.001000,0.05,0.840000,0.15,1.999790,0.623243,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
A42079,1,1,0,0,0,0,0,0,0,0,8.000000,0.069090,263,0.085,0.000017,0.941346,40,35,2,2,0,0,0.025000,0.05,0.560000,0.15,2.000000,0.509696,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,5,1,0
