TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
SU2_0510_0570,1,1,20.38028,1.000726
SU2_0110_0240,1,1,9.265880,0.268145
SU1_0410_0480,1,1,3.530067,0.704348
SU2_0560_0590,1,1,1.853176,1.157348
SU3_0590_0540,1,1,1.853176,1.157348
SU2_0620_0580,1,1,2.416178,0.609414
SU1_0840_0831,1,1,53.87110,6.138200
SU2_0740_0741,1,1,16.95840,1.002126
SU2_0280_0430,1,1,1.853176,0.749537
SU2_0120_0260,1,1,9.265880,0.529585
SU2_0360_0460,1,1,3.530067,0.704348
SU3_0240_0350,1,1,1.853176,1.157348
SU2_0570_0580,1,1,4.076055,0.429100
SU4_0580_0630,1,1,15.92111,1.000726
SU2_0920_0830,1,1,34.05702,1.606577
SU2_0741_0690,1,1,15.21682,2.505314
SU1_0200_0270,1,1,1.853176,1.726519
SU1_0050_0090,1,1,1.853176,1.323963
SU2_0160_0260,1,1,9.265880,0.690608
SU4_0630_0650,1,1,4.076055,0.429100
SU2_0830_0831,1,1,71.67475,20.00000
SU3_0831_0790,1,1,21.55304,50.00000
SU3_0790_0770,1,1,4.053598,0.001000
SU1_0380_0400,1,1,3.530067,0.704348
SU1_0080_0210,1,1,13.33876,1.136130
SU4_0260_0350,1,1,9.265880,0.462939
SU4_0350_0420,1,1,1.853176,1.157348
SU2_0070_0090,1,1,9.265880,0.690608
SU3_0090_0170,1,1,1.853176,1.157348
SU3_0770_0690,1,1,4.368102,0.677881
SU4_0690_0650,1,1,4.368102,0.677881
SU5_0650_0530,1,1,4.076055,0.429100
SU3_0170_0270,1,1,9.265880,0.462939
SU2_0290_0291,1,1,3.530067,0.704348
SU1_0060_0190,1,1,13.33876,1.136130
SU4_0270_0430,1,1,9.265880,0.462939
SU2_0210_0300,1,1,13.33876,1.136130
SU2_0130_0250,1,1,3.530067,0.704348
SU4_0430_0420,1,1,1.853176,1.157348
SU5_0530_0610,1,1,20.38028,0.171640
SU5_0610_0600,1,1,4.076055,0.429100
SU5_0420_0500,1,1,9.265880,0.462939
SU2_0291_0320,1,1,3.530067,0.704348
SU3_0010_0190,1,1,13.33876,1.136130
SU5_0600_0750,1,1,3.141746,0.001000
SU3_0190_0300,1,1,13.33876,1.136130
SU4_0300_0310,1,1,13.33876,1.136130
SU2_0150_0220,1,1,3.530067,0.704348
SU2_0100_0230,1,1,3.530067,0.704348
SU2_0320_0340,1,1,3.530067,0.704348
SU2_0040_0180,1,1,3.530067,0.704348
SU2_0020_0140,1,1,3.530067,0.704348
SU2_0030_0140,1,1,3.530067,0.704348
SU3_0140_0180,1,1,3.530067,0.704348
SU3_0180_0230,1,1,3.530067,0.704348
SU4_0230_0220,1,1,3.530067,0.704348
SU4_0220_0250,1,1,3.530067,0.704348
SU4_0250_0340,1,1,3.530067,0.704348
SU5_0340_0310,1,1,3.530067,0.704348
SU5_0310_0400,1,1,3.530067,0.704348
SU5_0400_0460,1,1,3.530067,0.704348
SU5_0460_0480,1,1,3.530067,0.704348
SU6_0480_0520,1,1,3.530067,0.704348
SU6_0520_0500,1,1,9.265880,5.555272
SU6_0500_0550,1,1,9.265880,5.555272
SU7_0550_0540,1,1,9.265880,5.555272
SU7_0540_0720,1,1,9.265880,5.555272
SU7_0720_0750,1,1,0.698487,0.228576
SU7_0750_0850,1,1,0.698487,0.228576
SU7_0850_0730,1,1,0.698487,0.228576
SU7_0730_0860,1,1,32.02105,13.15151
SU7_0860_0960,1,1,32.02105,13.15151
SU7_0960_0950,1,1,32.02105,13.15151
SU7_0950_1010,1,1,32.02105,13.15151
SU7_1010_0980,1,1,32.02105,13.15151
SU7_0980_1120,1,1,32.02105,13.15151
SU7_1120_1140,1,1,32.02105,13.15151
SU7_1140_1420,1,1,6.166816,0.122865
SU7_1420_1590,1,1,2.688573,0.122865
SU8_1590_1620,1,1,6.166816,0.122865
SU8_1620_1610,1,1,2.321773,0.122865
SU8_1610_1530,1,1,6.853920,0.122865
SW1_1570_1640,1,1,2.197358,0.001000
SW1_1560_1460,1,1,1.504338,0.001000
SW1_1180_1190,1,1,1.973087,0.001000
SW1_1160_1260,1,1,61.03945,0.001000
SW2_1190_1410,1,1,1.201311,0.001000
SW3_1040_1220,1,1,1.470771,0.001000
SW2_1030_1060,1,1,61.03945,0.001000
SW2_1070_1060,1,1,61.03945,0.001000
SW3_1250_1340,1,1,1.469928,0.009605
SW3_1220_1320,1,1,2.060276,0.044866
SW3_1060_1260,1,1,61.03945,0.001000
SW4_1260_1300,1,1,1.449643,0.001000
SW3_1080_1350,1,1,5.029780,0.009144
SW0_1520_1600,1,1,1.934884,0.627137
SW2_1000_1110,1,1,2.604901,0.156512
SW2_0880_0930,1,1,2.604901,0.156512
SW2_1100_1130,1,1,100.0000,0.001000
SW1_1910_1890,1,1,5.840847,50.00000
SW2_1050_0930,1,1,2.604901,0.156512
SW3_1600_1580,1,1,0.462487,0.627137
SW3_1090_1091,1,1,100.0000,0.001000
SW2_1770_1690,1,1,0.074717,0.001000
SW3_0930_1110,1,1,2.604901,0.196744
SW4_1110_1150,1,1,2.604901,0.196744
SW1_1890_1830,1,1,5.840847,50.00000
SW3_1130_1390,1,1,13.10467,0.001000
SW3_1920_1750,1,1,3.105453,0.452940
SW1_1830_1690,1,1,0.074717,0.001000
SW4_1150_1350,1,1,5.029780,0.014908
SW5_1350_1470,1,1,1.387859,0.058455
SW3_1690_1660,1,1,3.781932,50.00000
SW2_1360_1430,1,1,3.636429,0.001000
SW3_1390_1330,1,1,4.448727,0.208240
SW3_1091_1380,1,1,13.10467,0.001000
SW3_1660_1580,1,1,7.627385,0.711979
SW3_1870_1800,1,1,2.313069,0.049430
SW3_1750_1540,1,1,3.105453,0.002644
SW1_1170_1270,1,1,0.050000,0.001000
SW2_1240_1270,1,1,0.050000,0.001000
SW3_1380_1490,1,1,100.0000,0.001000
SW3_1580_1440,1,1,7.627385,0.071198
SW2_1950_1940,1,1,0.807838,50.00000
SW3_1800_1650,1,1,3.105453,0.002644
SW2_2020_1940,1,1,0.807838,50.00000
SW3_1270_1370,1,1,0.050000,0.001000
SW3_1370_1430,1,1,3.209467,0.001000
SW4_1940_1860,1,1,0.807838,50.00000
SW4_1860_1720,1,1,3.105453,50.00000
SW4_1430_1490,1,1,13.10467,0.001000
SW4_1490_1400,1,1,8.054026,0.001000
SW4_1720_1650,1,1,3.105453,0.002644
SW5_1650_1540,1,1,3.105453,0.002644
SW5_1540_1400,1,1,4.471352,0.181374
SW6_1400_1330,1,1,13.10467,2.573064
SW6_1330_1230,1,1,13.10467,5.000000
SW6_1230_1440,1,1,2.179470,0.071198
SW6_1440_1470,1,1,7.627385,0.071198
SW7_1470_1340,1,1,7.627385,0.071198
SW7_1340_1320,1,1,7.627385,0.071198
SW7_1320_1300,1,1,7.877595,0.001000
SW7_1300_1410,1,1,3.446267,0.001000
SW7_1410_1460,1,1,7.877595,0.001000
SW7_1460_1640,1,1,3.944710,0.001000
SJ2_2150_2130,1,1,1.729379,0.592728
SJ2_2110_2170,1,1,0.931534,0.057258
SJ2_1900_1930,1,1,3.144151,0.862212
SJ3_2160_2170,1,1,2.309229,0.484310
SJ3_2170_1970,1,1,4.710990,1.263597
SJ1_2280_2450,1,1,0.684167,0.017120
SJ3_2040_1980,1,1,1.558168,0.001000
SJ2_2580_2500,1,1,1.276990,0.484310
SJ2_2500_2450,1,1,4.710990,1.263597
SJ2_2570_2660,1,1,7.312060,0.001000
SJ3_2450_2120,1,1,4.710990,1.263597
SJ3_2250_2230,1,1,16.88104,0.089175
SJ2_2530_2820,1,1,7.312060,0.001000
SJ3_1980_2060,1,1,4.710990,6.952899
SJ3_2230_2060,1,1,5.803455,5.332339
SJ2_2900_2740,1,1,7.312060,0.001000
SJ4_2060_2010,1,1,51.74342,50.00000
SJ4_2010_2210,1,1,4.710990,2.063984
SJ2_2820_2740,1,1,7.312060,0.001000
SJ4_2740_2660,1,1,7.312060,0.001000
SJ4_2660_2360,1,1,7.312060,0.001000
SJ4_2360_2340,1,1,51.74342,3.450487
SJ4_2340_2210,1,1,4.710990,2.063984
SJ5_2210_2320,1,1,4.710990,2.063984
SJ5_2320_2120,1,1,4.710990,1.263597
SJ5_2120_1930,1,1,12.50630,1.263597
SJ6_1930_1970,1,1,25.96631,1.263597
SJ6_1970_2130,1,1,17.03011,1.263597
SL0_2721_2720,1,1,7.526370,0.001000
SL2_2750_2720,1,1,7.526370,0.001000
SL2_2410_2700,1,1,0.274621,0.500000
SL1_2390_2420,1,1,0.231391,0.743973
SL2_2300_2520,1,1,7.526370,0.001000
SL1_2190_2350,1,1,1.281208,2.621176
SL2_2200_2350,1,1,1.281208,1.927536
SL0_2831_2830,1,1,9.428513,50.00000
SL3_2460_2430,1,1,28.06411,0.137284
SL3_2350_2470,1,1,1.281208,3.220657
SL1_2770_2730,1,1,9.428512,2.440090
SL0_2180_2220,1,1,6.999386,0.001000
SL3_2470_2420,1,1,0.557825,0.258721
SL3_2420_2700,1,1,0.557825,0.258721
SL3_2400_2440,1,1,1.062638,1.613014
SL1_2830_2760,1,1,9.428513,50.00000
SL1_2760_2730,1,1,9.428513,50.00000
SL1_2000_2090,1,1,6.999386,0.001000
SL1_2670_2370,1,1,14.69604,0.001000
SL3_2730_2550,1,1,9.428513,50.00000
SL3_2440_2380,1,1,9.519199,0.001000
SL0_2220_2140,1,1,6.999386,0.001000
SL2_1850_1990,1,1,3.554668,2.671479
SL3_2550_2490,1,1,2.672703,4.287928
SL2_2540_2370,1,1,14.69604,0.001000
SL3_2290_2260,1,1,1.533021,0.121420
SL2_1990_2070,1,1,4.994461,2.741710
SL2_2070_2090,1,1,6.999386,0.001000
SL3_1960_2080,1,1,2.025581,0.032072
SL4_2370_2330,1,1,14.69604,0.001000
SL4_2330_2270,1,1,6.500013,0.050984
SL4_2090_2100,1,1,6.999386,0.001000
SL4_2100_2140,1,1,6.999386,0.001000
SL3_2260_2050,1,1,4.676854,0.050984
SL2_1810_2030,1,1,1.440718,0.153117
SL2_1670_1880,1,1,2.129548,0.021498
SL1_1790_1840,1,1,1.904872,0.021498
SL4_2140_2240,1,1,6.999386,0.001000
SL1_1730_1700,1,1,5.331432,2.526176
SL4_2240_2310,1,1,11.29804,0.094187
SL3_1710_1740,1,1,1.709779,50.00000
SL3_1740_1840,1,1,4.420036,0.031971
SL1_1700_1780,1,1,3.958128,0.050984
SL3_1840_1880,1,1,17.37780,0.050984
SW1_1450_1510,1,1,9.201592,0.001846
SW1_1510_1680,1,1,9.201592,0.001000
SJ6_2130_2050,1,1,12.74023,0.050984
SW7_1640_1680,1,1,9.201592,0.001000
SW7_1680_1760,1,1,9.201592,0.001000
SU8_1530_1760,1,1,9.201592,0.001000
SL8_1760_1780,1,1,9.201592,0.001000
SL8_1780_1880,1,1,38.81202,0.050984
SL8_1880_2030,1,1,38.75547,0.050984
SL8_2030_2080,1,1,38.73975,0.050984
SL8_2080_2050,1,1,22.85732,0.050984
SL9_2050_2270,1,1,30.07087,0.050984
SL9_2270_2380,1,1,9.519199,0.001000
SL9_2380_2310,1,1,9.519199,0.001000
SL9_2310_2430,1,1,9.519199,0.001000
SL9_2430_2490,1,1,9.519199,0.001000
SL9_2490_2520,1,1,9.519199,0.001000
SL9_2520_2700,1,1,7.526370,0.001000
SL9_2700_2720,1,1,7.526370,0.001000
SL9_2720_0001,1,1,14.00000,0.022500
DE0_3791_0001,1,1,5.000000,2.000000
DE0_4141_0001,1,1,5.000000,2.000000
DE0_4231_0001,1,1,5.000000,2.000000
EL0_5400_0001,1,1,5.000000,1.600000
EL1_5150_0001,1,1,5.000000,2.000000
EL1_5570_0001,1,1,5.000000,2.000000
EL1_6000_0001,1,1,5.000000,2.000000
EL2_4400_4590,1,1,0.064415,17.50000
EL2_4590_0001,1,1,5.000000,2.000000
EL2_5110_5270,1,1,100.0000,26.70766
EL2_5270_0001,1,1,5.000000,2.000000
EM2_4100_0001,1,1,5.000000,2.000000
EU0_3830_0001,1,1,5.000000,2.000000
EU1_2650_0001,1,1,8.506872,0.000089
EU1_2810_0001,1,1,5.000000,2.000000
EU2_3520_0001,1,1,5.000000,2.000000
JA0_7291_7290,1,1,4.000000,1.600000
JA2_7290_0001,1,1,5.000000,2.000000
JB0_7051_0001,1,1,0.483184,0.028822
JB0_7052_0001,1,1,4.000000,1.024000
JB1_8090_0001,1,1,4.000000,1.600000
JB2_7800_0001,1,1,4.000000,0.524288
JB3_7053_0001,1,1,4.000000,1.600000
PL0_5141_5140,1,1,100.0000,0.003431
PL2_4970_5250,1,1,10.31238,3.741773
PL0_5510_0001,1,1,5.000000,2.000000
PL0_5530_5710,1,1,5.000000,2.000000
PL0_5490_0001,1,1,1.913188,2.000000
PL0_5710_0001,1,1,5.000000,2.000000
PL0_5720_0001,1,1,5.000000,2.000000
PL0_5730_5690,1,1,0.050000,0.014832
PL0_5750_0001,1,1,0.050000,4.388554
PL0_5830_0001,1,1,5.000000,2.000000
PL1_4780_0001,1,1,5.000000,2.000000
PL1_5130_0001,1,1,5.000000,2.000000
PL1_5690_0001,1,1,5.000000,2.000000
PL1_5910_0001,1,1,2.952450,2.000000
PL2_5140_5360,1,1,100.0000,0.001871
PL2_5470_5360,1,1,100.0000,0.001871
PL2_5300_5630,1,1,5.000000,0.001000
PL3_5360_5250,1,1,100.0000,0.001871
PL2_5630_0001,1,1,5.000000,2.000000
PL3_5250_0001,1,1,100.0000,18.29391
RL0_6540_0001,1,1,1.017088,4.901840
RL1_6180_0001,1,1,0.422286,0.001000
SL2_2480_0001,1,1,5.000000,2.000000
SL2_2910_3060,1,1,44.94345,0.109801
SL2_3060_0001,1,1,32.96302,0.133305
WM0_3650_0001,1,1,0.050000,50.00000
WM0_3740_0001,1,1,5.000000,2.000000
WM1_3910_0001,1,1,5.000000,2.000000
WM3_4060_0001,1,1,0.055618,9.113443
WU0_3250_0001,1,1,5.000000,2.000000
WU0_3670_0001,1,1,5.000000,2.000000
WU1_3240_3331,1,1,5.000000,2.000000
WU1_3331_3330,1,1,5.000000,2.000000
WU1_3330_0001,1,1,5.000000,2.000000
WU1_3350_3490,1,1,100.0000,4.772492
WU1_3482_0001,1,1,5.000000,2.000000
WU1_3490_3480,1,1,100.0000,4.772492
WU2_3320_3480,1,1,100.0000,4.772492
WU3_3480_3481,1,1,100.0000,4.772492
WU3_3481_0001,1,1,100.0000,4.772492
YL2_6580_0001,1,1,5.000000,1.280000
YP0_6860_6840,1,1,2.925334,5.088961
YP0_6840_0001,1,1,5.000000,2.000000
PL0_5000_0001,1,1,0.050000,4.540922
PL0_4510_0001,1,1,6.159560,0.866200
JB3_6820_7053,1,1,122.6135,0.050000
EM2_3980_0001,1,1,0.351950,0.743442
EL1_5430_0001,1,1,0.329464,3.627299
EL0_4560_4562,1,1,3.445359,0.678338
EL0_4561_4562,1,1,3.445359,0.678338
EL0_4562_0001,1,1,5.000000,2.000000
WU0_3021_3020,1,1,100.0000,0.606208
WU2_3020_3320,1,1,25.41866,3.435974
WM0_3881_3880,0,0,100.0000,50.00000
WM1_3882_3880,1,1,2.130175,50.00000
WM3_3880_4060,1,1,2.130175,50.00000
WM1_3660_3910,1,1,0.050000,50.00000
PL1_5370_5470,1,1,54.54073,0.001000
PL1_5230_0001,1,1,2.407093,1.013678
PL1_4540_0001,1,1,0.367321,0.336368
PL1_4460_4780,1,1,19.10181,50.00000
PL0_5540_5490,1,1,3.997944,0.001000
PL0_5070_0001,1,1,1.445523,50.00000
PL0_5010_5130,1,1,1.372592,0.001000
XL1_4690_0001,1,1,3.039168,0.010986
XL0_5320_0001,1,1,0.050000,50.00000
JL1_7170_6800,1,1,3.092961,1.433006
JL3_7020_7100,1,1,5.052266,1.219114
JL2_6240_6520,1,1,1.230205,6.119383
JL2_7110_7120,1,1,1.816099,0.108027
JL1_6560_6440,1,1,1.790354,4.758011
JL1_6760_6910,1,1,1.338332,0.234472
JL2_7120_6970,1,1,0.673216,1.713031
JL2_6440_6441,1,1,1.932125,2.573167
JL2_6441_6520,1,1,7.217571,3.681578
JL1_6770_6850,1,1,1.584793,6.669218
JL1_6910_6960,1,1,0.537331,1.272307
JL1_7080_7190,1,1,0.055000,0.001000
JL4_6520_6710,1,1,1.751200,0.197381
JL2_6850_6890,1,1,4.818049,2.072300
JL1_7530_7430,1,1,2.807586,0.021551
JL4_6710_6740,1,1,1.721606,2.833228
JL2_7240_7350,1,1,0.164266,0.700262
JL1_6940_7200,1,1,0.059200,0.001831
JU2_7180_7380,1,1,12.09056,0.659865
JL1_7190_7250,1,1,7.952683,2.072300
JL2_7350_7090,1,1,9.073529,2.072300
JL1_7200_7250,1,1,9.721082,2.072300
JU1_7750_7560,1,1,5.619341,0.131597
JU1_6880_7260,1,1,0.702492,0.001000
JL2_7250_7090,1,1,6.235378,2.072300
JL3_7090_7150,1,1,9.073529,2.072300
JU2_6410_6640,1,1,1.708076,0.001000
JU1_7630_7490,1,1,0.055000,0.001000
JU3_6640_6790,1,1,0.055000,0.001000
JU3_6790_7260,1,1,0.702492,0.001000
JU1_7560_7500,1,1,12.09056,0.659865
JU1_6300_6650,1,1,5.262189,0.846889
JU4_7260_7380,1,1,12.09056,0.659865
JU1_7690_7490,1,1,12.09056,0.659865
JU2_7450_7360,1,1,1.340132,4.660548
JU1_6340_6650,1,1,1.036696,0.003403
JU4_7380_7160,1,1,12.09056,0.659865
JU3_7490_7400,1,1,12.09056,0.659865
JU3_7400_7510,1,1,12.09056,0.659865
JU3_6650_7300,1,1,2.395808,0.004910
JU2_7140_7330,1,1,59.95784,0.066355
JU2_7360_7000,1,1,1.218302,3.958776
JU1_6290_6590,1,1,3.881935,23.98175
JU3_6380_6900,1,1,0.055000,0.001000
JU1_6590_6600,1,1,3.881935,23.98175
JU2_6600_6810,1,1,3.881935,23.98175
JU2_6810_6900,1,1,100.0000,0.694808
JU3_6900_6950,1,1,110.0000,2.118053
JU3_6950_7330,1,1,59.95784,0.074073
JU4_7330_7000,1,1,13.29426,0.559285
JU4_7000_7300,1,1,8.511510,0.559285
JU5_7300_7510,1,1,12.09056,0.659865
JU5_7510_7500,1,1,12.09056,0.659865
JU5_7500_7420,1,1,12.09056,0.659865
JU5_7420_7160,1,1,12.09056,0.659865
JL6_7160_7440,1,1,12.09056,0.659865
JL6_7440_7430,1,1,6.221949,0.017679
JL6_7430_7320,1,1,7.236488,0.017679
JL6_7320_7150,1,1,12.14802,2.072300
JL6_7150_6890,1,1,12.14802,2.072300
JL6_6890_6990,1,1,12.14802,2.072300
JL6_6990_6960,1,1,3.124186,3.705802
JL6_6960_6970,1,1,2.884395,3.705802
JL6_6970_6740,1,1,6.233966,3.705802
JL6_6740_7100,1,1,4.493315,3.705802
JL7_7100_7030,1,1,2.884395,3.705802
JL7_7030_6800,1,1,3.092961,1.433006
JL7_6800_7070,1,1,3.092961,1.433006
JL7_7070_0001,1,1,5.000000,2.000000
PM0_4640_4820,1,1,0.081618,0.004444
PM1_4250_4500,1,1,0.372304,50.00000
PM2_4860_4670,1,1,6.116380,0.001000
PM1_4500_4580,1,1,0.372304,50.00000
PM1_3710_4040,1,1,0.069671,0.003040
PM3_4670_4660,1,1,10.07360,0.000010
PM1_4430_4200,1,1,0.050000,0.001000
PM1_3120_3400,1,1,0.216481,50.00000
PM3_4660_4620,1,1,74.88397,0.010077
PM2_2860_3040,1,1,28.78374,1.226848
PM1_3510_4000,1,1,0.050000,0.001000
PS1_4790_4830,1,1,0.050000,0.001000
PM1_3450_3400,1,1,0.279874,50.00000
PM1_4000_4290,1,1,0.083934,0.001000
PU0_3000_3090,1,1,300.6367,0.001000
PM2_3400_3340,1,1,0.279874,50.00000
PM3_3040_3340,1,1,0.867609,0.500000
PS2_6730_6660,1,1,0.337992,0.001000
PU0_3751_3752,1,1,39.70109,0.154293
PU2_3090_4050,1,1,100.0000,50.00000
PM4_3340_3341,1,1,0.867609,0.500000
PM4_3341_4040,1,1,0.069671,0.286299
PM4_4040_4410,1,1,0.464572,0.446105
PS2_5550_5560,1,1,116.3402,0.001200
PS1_4830_5080,1,1,8.641166,2.219390
PU2_4730_4220,1,1,15.17426,0.010355
PU2_4050_4180,1,1,3.885382,0.002605
PS0_6150_6160,1,1,0.511876,0.173483
PS2_5560_5100,1,1,1.080000,0.010883
PS3_5100_5080,1,1,7.487834,0.021638
PU2_2790_3290,1,1,36.27006,1.659082
PU2_4220_3900,1,1,15.17426,0.010355
PU0_3601_3602,1,1,48.08626,0.154293
PS2_6660_6490,1,1,11.73196,0.001000
PS4_5080_4380,1,1,7.594696,2.219390
PS3_6460_6230,1,1,3.267482,0.098913
PU3_2510_3290,1,1,36.27006,1.659082
PU2_3900_3750,1,1,12.97332,0.154293
PS3_5990_6161,1,1,0.511876,0.173483
PS2_6490_6420,1,1,11.73196,0.001000
PU2_3770_3600,1,1,5.580418,0.072847
PU2_2840_3080,1,1,3.529670,0.057695
PU3_3290_3390,1,1,3.627006,1.659082
PS0_6160_6161,1,1,0.511876,0.173483
PS2_6420_6360,1,1,1.275403,1.016676
PU3_3390_3730,1,1,29.74434,22.27689
PU2_3630_3590,1,1,2.015103,0.042646
PU2_3080_3640,1,1,10.30703,0.154293
PU1_3030_3440,1,1,6.000000,0.100E-05
PS3_6161_6280,1,1,0.511876,0.173483
PS3_6280_6230,1,1,1.275403,1.016676
PS4_6230_6360,1,1,1.275403,1.016676
PU0_3611_3530,1,1,74.09998,0.001000
PU2_4340_3860,1,1,10.04579,0.475911
PU0_3871_3690,1,1,15.53324,3.435974
PU3_4280_3860,1,1,13.31733,0.853268
PS4_6360_5840,1,1,1.275403,1.016676
PS4_5840_5240,1,1,5.793909,1.626939
PU3_3860_3610,1,1,13.31733,1.007052
PU1_3100_3690,1,1,0.694271,0.001000
PS5_5240_5200,1,1,11.42085,0.377461
PS5_5200_4380,1,1,9.784634,2.219390
PS5_4380_4370,1,1,9.784634,2.219390
PU2_3180_3370,1,1,17.10102,0.050000
PU2_6050_5190,1,1,2.109962,0.001000
PU2_3370_4020,1,1,17.10102,0.050000
PS5_4370_4150,1,1,1.994846,0.512587
PU2_4360_4160,1,1,2.969416,50.00000
PU0_6080_5620,1,1,2.109962,0.228461
PU1_3170_3580,1,1,45.99095,0.095400
PU2_4160_3930,1,1,44.16758,0.001000
PU2_5190_4310,1,1,2.109962,1.526695
PU1_5520_5210,1,1,2.109962,0.228461
PU2_3140_3680,1,1,39.95484,0.231421
PU1_3580_3780,1,1,45.99095,0.095400
PU1_3940_3970,1,1,0.523896,0.067439
PU1_5820_5380,1,1,2.109962,0.228461
PU0_5620_5380,1,1,2.109962,0.228461
PU2_5700_5210,1,1,2.109962,0.228461
PU3_3680_3890,1,1,39.95484,0.231421
PU1_3850_4190,1,1,100.0000,50.00000
PU3_5210_5050,1,1,2.109962,0.228461
PU1_5380_5050,1,1,2.109962,0.228461
PU4_5050_4310,1,1,2.109962,0.228461
PU4_4310_4210,1,1,2.109962,0.228461
PU1_4840_4760,1,1,21.81764,50.00000
PU1_4190_4300,1,1,62.23751,50.00000
PU4_4210_4170,1,1,16.10572,0.001000
PU2_4720_4750,1,1,1.982687,1.547726
PU1_4760_4451,1,1,6.325475,3.742956
PU1_4300_4440,1,1,100.0000,50.00000
PU2_4750_4451,1,1,6.308299,6.312636
PU3_4450_4440,1,1,11.00421,6.312636
PU4_4440_3970,1,1,33.32979,50.00000
PU4_3970_3890,1,1,33.32979,50.00000
PU4_3890_3990,1,1,45.99095,50.00000
PU4_3990_3780,1,1,45.99095,0.095400
