LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
A51073,0,0.163,0.00191,0.24608,0,1.64915,4.9174,6e-05,0.05616,8e-05,0.0551,0.05136,0.04292,0.46849,0.55987,0.14808,0.43092,0.05617,0.02196
A51115,0,0.16401,0.00095,0.24651,0,1.64966,4.92332,6e-05,0.05621,3e-05,0.05522,0.01402,0.18162,0.36187,0.56015,0.1243,0.48861,0.02224,0.02196
A51119,0,0.16247,0.0024,0.24667,0,1.64865,4.91591,4e-05,0.05612,0.00014,0.05523,0.04851,0.03313,0.48104,0.56025,0.12617,0.41509,0.09364,0.02196
A51199,0,0.16238,0.00163,0.23958,0,1.62621,4.99525,1e-05,0.05594,0.00011,0.05424,0.01498,0.06153,0.48596,0.5571,0.04316,0.5705,0.01045,0.02245
F51199,0,0.1624,0.00163,0.23956,0,1.62653,4.99406,1e-05,0.05595,0.0001,0.05423,0.01512,0.06178,0.48552,0.55709,0.04373,0.56951,0.01089,0.02245
A51095,0,0.16182,0.00234,0.24345,0,1.59704,4.97747,1e-05,0.05555,0.00025,0.05511,0.03088,0.0459,0.48649,0.55875,0.04908,0.57063,0.01266,0.02258
A51097,0,0.15384,0.00174,0.23661,0,1.55366,5.06267,0,0.05332,0.00016,0.05477,0.0232,0.02013,0.52051,0.55762,0.08839,0.43875,0.09112,0.01468
A51127,0,0.1542,0.0021,0.2404,0,1.50237,5.31278,1e-05,0.05313,0.00041,0.05579,0.05023,0.0327,0.48081,0.56015,0.03609,0.59628,0.00303,0.02208
A51830,0,0.16354,0.00108,0.2409,0,1.59946,4.97351,1e-05,0.0559,0.0001,0.05429,0.00941,0.12487,0.42018,0.55726,0.04425,0.58761,0.00355,0.0229
F51095,0,0.16178,0.00234,0.24352,0,1.59632,4.97788,1e-05,0.05555,0.00025,0.05513,0.03071,0.04597,0.48668,0.55878,0.04876,0.57118,0.01252,0.02258
F51830,0,0.16355,0.00108,0.24079,0,1.59848,4.97548,1e-05,0.05591,8e-05,0.05431,0.00964,0.12661,0.41842,0.55728,0.04772,0.58406,0.00362,0.0229
A51650,0,0.16365,0.00118,0.25011,0,1.64844,4.96895,2e-05,0.05619,8e-05,0.05358,0.0086,0.12009,0.43011,0.55858,0.05045,0.5697,0.01309,0.02278
A51735,0,0.15947,0.00119,0.24568,0,1.5968,4.9699,0,0.05475,0.00028,0.05601,0.0065,0.10068,0.44894,0.5605,0.01459,0.61936,0.00147,0.0226
F51650,0,0.16373,0.00118,0.24964,0,1.64916,4.96972,2e-05,0.05617,9e-05,0.05358,0.00804,0.12066,0.43021,0.55859,0.04586,0.57459,0.01284,0.02278
F51735,0,0.15925,0.00119,0.2457,0,1.59465,4.97218,0,0.05474,0.00019,0.05603,0.00722,0.10052,0.44838,0.56049,0.02459,0.60909,0.00174,0.0226
A51101,0,0.15757,0.00214,0.23737,0,1.59561,5.05611,0,0.05444,0.00026,0.05491,0.03219,0.01824,0.51265,0.55758,0.1131,0.42531,0.09334,0.01444
A51033,0,0.1576,0.00201,0.23185,0,1.59074,5.08649,0,0.05448,0.00023,0.05319,0.03338,0.0189,0.51135,0.55522,0.11599,0.44243,0.07212,0.01302
F51033,0,0.15713,0.002,0.22373,0,1.57748,5.18079,1e-05,0.05425,0.00037,0.05114,0.05383,0.02318,0.48685,0.5538,0.14855,0.4614,0.01883,0.01154
A51177,0,0.16131,0.00217,0.24562,0,1.62418,5.14797,7e-05,0.05542,0.00039,0.05659,0.11045,0.02357,0.43024,0.56217,0.27803,0.31603,0.02539,0.01166
F51177,0,0.16128,0.00217,0.24688,0,1.62385,5.1316,7e-05,0.05543,0.0004,0.05668,0.11253,0.02354,0.42822,0.56232,0.28207,0.31292,0.02437,0.01063
F51101,0,0.16279,0.00213,0.24455,0,1.64855,4.91342,0,0.05626,1e-05,0.05463,0.07575,0.02623,0.46115,0.55882,0.22929,0.3436,0.06224,0.01444
A51109,0,0.16265,0.00182,0.24,0,1.63505,4.86016,3e-05,0.05601,0.00014,0.04884,0.04401,0.04076,0.47941,0.56002,0.1442,0.45431,0.03467,0.00543
A51003,0,0.16373,0.00051,0.23252,0,1.64176,5.0714,1e-05,0.05603,4e-05,0.05422,0.00217,0.34207,0.22018,0.55809,0.05932,0.51739,0.03562,0.0098
A51065,0,0.16151,0.00114,0.22819,0,1.62369,5.22789,1e-05,0.05541,0.00018,0.05414,0.00912,0.092,0.44762,0.55885,0.09753,0.46012,0.06665,0.01067
A51075,0,0.16386,0.00082,0.2106,0,1.64525,4.99346,2e-05,0.05617,4e-05,0.04161,0.00636,0.21589,0.33572,0.5486,0.1219,0.49112,0.02045,0.00097
A51103,0,0.16443,0.00038,0.24678,0,1.64811,4.90305,0.0001,0.05618,2e-05,0.05505,0.00772,0.39805,0.1569,0.56022,0.2071,0.41953,0.00835,0.02241
A51133,0,0.16292,0.00182,0.24687,0,1.64744,4.89984,0.0001,0.05608,0.00012,0.05501,0.05452,0.04471,0.46308,0.5602,0.1673,0.40589,0.06168,0.02241
A51057,0,0.15583,0.00248,0.2392,0,1.5812,5.04777,0,0.05406,0.00022,0.05568,0.02026,0.01825,0.52422,0.55932,0.06017,0.43647,0.13437,0.02197
A51159,0,0.16393,0.00046,0.24476,0,1.64138,4.94938,2e-05,0.05605,6e-05,0.05518,0.00243,0.36943,0.1925,0.55976,0.09181,0.50859,0.02457,0.02241
F51159,0,0.16449,0.00045,0.2467,0,1.64782,4.90333,8e-05,0.05617,3e-05,0.055,0.00686,0.36776,0.18816,0.56025,0.15967,0.45837,0.01611,0.02241
A51099,0,0.16368,0.00112,0.24628,0,1.6477,4.92791,3e-05,0.0562,5e-05,0.05524,0.00923,0.10124,0.43653,0.56018,0.10928,0.47642,0.04807,0.02196
A51630,0,0.16082,0.00117,0.22552,0,1.61399,5.14995,2e-05,0.0552,0.00021,0.05081,0.01259,0.06947,0.46131,0.55403,0.14145,0.45088,0.0387,0.00812
F51057,0,0.16231,0.00244,0.24644,0,1.64663,4.92014,3e-05,0.05601,0.0002,0.05521,0.0388,0.02754,0.49667,0.56002,0.11335,0.42047,0.10096,0.02196
F51099,0,0.16374,0.00112,0.24631,0,1.64825,4.92716,3e-05,0.0562,5e-05,0.05525,0.01042,0.0975,0.43861,0.56018,0.11405,0.47495,0.04501,0.02196
F51630,0,0.16388,0.00116,0.2395,0,1.65036,4.91961,0.00022,0.05598,0.0001,0.05317,0.04532,0.06744,0.43134,0.55655,0.31374,0.30104,0.0202,0.00812
A51047,0,0.16131,0.00307,0.23503,0,1.64337,5.04861,1e-05,0.05592,0.0002,0.05427,0.02809,0.01399,0.52047,0.55642,0.07252,0.38704,0.17435,0.01035
A51061,0,0.16206,0.00194,0.25682,0,1.6327,5.04533,2e-05,0.05588,0.00017,0.05622,0.03218,0.03536,0.4955,0.56223,0.10773,0.48004,0.03392,0.02063
A51157,0,0.16084,0.00405,0.24439,0,1.64872,4.94635,0,0.05623,5e-05,0.05459,0.01529,0.01743,0.52978,0.55788,0.03452,0.39262,0.20805,0.01615
B51061,0,0.16266,0.00197,0.24336,0,1.64604,4.97372,0,0.05623,0,0.05486,0.00734,0.02529,0.53006,0.55805,0.02825,0.46217,0.14038,0.01551
B51157,0,0.16116,0.00405,0.24391,0,1.65206,4.93265,0,0.05631,0,0.05441,0.021,0.02326,0.51824,0.55796,0.04578,0.41303,0.17651,0.01613
F51061,0,0.16294,0.00194,0.24108,0,1.64824,4.96393,3e-05,0.05613,0.0001,0.0535,0.03849,0.02641,0.49792,0.55671,0.12941,0.43927,0.06576,0.02183
F51157,0,0.16105,0.0039,0.24426,0,1.64919,4.94315,0,0.05628,0,0.05453,0.02053,0.01678,0.52519,0.558,0.04875,0.39744,0.1891,0.01641
A51113,0,0.16088,0.00335,0.23643,0,1.64217,5.03266,0,0.05592,0.00017,0.05525,0.02235,0.0132,0.52697,0.55864,0.08228,0.36979,0.18285,0.01406
B51113,0,0.16166,0.00338,0.24554,0,1.6504,4.9371,1e-05,0.05626,3e-05,0.0549,0.03239,0.01847,0.51164,0.55892,0.11373,0.39936,0.12223,0.01578
F51113,0,0.16139,0.00334,0.24387,0,1.64714,4.95668,0,0.0562,3e-05,0.055,0.03457,0.01326,0.51469,0.55871,0.11357,0.36969,0.15199,0.01564
A51079,0,0.1626,0.00192,0.24146,0,1.64464,4.99644,3e-05,0.05594,0.0002,0.05476,0.04322,0.02498,0.49495,0.55812,0.12935,0.40812,0.09398,0.01461
B51079,0,0.16302,0.00193,0.24418,0,1.64945,4.92977,0,0.05629,0,0.05471,0.05712,0.03132,0.47419,0.5587,0.16201,0.4109,0.06066,0.0145
F51079,0,0.16278,0.00194,0.24456,0,1.64712,4.94558,0,0.05622,1e-05,0.05494,0.05307,0.0204,0.48983,0.55865,0.16016,0.37198,0.09994,0.01543
A51137,0,0.161,0.00261,0.23361,0,1.63373,5.12861,3e-05,0.05554,0.00035,0.05424,0.06014,0.01688,0.48575,0.55891,0.17846,0.37366,0.08152,0.01267
F51137,0,0.16163,0.00261,0.23571,0,1.64102,5.04478,4e-05,0.05571,0.00034,0.0525,0.0644,0.01556,0.4828,0.55638,0.18754,0.35663,0.08938,0.00812
A24005,0,0.15292,0.00366,0.20475,0,1.556,6.51278,0,0.05376,0.00013,0.05581,0.01872,0.00812,0.53568,0.56084,0.03026,0.21178,0.30524,0.01088
A24510,0,0.16332,0.00137,0.24468,0,1.64454,4.98146,1e-05,0.0562,3e-05,0.05571,0.01906,0.04448,0.49621,0.5601,0.06703,0.42198,0.08723,0.01098
F24005,0,0.15383,0.0037,0.21687,0,1.56702,7.26913,0,0.05401,0.00015,0.05599,0.01813,0.00738,0.53701,0.56145,0.02787,0.19871,0.30486,0.01781
F24510,0,0.16321,0.00135,0.24473,0,1.64375,4.97741,2e-05,0.05617,6e-05,0.0557,0.01779,0.04748,0.49409,0.56003,0.06436,0.42762,0.08503,0.01098
A24013,0,0.16249,0.00171,0.24104,0,1.64032,5.01343,2e-05,0.05609,5e-05,0.05532,0.03435,0.03402,0.49437,0.55793,0.08247,0.35264,0.11081,0.01376
F24013,0,0.2367,0.00169,0.24495,0,2.38386,4.94123,0.00015,0.05613,2e-05,0.05503,0.07567,0.06158,0.4245,0.55856,0.16517,0.40989,0.05876,0.0139
A24025,0,0.16141,0.00257,0.22623,0,1.63829,5.17589,1e-05,0.05592,0.00012,0.05585,0.02418,0.0226,0.51584,0.55971,0.04868,0.30898,0.1875,0.01043
F24025,0,0.16282,0.00255,0.24572,0,1.6543,4.94593,4e-05,0.05621,6e-05,0.05522,0.03545,0.03615,0.49089,0.55865,0.07651,0.38048,0.17599,0.01047
A10001,0,0.1542,0.00145,0.23605,0,1.54998,5.07467,0,0.05345,0.00016,0.05535,0.01881,0.02588,0.51682,0.55789,0.06632,0.33527,0.09351,0.0196
A10005,0.0173,0.14556,0.00079,0.2104,0.0023,1.6323,5.06647,0.04898,0.04179,5e-05,0.05492,0.00227,0.29903,0.26007,0.55703,0.04113,0.58913,0.0007,0.00726
A24011,0.13981,1.06259,0.0015,0.2461,0.01907,6.65233,9.70208,0.75155,0.45465,0.00034,0.05338,0.03654,0.15853,0.4274,0.55751,0.5603,19.7273,0.00592,0.01224
A24019,0.1125,0.67595,0.0013,0.24029,0.01175,4.51991,5.89772,0.54542,0.27596,0.00017,0.0525,0.08723,0.08856,0.38643,0.55528,0.39373,4.81312,0.00264,0.01453
A24045,0.34987,1.47074,0.00227,0.22607,0.06455,18.0997,26.1875,1.75923,1.06647,0.00101,0.05596,0.03381,0.02219,0.49806,0.56139,0.93412,16.3142,0.00163,0.01636
F24019,0.05032,0.73729,0.00125,0.24019,0.00589,4.67413,5.88467,0.25121,0.2917,9e-05,0.05246,0.04374,0.10881,0.4104,0.55495,0.19926,5.63086,0.0026,0.01446
A24047,0.09904,0.41782,0.00203,0.11234,0.01659,5.06571,6.78349,0.31031,0.23114,0.00016,0.0555,0.06484,0.07342,0.42702,0.56088,0.19546,3.43726,0.00163,0.01533
F24045,0.54812,2.00344,0.00236,0.22524,0.11932,25.2824,15.4543,3.0551,1.60606,0.00119,0.05553,0.05969,0.02512,0.46895,0.56045,1.38098,22.8523,0.00162,0.01434
A24039,0.52317,1.38208,0.00183,0.14703,0.12312,18.99,13.2646,3.07573,1.27077,0.0012,0.05546,0.03094,0.06833,0.44371,0.56073,1.292,19.8817,0.00127,0.01411
A51001,0.00568,0.16894,0.00114,0.23954,0.00036,1.6782,4.9502,0.06362,0.02969,0.00566,0.05272,0.07709,0.13362,0.34198,0.55711,0.35899,0.2833,0.00598,0.01402
F24039,0.25109,1.68458,0.00165,0.15936,0.07275,19.3718,12.7821,1.54575,1.35826,0.00075,0.05544,0.01421,0.10222,0.45423,0.56054,0.73165,21.8339,0.00118,0.01411
F51001,0.00566,0.16906,0.00114,0.23954,0.00035,1.6792,4.95049,0.06339,0.0298,0.00567,0.05272,0.07678,0.13393,0.34202,0.55704,0.35786,0.28448,0.00601,0.01402
A51131,0,0.16379,0.00104,0.24191,0,1.64191,4.94004,0.00033,0.05572,0.0002,0.05392,0.04986,0.13743,0.36614,0.55756,0.255,0.36252,0.00582,0.01422
F51131,0,0.16368,0.00104,0.24186,0,1.64096,4.93936,0.00033,0.05574,0.00019,0.0539,0.05294,0.13347,0.3662,0.55749,0.27122,0.34754,0.00544,0.01421
F10005,0.02063,0.20125,0.00076,0.24627,0.00245,2.22025,4.95467,0.06885,0.0694,3e-05,0.05508,0.00411,0.30118,0.25634,0.55716,0.03939,0.66403,0.00064,0.0073
A24041,0,0.16365,0.001,0.23942,0,1.64648,4.95827,0.00016,0.05602,0.00012,0.05273,0.02963,0.13798,0.3838,0.55424,0.17051,0.42032,0.04165,0.01221
F24041,0,0.16416,0.001,0.23937,0,1.65458,4.953,0.00013,0.05606,0.00013,0.05272,0.01981,0.14568,0.38795,0.5542,0.11347,0.47157,0.04733,0.01212
A24035,0,0.16176,0.00182,0.24214,0,1.63365,4.99357,1e-05,0.05579,0.00018,0.0554,0.02354,0.02509,0.51502,0.55922,0.05978,0.36856,0.12301,0.01936
F24035,0,0.16296,0.00182,0.24551,0,1.64682,4.94898,5e-05,0.05612,0.0001,0.0553,0.03516,0.03794,0.48983,0.5594,0.08506,0.40632,0.12067,0.0195
A24015,0,0.15987,0.00254,0.22927,0,1.62025,5.14862,1e-05,0.05539,0.00025,0.0556,0.02885,0.02349,0.51028,0.55799,0.06654,0.3434,0.1852,0.01041
A10003,0,0.16298,0.00188,0.24656,0,1.64868,4.93835,0.00012,0.0561,8e-05,0.05541,0.06267,0.03885,0.46098,0.55925,0.16278,0.34517,0.12462,0.01959
F24015,0,0.19144,0.00251,0.24429,0,1.9396,4.947,0.00014,0.05608,8e-05,0.0548,0.07996,0.0391,0.44343,0.5574,0.17515,0.36193,0.09728,0.01051
A24029,0,0.16257,0.00221,0.24512,0,1.64665,4.94786,6e-05,0.0561,0.00011,0.05521,0.05002,0.03079,0.48188,0.55935,0.11377,0.35425,0.15642,0.01946
F24029,0,0.16244,0.00221,0.2451,0,1.64539,4.9488,6e-05,0.0561,0.00011,0.0552,0.04975,0.03113,0.48179,0.55934,0.11265,0.35587,0.15591,0.01946
A42029,0,0.16064,0.00306,0.24088,0,1.63655,5.02925,2e-05,0.05603,8e-05,0.05537,0.04412,0.02114,0.4973,0.5577,0.09399,0.34724,0.19235,0.01047
A51041,0,0.14995,0.0023,0.12528,0,1.50577,5.71305,0,0.05235,0.0004,0.05775,0.05245,0.02662,0.48389,0.56338,0.07491,0.55539,0.00448,0.0109
A51145,0,0.16333,0.00135,0.24902,0,1.64395,4.90907,4e-05,0.05614,5e-05,0.05208,0.03359,0.06693,0.45851,0.56003,0.17852,0.43601,0.01774,0.01118
A51570,0,0.16194,0.00118,0.12652,0,1.62944,5.72648,1e-05,0.05588,9e-05,0.056,0.00655,0.12049,0.43064,0.56205,0.05196,0.57027,0.01182,0.0227
A51149,0,0.13562,0.00321,0.23815,0,1.3637,5.21538,0,0.04953,0.00025,0.05486,0.02007,0.02803,0.51445,0.55933,0.00998,0.62013,0.00535,0.02357
A51670,0,0.20817,0.00118,0.25001,0,2.09351,4.97571,0,0.05617,0.00013,0.05519,0.00616,0.10304,0.44547,0.55921,0.02758,0.60732,0.00177,0.02262
F51149,0,0.15785,0.00311,0.24421,0,1.59242,4.97736,1e-05,0.05534,0.00051,0.05545,0.03001,0.03649,0.49629,0.55958,0.04952,0.54971,0.02992,0.02262
F51670,0,0.20667,0.00118,0.25006,0,2.07849,4.97434,0,0.05619,0.00011,0.05519,0.00627,0.10201,0.44611,0.55926,0.02988,0.60503,0.00183,0.02264
A51007,0,0.16132,0.0035,0.24281,0,1.6471,4.84535,8e-05,0.05586,0.00032,0.05059,0.0723,0.01585,0.47437,0.55935,0.26182,0.30566,0.06535,0.02241
A51135,0,0.16172,0.00305,0.2388,0,1.64739,4.90557,6e-05,0.05599,0.00023,0.05131,0.05781,0.01824,0.48649,0.55691,0.1955,0.36577,0.07297,0.01619
A51147,0,0.16284,0.00189,0.23807,0,1.64639,4.92986,3e-05,0.05612,9e-05,0.05013,0.05022,0.02895,0.48401,0.55711,0.14763,0.43219,0.05243,0.01146
A51011,0,0.16279,0.00204,0.23768,0,1.64795,4.95154,5e-05,0.05611,8e-05,0.05163,0.07518,0.02311,0.46506,0.55476,0.17699,0.39214,0.06397,0.00867
A51029,0,0.1633,0.00161,0.23679,0,1.6491,4.92722,5e-05,0.05619,6e-05,0.051,0.04495,0.03873,0.47922,0.55632,0.16553,0.43734,0.03215,0.01082
A51049,0,0.16284,0.00155,0.2416,0,1.64058,5.01015,4e-05,0.05598,0.00014,0.05231,0.04108,0.0398,0.48369,0.55911,0.16974,0.43574,0.02456,0.01136
F51011,0,0.16276,0.00204,0.24137,0,1.64736,4.95632,6e-05,0.05605,0.00012,0.05184,0.06872,0.02726,0.46737,0.55808,0.16214,0.41501,0.05672,0.0114
F51147,0,0.16292,0.00188,0.24113,0,1.65378,4.90092,0.00042,0.05587,6e-05,0.0534,0.1657,0.04754,0.34953,0.55767,0.38805,0.22735,0.01492,0.01159
F51145,0,0.16386,0.00136,0.23147,0,1.66004,4.93072,0.00011,0.0562,3e-05,0.04957,0.06827,0.07417,0.41681,0.5557,0.27372,0.34659,0.01234,0.01125
A51053,0,0.16111,0.00367,0.23953,0,1.64707,4.85176,0.00016,0.05562,0.00048,0.05055,0.12152,0.01675,0.42425,0.5587,0.35273,0.22416,0.05696,0.02145
A51730,0,0.13914,0.00121,0.25196,0,1.38087,5.12766,0,0.04981,0.0001,0.05485,0.004,0.09866,0.45174,0.56008,0.01175,0.62219,0.00146,0.0239
F51053,0,0.17807,0.00368,0.24615,0,1.81748,4.876,0.00104,0.05505,0.00022,0.05446,0.24923,0.01952,0.2938,0.56038,0.5631,0.06294,0.01294,0.02145
F51730,0,0.16054,0.00118,0.24142,0,1.59968,5.00536,1e-05,0.05569,0.00012,0.05512,0.00831,0.1123,0.43598,0.55873,0.05286,0.57765,0.00448,0.02304
A51036,0,0.15406,0.00186,0.24566,0,1.49103,5.25428,1e-05,0.05321,0.00033,0.05558,0.04411,0.03944,0.48069,0.56039,0.02651,0.60639,0.00249,0.02204
A51087,0,0.15334,0.00244,0.25385,0,1.52551,5.24047,1e-05,0.05372,0.00052,0.05539,0.04445,0.03114,0.48718,0.5607,0.05364,0.57783,0.00442,0.02198
A51760,0,0.15574,0.00117,0.26104,0,1.54879,5.14605,1e-05,0.05465,0.00016,0.05543,0.01131,0.09884,0.44271,0.5614,0.0567,0.57739,0.00204,0.02124
F51041,0,0.16243,0.00228,0.23421,0,1.64425,4.9699,0.00023,0.05569,0.00036,0.05001,0.12392,0.04109,0.39801,0.55669,0.31552,0.28891,0.02506,0.00982
F51087,0,0.15335,0.00244,0.25382,0,1.5257,5.24148,1e-05,0.05373,0.00052,0.0554,0.04444,0.03115,0.48719,0.56072,0.05365,0.57782,0.00442,0.02161
F51760,0,0.16463,0.00117,0.24217,0,1.65974,4.94269,6e-05,0.05614,0.00011,0.05367,0.02644,0.10874,0.41974,0.55756,0.17086,0.45462,0.0097,0.02043
A51181,0,0.13746,0.00281,0.23124,0,1.36724,5.14251,0,0.04888,0.00025,0.05435,0.01843,0.03169,0.5125,0.55825,0.00965,0.62153,0.00422,0.02368
F51181,0,0.1613,0.00272,0.24363,0,1.60678,4.96657,1e-05,0.05556,0.00034,0.05518,0.03095,0.04104,0.49115,0.55877,0.04658,0.56828,0.01614,0.02244
A51550,0,0.16348,0.00118,0.24126,0,1.64534,4.99511,2e-05,0.05608,0.00013,0.05448,0.00663,0.14012,0.41392,0.5581,0.03668,0.57773,0.02032,0.02247
A51710,0,0.16353,0.00118,0.2789,0,1.64621,4.82742,2e-05,0.05618,6e-05,0.05399,0.01013,0.13153,0.41814,0.56015,0.05813,0.56164,0.01464,0.0227
A51810,0,0.16314,0.00109,0.24157,0,1.63746,4.98485,2e-05,0.05594,0.00017,0.05487,0.00673,0.14287,0.40949,0.55819,0.03819,0.58027,0.0074,0.02281
F51710,0,0.16353,0.00118,0.27921,0,1.6462,4.82673,2e-05,0.05617,7e-05,0.05396,0.00858,0.13335,0.41813,0.56012,0.04668,0.57424,0.01353,0.02251
A51740,0,0.16331,0.00119,0.24656,0,1.64271,5.02068,2e-05,0.05612,0.0001,0.05384,0.00884,0.12005,0.42851,0.55837,0.04501,0.57718,0.01199,0.02271
F51550,0,0.16349,0.00119,0.24141,0,1.6455,4.99664,2e-05,0.05609,0.00012,0.05445,0.00858,0.13388,0.41769,0.55808,0.04827,0.5659,0.02059,0.02247
F51740,0,0.1634,0.00119,0.24657,0,1.64306,5.02326,2e-05,0.05611,0.0001,0.05382,0.0088,0.12005,0.4285,0.5583,0.04479,0.57739,0.01199,0.02271
A51800,0,0.16278,0.00159,0.28846,0,1.62643,4.68044,0.00038,0.0549,0.00082,0.05432,0.14186,0.0416,0.38243,0.56275,0.29018,0.33799,0.00519,0.0245
A51093,0,0.03303,0.0025,0.33538,0,0.35541,4.52286,0,0.05628,2e-05,0.05326,0.01212,0.01302,0.53742,0.55968,0.02205,0.47262,0.02258,0.0239
A51700,0,0.1626,0.00118,0.23864,0,1.63104,5.01188,1e-05,0.05597,9e-05,0.05439,0.00663,0.09941,0.44962,0.55724,0.02943,0.59916,0.00602,0.0225
F51700,0,0.1626,0.00118,0.23863,0,1.63098,5.01017,1e-05,0.05597,9e-05,0.05439,0.00643,0.09956,0.44975,0.55732,0.02826,0.60046,0.0059,0.0225
F51810,0,0.16317,0.00109,0.24156,0,1.63746,4.98599,2e-05,0.05593,0.00016,0.05487,0.00758,0.13979,0.41136,0.5582,0.04566,0.57204,0.00792,0.02265
F51800,0,0.1639,0.00158,0.23511,0,1.66875,4.93434,0.00162,0.05423,0.00048,0.05106,0.28079,0.04136,0.24664,0.55793,0.50136,0.12785,0.00484,0.02263
A51085,0,0.16162,0.00259,0.24249,0,1.64115,4.97423,2e-05,0.05581,0.00025,0.05478,0.05184,0.01721,0.49366,0.5586,0.14511,0.36625,0.12245,0.01948
F51085,0,0.15754,0.00259,0.2372,0,1.58769,5.29479,1e-05,0.05471,0.00033,0.05584,0.04057,0.02766,0.49452,0.56098,0.09689,0.49581,0.02186,0.02146
B51003,0,0.16394,0.00051,0.2421,0,1.64408,5.01992,0,0.05617,0,0.05443,0.00193,0.34167,0.22047,0.55851,0.0456,0.54661,0.02969,0.01307
F51003,0,0.16298,0.00051,0.20469,0,1.63372,5.18707,2e-05,0.0558,5e-05,0.05564,0.00431,0.34065,0.22002,0.56097,0.11899,0.48438,0.02156,0.01826
A51125,0,0.16114,0.00282,0.16741,0,1.63856,5.78254,0,0.05589,0.00012,0.05552,0.01172,0.02858,0.52225,0.55989,0.02482,0.44004,0.16657,0.01075
B51125,0,0.16197,0.00278,0.24381,0,1.64657,4.96643,0,0.05622,3e-05,0.05501,0.0108,0.03534,0.51641,0.55863,0.02467,0.47467,0.13503,0.01098
F51125,0,0.16159,0.00278,0.23492,0,1.64316,5.04675,0,0.0561,4e-05,0.05555,0.02837,0.02582,0.50835,0.56003,0.06179,0.40751,0.16448,0.01175
A51009,0,0.15571,0.00139,0.1547,0,1.57158,6.89755,0,0.05394,6e-05,0.05513,0.00754,0.05806,0.49519,0.56057,0.03513,0.47456,0.08834,0.00305
B51009,0,0.1636,0.00137,0.24505,0,1.64973,4.93499,0,0.05629,0,0.05497,0.02078,0.07545,0.46296,0.55851,0.08855,0.49469,0.0498,0.01124
F51009,0,0.16301,0.00138,0.21378,0,1.64331,5.36694,0,0.05611,1e-05,0.0558,0.0128,0.0616,0.48556,0.56009,0.05934,0.45316,0.10454,0.01265
A51540,0,0.16308,0.00157,0.263,0,1.64608,4.91697,5e-05,0.05603,0.00013,0.05327,0.04694,0.0367,0.47929,0.56033,0.16805,0.4279,0.03799,0.01465
F51540,0,0.16365,0.00157,0.24092,0,1.65242,4.91769,0.00021,0.05605,5e-05,0.05328,0.10445,0.04476,0.41271,0.55747,0.29691,0.31853,0.01989,0.01446
A51031,0,0.16317,0.00165,0.24013,0,1.64786,4.95436,6e-05,0.0561,9e-05,0.05275,0.05784,0.02987,0.47596,0.55662,0.1661,0.40276,0.0627,0.01288
