LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
A51073,0.12961,0.60676,0.00347,0.16385,0.0606,3.61261,1.20868,0.00861,0.04952,0.02968,0.08766,0.02113,0.11873,0.73457,0.88562,0.12198,0.43843,0.09977,0.01647
A51115,0.08545,0.64143,0.00128,0.174,0.05029,3.5691,1.30363,0.00479,0.06916,0.01181,0.09378,0.00677,0.44981,0.39793,0.85893,0.09881,0.4765,0.04081,0.01647
A51119,0.13547,0.63522,0.00535,0.18162,0.05932,3.70915,1.33326,0.0044,0.05368,0.03183,0.09968,0.02849,0.05706,0.81099,0.89225,0.10004,0.40808,0.15897,0.01647
A51199,0.05406,0.88731,0.00214,0.18589,0.01931,3.76022,2.24043,0.03878,0.19183,1e-05,0.11262,0.00244,0.52075,0.69156,1.23031,0.0228,1.78444,0.00197,0.01687
F51199,0.05763,0.8841,0.00218,0.18569,0.02002,3.75103,2.23959,0.04101,0.19163,1e-05,0.11248,0.00244,0.52374,0.6888,1.23047,0.02405,1.78319,0.00197,0.01687
A51095,0.06645,0.89745,0.00471,0.17291,0.05169,4.78585,2.15606,0.00298,0.05447,0.03355,0.06368,0.0158,0.07603,0.82415,0.91992,0.07203,0.46267,0.1168,0.01693
A51097,0.15609,0.6095,0.00237,0.15923,0.0449,3.83115,3.07378,0.00368,0.04278,0.04217,0.08281,0.00447,0.09005,0.71488,0.86769,0.06205,0.34169,0.10857,0.01101
A51127,0.12539,0.62856,0.00394,0.16331,0.09233,3.70562,1.72822,0.00499,0.04444,0.03877,0.08258,0.01829,0.0732,0.79591,0.90378,0.12668,0.39355,0.11031,0.01656
A51830,0.02136,0.51119,0.00145,0.16676,0.0242,6.76811,2.7835,0.00822,0.03026,0.04915,0.08544,0.00394,0.40501,0.45738,0.85931,0.06524,0.52719,0.04196,0.01717
F51095,0.06327,0.90053,0.00471,0.17281,0.04881,4.78899,2.15283,0.00297,0.05466,0.03335,0.06359,0.01591,0.07563,0.82471,0.92003,0.07197,0.46305,0.11648,0.01693
F51830,0.02537,0.5057,0.00149,0.167,0.02778,6.72891,2.78075,0.00865,0.02963,0.04938,0.08542,0.00407,0.40564,0.45667,0.85928,0.0683,0.52344,0.04264,0.01717
A51650,0.0327,0.67642,0.00141,0.15809,0.02223,5.20436,2.8727,0.00676,0.02928,0.04442,0.07964,0.00463,0.31657,0.48735,0.80164,0.04649,0.43366,0.02885,0.01708
A51735,0.02432,0.69373,0.00136,0.16088,0.02141,5.38508,2.9563,0.00569,0.02317,0.05072,0.07837,0.00273,0.28484,0.5023,0.78562,0.04206,0.39186,0.04844,0.01694
F51650,0.02884,0.68093,0.00138,0.15819,0.02158,5.21761,2.87349,0.00628,0.02978,0.04438,0.07964,0.00436,0.31668,0.48756,0.80164,0.04288,0.43755,0.02858,0.01708
F51735,0.04526,0.67069,0.0015,0.1608,0.02538,5.30845,2.95306,0.00657,0.02141,0.0513,0.07836,0.003,0.2852,0.5014,0.78551,0.04887,0.3819,0.05157,0.01694
A51101,0.3184,0.60513,0.00415,0.16152,0.08577,4.6052,3.11173,0.00508,0.03763,0.04473,0.08229,0.01353,0.03531,0.79366,0.8604,0.07434,0.34985,0.14467,0.01083
A51033,0.29424,0.63546,0.00461,0.15453,0.08389,4.70117,2.88759,0.0058,0.04008,0.04149,0.07769,0.01357,0.04678,0.75321,0.83337,0.08301,0.3764,0.13649,0.00977
F51033,0.41058,0.54921,0.00465,0.13485,0.13845,3.84607,1.65083,0.00715,0.04248,0.03691,0.0705,0.02271,0.0552,0.7418,0.835,0.12661,0.36759,0.13611,0.00865
A51177,0.45044,0.23153,0.00846,0.15693,0.45733,3.00022,0.98122,0.15944,0.02296,0.00031,0.08158,0.05133,0.05018,0.76087,0.86749,0.16587,0.3738,0.08154,0.00874
F51177,0.43926,0.23148,0.00845,0.15791,0.45347,2.94759,0.96082,0.16201,0.02296,0.00031,0.08228,0.05236,0.0501,0.76016,0.86733,0.16848,0.37176,0.08096,0.00797
F51101,0.56356,0.48029,0.00507,0.14983,0.22266,3.41549,1.18334,0.00806,0.04464,0.03194,0.07883,0.03586,0.05636,0.76072,0.86024,0.15088,0.34758,0.14056,0.01083
A51109,0.27577,0.48434,0.00457,0.17503,0.12675,3.70731,0.91545,0.09235,0.05456,0.00017,0.09968,0.00948,0.20122,0.74347,0.97881,0.14913,0.73672,0.01902,0.00407
A51003,0.09173,0.8665,0.00166,0.16098,0.09101,4.75806,3.13938,0.03512,0.03212,0.01789,0.08079,0.00123,0.62195,0.22925,0.8478,0.03833,0.44654,0.0271,0.00735
A51065,0.30001,0.63685,0.00232,0.15671,0.09175,4.71225,2.74089,0.05564,0.01456,0.01386,0.07251,0.00235,0.32297,0.48645,0.83978,0.07164,0.42718,0.06705,0.008
A51075,0.29954,0.53192,0.00162,0.16554,0.12546,3.60678,1.4698,0.06588,0.0375,6e-05,0.08772,0.00268,0.58095,0.3507,0.94458,0.07814,0.62493,0.01088,0.00072
A51103,0.18429,0.59257,0.00083,0.14007,0.09334,3.79956,0.87213,0.00518,0.06586,0.00438,0.07353,0.00617,0.59029,0.16126,0.7572,0.15246,0.37799,0.01199,0.0168
A51133,0.27489,0.53548,0.00556,0.15449,0.16089,3.9255,0.93148,0.00593,0.05335,0.02248,0.0807,0.02589,0.11871,0.67333,0.82509,0.15846,0.35386,0.06532,0.01681
A51057,0.14526,0.70528,0.00422,0.16263,0.05224,4.28279,3.13723,0.00281,0.03336,0.05086,0.08239,0.01136,0.02338,0.8187,0.85503,0.0463,0.3467,0.19344,0.01648
A51159,0.1941,0.68202,0.00064,0.1455,0.06869,4.75489,2.09725,0.00421,0.06759,0.01093,0.07549,0.00178,0.56048,0.19783,0.87957,0.07811,0.50263,0.02748,0.01681
F51159,0.16773,0.56404,0.00065,0.15722,0.1024,3.56947,0.9516,0.00523,0.07457,0.00764,0.08221,0.0045,0.68141,0.19553,0.88313,0.13722,0.48075,0.02641,0.01681
A51099,0.27231,0.60081,0.0046,0.1418,0.17696,3.97304,1.79647,0.06118,0.02962,0.00502,0.07871,0.0028,0.39834,0.47504,0.88452,0.07646,0.70905,0.02673,0.01647
A51630,0.29798,0.52508,0.01017,0.19513,0.3586,4.22455,2.63552,0.01528,0.01795,0.05615,0.07509,0.00267,0.38506,0.49979,0.88277,0.1203,0.43608,0.07589,0.00609
F51057,0.18068,0.71263,0.00433,0.19581,0.0823,4.50011,2.19521,0.00457,0.04454,0.03612,0.10442,0.02311,0.04143,0.78925,0.85671,0.08942,0.37429,0.16348,0.01647
F51099,0.30134,0.61179,0.00344,0.14906,0.1441,3.78882,1.65069,0.07272,0.03703,0.00181,0.08363,0.0031,0.39702,0.47598,0.88346,0.08089,0.70618,0.02476,0.01647
F51630,0.13782,0.21009,0.00682,0.17228,0.62447,6.28996,2.42002,0.02743,0.02092,0.03525,0.06801,0.01174,0.38979,0.48942,0.88303,0.26556,0.37245,0.03966,0.00609
A51047,0.23134,0.63777,0.02765,0.16601,0.20148,4.3466,3.19739,0.06209,0.02471,0.00702,0.08225,0.02086,0.01992,0.82395,0.86542,0.03636,0.39912,0.16496,0.00776
A51061,0.25926,0.45381,0.00651,0.17297,0.12097,3.48709,1.26055,0.07217,0.03869,0.00039,0.0927,0.01299,0.10157,0.74853,0.87155,0.05363,0.52379,0.04603,0.01547
A51157,0.13019,0.68626,0.02923,0.1669,0.19482,4.14483,2.39515,0.00902,0.01474,0.06279,0.06788,0.01324,0.02537,0.82378,0.86442,0.02599,0.33502,0.25467,0.01211
B51061,0.15975,0.81236,0.00901,0.17416,0.07468,4.96632,3.09579,0.02594,0.03379,0.02854,0.08138,0.00283,0.08718,0.76661,0.87456,0.01461,0.50382,0.10683,0.01164
B51157,0.16634,0.59434,0.01093,0.15369,0.11026,3.71071,1.69631,0.01189,0.01724,0.0587,0.07952,0.01822,0.03334,0.8262,0.87989,0.03519,0.37628,0.2381,0.01209
F51061,0.44209,0.52544,0.00525,0.19135,0.11633,4.63214,2.14459,0.0719,0.02971,0.00031,0.10166,0.015,0.08634,0.75791,0.88361,0.06503,0.49569,0.06248,0.01637
F51157,0.18536,0.6186,0.02988,0.16617,0.25691,3.99714,2.23297,0.01277,0.01385,0.05985,0.06444,0.01812,0.02453,0.81967,0.864,0.03714,0.33509,0.24345,0.01231
A51113,0.1731,0.68204,0.02038,0.17992,0.06814,4.37002,3.47,0.06026,0.03472,0.00668,0.09499,0.01714,0.01757,0.95716,0.99079,0.07816,0.71709,0.07213,0.01055
B51113,0.27197,0.7596,0.02204,0.18273,0.14089,5.19235,3.08264,0.06721,0.03718,0.00396,0.08885,0.02412,0.03011,0.95379,1.01588,0.08554,0.77601,0.05342,0.01184
F51113,0.31154,0.62451,0.01967,0.18037,0.12727,4.73368,3.47891,0.07613,0.03219,0.00448,0.09542,0.02616,0.01874,0.94696,0.99126,0.09559,0.69709,0.06949,0.01174
A51079,0.27355,0.80695,0.0083,0.18395,0.18532,5.35352,3.4021,0.0707,0.03472,0.00138,0.09388,0.00763,0.12547,0.84379,1.03463,0.13643,0.72928,0.02985,0.01096
B51079,0.31526,0.63704,0.00699,0.16613,0.19814,4.54888,1.89843,0.07345,0.0384,0.00068,0.09045,0.01257,0.18318,0.83181,1.06204,0.14279,0.77809,0.02502,0.01088
F51079,0.48147,0.63753,0.00807,0.18672,0.33293,5.33433,3.58768,0.0914,0.02682,0.0008,0.09846,0.00844,0.12701,0.84812,1.04478,0.16487,0.68965,0.03598,0.01158
A51137,0.45448,0.57106,0.0127,0.17295,0.10962,5.16067,3.07892,0.07209,0.02693,0.00114,0.08573,0.03203,0.03081,0.87643,0.94323,0.11005,0.57959,0.05911,0.0095
F51137,0.51763,0.48856,0.01168,0.17207,0.12446,4.80229,2.90396,0.08147,0.02504,0.00095,0.08192,0.03484,0.02943,0.87524,0.94304,0.11485,0.57361,0.06136,0.00609
A24005,0.02346,0.35399,0.00701,0.07786,0.00663,1.50698,2.67311,0.01768,0.00657,0.03237,0.06134,0.01895,0.00857,0.53366,0.56388,0.02463,0.16108,0.25592,0.00816
A24510,0.14121,0.41175,0.0023,0.10096,0.02219,2.7683,3.56786,0.0038,0.0273,0.03038,0.06128,0.01633,0.06744,0.52832,0.61295,0.05549,0.39663,0.07468,0.00823
F24005,0.02356,0.33625,0.00722,0.07871,0.00699,1.43769,2.6384,0.01613,0.00649,0.03398,0.06045,0.01831,0.00792,0.53497,0.56376,0.02258,0.15609,0.2547,0.01336
F24510,0.12197,0.42544,0.00222,0.10084,0.01803,2.76218,3.52719,0.00365,0.0279,0.02957,0.0604,0.01531,0.07164,0.52506,0.61005,0.05308,0.40286,0.07252,0.00823
A24013,0.05651,0.37153,0.00257,0.09746,0.01437,1.3216,1.54073,0.04178,0.01269,0.0013,0.04851,0.0358,0.03507,0.4853,0.55681,0.06484,0.46178,0.08706,0.01032
F24013,0.28054,0.53643,0.00311,0.08928,0.07878,2.57475,0.96208,0.0491,0.02082,4e-05,0.05313,0.07944,0.06825,0.40876,0.55653,0.11023,0.50845,0.01443,0.01042
A24025,0.09619,0.34245,0.00542,0.09512,0.02452,1.18958,1.67508,0.01458,0.00678,0.02895,0.05098,0.02536,0.02168,0.49166,0.53871,0.03815,0.25996,0.15592,0.00782
F24025,0.1083,0.44031,0.00521,0.09394,0.0316,1.76517,1.32296,0.02958,0.0161,0.00881,0.04256,0.03678,0.0373,0.46446,0.53875,0.0586,0.4196,0.12761,0.00785
A10001,0.01267,0.32073,0.00178,0.08757,0.00311,1.71903,2.64877,0.03032,0.02726,0.00021,0.07298,0.01777,0.02847,0.52291,0.57499,0.04376,0.42564,0.06562,0.01471
A10005,0.01682,0.49321,0.00073,0.09161,0.0025,2.56759,4.45509,0.05349,0.05982,3e-05,0.0723,0.00183,0.50606,0.26094,0.73555,0.09539,1.09224,0.03429,0.00547
A24011,0.07168,0.59764,0.00154,0.1238,0.01356,2.3386,1.29274,0.22651,0.16669,9e-05,0.08145,0.02995,0.16373,0.441,0.62652,0.2393,3.48669,0.01324,0.00911
A24019,0.11856,0.31653,0.00155,0.09851,0.02732,1.6153,0.61938,0.19935,0.12881,7e-05,0.06291,0.08628,0.10106,0.38726,0.57642,0.188,1.45691,0.00751,0.01089
A24045,0.08921,0.67796,0.00177,0.169,0.01765,3.77228,3.7169,0.3439,0.2324,0.00018,0.11906,0.0067,0.52396,0.55981,1.03426,0.21762,2.00764,0.00161,0.01218
F24019,0.05228,0.33205,0.00148,0.0982,0.01477,1.67802,0.61314,0.09158,0.1349,4e-05,0.06267,0.04368,0.1233,0.40812,0.57643,0.0976,1.58469,0.0073,0.01097
A24047,0.04356,0.58183,0.00183,0.13213,0.00867,2.30566,1.81348,0.1314,0.10338,6e-05,0.08644,0.02587,0.16005,0.5415,0.74511,0.10745,1.28488,0.00188,0.01148
F24045,0.13726,0.77248,0.0018,0.1687,0.03126,2.96521,1.30093,0.61614,0.3491,0.00022,0.11062,0.01548,0.48908,0.54756,1.02884,0.31172,1.90958,0.00156,0.01068
A24039,0.13724,0.69854,0.00136,0.16187,0.03369,2.93248,1.22277,0.67599,0.29416,0.00023,0.10581,0.01865,0.54976,0.46185,0.99222,0.2858,1.83945,0.00117,0.01053
A51001,0.69073,0.71087,0.00219,0.13869,0.25588,3.95122,1.09366,0.62309,0.21739,0.00029,0.08325,0.01934,0.44537,0.42586,0.89209,0.27793,0.63469,0.0014,0.01051
F24039,0.06649,0.72506,0.0013,0.16163,0.01974,2.99359,1.18601,0.33954,0.31315,0.00014,0.10565,0.01184,0.56136,0.46058,0.99203,0.16051,2.03992,0.00115,0.01052
F51001,0.68784,0.71175,0.00219,0.13865,0.25543,3.95381,1.09412,0.61834,0.21732,0.00029,0.08322,0.01929,0.44549,0.4258,0.89209,0.27625,0.63602,0.0014,0.01051
A51131,0.21741,0.40849,0.00151,0.08894,0.06561,2.39264,0.68656,0.00399,0.04505,0.00526,0.05043,0.06473,0.12936,0.34486,0.54392,0.13772,0.37481,0.026,0.01066
F51131,0.26862,0.44627,0.00155,0.0871,0.07295,2.48097,0.71692,0.00427,0.04491,0.0051,0.04905,0.06892,0.12503,0.34445,0.54414,0.14703,0.36545,0.02599,0.01066
F10005,0.01915,0.51797,0.00072,0.07853,0.00268,2.82705,3.88727,0.07067,0.0942,2e-05,0.08532,0.00194,0.50684,0.25957,0.7394,0.08603,1.23789,0.00502,0.00549
A24041,0.15235,0.25113,0.00163,0.08665,0.03879,1.39044,0.74942,0.09277,0.05726,7e-05,0.05278,0.03809,0.13171,0.36794,0.54533,0.09817,0.59494,0.03576,0.00916
F24041,0.08458,0.26809,0.00148,0.08752,0.02481,1.45337,0.75765,0.05354,0.06011,4e-05,0.05349,0.02518,0.14117,0.37296,0.54529,0.06445,0.62801,0.03683,0.00909
A24035,0.03717,0.32116,0.00268,0.08749,0.01021,1.33512,1.45707,0.02847,0.02552,0.00027,0.04702,0.02665,0.02712,0.46808,0.52161,0.03249,0.37414,0.07654,0.01452
F24035,0.05804,0.26804,0.00283,0.08026,0.01818,1.3562,0.86858,0.0311,0.03104,8e-05,0.04872,0.03888,0.04036,0.4424,0.5219,0.04528,0.53035,0.07515,0.01463
A24015,0.03042,0.40774,0.00379,0.10218,0.00798,1.97184,2.8994,0.04163,0.0191,0.00129,0.07776,0.02796,0.02287,0.55298,0.60574,0.0618,0.73275,0.05042,0.00781
A10003,0.10454,0.22385,0.00267,0.07942,0.0268,1.23083,0.7308,0.03026,0.01854,4e-05,0.04847,0.07185,0.03903,0.37145,0.48232,0.07905,0.41302,0.07362,0.01469
F24015,0.21212,0.39931,0.00484,0.10707,0.04642,1.83949,0.97009,0.07355,0.03901,0.0001,0.06751,0.07899,0.04363,0.48262,0.60369,0.13799,0.65852,0.01459,0.00789
A24029,0.06494,0.25698,0.00354,0.08183,0.014,1.36242,0.80526,0.03015,0.02843,5e-05,0.05016,0.05199,0.03647,0.43925,0.52822,0.0672,0.60793,0.10345,0.0146
F24029,0.06131,0.25801,0.0035,0.08183,0.01338,1.36603,0.80474,0.029,0.02854,5e-05,0.05016,0.05176,0.03686,0.43908,0.52823,0.06648,0.60924,0.1032,0.0146
A42029,0.08057,0.67049,0.0056,0.1492,0.0248,2.85605,4.39351,0.05663,0.02887,0.00151,0.11487,0.03696,0.02803,0.80012,0.87069,0.08465,0.70075,0.10112,0.00786
A51041,0.35436,0.69067,0.00413,0.17589,0.08139,4.50041,2.79258,0.11584,0.06738,0.00011,0.08475,0.01332,0.07885,0.8787,1.01854,0.12174,0.90264,0.0568,0.00818
A51145,0.49869,0.5506,0.00541,0.16694,0.31348,4.05464,1.10523,0.20931,0.09112,0.00053,0.0894,0.00701,0.37728,0.57217,0.96614,0.10502,0.64346,0.01184,0.00839
A51570,0.05054,0.77568,0.00167,0.16197,0.02328,5.09052,3.2303,0.00703,0.02749,0.05482,0.08834,0.00242,0.40629,0.49165,0.89221,0.05009,0.58492,0.07016,0.01702
A51149,0.08956,0.89098,0.00885,0.18038,0.02942,4.95494,3.00175,0.00197,0.03355,0.05719,0.08675,0.01319,0.02828,0.88013,0.91804,0.03308,0.4224,0.23707,0.01767
A51670,0.05993,0.8516,0.0018,0.16863,0.02307,5.17838,3.30786,0.00669,0.02802,0.06564,0.09921,0.00156,0.49677,0.51224,1.00016,0.04965,0.66883,0.07087,0.01697
F51149,0.07966,0.65025,0.00814,0.1828,0.0439,3.64154,1.89727,0.00224,0.04351,0.04492,0.0801,0.02169,0.04576,0.85557,0.92215,0.05266,0.48464,0.22986,0.01696
F51670,0.0673,0.8532,0.00197,0.16819,0.02379,5.17116,3.32862,0.00687,0.02764,0.06585,0.0992,0.00157,0.49729,0.51166,1.00027,0.05125,0.66303,0.07135,0.01698
A51007,1.24186,0.63636,0.01266,0.20489,0.33771,2.95723,0.87914,1.42886,0.25796,0.00376,0.12677,0.03669,0.03797,1.19818,1.28241,0.27019,1.50406,0.00778,0.01682
A51135,0.79651,0.74584,0.01191,0.19407,0.30718,5.12595,1.75076,0.41762,0.1244,0.00259,0.11527,0.02281,0.04972,1.0912,1.18608,0.16684,1.05249,0.00861,0.01215
A51147,0.64119,0.54988,0.00476,0.16819,0.24269,3.38839,1.04869,0.18209,0.05556,0.00031,0.08866,0.01348,0.13646,0.76647,0.94441,0.09798,0.5686,0.01855,0.0086
A51011,0.75796,0.51282,0.0085,0.18831,0.28054,4.26177,2.19049,0.08706,0.01645,0.0018,0.09325,0.03082,0.06847,0.76345,0.87213,0.11798,0.37922,0.12788,0.0065
A51029,0.49733,0.69293,0.00738,0.17394,0.15319,4.81282,1.52365,0.18911,0.07553,0.00164,0.10081,0.00625,0.31926,0.69491,1.05136,0.11576,0.93384,0.01247,0.00812
A51049,0.6197,0.79,0.0055,0.21417,0.16646,3.61168,1.22487,0.58849,0.25169,0.00212,0.13547,0.00199,0.62948,0.66407,1.30399,0.14706,1.72521,0.00258,0.00853
F51011,0.649,0.5325,0.00835,0.17603,0.22846,4.04001,1.58444,0.08518,0.01926,0.00216,0.09503,0.02967,0.0709,0.76125,0.86942,0.11065,0.40504,0.11138,0.00855
F51147,0.17894,0.35,0.00428,0.17662,0.15815,2.63906,0.55402,0.36396,0.09824,0.00025,0.09488,0.06665,0.17587,0.69691,0.94331,0.25922,0.41739,0.00705,0.00869
F51145,0.24286,0.36963,0.00577,0.17822,0.4007,2.89866,0.63483,0.37277,0.11394,0.00063,0.09835,0.01656,0.39365,0.56048,0.9636,0.15965,0.59327,0.00819,0.00844
A51053,1.33,0.50964,0.0147,0.19031,0.32658,3.02582,0.94693,0.97953,0.1189,0.00471,0.12205,0.06738,0.02701,1.11578,1.21241,0.54762,1.55893,0.00952,0.01609
A51730,0.03785,0.72211,0.00156,0.15764,0.01419,4.22313,3.58876,0.00536,0.02028,0.06248,0.08602,0.00114,0.37472,0.51207,0.87459,0.03776,0.52082,0.06926,0.01793
F51053,1.97961,0.39891,0.01479,0.18879,0.68868,2.95534,0.56325,2.12006,0.14916,0.00422,0.12029,0.16719,0.04005,1.00535,1.21352,1.15282,0.97147,0.0087,0.01609
F51730,0.04891,0.64158,0.00169,0.17391,0.02414,5.78921,2.79564,0.00772,0.02586,0.05472,0.08688,0.00292,0.38319,0.49722,0.87693,0.05893,0.55488,0.0645,0.01728
A51036,0.12346,0.68051,0.0032,0.18198,0.05832,3.7765,1.79952,0.0048,0.04827,0.02946,0.10191,0.01802,0.08521,0.71102,0.83084,0.09993,0.45696,0.1114,0.01653
A51087,0.173,0.60019,0.00504,0.21541,0.08292,3.74215,1.9519,0.00464,0.04523,0.04446,0.11601,0.0205,0.05517,0.86182,0.94289,0.10604,0.474,0.18359,0.01649
A51760,0.14024,0.65874,0.00251,0.21643,0.03833,5.16901,2.49733,0.01215,0.022,0.05683,0.0874,0.00328,0.40913,0.49766,0.903,0.09569,0.5691,0.07583,0.01593
F51041,0.49846,0.55661,0.00446,0.16328,0.18298,3.87077,1.16099,0.31853,0.12868,0.00021,0.09314,0.04284,0.11671,0.83427,1.01925,0.23714,0.76064,0.0235,0.00736
F51087,0.17286,0.60027,0.00504,0.21558,0.08293,3.74182,1.95198,0.00464,0.04522,0.04446,0.11624,0.0205,0.05517,0.86183,0.94301,0.10608,0.47396,0.18365,0.0162
F51760,0.18218,0.63286,0.00252,0.25285,0.05364,7.38463,2.53426,0.01927,0.02806,0.04394,0.08197,0.00892,0.41669,0.4829,0.90424,0.15821,0.54762,0.04348,0.01533
A51181,0.0553,0.65354,0.00739,0.14569,0.02199,2.92479,2.16083,0.00212,0.02717,0.04624,0.06253,0.01528,0.03093,0.71154,0.7571,0.02648,0.40211,0.16531,0.01775
F51181,0.06935,0.67583,0.00671,0.13873,0.03182,3.73451,1.70784,0.00257,0.03748,0.03473,0.05664,0.02665,0.04529,0.68741,0.75709,0.04627,0.43475,0.14051,0.01683
A51550,0.04367,0.7852,0.0013,0.18598,0.04224,4.15652,2.51764,0.00217,0.07095,0.01966,0.07083,0.00236,0.41079,0.5017,0.92893,0.03401,0.5579,0.06075,0.01685
A51710,0.03999,0.72594,0.00144,0.15312,0.02081,5.34916,3.13095,0.00799,0.03571,0.04542,0.08837,0.00466,0.40324,0.4903,0.88926,0.05554,0.59788,0.05483,0.01702
A51810,0.04991,0.78401,0.00122,0.16415,0.03282,4.2507,2.54168,0.00264,0.06467,0.01622,0.07058,0.00342,0.36188,0.46297,0.84154,0.0389,0.53508,0.05212,0.0171
F51710,0.03067,0.73436,0.00138,0.15314,0.01944,5.38041,3.13023,0.00669,0.03697,0.04541,0.08838,0.00404,0.40132,0.49281,0.88936,0.04582,0.60866,0.05385,0.01688
A51740,0.02872,0.74056,0.00137,0.15282,0.01959,5.44326,3.13875,0.00686,0.03588,0.04721,0.08888,0.00358,0.41091,0.4885,0.89446,0.04721,0.61603,0.05926,0.01703
F51550,0.04918,0.7804,0.00132,0.18612,0.04433,4.15953,2.52313,0.00273,0.07034,0.01972,0.07098,0.00293,0.40901,0.50276,0.92896,0.04368,0.54818,0.06279,0.01685
F51740,0.0286,0.74062,0.00137,0.15281,0.01957,5.4439,3.13856,0.00683,0.03582,0.04729,0.08887,0.00358,0.40895,0.49046,0.89445,0.04701,0.61604,0.05947,0.01703
A51800,0.29979,0.50325,0.00244,0.15864,0.19103,3.84461,0.91842,0.01838,0.04293,0.02261,0.08274,0.04092,0.16938,0.62435,0.85582,0.33107,0.23754,0.03839,0.01837
A51093,0.0335,0.39312,0.0032,0.1362,0.01553,2.12084,5.35924,1e-05,0.0538,0.01244,0.07428,0.0088,0.01362,0.70735,0.73034,0.01737,0.15003,0.11557,0.01785
A51700,0.03263,0.70408,0.00135,0.15688,0.02194,5.49972,3.13073,0.00495,0.03028,0.05224,0.08599,0.00256,0.36408,0.50389,0.86381,0.03724,0.54855,0.05889,0.01687
F51700,0.0308,0.70622,0.00134,0.15692,0.02161,5.50494,3.13094,0.00479,0.0304,0.0523,0.086,0.00248,0.36414,0.50392,0.86381,0.03605,0.54975,0.05888,0.01686
F51810,0.0597,0.77504,0.00123,0.16418,0.03543,4.25354,2.54866,0.00294,0.06422,0.01637,0.07072,0.00374,0.36194,0.46242,0.8415,0.04489,0.52777,0.05355,0.01698
F51800,0.02621,0.27625,0.00259,0.15785,0.11047,3.04789,0.42062,0.02181,0.04008,0.01669,0.06576,0.09878,0.17324,0.57744,0.85434,0.47121,0.10929,0.01093,0.01697
A51085,0.4251,0.54751,0.00591,0.17117,0.15798,4.44918,2.21242,0.00597,0.04083,0.04077,0.07231,0.03143,0.02887,0.81398,0.8741,0.12169,0.33456,0.17257,0.01461
F51085,0.18274,0.55054,0.00605,0.20292,0.1175,3.5878,1.8547,0.00324,0.04334,0.03893,0.11049,0.02509,0.04049,0.81036,0.87451,0.0999,0.3886,0.14068,0.01609
B51003,0.07151,0.85008,0.00175,0.17047,0.07242,4.63308,2.86611,0.02682,0.04038,0.0195,0.07747,0.00115,0.63489,0.22818,0.86766,0.03078,0.50063,0.02733,0.00981
