LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
A51735,0.03431,0.73707,0.00384,0.39587,0.0098,7.74405,7.11137,0.00114,0.13774,0.23723,0.44048,0.00073,2.56253,1.06832,4.33539,0.01352,1.18517,0.00324,0.02261
F51650,0.03878,0.46482,0.004,0.37445,0.01658,5.05583,11.3274,0.00203,0.18841,0.18388,0.44776,0.00082,2.61915,1.06246,4.49042,0.01755,1.21725,0.00336,0.02278
F51735,0.06116,0.70089,0.0046,0.39545,0.01333,7.65515,7.11794,0.00136,0.13384,0.24216,0.44065,0.00089,2.57317,1.05724,4.33696,0.02534,1.17328,0.00337,0.02262
A51101,0.16077,0.70006,0.0105,0.50478,0.02518,6.10698,11.8551,0.00158,0.33333,1.2534,0.68645,0.00111,2.99837,1.75145,6.26974,0.31618,4.06833,0.70641,0.01454
A51033,0.1333,0.40854,0.01001,0.35849,0.02806,4.20175,7.52239,0.00047,0.29269,0.30099,0.48386,0.00102,2.38001,1.50312,4.6441,0.23337,1.44736,0.58397,0.01304
F51033,0.20893,0.31388,0.01028,0.35404,0.04331,4.39465,7.06504,0.00684,0.15616,0.61649,0.46643,0.00157,2.38187,1.50137,4.61819,0.3462,1.88126,0.2967,0.01155
A51177,0.6105,0.65612,0.01661,0.44222,0.15561,4.96889,7.36464,0.07302,0.03833,0.34502,0.48027,0.00242,2.8766,1.54296,5.37491,0.43122,0.93328,0.0321,0.01171
F51177,0.62297,0.65698,0.01665,0.4422,0.16021,4.99583,7.33297,0.0747,0.03833,0.34365,0.47846,0.00245,2.87231,1.54369,5.37013,0.43541,0.93382,0.03088,0.01124
F51101,0.40876,0.39359,0.01533,0.43093,0.07552,4.88414,7.84433,0.23938,0.0922,2.88878,0.50506,0.00258,3.58794,1.92421,5.1365,0.42767,8.62732,0.02817,0.0145
A51109,0.24142,0.71191,0.01176,0.45803,0.06565,4.58562,5.49089,0.7586,0.28031,3.45696,0.46844,0.00186,5.5438,1.64698,5.86074,0.29452,11.9202,0.01452,0.00547
A51003,0.07781,0.89869,0.00193,0.45752,0.03427,5.65603,10.4311,0.00474,0.29024,0.22476,0.59656,0.00134,3.99052,0.50286,6.15723,0.1161,1.31957,0.09134,0.00981
A51065,0.20308,1.00546,0.00577,0.57262,0.04216,6.14218,14.5066,0.00111,0.43979,0.35706,0.81919,0.00133,3.52364,0.94677,5.80526,0.22948,2.58024,0.33113,0.01071
A51075,0.19875,0.56103,0.00413,0.45435,0.03267,5.24939,8.26118,0.4594,0.28629,4.1213,0.51452,0.00278,8.16737,1.13419,6.22054,0.38772,17.2988,0.02477,0.00099
A51103,0.16667,0.37763,0.00155,0.40455,0.05036,4.08717,6.12397,0.00159,0.32657,0.01861,0.50793,0.00337,3.35518,0.37007,4.67707,0.18459,1.22053,0.00355,0.02241
A51133,0.24804,0.33044,0.01044,0.37787,0.0835,5.41942,6.27918,0.00408,0.26202,0.11805,0.47209,0.00228,2.35495,1.43372,4.80524,0.16846,1.27296,0.01182,0.02241
A51057,0.10178,1.02812,0.0085,0.64431,0.01263,7.36598,15.9133,0.00091,0.54921,1.89261,0.86822,0.00078,3.79495,1.67231,8.42822,0.25703,7.33519,0.89043,0.0224
A51159,0.12946,0.81036,0.0019,0.53363,0.02388,6.1036,11.086,0.00185,0.50765,0.19606,0.67435,0.00177,4.02442,0.45015,5.82879,0.23757,4.11263,0.10171,0.02251
F51159,0.22862,0.54163,0.00198,0.45005,0.04725,4.96688,6.87801,0.02703,0.42645,0.47708,0.56492,0.00337,4.80282,0.48905,5.0567,0.24103,7.11908,0.00653,0.02247
A51099,0.23467,1.22347,0.00633,0.67203,0.03568,9.09363,13.6068,0.00923,0.43543,1.03043,0.85505,0.00161,4.5746,1.0979,6.51879,0.18555,10.8574,0.00905,0.02212
A51630,0.38225,0.52992,0.01009,0.25442,0.0969,7.64434,11.0351,0.00216,0.17955,0.27795,0.54318,0.0021,3.43258,0.99379,5.59039,0.2261,1.28506,0.0116,0.00813
F51057,0.19408,1.32175,0.01336,0.84915,0.02841,10.2601,19.1132,0.01073,0.41973,2.5322,1.12482,0.00114,3.75954,2.06712,6.07133,0.38718,13.4733,0.33412,0.02227
F51099,0.21329,1.23167,0.00589,0.6708,0.03267,9.05173,13.4082,0.0102,0.42392,1.03126,0.84253,0.00166,4.58725,1.10186,6.51402,0.17314,10.9806,0.0082,0.02212
F51630,0.95177,0.96336,0.00941,0.46101,0.28647,11.8007,8.51804,0.01276,0.22564,0.21328,0.51923,0.00449,3.44104,1.00431,5.36177,0.50316,0.99117,0.01039,0.00812
A51047,0.14325,0.85687,0.05698,0.52705,0.03865,5.4459,10.4976,0.08674,0.03623,2.56199,0.63528,0.00047,3.50598,2.16563,6.55451,0.14368,2.77011,0.59526,0.0104
A51061,0.20042,1.00573,0.01286,0.42976,0.04673,6.66396,7.32599,0.24109,0.11713,1.29002,0.49447,0.00112,4.11685,1.59505,5.27463,0.14248,4.84771,0.01397,0.0209
A51157,0.10592,1.41636,0.05029,0.53921,0.03481,7.42673,11.5189,0.00379,0.07559,0.45271,0.64051,0.00024,2.45072,2.2349,6.32685,0.06668,1.04077,0.39026,0.01616
B51061,0.05286,0.85697,0.02321,0.42279,0.01636,5.4101,8.67048,0.05071,0.06893,1.41925,0.54936,0.00031,4.0904,1.69341,5.81335,0.05455,2.64943,0.32732,0.01561
B51157,0.16556,2.04025,0.04635,0.54995,0.05243,9.48444,11.5325,0.00605,0.10499,0.41809,0.6515,0.00039,2.44266,2.29418,6.32612,0.09011,1.23678,0.2117,0.01614
F51061,0.19386,0.77425,0.01171,0.42705,0.04093,5.26886,7.93981,0.26015,0.08061,1.28896,0.51772,0.00146,4.08166,1.66442,5.5782,0.21038,3.60888,0.05704,0.02189
F51157,0.16094,1.61476,0.05263,0.54137,0.0668,8.325,11.5107,0.00535,0.07451,0.45263,0.63906,0.00029,2.57308,2.13876,6.31114,0.08965,1.08349,0.34564,0.01642
A51113,0.11057,0.65521,0.03048,0.41966,0.03994,6.29553,11.2196,0.27773,0.08876,3.41528,0.60295,0.00036,4.14478,2.18424,6.33532,0.25802,5.34531,0.74774,0.01425
B51113,0.16823,0.95027,0.0383,0.42713,0.06297,5.75793,7.94519,0.44723,0.13697,3.88419,0.53944,0.00064,3.7905,2.29099,5.78452,0.26555,9.44553,0.10914,0.01593
F51113,0.13463,0.67043,0.02877,0.42614,0.06792,5.52696,9.07319,0.46224,0.10461,3.39028,0.55679,0.0005,4.03122,2.16213,5.8633,0.33323,6.77911,0.3844,0.01583
A51079,0.29367,1.00642,0.01185,0.49756,0.10034,5.91464,9.40289,0.28025,0.08683,1.65927,0.58279,0.00169,4.93271,1.61919,6.21395,0.30336,3.81344,0.05596,0.01487
B51079,0.4387,1.56105,0.01313,0.48832,0.16314,7.35219,8.82392,0.42172,0.12436,1.59897,0.55735,0.0022,4.98625,1.6597,6.3124,0.22471,4.60349,0.01653,0.01454
F51079,0.31598,0.98102,0.01491,0.49056,0.2036,5.81108,9.43147,0.33828,0.07846,1.65768,0.57576,0.00167,4.92215,1.64516,6.26033,0.3356,3.70461,0.08291,0.01551
A51137,0.26356,0.81993,0.0173,0.45081,0.06935,5.19275,8.41422,0.42827,0.06737,1.37155,0.54396,0.00116,3.85212,1.71708,5.56569,0.33157,4.13171,0.06233,0.01271
F51137,0.25897,0.79731,0.01652,0.45102,0.06585,5.10843,8.67968,0.44073,0.05932,1.34903,0.55193,0.00124,3.87626,1.7306,5.6472,0.35131,3.91696,0.08309,0.00814
A24005,0.0786,0.38387,0.00838,0.32619,0.01729,4.97431,11.3903,0.00047,0.06324,0.20267,0.53137,0.00051,2.90409,1.66725,4.55798,0.06668,0.76551,0.56971,0.01089
A24510,0.21423,0.5858,0.00711,0.46563,0.05176,8.01134,8.80469,0.00153,0.25752,0.20732,0.56103,0.00126,3.31302,1.28717,5.66757,0.14801,1.32206,0.23659,0.01099
F24005,0.06643,0.37716,0.00666,0.33583,0.01601,4.759,12.43,8e-05,0.15827,0.11079,0.53494,0.00051,2.88827,1.4975,6.20188,0.06167,0.74876,0.47074,0.01784
F24510,0.18804,0.61669,0.00627,0.46627,0.04391,8.05793,8.79272,0.00152,0.26043,0.20383,0.56078,0.00121,3.32147,1.27471,5.65759,0.1425,1.34113,0.2222,0.011
A24013,0.30229,0.6072,0.01029,0.42516,0.05763,7.51302,9.16362,0.06832,0.04562,0.40878,0.55449,0.00163,3.22551,1.48866,5.1777,0.15232,1.10862,0.25292,0.01377
F24013,0.63025,1.05471,0.01052,0.43448,0.12046,14.7597,9.0492,0.14684,0.07877,0.28801,0.55539,0.00339,3.23324,1.45917,5.20229,0.18875,1.38337,0.00717,0.01391
A24025,0.19187,0.51492,0.01577,0.33213,0.0335,7.46646,10.3152,0.00889,0.04193,0.37363,0.52963,0.00068,2.56869,1.92218,4.98139,0.09839,0.9961,0.44047,0.01044
F24025,0.16061,1.01747,0.01232,0.36007,0.02585,12.2607,9.84252,0.01431,0.07406,0.33119,0.5385,0.00098,2.49465,1.90762,5.08621,0.10288,1.2925,0.03648,0.01048
A10001,0.04652,0.43457,0.00533,0.3372,0.00877,3.04816,7.15538,0.02031,0.00748,0.19848,0.46806,0.00119,3.07233,1.23871,2.92119,0.10034,0.65313,0.30645,0.01962
A10005,0.04012,0.58082,0.00193,0.50773,0.00622,3.99414,10.0461,0.21274,0.07548,0.06349,0.69686,0.00128,0.00179,0.57152,3.1488,0.05218,1.38764,0.00291,0.00729
A24011,0.15788,1.10177,0.00472,0.52267,0.02863,5.35417,8.71868,0.34056,0.13534,0.00361,0.60554,0.00312,3.34244,0.98854,6.21028,0.10826,1.36775,0.00412,0.01213
A24019,0.19714,0.55032,0.00411,0.40266,0.0461,5.70998,7.16735,0.23181,0.09655,0.00114,0.47627,0.0046,2.52736,1.04771,5.16739,0.12358,1.2688,0.00334,0.01444
A24045,0.08661,0.96943,0.00426,0.69841,0.02295,5.78014,11.2783,0.26706,0.13411,0.00075,0.88377,0.00384,2e-05,1.10246,11.1682,0.11764,1.04139,0.00363,0.01519
F24019,0.08989,0.58551,0.00385,0.4029,0.02609,5.86904,7.15546,0.19746,0.13159,0.01091,0.47494,0.00245,2.53177,1.04064,5.16691,0.05785,1.32497,0.00325,0.01445
A24047,0.05696,0.57411,0.00439,0.54486,0.01285,5.68256,7.857,0.29675,0.14427,0.00173,0.69911,0.00543,3.6818,1.14252,7.22329,0.10729,1.56801,0.00408,0.01583
F24045,0.13281,0.9384,0.00446,0.78247,0.04042,5.44539,8.26283,0.26843,0.15449,0.00029,1.02507,0.00559,0.00017,1.0987,14.0048,0.13937,0.74606,0.00357,0.01443
A24039,0.15285,0.75544,0.00339,0.73567,0.04985,4.79042,7.90175,0.36387,0.14876,0.0003,0.97114,0.00652,0.6066,0.96238,10.8297,0.14928,0.72837,0.00261,0.0142
A51001,0.20407,0.38562,0.00354,0.42449,0.04664,5.74185,6.99516,0.33648,0.09333,0.00083,0.51495,0.0065,3.28631,0.88944,5.51783,0.14419,1.24667,0.003,0.01422
F24039,0.07178,0.77893,0.0032,0.75028,0.02808,4.92668,7.81524,0.26682,0.21438,0.00063,0.99012,0.00494,1.49172,0.95717,9.02776,0.07917,0.78129,0.00257,0.01402
F51001,0.20308,0.38648,0.00354,0.42451,0.04638,5.74113,6.994,0.33611,0.09355,0.00084,0.51489,0.00647,3.28648,0.88936,5.51781,0.14337,1.24735,0.003,0.01422
A51131,0.24836,0.49855,0.00382,0.317,0.04505,7.82567,7.31687,0.00318,0.27918,0.04358,0.42621,0.00455,2.50048,0.90116,4.11744,0.16734,1.19163,0.00451,0.01403
F51131,0.27666,0.46623,0.00391,0.31689,0.05172,7.79627,7.32096,0.0034,0.2786,0.04395,0.42636,0.0049,2.50019,0.90102,4.1164,0.1866,1.17212,0.00458,0.01403
F10005,0.03705,0.70226,0.00185,0.53611,0.00694,4.66245,9.07908,0.21688,0.11132,0.02788,0.68906,0.00429,8.71204,0.55811,1.50636,0.04419,1.1027,0.00186,0.00731
A24041,0.20712,0.70255,0.00379,0.39865,0.0445,6.07252,7.86141,0.16256,0.0644,0.10602,0.48777,0.00327,2.89095,0.88452,4.95959,0.13009,1.25897,0.00435,0.01213
F24041,0.11322,0.73758,0.00348,0.39879,0.02863,6.22253,7.86355,0.09905,0.07772,0.14839,0.48781,0.00212,2.88531,0.89401,4.96026,0.07105,1.31176,0.00403,0.01213
A24035,0.06118,0.70562,0.00661,0.43757,0.01668,4.33901,8.21993,0.00366,0.0377,0.22099,0.54583,0.00079,2.84855,1.47871,5.4379,0.1158,1.01304,0.43592,0.01938
F24035,0.07583,0.66267,0.00672,0.42033,0.02271,5.41697,8.30319,0.06125,0.04592,0.31436,0.53302,0.00117,2.89822,1.48735,5.31346,0.10685,1.27552,0.05024,0.01953
A24015,0.14595,0.50632,0.01352,0.42337,0.02872,6.44903,9.07699,0.09303,0.0277,0.28966,0.57027,0.00085,2.6699,1.90173,5.56189,0.11476,1.00889,0.49773,0.01042
A10003,0.16851,0.62695,0.00757,0.43132,0.03808,4.87802,7.78222,0.06154,0.03666,0.1851,0.55262,0.00237,1.97572,1.51569,5.00408,0.15561,1.34905,0.01234,0.0196
F24015,0.42016,0.89103,0.01502,0.44472,0.0787,12.9154,9.24952,0.23494,0.04812,0.11052,0.58372,0.00226,2.54106,1.86174,5.61221,0.14391,1.50262,0.01176,0.01052
A24029,0.1175,0.60318,0.0088,0.48498,0.03115,5.28561,8.80382,0.12386,0.03825,0.22783,0.56004,0.00151,2.96046,1.71435,5.70772,0.1603,1.08641,0.10409,0.01948
F24029,0.11055,0.60465,0.00871,0.48491,0.03042,5.30241,8.80783,0.12241,0.03872,0.22914,0.56006,0.00149,2.95949,1.71421,5.7055,0.15687,1.09165,0.10214,0.01948
A42029,0.22353,0.50726,0.01601,0.41606,0.04974,7.56959,10.5185,0.04664,0.03443,0.37991,0.57617,0.001,2.67036,2.07035,5.5309,0.16363,1.07241,0.26469,0.01048
A51041,0.1441,0.41638,0.00999,0.45885,0.02826,5.66326,8.3772,0.14845,0.0363,0.25143,0.59092,0.00181,3.07995,1.72601,6.91264,0.22858,0.79882,0.16124,0.01052
A51145,0.31626,1.4289,0.01177,0.50827,0.12351,8.84602,8.96665,0.26692,0.11231,0.6032,0.59272,0.00205,4.16162,1.11114,6.17798,0.22196,2.62363,0.0166,0.0112
A51570,0.04944,0.48631,0.00443,0.39936,0.01442,5.38581,21.2815,0.00183,0.18816,0.22631,0.49862,0.00095,3.05946,1.02725,5.03164,0.02593,1.52761,0.00376,0.02264
A51149,0.05217,0.69873,0.01477,0.28628,0.00472,7.87552,18.3658,0.05339,0.05675,2.66539,0.64776,0.00034,2.90576,2.20386,7.80953,0.12641,9.01718,0.2116,0.02459
A51670,0.05836,0.69827,0.00468,0.43789,0.01344,7.6002,12.6152,0.00126,0.19988,0.28868,0.5778,0.00093,3.66529,1.04725,5.7474,0.03368,2.05081,0.00417,0.02267
F51149,0.03386,0.55885,0.01381,0.39787,0.00541,6.68292,10.7315,0.37412,0.32002,2.54624,0.58207,0.00055,3.92361,2.25253,5.57085,0.09706,14.4368,0.02073,0.02303
F51670,0.06343,0.68847,0.00501,0.43782,0.01413,7.55565,12.6302,0.00122,0.20435,0.2835,0.57777,0.00095,3.67076,1.04053,5.75157,0.03842,2.04672,0.00432,0.02271
A51007,0.37375,0.57676,0.03018,0.49059,0.10789,5.23538,8.17728,0.45538,0.06402,0.05747,0.57128,0.00128,3.73211,1.86601,6.46327,0.21876,1.34377,0.02568,0.02242
A51135,0.29856,0.68549,0.01938,0.53868,0.07804,5.63947,9.60082,0.65223,0.09298,0.46319,0.61021,0.00125,4.11921,1.86537,6.46526,0.3639,3.09461,0.10687,0.01621
A51147,0.32018,0.80428,0.01696,0.49476,0.10725,5.12272,8.16521,0.25303,0.06686,0.79146,0.52039,0.00187,3.78132,1.52234,6.21057,0.26544,1.97606,0.1667,0.01147
A51011,0.36933,0.97261,0.01491,1.0486,0.07157,5.59457,18.0633,0.01191,0.2642,0.88866,1.15213,0.00187,3.13807,1.6072,5.69089,0.41748,3.44457,0.36983,0.0087
A51029,0.25359,1.1865,0.00954,0.41885,0.05039,7.03244,13.336,0.27939,0.05457,0.55725,0.64291,0.00161,4.81325,1.3377,9.29818,0.24736,2.80999,0.03775,0.01086
A51049,0.35686,1.13521,0.00984,0.63833,0.08579,7.33242,10.2916,0.65985,0.16569,0.13962,0.64827,0.00204,4.69228,1.22322,8.18761,0.2082,4.16324,0.01251,0.01139
F51011,0.31362,0.85027,0.01448,0.56589,0.05907,4.12546,8.16718,0.03965,0.14432,1.15923,0.55866,0.00185,3.59523,1.61704,5.99858,0.38945,3.42292,0.32716,0.01143
F51147,0.90439,1.45266,0.01238,0.4815,0.24741,8.92763,7.164,0.85868,0.10809,0.25523,0.46963,0.0053,3.81764,1.5012,6.07502,0.55215,2.16043,0.0169,0.0116
F51145,0.58157,2.06467,0.01153,0.50872,0.23278,12.648,8.86836,0.42821,0.14243,0.46044,0.5871,0.00299,4.19187,1.13139,6.13556,0.30767,2.49246,0.00985,0.01126
A51053,0.14968,0.75318,0.02012,0.88295,0.02902,6.93212,14.2465,1.25915,0.08806,0.34895,1.01296,0.00189,2.82342,1.9503,5.89565,0.52997,5.58385,0.04602,0.02148
A51730,0.03017,0.45274,0.00406,0.39427,0.00784,4.85947,23.0796,0.00046,0.14015,0.24776,0.48812,0.00064,2.96649,1.04985,4.8919,0.01579,1.47773,0.00379,0.02452
F51053,0.27932,0.21979,0.01974,0.38925,0.06913,4.723,5.476,1.67305,0.10099,0.01828,0.52337,0.00422,3.8276,1.96164,5.1672,0.93417,5.32422,0.02554,0.02146
F51730,0.07381,0.6211,0.00489,0.39383,0.01596,6.98089,8.84675,0.00212,0.16757,0.24236,0.48978,0.00105,2.98416,1.03421,4.88359,0.03456,1.4551,0.00379,0.02265
A51036,0.06425,0.35244,0.00699,0.37785,0.01139,3.61407,6.6808,1.079,0.44941,2.94007,0.48054,0.00188,6.7368,1.85111,5.23545,0.25184,20.813,0.00976,0.0224
A51087,0.11697,0.36787,0.01136,0.37449,0.02563,4.69488,6.9568,0.01545,0.05874,0.77986,0.50741,0.00127,2.3461,1.75738,5.08794,0.21895,1.76865,0.14011,0.02154
A51760,0.1434,0.49395,0.00514,0.40159,0.02717,6.39825,18.9184,0.00168,0.19414,0.23092,0.50645,0.0015,3.14679,1.0009,5.08727,0.06745,1.52986,0.00392,0.02179
F51041,0.32471,0.38433,0.01055,0.46241,0.08359,6.95539,8.01148,0.41439,0.06816,0.05024,0.53522,0.00392,3.35908,1.6645,5.71226,0.26647,1.00047,0.01219,0.00982
F51087,0.11689,0.36806,0.01135,0.37447,0.02565,4.69542,6.95537,0.01548,0.05869,0.77999,0.50742,0.00127,2.34607,1.75742,5.08769,0.21916,1.76721,0.14086,0.02156
F51760,0.28941,0.5819,0.00604,0.40874,0.06781,8.70325,7.94827,0.00557,0.23157,0.18221,0.5061,0.00257,3.1592,0.99661,5.02554,0.14857,1.44255,0.0042,0.02061
A51181,0.02753,0.48786,0.01251,0.32722,0.00527,5.22771,11.3479,0.01554,0.02214,0.80919,0.54816,0.00035,2.49399,1.97693,5.24173,0.04462,3.32379,0.0527,0.02396
F51181,0.03703,0.48508,0.01201,0.38029,0.00779,5.32264,8.67887,0.1208,0.12664,0.78667,0.53148,0.0006,2.57626,1.96023,5.06956,0.04601,3.64833,0.013,0.0227
A51550,0.01966,0.31785,0.00356,0.2352,0.00906,3.40521,5.33209,0.00298,0.11309,0.15799,0.3308,0.00058,1.61416,1.05518,3.33385,0.01689,1.3326,0.00473,0.02247
A51710,0.05551,0.45896,0.00519,0.39836,0.02315,5.17446,13.9604,0.00218,0.235,0.17118,0.49751,0.00105,3.01768,1.05618,4.96858,0.0648,1.37642,0.01483,0.02254
A51810,0.02906,0.36122,0.00372,0.2692,0.01194,3.76096,5.35079,0.0239,0.07438,0.20801,0.37292,0.00092,1.92714,1.02248,3.62209,0.0143,1.35795,0.00305,0.02251
F51710,0.04311,0.47293,0.00451,0.3984,0.01941,5.1864,13.8962,0.00194,0.23306,0.1745,0.49745,0.00089,3.00918,1.06612,4.96644,0.04717,1.42893,0.01224,0.02251
A51740,0.03915,0.4982,0.00396,0.39994,0.01613,5.394,11.1013,0.00191,0.22787,0.18764,0.50038,0.00086,3.05891,1.04524,4.98771,0.02471,1.62718,0.00431,0.02271
F51550,0.02655,0.31048,0.00366,0.23505,0.011,3.40058,5.33678,0.00412,0.1117,0.15775,0.33084,0.00081,1.62037,1.04905,3.33363,0.02416,1.31709,0.00505,0.02247
F51740,0.03894,0.49844,0.00395,0.39994,0.01608,5.39425,11.0995,0.0019,0.22788,0.18764,0.50038,0.00086,3.05882,1.04541,4.98786,0.02453,1.62728,0.00431,0.02271
A51800,0.22197,0.28859,0.0058,0.37827,0.05112,5.23246,7.02609,0.22771,0.0289,0.1524,0.44706,0.00517,2.80981,1.24983,4.8097,0.18829,1.19813,0.00688,0.02463
A51093,0.01419,0.15408,0.00749,0.42716,0.00498,1.50954,12.2657,0.00238,0.00268,0.37089,0.55576,0.00032,2.35605,1.79878,5.74729,0.04439,0.46866,0.51253,0.02344
A51700,0.0326,0.55126,0.00379,0.39044,0.01143,5.86337,9.98765,0.00126,0.20262,0.19886,0.48197,0.00073,2.90035,1.05021,4.80308,0.01519,1.42411,0.00326,0.02249
F51700,0.03093,0.55322,0.00374,0.39046,0.01128,5.86604,9.98438,0.00123,0.20276,0.1988,0.48198,0.00071,2.89874,1.05199,4.8029,0.01444,1.42486,0.00325,0.02249
F51810,0.03768,0.35215,0.00407,0.26902,0.01467,3.75577,5.35142,0.02819,0.07095,0.20374,0.37282,0.00105,1.93604,1.01459,3.62165,0.01763,1.35579,0.00311,0.02251
F51800,0.47581,0.23181,0.00633,0.35981,0.16049,5.80307,5.14346,0.38548,0.02664,0.02143,0.32325,0.0086,2.83042,1.23737,4.77215,0.29806,1.05026,0.00583,0.02281
A51085,0.15876,0.61888,0.01401,0.4446,0.03533,4.55456,8.30928,0.01618,0.0161,0.3543,0.54783,0.00107,2.49387,1.7724,5.30767,0.21652,1.07218,0.33468,0.01949
F51085,0.12782,0.4237,0.01501,0.39357,0.03243,4.94082,7.67664,0.07527,0.03298,0.38951,0.51205,0.00089,2.77815,1.73543,5.15337,0.16158,1.35769,0.08644,0.02125
B51003,0.06544,1.21677,0.00183,0.48381,0.02298,6.21029,10.1503,0.01088,0.25865,0.31046,0.60833,0.00094,4.01924,0.51795,6.06998,0.08137,1.49917,0.06769,0.01309
