LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
A51125,0.27201,3.99722,0.04233,0.59443,0.1929,21.3565,16.5072,1e-05,0.20062,0.00372,0.20877,0.00159,0.18179,1.84824,2.0734,0.07706,1.57904,0.07125,0.01076
B51125,0.24959,5.00651,0.02881,0.53266,0.12356,26.2062,15.3638,1e-05,0.20395,0.00255,0.21166,0.00159,0.24737,1.82691,2.10536,0.07845,1.65058,0.02219,0.01099
F51125,0.58093,3.75564,0.05772,0.53288,0.50927,21.5187,15.4812,2e-05,0.19998,0.00334,0.20963,0.00275,0.18803,1.81916,2.08798,0.21182,1.47344,0.06596,0.01176
A51009,0.15737,2.63842,0.00927,0.53026,0.03872,15.2949,16.637,4e-05,0.17243,0.00517,0.19113,0.00184,0.29488,1.53391,1.91976,0.06854,1.92151,0.01112,0.00295
B51009,0.99158,4.2815,0.03263,0.49516,0.30502,28.3218,17.6406,0.00011,0.17646,0.00253,0.19227,0.00562,0.39479,1.50245,1.91498,0.26892,1.71546,0.01632,0.01123
F51009,0.33762,3.06575,0.0099,0.50561,0.097,18.4495,17.6173,5e-05,0.17419,0.00285,0.19173,0.00333,0.33795,1.51665,1.91963,0.11671,1.86007,0.00858,0.01266
A51540,0.67924,1.15592,0.0136,0.22442,0.10966,9.06698,12.695,0.02416,0.03014,0.13144,0.18893,0.00555,0.31476,1.4593,1.89274,0.24655,1.65505,0.01511,0.01494
F51540,1.40701,1.59082,0.01717,0.59306,0.41335,14.605,10.6821,0.05221,0.0438,0.0913,0.13915,0.0167,0.34719,1.45957,1.88779,0.36792,1.4842,0.0106,0.01446
A51031,0.45895,1.32665,0.01278,0.50591,0.06018,9.2731,16.554,1e-05,0.16132,0.00191,0.19375,0.00773,0.24737,1.60277,1.94049,0.21012,0.80059,0.46767,0.01286
A51023,0.88565,1.41883,0.03096,0.586,0.12428,12.1127,16.2525,0.00038,0.17275,0.01677,0.19897,0.01214,0.09253,1.85827,2.05308,0.25436,1.83381,0.02198,0.00789
A51163,0.38075,1.67821,0.03124,0.65561,0.11944,9.7997,14.8453,0.00045,0.11832,0.07807,0.20653,0.00362,0.1835,1.87288,2.09051,0.17271,1.23905,0.17053,0.00173
F51023,1.02153,1.30793,0.03296,0.5903,0.18791,12.2307,16.3263,0.00041,0.17312,0.01642,0.20132,0.01014,0.11658,1.80942,2.05422,0.29182,1.79529,0.0226,0.00942
F51163,0.80914,1.28962,0.03285,0.7036,0.20258,9.73024,14.5996,0.0021,0.11088,0.08901,0.2143,0.00621,0.21001,1.84286,2.16332,0.26212,1.6257,0.03416,0.00479
A51161,0.5143,1.75805,0.02583,0.575,0.09432,11.5677,14.7557,0.0004,0.1566,0.02659,0.19545,0.00949,0.06612,1.98475,1.99579,0.17986,1.81347,0.02002,0.00383
F51161,1.53579,1.21997,0.03038,0.64981,0.31042,13.9109,13.8282,0.00094,0.16764,0.01759,0.19491,0.01944,0.08419,1.93421,2.05027,0.4751,1.51402,0.018,0.02308
A51015,0.17543,1.39792,0.05276,0.65397,0.04591,8.20407,19.7153,1e-05,0.13378,0.04744,0.22161,0.00066,0.13045,1.80263,2.26873,0.1139,0.92614,1.16506,0.00446
B51015,0.36529,2.16806,0.05878,0.61868,0.1073,13.3194,19.4298,0.00012,0.19331,0.01501,0.21749,0.00154,0.36059,1.64807,2.13249,0.11482,2.33033,0.04037,0.00421
B51163,0.20743,1.8903,0.03088,0.66508,0.08382,9.84169,14.8044,0.00035,0.11756,0.08379,0.20705,0.00252,0.19071,1.91432,2.10734,0.12013,1.27938,0.20892,0.00178
F51015,0.94051,1.84272,0.07135,0.65679,0.2619,14.7862,19.0378,0.00025,0.19277,0.01665,0.22042,0.00269,0.37147,1.64003,2.13379,0.2752,2.12948,0.04147,0.01311
C51015,0.85245,1.50037,0.06794,0.64883,0.22607,12.4635,19.049,0.00037,0.18243,0.02278,0.22318,0.00791,0.14509,1.81102,2.08765,0.29454,1.95955,0.04395,0.01534
A51045,0.61026,1.9517,0.02163,0.61951,0.15581,12.9908,15.8448,0.00036,0.20263,0.01469,0.2228,0.00452,0.30878,1.61445,2.1236,0.17701,2.00605,0.01948,0.01403
A51071,0.77921,1.72662,0.00141,0.69912,0.50516,12.5246,13.5338,0.00247,0.26158,0.00258,0.21226,0.00258,1.93704,0.0907,2.17961,0.20633,1.97659,0.00079,0.01779
F51045,0.65027,1.89262,0.02188,0.61858,0.17873,12.8732,15.8756,0.00035,0.2022,0.01512,0.22255,0.00448,0.30126,1.61732,2.12412,0.18844,1.9884,0.0207,0.01377
F51071,0.81095,1.69367,0.00145,0.69917,0.6029,12.4894,13.5025,0.00275,0.26211,0.00283,0.21199,0.00263,1.92734,0.09064,2.18184,0.23023,1.95264,0.00081,0.01765
B51017,1.01841,1.16231,0.00436,0.70499,0.25924,10.6572,14.2638,0.00275,0.19825,0.01275,0.20291,0.0044,1.78061,0.56453,2.19317,0.30333,1.83072,0.00299,0.00093
F51017,1.15954,1.09382,0.00608,0.74417,0.31196,11.2504,9.58965,0.00509,0.1988,0.01066,0.22112,0.00559,1.80668,0.55867,2.13924,0.33239,1.79289,0.00275,0.02026
A51678,0.11258,1.87687,0.12079,0.34131,0.08503,10.2611,21.5605,0.00837,0.0216,0.17903,0.22057,0.00065,0.61954,1.48239,2.20243,0.03306,2.0012,0.04739,0.00136
A51017,0.53619,1.57559,0.00608,0.73925,0.16157,9.60357,16.3341,0.00115,0.19313,0.01205,0.24137,0.00398,1.77408,0.56259,2.19831,0.21737,1.75736,0.0099,0.01412
A51091,0.72684,1.67978,0.00339,0.8296,0.31107,10.8501,15.2042,0.00453,0.20882,0.00848,0.22353,0.00348,1.83958,0.33873,2.29382,0.27736,1.80788,0.00165,0.02204
B51091,0.43659,1.67448,0.00324,0.79254,0.25816,10.1124,16.2695,0.00094,0.18025,0.0089,0.24214,0.0029,1.99796,0.33744,2.33289,0.23618,1.50902,0.01244,0.00386
A51530,0.57502,1.32379,0.0903,0.58079,0.18878,9.73384,18.2497,0.01623,0.01495,0.15016,0.2141,0.00284,0.33804,1.67398,2.07945,0.2394,1.7271,0.09148,0.00157
F51530,0.71063,1.1715,0.09346,0.59345,0.31213,9.59178,17.9832,0.025,0.01133,0.15284,0.21679,0.00304,0.31795,1.67686,2.09971,0.28972,1.68201,0.09364,0.00156
A51121,0.36032,1.62192,0.09319,0.61201,0.10002,10.1518,14.4062,5e-05,0.15564,0.0224,0.19863,0.00453,0.08936,1.89512,2.02356,0.1949,1.03317,0.61866,0.00132
F51121,0.91202,1.47696,0.09121,0.61571,0.27821,12.6603,15.8681,0.00034,0.18087,0.0226,0.20698,0.01164,0.08999,1.89184,2.07987,0.27264,1.70885,0.05217,0.0046
A51005,1.42196,1.19237,0.00094,0.6449,0.44317,13.9361,16.9347,0.00158,0.2174,0.00095,0.22508,0.00404,1.9265,0.07905,2.02488,0.34585,1.89406,0.00042,0.00814
A54063,0.9319,1.40891,0.05821,0.73267,0.38381,11.5579,14.7135,0.0011,0.1758,0.06409,0.22235,0.00615,0.13864,1.98688,2.32206,0.28686,2.02548,0.04256,0.01115
F51005,1.5456,1.08525,0.00106,0.64402,0.59009,13.7309,16.9237,0.00172,0.21734,0.00106,0.22542,0.00413,1.92816,0.07859,2.02512,0.36157,1.8903,0.00048,0.00815
F54063,0.47254,1.76147,0.05581,0.76151,0.30112,9.98981,15.9293,0.00072,0.13032,0.11007,0.23571,0.00511,0.08554,2.07563,2.31703,0.1998,1.48067,0.22124,0.00847
F51091,1.61908,2.17733,0.00336,0.74929,0.66918,18.5656,7.43496,0.00646,0.20762,0.0033,0.21629,0.00699,1.86752,0.33136,2.29616,0.52477,1.54617,0.00126,0.02279
A51580,1.28234,0.77186,0.0257,0.71022,0.43381,10.1033,16.6553,0.0309,0.0234,0.15834,0.2209,0.00197,0.68064,1.40441,2.18233,0.38834,1.69974,0.02692,0.0004
F51580,2.20183,0.5641,0.03489,0.78131,1.28931,12.6621,10.0545,0.08793,0.01606,0.11506,0.2316,0.00323,0.70515,1.39671,2.19772,0.65574,1.41377,0.01774,0.00042
B51023,0.76476,1.60769,0.03146,0.58984,0.15675,12.4408,15.9505,0.00038,0.17704,0.01411,0.19292,0.01166,0.11036,1.87546,2.05972,0.26148,1.8904,0.02259,0.00053
A51019,1.02965,1.61741,0.01067,0.46293,0.09185,13.9435,17.8929,0.00018,0.18444,0.00516,0.20357,0.00717,0.27546,1.6482,2.0283,0.29659,1.89499,0.0124,0.01402
B51019,0.64918,1.79131,0.01026,0.49377,0.07031,12.7616,17.3599,0.00014,0.18437,0.00583,0.19997,0.00604,0.26979,1.64951,2.0152,0.24206,1.92705,0.01584,0.00922
F51019,1.18251,1.53433,0.0114,0.57267,0.25649,14.1764,16.7221,0.00019,0.18472,0.00496,0.19537,0.00813,0.26686,1.64883,2.02082,0.34497,1.8409,0.01184,0.00162
A51680,0.43638,1.26948,0.00781,0.56685,0.06202,8.41172,14.6245,0.01296,0.03679,0.11754,0.18769,0.00458,0.35884,1.38473,1.85457,0.26778,1.33074,0.06342,0.00408
A11001,0.19446,1.23775,0.00381,0.54658,0.02183,7.10039,16.8993,6e-05,0.11645,0.02257,0.19551,0.00142,1.08943,0.9351,1.9692,0.12931,1.60444,0.05249,0.00759
F11001,0.07847,0.83234,0.00338,0.61746,0.01074,4.54818,23.3499,2e-05,0.16996,0.02452,0.19502,0.00065,1.02224,0.94559,1.99702,0.08701,1.02123,0.26701,0.00846
A51059,0.32664,1.59462,0.01554,0.6966,0.04143,9.42389,22.3551,8e-05,0.16459,0.01399,0.24626,0.00645,0.09125,1.91838,2.17328,0.25492,2.47275,0.03016,0.02231
A51510,0.09063,0.48542,0.00975,0.57879,0.01294,2.90911,27.6026,1e-05,0.12393,0.04872,0.18092,0.00321,0.03298,1.71497,1.81049,0.0774,0.51199,0.7334,0.01856
A51610,0.12169,0.83651,0.00688,0.51082,0.01634,4.79504,25.6154,2e-05,0.14886,0.04706,0.20285,0.00069,0.34449,1.49739,2.03224,0.09793,0.73953,0.55961,0.01867
F51510,0.14431,1.33679,0.00913,0.48391,0.02094,7.3833,13.5175,0.00051,0.0632,0.04951,0.18409,0.00962,0.10961,1.6484,1.80115,0.20588,1.20181,0.58727,0.01895
A51600,1.3484,1.11304,0.00947,0.72682,0.13512,12.1851,12.9327,0.03826,0.0534,0.10962,0.19069,0.00962,0.48887,1.42966,2.00306,0.46297,1.75913,0.00991,0.02241
F51059,1.71386,2.25076,0.01922,0.60945,0.15846,20.0628,25.9608,0.00083,0.17167,0.00928,0.19183,0.02529,0.20371,1.80091,1.99824,0.82965,2.13368,0.01279,0.00362
A51153,1.47025,1.29125,0.01184,0.76764,0.18244,13.1769,13.4435,0.00303,0.18977,0.0309,0.22906,0.00872,0.55136,1.63287,2.33327,0.53376,1.79641,0.01011,0.02592
F51153,1.47526,1.23486,0.01221,0.77372,0.18424,12.9677,13.4968,0.00285,0.18923,0.032,0.23113,0.00796,0.55185,1.62992,2.33355,0.542,1.78997,0.01044,0.02562
A24017,0.30052,1.62725,0.05447,0.66783,0.05529,9.16116,11.7466,0.00043,0.11048,0.08493,0.19471,0.00458,0.12212,1.93389,2.11895,0.14502,1.863,0.10512,0.0242
F24017,0.56038,1.65147,0.05833,0.64145,0.07234,11.7168,6.98317,0.00049,0.1685,0.0347,0.19904,0.00817,0.14933,1.92234,2.11962,0.18036,1.96922,0.05029,0.02266
A51179,1.62601,1.0547,0.09038,0.73363,0.23915,15.3645,15.8597,0.00061,0.19198,0.03914,0.23585,0.00118,0.40092,1.57423,2.16476,0.55624,1.92219,0.06592,0.02241
F51179,1.63157,1.05155,0.09037,0.73298,0.24309,15.3764,15.8687,0.00062,0.19203,0.03903,0.23599,0.00119,0.40095,1.57441,2.16517,0.5565,1.92115,0.06565,0.02241
A51193,0.35797,1.8906,0.00662,0.68276,0.06114,11.4245,17.8635,5e-05,0.18286,0.00495,0.2262,0.00264,1.5029,0.81561,2.29481,0.25311,1.85116,0.00982,0.02242
F51193,0.65642,1.87789,0.00603,0.72198,0.12236,12.6744,17.8955,0.00065,0.20177,0.00826,0.23454,0.00409,1.44645,0.81631,2.30436,0.29779,1.89422,0.00444,0.02241
F51013,1.27433,1.52929,0.01886,0.59802,0.13698,13.903,9.18284,0.03211,0.04585,0.11828,0.17344,0.02383,0.15873,1.75931,1.97115,0.50106,1.8563,0.02276,0.0223
A51107,0.28973,2.36807,0.01778,0.47604,0.03083,13.6063,16.498,9e-05,0.17145,0.00791,0.19338,0.00417,0.18942,1.75829,1.91684,0.12859,1.98885,0.01945,0.01621
A51683,0.88176,2.21543,0.00762,0.65353,0.06846,15.4091,9.42112,0.04214,0.07485,0.07829,0.187,0.01272,0.56225,1.34159,1.96244,0.25733,1.78,0.00618,0.0223
A51685,0.98501,2.05912,0.00836,0.60105,0.07875,15.1408,10.5141,0.03383,0.07491,0.08726,0.14942,0.01003,0.54075,1.36719,1.97151,0.27874,1.77501,0.00658,0.0223
F51107,0.75128,3.21594,0.01576,0.52414,0.06112,19.9972,16.3998,0.00051,0.17222,0.00863,0.19292,0.01598,0.24822,1.72302,1.91371,0.24807,1.78575,0.0121,0.0181
A51013,0.98913,1.85818,0.01613,0.63813,0.08741,14.1502,7.81279,0.03249,0.05403,0.10971,0.19926,0.0263,0.17621,1.74508,1.97702,0.44071,1.89855,0.01688,0.0223
A24021,0.43397,1.86615,0.03177,0.64466,0.10391,11.5284,15.5494,0.00021,0.15722,0.05633,0.21668,0.00069,0.64608,1.62268,2.23964,0.16686,2.44998,0.04715,0.01218
A42001,2.9396,3.51812,0.04392,0.60234,0.53064,32.8383,16.6642,0.00052,0.20401,0.00801,0.23215,0.00802,0.37971,1.75191,2.2777,1.07507,1.34404,0.02085,0.02242
B42001,0.80005,7.8485,0.08464,0.65843,0.3574,43.9214,16.397,0.00037,0.20856,0.0041,0.22761,0.01097,0.36131,1.83347,2.27286,0.45961,1.90112,0.06819,0.02213
F42001,3.19703,3.51584,0.04152,0.63417,0.51767,34.3575,16.4645,0.0005,0.20537,0.00649,0.23244,0.0089,0.38689,1.75443,2.27938,1.13316,1.28783,0.01949,0.02241
B24021,0.19717,2.03031,0.05489,0.65275,0.09086,11.2695,16.0276,0.00017,0.14863,0.05905,0.22462,0.00226,0.23635,2.01046,2.22553,0.13746,2.05176,0.16419,0.01868
F24021,0.32294,1.86669,0.02937,0.65067,0.07834,10.9964,15.6147,0.00011,0.14425,0.05895,0.21751,0.00046,0.72412,1.59075,2.23574,0.1711,1.94577,0.15861,0.01454
A51069,0.42426,1.9175,0.04114,0.59762,0.20242,12.1332,16.6139,0.00046,0.17959,0.02129,0.21962,0.00185,0.39815,1.60585,2.15352,0.11758,2.09428,0.0168,0.01316
B51171,0.68268,2.49386,0.10037,0.63783,0.37745,16.4626,16.841,0.00031,0.1913,0.01356,0.22431,0.00574,0.17035,1.91315,2.20547,0.19032,2.07941,0.03581,0.00511
F51069,1.243,2.99345,0.05667,0.60562,0.48575,21.6226,16.525,0.00054,0.19393,0.00867,0.20764,0.00584,0.39368,1.66463,2.13757,0.33396,1.87073,0.02043,0.0018
F51171,0.78563,2.04321,0.07944,0.63099,0.49286,14.5858,16.6243,0.0003,0.1856,0.0191,0.21708,0.00433,0.16366,1.89202,2.19,0.19491,2.08529,0.03595,0.00214
A24043,0.05553,0.45902,0.02273,0.61076,0.02362,2.81202,19.2897,0,0.16684,0.02459,0.19459,0.00116,0.02808,2.04067,1.7237,0.09918,0.41417,1.47195,0.00553
A42055,0.15897,2.52032,0.07058,0.54737,0.05887,13.9196,17.9506,3e-05,0.1991,0.0083,0.21982,0.00257,0.12243,1.99983,2.21983,0.08049,2.15713,0.14641,0.00743
F24043,0.11082,1.68044,0.02869,0.41964,0.02858,9.50517,17.816,2e-05,0.15143,0.01397,0.19509,0.0007,0.24684,1.59419,1.76662,0.09957,1.33363,0.24038,0.01706
F42055,0.50157,3.63069,0.06271,0.44512,0.13318,21.2109,17.6907,0.00011,0.19871,0.00656,0.22311,0.00305,0.30125,1.80787,2.21933,0.17443,2.17699,0.06701,0.01167
A51820,0.46485,2.04996,0.0182,0.75764,0.14872,12.4671,15.0259,0.01835,0.06106,0.14838,0.22028,0.0014,0.98345,1.27987,2.26379,0.16007,2.11991,0.01088,0.00247
F51820,0.45687,2.10167,0.01858,0.76145,0.16938,12.6673,15.0768,0.01859,0.06303,0.14628,0.22057,0.00145,0.9823,1.28102,2.26551,0.15694,2.12268,0.01127,0.00499
A51165,0.10992,1.84037,0.08591,0.51455,0.11323,10.4295,20.2624,3e-05,0.15034,0.02766,0.22299,0.00317,0.06091,2.09773,2.28947,0.13008,1.26521,0.98451,0.00826
A54031,0.41776,1.80121,0.0155,0.67961,0.2408,10.6492,15.9981,0.00102,0.18872,0.02008,0.22259,0.00255,1.0816,1.1687,2.25752,0.19206,2.16137,0.00973,0.00129
B51165,1.17094,1.67402,0.091,0.66668,0.44387,14.8019,18.0254,0.00042,0.18372,0.01553,0.24254,0.01363,0.09422,1.95407,2.16738,0.37978,1.86731,0.04058,0.02106
F51165,0.38167,1.93301,0.10725,0.64784,0.25694,12.3572,17.315,0.00028,0.18405,0.0256,0.23739,0.00544,0.13046,1.97849,2.26402,0.18442,2.35252,0.05127,0.01749
F54031,0.29167,1.88377,0.01735,0.67898,0.2675,10.202,15.9177,0.00061,0.18684,0.01911,0.22438,0.00228,1.08268,1.17201,2.24131,0.14765,2.21487,0.0127,0.0028
A51171,0.22971,1.97152,0.04242,0.48248,0.1311,11.4659,19.7962,0.00014,0.16271,0.0311,0.22254,0.00191,0.14646,1.89193,2.21789,0.07858,2.22169,0.03056,0.01002
A51187,0.4338,1.58111,0.1163,0.65621,0.25188,11.1898,28.2242,0.00026,0.1125,0.04545,0.21752,0.0012,0.09771,1.55526,1.77564,0.1896,1.95293,0.14241,0.00241
F51187,0.29245,1.56594,0.12245,0.67034,0.22298,10.1188,25.7201,0.00011,0.09879,0.04892,0.21711,0.00076,0.10937,1.5897,1.77192,0.16858,1.42308,0.45083,0.00198
A51043,0.34611,2.08488,0.01183,0.57057,0.09588,12.5508,17.4926,0.00053,0.18086,0.0212,0.22132,0.00108,0.8999,1.25883,2.17253,0.09815,2.12989,0.00731,0.01769
A51840,0.28094,1.83285,0.02646,0.28658,0.0866,10.3472,20.3011,0.01278,0.02333,0.17704,0.22908,0.00081,0.88145,1.32294,2.27584,0.09267,2.14372,0.01252,0.0139
A51660,0.06339,1.57552,0.00989,0.57443,0.02693,8.13766,18.4526,0.00013,0.03779,0.11141,0.24038,0.00035,0.81581,1.52932,2.37428,0.08427,1.45686,0.63693,0.00272
F51660,0.14118,2.1094,0.00941,0.66627,0.04196,11.1231,18.6531,0.01074,0.04777,0.16686,0.22752,0.00094,0.82663,1.50979,2.31556,0.08478,2.23707,0.0368,0.00282
B42041,0.06198,1.75526,0.07305,0.69511,0.01647,9.6303,22.1664,1e-05,0.15777,0.01189,0.21233,0.00137,0.12566,1.92888,2.17677,0.10069,1.35585,0.64563,0.00199
B42055,0.44096,3.53279,0.03018,0.45269,0.11865,20.2302,16.4528,0.00011,0.19718,0.00601,0.22028,0.0072,0.13695,1.99378,2.19949,0.16809,2.16952,0.02198,0.0095
A54003,0.0977,2.18995,0.00562,0.50927,0.02501,11.7959,18.6529,0.00018,0.18117,0.01751,0.21792,0.00058,0.82891,1.32899,2.16913,0.04073,2.29712,0.00578,0.00335
A54037,0.14289,1.98404,0.00602,0.50262,0.03216,10.9366,17.1616,9e-05,0.17248,0.01569,0.21562,0.00062,0.93393,1.24582,2.18477,0.07109,1.99931,0.01036,0.00267
F54003,0.2872,3.66145,0.00949,0.60131,0.04091,20.2323,16.9043,0.00029,0.19824,0.00636,0.2205,0.00174,0.85303,1.33691,2.15497,0.10622,2.15256,0.00789,0.00349
A51139,0.168,1.62908,0.0275,0.71214,0.08937,8.91035,17.8569,4e-05,0.12657,0.05118,0.23335,0.00552,0.07385,2.03751,2.41074,0.22574,1.22411,0.89211,0.00175
F51139,0.17017,1.58548,0.02894,0.7096,0.11407,8.71425,17.65,3e-05,0.13594,0.05252,0.23241,0.00533,0.07249,2.03709,2.4032,0.22335,1.18679,0.95901,0.00176
A51790,0.31059,1.63048,0.01556,0.48826,0.13248,9.51943,31.3749,0.00612,0.01365,0.14051,0.2272,0.00085,0.78184,1.40852,2.26715,0.11725,2.18426,0.01369,0.00375
F51790,0.72682,1.92959,0.02571,0.71705,0.36791,12.9724,14.4595,0.0367,0.05077,0.13815,0.19037,0.00266,0.83176,1.38591,2.24764,0.22198,1.97821,0.01193,0.00379
A42099,0.38809,1.89186,0.02082,0.59669,0.09736,11.8619,16.9445,0.00084,0.17924,0.02395,0.22108,0.00882,0.24462,1.84823,2.16114,0.13556,2.14267,0.01418,0.01723
A54065,0.97083,1.80691,0.05089,0.62769,0.09659,14.5534,16.9268,0.00035,0.18524,0.0172,0.22715,0.00331,0.23789,1.78977,2.1673,0.34306,1.86675,0.03016,0.0038
A42057,0.60125,1.80128,0.01254,0.71994,0.12319,12.2143,17.8669,0.00063,0.19013,0.02111,0.23956,0.00538,0.63942,1.63148,2.34074,0.18246,2.03487,0.00998,0.02242
C51165,0.4127,2.40763,0.10222,0.59105,0.30871,14.7609,17.5392,0.00021,0.18888,0.01397,0.22371,0.00494,0.16482,1.90941,2.17959,0.16995,2.2048,0.04595,0.00294
A54027,0.41285,1.91055,0.02481,0.60138,0.1862,11.9621,16.3072,0.00073,0.1883,0.01065,0.21689,0.00181,1.20883,0.95891,2.12421,0.11762,2.05744,0.00801,0.00241
A24001,0.88944,1.11215,0.031,0.6653,0.30209,9.96269,17.8093,0.00067,0.1541,0.02633,0.23108,0.00608,0.22419,1.67429,2.06326,0.27688,1.60561,0.0156,0.02416
C42009,0.77995,1.47114,0.02476,0.67419,0.22746,11.5064,14.1757,0.00117,0.18415,0.0185,0.19857,0.01315,0.17014,1.85027,2.15393,0.23824,1.95534,0.01506,0.02241
F24001,0.96418,1.21688,0.03217,0.60629,0.22234,11.2978,18.5865,0.0009,0.16076,0.01902,0.21461,0.00703,0.26564,1.66069,2.00212,0.30521,1.57516,0.01508,0.02094
F54027,0.23727,1.995,0.02658,0.5976,0.14485,11.5235,16.3261,0.00056,0.18517,0.01227,0.21496,0.00135,1.22361,0.95272,2.11355,0.07005,2.10767,0.00839,0.00125
B51139,0.26927,1.77713,0.02936,0.69559,0.1255,10.1871,18.0218,0.00011,0.15865,0.0349,0.2319,0.007,0.10724,1.98836,2.34308,0.21571,1.41059,0.37244,0.00191
B51187,0.51378,1.7997,0.09269,0.64345,0.3657,12.5794,30.3168,0.00037,0.13394,0.02996,0.20976,0.00199,0.11721,1.58693,1.76883,0.19891,2.2503,0.06573,0.00238
F51043,0.51372,1.8686,0.0145,0.59977,0.21027,12.2047,17.1541,0.00073,0.18305,0.01928,0.22152,0.00178,0.8847,1.26253,2.17375,0.1444,2.09011,0.0089,0.00391
F54037,0.76035,2.05721,0.0096,0.61451,0.08759,14.5024,17.1049,0.00096,0.19162,0.01261,0.22955,0.00232,0.90536,1.25402,2.16526,0.27918,1.98109,0.00674,0.00394
A42009,0.26435,2.20966,0.02551,0.63355,0.05905,12.8901,14.8837,0.00046,0.1855,0.01546,0.20507,0.00725,0.18273,1.86429,2.10707,0.09019,2.09081,0.01617,0.00206
A54071,0.26505,1.79168,0.0092,0.69476,0.18151,9.63514,15.8773,0.00022,0.17641,0.01385,0.21941,0.00236,1.34979,0.95833,2.1937,0.16004,1.96097,0.00964,0.00215
F54071,0.66518,1.59565,0.00894,0.7169,0.28461,10.6598,16.1342,0.00172,0.18909,0.01883,0.22192,0.00372,1.29473,0.95901,2.26138,0.25649,1.90343,0.00545,0.00306
A54023,0.31105,2.70671,0.00324,0.69984,0.12266,15.6428,18.1375,0.0014,0.21472,0.00405,0.24278,0.00329,1.68432,0.62829,2.31713,0.09705,2.23195,0.00207,0.02241
A54057,0.32246,1.84949,0.00412,0.68574,0.12667,10.3457,16.2433,0.00035,0.19281,0.00599,0.22469,0.00247,1.72423,0.5199,2.191,0.17317,1.93565,0.00238,0.01643
B54023,0.2181,1.61947,0.00329,0.6737,0.09991,8.87762,15.8475,4e-05,0.17659,0.00896,0.2229,0.00204,1.68132,0.6369,2.2383,0.22048,1.23716,0.06447,0.02383
B54057,0.16211,1.38956,0.004,0.66168,0.11749,7.54533,15.0325,2e-05,0.20723,0.00939,0.21325,0.00156,1.6859,0.52132,2.1955,0.08911,1.95305,0.00351,0.02462
B54071,0.14111,1.75483,0.00493,0.71444,0.08961,8.94901,15.7641,0.00014,0.16368,0.01325,0.22044,0.00188,1.37398,0.95016,2.16891,0.17545,1.33308,0.03546,0.00275
B54031,0.4036,1.68799,0.01214,0.66743,0.18587,9.86051,15.637,0.00027,0.18219,0.01672,0.21825,0.00203,1.09421,1.16256,2.19508,0.23298,2.07572,0.01031,0.00091
A42111,0.50079,2.37521,0.0231,0.7992,0.15674,15.0568,17.8647,0.0015,0.24178,0.01786,0.24428,0.00437,0.82315,1.6305,2.48504,0.17377,2.50138,0.01236,0.00184
B24001,0.52895,1.76757,0.05167,0.59658,0.36474,11.8337,18.2727,0.00035,0.16967,0.01401,0.20429,0.00329,0.33338,1.67893,1.97716,0.1814,1.7689,0.02263,0.00509
B42009,0.86068,2.09837,0.03864,0.62871,0.38326,15.1105,15.6891,0.0006,0.18913,0.01116,0.21236,0.01174,0.18608,1.85673,2.13414,0.26871,1.92127,0.01876,0.0072
A24023,0.23803,2.70961,0.02491,0.93624,0.06109,15.0146,31.9752,0.0007,0.22762,0.01757,0.32368,0.00462,0.74997,1.72116,2.92507,0.09374,2.59684,0.01394,0.01587
F54023,0.56576,2.71279,0.004,0.70239,0.22161,16.8711,17.4769,0.00169,0.21393,0.00346,0.22574,0.00451,1.68084,0.62607,2.32229,0.17718,2.15205,0.00224,0.00434
A54077,0.47819,5.48298,0.06429,0.677,0.18498,30.3442,12.2013,0.00064,0.21114,0.00768,0.1974,0.01299,0.46311,1.85572,2.3499,0.19279,2.7116,0.03675,0.01488
A54093,0.44285,8.02552,0.00075,0.67141,0.2012,42.235,13.8761,0.00043,0.19729,5e-05,0.19678,0.01228,1.92557,0.11004,2.1543,0.12325,3.39667,0.00037,0.0224
F24023,0.48158,2.61945,0.02564,0.9855,0.15641,16.2861,32.688,0.0013,0.22848,0.01714,0.33486,0.00702,0.74826,1.72232,2.85902,0.20502,2.49303,0.01366,0.01196
F54057,1.33313,2.3422,0.00482,0.72238,0.2193,19.2905,14.7832,0.00165,0.20203,0.00219,0.21213,0.00609,1.69041,0.51623,2.21681,0.641,1.66295,0.00219,0.01599
F54065,2.18735,2.50289,0.06047,0.63223,0.25201,24.5128,17.3719,0.00044,0.19223,0.0111,0.21998,0.00775,0.22733,1.84775,2.18898,0.72958,1.48167,0.03149,0.00423
A42071,0.04975,1.06613,0.02567,0.65753,0.02089,5.76495,15.3077,2e-05,0.16629,0.05505,0.21457,0.00341,0.09218,2.11387,2.2783,0.12294,0.65476,1.8318,0.00646
A42133,0.18913,2.299,0.04975,0.79721,0.04998,12.6245,19.3402,0.00017,0.14782,0.07426,0.26131,0.00172,0.22124,2.2384,2.56244,0.08857,2.36139,0.06124,0.01993
A42075,0.04062,1.03039,0.02644,0.76979,0.02368,5.56425,18.2854,2e-05,0.18575,0.05843,0.24584,0.00111,0.1754,2.19291,2.54926,0.11755,0.87666,1.57028,0.01161
