 seg ,TOTN,TOTP
JL2_6850_6890,    0.8692,    2.8819
JL1_7530_7430,    0.8692,    2.8819
JL4_6710_6740,    0.8692,    2.8819
JL2_7240_7350,    0.8692,    2.8819
JL1_6940_7200,    0.8692,    2.8819
JU2_7180_7380,    0.8692,    2.8819
JL1_7190_7250,    0.8692,    2.8819
JL2_7350_7090,    0.8692,    2.8819
JL1_7200_7250,    0.8692,    2.8819
JU1_7750_7560,    0.8692,    2.8819
JU1_6880_7260,    0.8692,    2.8819
JL2_7250_7090,    0.8692,    2.8819
JL3_7090_7150,    0.8692,    2.8819
JU2_6410_6640,    0.8692,    2.8819
JU1_7630_7490,    0.8692,    2.8819
JU3_6640_6790,    0.8692,    2.8819
JU3_6790_7260,    0.8692,    2.8819
JU1_7560_7500,    0.8692,    2.8819
JU1_6300_6650,    0.8692,    2.8819
JU4_7260_7380,    0.8692,    2.8819
JU1_7690_7490,    0.8692,    2.8819
JU2_7450_7360,    0.8692,    2.8819
JU1_6340_6650,    0.8692,    2.8819
JU4_7380_7160,    0.8692,    2.8819
JU3_7490_7400,    0.8692,    2.8819
JU3_7400_7510,    0.8692,    2.8819
JU3_6650_7300,    0.8692,    2.8819
JU2_7140_7330,    0.8692,    2.8819
JU2_7360_7000,    0.8692,    2.8819
JU1_6290_6590,    0.8692,    2.8819
JU3_6380_6900,    0.8692,    2.8819
JU1_6590_6600,    0.8692,    2.8819
JU2_6600_6810,    0.8692,    2.8819
JU2_6810_6900,    0.8692,    2.8819
JU3_6900_6950,    0.8692,    2.8819
JU3_6950_7330,    0.8692,    2.8819
JU4_7330_7000,    0.8692,    2.8819
JU4_7000_7300,    0.8692,    2.8819
JU5_7300_7510,    0.8692,    2.8819
JU5_7510_7500,    0.8692,    2.8819
JU5_7500_7420,    0.8692,    2.8819
JU5_7420_7160,    0.8692,    2.8819
JL6_7160_7440,    0.8692,    2.8819
JL6_7440_7430,    0.8692,    2.8819
JL6_7430_7320,    0.8692,    2.8819
JL6_7320_7150,    0.8692,    2.8819
JL6_7150_6890,    0.8692,    2.8819
JL6_6890_6990,    0.8692,    2.8819
JL6_6990_6960,    0.8692,    2.8819
JL6_6960_6970,    0.8692,    2.8819
JL6_6970_6740,    0.8692,    2.8819
JL6_6740_7100,    0.8692,    2.8819
JL7_7100_7030,    0.8692,    2.8819
 seg ,TOTN,TOTP
PS2_6730_6660,    1.1592,    0.8677
PS0_6150_6160,    1.1592,    0.8677
PS2_6660_6490,    1.1592,    0.8677
PS3_6460_6230,    1.1592,    0.8677
PS3_5990_6161,    1.1592,    0.8677
PS2_6490_6420,    1.1592,    0.8677
PS0_6160_6161,    1.1592,    0.8677
PS2_6420_6360,    1.1592,    0.8677
PS3_6161_6280,    1.1592,    0.8677
PS3_6280_6230,    1.1592,    0.8677
PS4_6230_6360,    1.1592,    0.8677
PS4_6360_5840,    1.1592,    0.8677
PS4_5840_5240,    1.1592,    0.8677
PS5_5240_5200,    1.1592,    0.8677
PU0_3000_3090,    1.0983,    0.4984
PU2_3090_4050,    1.0983,    0.4984
PU2_2790_3290,    0.9586,    1.0994
PU3_2510_3290,    0.9586,    1.0994
PU3_3290_3390,    0.9586,    1.0994
PM2_2860_3040,    1.0825,    0.7167
PL0_4510_0001,    1.0323,    2.1251
PU2_3180_3370,    1.3193,    1.8763
PU2_6050_5190,    1.3193,    1.8763
PU2_3370_4020,    1.3193,    1.8763
PU2_4360_4160,    1.3193,    1.8763
PU0_6080_5620,    1.3193,    1.8763
PU1_3170_3580,    1.3193,    1.8763
PU2_4160_3930,    1.3193,    1.8763
PU2_5190_4310,    1.3193,    1.8763
PU1_5520_5210,    1.3193,    1.8763
PU2_3140_3680,    1.3193,    1.8763
PU1_3580_3780,    1.3193,    1.8763
PU1_3940_3970,    1.3193,    1.8763
PU1_5820_5380,    1.3193,    1.8763
PU0_5620_5380,    1.3193,    1.8763
PU2_5700_5210,    1.3193,    1.8763
PU3_3680_3890,    1.3193,    1.8763
PU1_3850_4190,    1.3193,    1.8763
PU3_5210_5050,    1.3193,    1.8763
PU1_5380_5050,    1.3193,    1.8763
PU4_5050_4310,    1.3193,    1.8763
PU4_4310_4210,    1.3193,    1.8763
PU1_4840_4760,    1.3193,    1.8763
PU1_4190_4300,    1.3193,    1.8763
PU4_4210_4170,    1.3193,    1.8763
PU2_4720_4750,    1.3193,    1.8763
PU1_4760_4450,    1.3193,    1.8763
PU1_4300_4440,    1.3193,    1.8763
PU2_4750_4450,    1.3193,    1.8763
PU3_4450_4440,    1.3193,    1.8763
PU4_4440_3970,    1.3193,    1.8763
PU4_3970_3890,    1.3193,    1.8763
PU4_3890_3990,    1.3193,    1.8763
PU4_3990_3780,    1.3193,    1.8763
PU4_3780_3930,    1.3193,    1.8763
PU5_3930_4170,    1.3193,    1.8763
PU5_4170_4020,    1.3193,    1.8763
PU6_4020_3870,    1.3193,    1.8763
PS2_5550_5560,    1.0764,    0.8078
PS2_5560_5100,    1.0764,    0.8078
PS3_5100_5080,    1.0764,    0.8078
 seg ,TOTN,TOTP
RU2_5220_5640,    0.8825,    1.8237
RU2_5940_6200,    0.8825,    1.8237
RU2_5500_5610,    0.8825,    1.8237
RU2_5810_5610,    0.8825,    1.8237
RU2_6090_6220,    0.8825,    1.8237
RU3_5610_5640,    0.8825,    1.8237
RU4_5640_6030,    0.8825,    1.8237
RU2_6200_6170,    0.8825,    1.8237
RU2_6220_6170,    0.8825,    1.8237
RU3_6170_6040,    0.8825,    1.8237
RU4_6040_6030,    0.8825,    1.8237
RU5_6030_0001,    0.8825,    1.8237
 seg ,TOTN,TOTP
SJ2_2150_2130,    1.3027,    0.7770
SJ2_2110_2170,    1.3027,    0.7770
SJ2_1900_1930,    1.3027,    0.7770
SJ3_2160_2170,    1.3027,    0.7770
SJ3_2170_1970,    1.3027,    0.7770
SJ1_2280_2450,    1.3027,    0.7770
SJ3_2040_1980,    1.3027,    0.7770
SJ2_2580_2500,    1.3027,    0.7770
SJ2_2500_2450,    1.3027,    0.7770
SJ2_2570_2660,    1.3027,    0.7770
SJ3_2450_2120,    1.3027,    0.7770
SJ3_2250_2230,    1.3027,    0.7770
SJ2_2530_2820,    1.3027,    0.7770
SJ3_1980_2060,    1.3027,    0.7770
SJ3_2230_2060,    1.3027,    0.7770
SJ2_2900_2740,    1.3027,    0.7770
SJ4_2060_2010,    1.3027,    0.7770
SJ4_2010_2210,    1.3027,    0.7770
SJ2_2820_2740,    1.3027,    0.7770
SJ4_2740_2660,    1.3027,    0.7770
SJ4_2660_2360,    1.3027,    0.7770
SJ4_2360_2340,    1.3027,    0.7770
SJ4_2340_2210,    1.3027,    0.7770
SJ5_2210_2320,    1.3027,    0.7770
SJ5_2320_2120,    1.3027,    0.7770
SJ5_2120_1930,    1.3027,    0.7770
SJ6_1930_1970,    1.3027,    0.7770
SJ6_1970_2130,    1.3027,    0.7770
SJ6_2130_2050, -999.0000, -999.0000
 seg ,TOTN,TOTP
SW1_1570_1640,    1.1312,    1.3666
SW1_1560_1460,    1.1312,    1.3666
SW1_1180_1190,    1.1312,    1.3666
SW1_1160_1260,    1.1312,    1.3666
SW2_1190_1410,    1.1312,    1.3666
SW3_1040_1220,    1.1312,    1.3666
SW2_1030_1060,    1.1312,    1.3666
SW2_1070_1060,    1.1312,    1.3666
SW3_1250_1340,    1.1312,    1.3666
SW3_1220_1320,    1.1312,    1.3666
SW3_1060_1260,    1.1312,    1.3666
SW4_1260_1300,    1.1312,    1.3666
SW3_1080_1350,    1.1312,    1.3666
SW0_1520_1600,    1.1312,    1.3666
SW2_1000_1110,    1.1312,    1.3666
SW2_0880_0930,    1.1312,    1.3666
SW2_1100_1130,    1.1312,    1.3666
SW1_1910_1890,    1.1312,    1.3666
SW2_1050_0930,    1.1312,    1.3666
SW3_1600_1580,    1.1312,    1.3666
SW3_1090_1091,    1.1312,    1.3666
SW2_1770_1690,    1.1312,    1.3666
SW3_0930_1110,    1.1312,    1.3666
SW4_1110_1150,    1.1312,    1.3666
SW1_1890_1830,    1.1312,    1.3666
SW3_1130_1390,    1.1312,    1.3666
SW3_1920_1750,    1.1312,    1.3666
SW1_1830_1690,    1.1312,    1.3666
SW4_1150_1350,    1.1312,    1.3666
SW5_1350_1470,    1.1312,    1.3666
SW3_1690_1660,    1.1312,    1.3666
SW2_1360_1430,    1.1312,    1.3666
SW3_1390_1330,    1.1312,    1.3666
SW3_1091_1380,    1.1312,    1.3666
SW3_1660_1580,    1.1312,    1.3666
SW3_1870_1800,    1.1312,    1.3666
SW3_1750_1540,    1.1312,    1.3666
SW1_1170_1270,    1.1312,    1.3666
SW2_1240_1270,    1.1312,    1.3666
SW3_1380_1490,    1.1312,    1.3666
SW3_1580_1440,    1.1312,    1.3666
SW2_1950_1940,    1.1312,    1.3666
SW3_1800_1650,    1.1312,    1.3666
SW2_2020_1940,    1.1312,    1.3666
SW3_1270_1370,    1.1312,    1.3666
SW3_1370_1430,    1.1312,    1.3666
SW4_1940_1860,    1.1312,    1.3666
SW4_1860_1720,    1.1312,    1.3666
SW4_1430_1490,    1.1312,    1.3666
SW4_1490_1400,    1.1312,    1.3666
SW4_1720_1650,    1.1312,    1.3666
SW5_1650_1540,    1.1312,    1.3666
SW5_1540_1400,    1.1312,    1.3666
SW6_1400_1330,    1.1312,    1.3666
SW6_1330_1230,    1.1312,    1.3666
SW6_1230_1440,    1.1312,    1.3666
SW6_1440_1470,    1.1312,    1.3666
SW7_1470_1340,    1.1312,    1.3666
SW7_1340_1320,    1.1312,    1.3666
SW7_1320_1300,    1.1312,    1.3666
SW7_1300_1410,    1.1312,    1.3666
SW7_1410_1460,    1.1312,    1.3666
SW7_1460_1640,    1.1312,    1.3666
SW7_1640_1680, -999.0000, -999.0000
 seg ,TOTN,TOTP
XU0_4090_4270,    0.8037,    1.1796
XU0_4130_4070,    0.8037,    1.1796
XU0_4091_4270,    0.8037,    1.1796
XU2_4270_4650,    0.8037,    1.1796
XU2_4070_4330,    0.8037,    1.1796
XU2_4330_4480,    0.8037,    1.1796
XU2_4480_4650,    0.8037,    1.1796
XU3_4650_0001,    0.8037,    1.1796
 seg ,TOTN,TOTP
YM1_6370_6620,    0.6068,    0.8755
YM2_6120_6430,    0.6068,    0.8755
YM3_6430_6620,    0.6068,    0.8755
YM4_6620_0001, -999.0000, -999.0000
 seg ,TOTN,TOTP
YP1_6570_6680,    0.8599,    1.0841
YP3_6470_6690,    0.8599,    1.0841
YP2_6390_6330,    0.8599,    1.0841
YP1_6680_6670,    0.8599,    1.0841
YP3_6690_6720,    0.8599,    1.0841
YP3_6330_6700,    0.8599,    1.0841
YP3_6700_6670,    0.8599,    1.0841
YP3_6670_6720,    0.8599,    1.0841
YP4_6720_6750,    0.8599,    1.0841
