 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,XU3_4650_0001, 0.1160E+01, 0.2419E+07, 0.6491E+06, 0.3009E+06, 0.2229E+05,
TOTP,XU3_4650_0001, 0.9406E+00, 0.1174E+06, 0.4836E+05, 0.0000E+00, 0.8418E+03,
