 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SU7_0850_0730, 0.1194E+01, 0.5149E+08, 0.5297E+07, 0.1470E+07, 0.3504E+06,
TOTN,SU8_1610_1530, 0.1082E+01, 0.1699E+08, 0.3586E+07, 0.9483E+06, 0.2979E+06, 0.3258E+08, 0.1194E+01,
TOTP,SU7_0850_0730, 0.8841E+00, 0.1819E+07, 0.7091E+06, 0.0000E+00, 0.1711E+05,
TOTP,SU8_1610_1530, 0.8906E+00, 0.9060E+06, 0.6709E+06, 0.0000E+00, 0.1424E+05, 0.1770E+07, 0.8841E+00,
