 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SJ6_2130_0003, 0.1156E+01, 0.2685E+08, 0.1362E+07, 0.6912E+06, 0.1601E+06,
TOTP,SJ6_2130_0003, 0.1022E+01, 0.8362E+06, 0.2607E+06, 0.0000E+00, 0.7484E+04,
