 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SU7_0850_0730, 0.1037E+01, 0.3854E+08, 0.5297E+07, 0.1470E+07, 0.3504E+06,
TOTN,SU8_1610_1530, 0.9969E+00, 0.1911E+08, 0.3586E+07, 0.9483E+06, 0.2979E+06, 0.2830E+08, 0.1037E+01,
TOTP,SU7_0850_0730, 0.9975E+00, 0.2207E+07, 0.7091E+06, 0.0000E+00, 0.1711E+05,
TOTP,SU8_1610_1530, 0.9693E+00, 0.1220E+07, 0.6709E+06, 0.0000E+00, 0.1424E+05, 0.1997E+07, 0.9975E+00,
