 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,PS5_5240_5200, 0.9051E+00, 0.1282E+08, 0.1593E+07, 0.4578E+06, 0.3253E+05,
TOTN,PU6_4020_3870, 0.7844E+00, 0.1313E+08, 0.2856E+07, 0.2982E+06, 0.7051E+05,
TOTN,PM7_4820_0001, 0.7061E+00, 0.5072E+08, 0.4306E+07, 0.2168E+07, 0.2313E+06, 0.5768E+07, 0.9051E+00, 0.7379E+07, 0.7844E+00,
TOTP,PS5_5240_5200, 0.1094E+01, 0.8325E+06, 0.3285E+06, 0.0000E+00, 0.1366E+04,
TOTP,PU6_4020_3870, 0.8971E+00, 0.6114E+06, 0.4518E+06, 0.0000E+00, 0.3422E+04,
TOTP,PM7_4820_0001, 0.6740E+00, 0.2744E+07, 0.7553E+06, 0.0000E+00, 0.9768E+04, 0.6019E+06, 0.1094E+01, 0.4672E+06, 0.8971E+00,
