 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,XU3_4650_0001, 0.1016E+01, 0.1821E+07, 0.8071E+06, 0.2953E+06, 0.2234E+05,
TOTP,XU3_4650_0001, 0.9506E+00, 0.1439E+06, 0.6083E+05, 0.0000E+00, 0.8557E+03,
