 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SU7_0850_0730, 0.1074E+01, 0.3519E+08, 0.5297E+07, 0.1470E+07, 0.3504E+06,
TOTN,SU8_1610_1530, 0.1000E+01, 0.1538E+08, 0.3586E+07, 0.9483E+06, 0.2979E+06, 0.2931E+08, 0.1074E+01,
TOTP,SU7_0850_0730, 0.9481E+00, 0.1820E+07, 0.7091E+06, 0.0000E+00, 0.1711E+05,
TOTP,SU8_1610_1530, 0.9135E+00, 0.8488E+06, 0.6709E+06, 0.0000E+00, 0.1424E+05, 0.1898E+07, 0.9481E+00,
