 seg ,TOTN,TOTP
GY0_3800_3801,    0.9478,    1.7174
GY0_4240_3951,    0.5909,    0.8821
GY0_4530_4532,    0.7276,    1.3773
GY0_4531_4532,    1.0709,    1.0620
GY0_4532_3951,    1.0709,    1.0620
GY0_3951_3952,    1.0709,    1.0620
