
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-77.6	-42.4	-47.5	-3.0	-58.9	172.6	20.4	-13.8	167.3 )
set NO23      = (	-34.7	-37.7	10.0	47.3	50.9	116.8	341.5	0.5	129.6 )
set ORGN      = (	-17.4	-48.1	-55.2	-55.5	-48.2	-64.6	-58.0	-16.4	29.9 )
set TOTN      = (	-31.7	-41.2	-35.0	-8.0	-22.2	3.5	43.2	-5.4	97.3 )
set PO4X      = (	-10.0	-56.3	-62.6	98.7	23.3	-9.7	-15.3	24.2	51.7 )
set PIPX      = (	57.4	-2.8	-71.2	-13.2	709.3	584.7	1707.5	-3.9	926.2 )
set ORGP      = (	-35.3	-58.5	-60.8	-68.0	-42.0	-72.6	-81.6	-61.3	-47.1 )
set TOTP      = (	-8.4	-38.1	-66.1	-21.7	56.0	71.8	-31.8	-22.2	137.1 )
set TSED      = (	60.8	-5.2	-2.5	-42.0	937.6	998.7	503.4	77.6	1929.5 )
set TSSX      = (	62.1	-3.7	27.4	-23.0	1100.4	1308.7	785.5	80.1	1934.6 )

ITER 2
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-60.9	-55.7	-64.3	98.8	-36.8	-8.3	143.5	2.9	182.0 )
set NO23      = (	-37.2	-38.4	3.6	46.8	20.9	59.0	278.3	-2.4	122.8 )
set ORGN      = (	64.9	-28.0	-39.0	-56.7	-42.0	-60.0	-47.2	26.2	-62.4 )
set TOTN      = (	-10.8	-35.2	-26.8	-5.4	-24.8	-19.9	40.8	6.6	62.2 )
set PO4X      = (	4.0	-12.8	-44.3	-11.6	19.1	104.2	-0.7	35.2	26.0 )
set PIPX      = (	-34.3	-26.0	-86.5	21.0	189.4	96.7	1177.9	-16.4	951.5 )
set ORGP      = (	-8.3	-50.0	-46.4	-71.3	-28.0	-61.4	-73.3	-43.5	-74.6 )
set TOTP      = (	-13.3	-34.2	-64.7	-15.5	5.5	5.2	-33.1	-17.5	118.6 )
set TSED      = (	-40.0	-39.6	-53.3	115.0	24.2	-10.8	330.9	28.4	1822.9 )
set TSSX      = (	-37.5	-38.0	-38.0	183.1	56.9	17.1	535.2	30.7	1828.9 )

ITER 3
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-65.8	-49.6	-60.3	95.5	-22.8	23.4	189.4	8.8	180.9 )
set NO23      = (	-35.5	-35.3	11.1	47.5	44.1	69.7	249.4	-2.0	119.3 )
set ORGN      = (	63.0	-32.3	-45.4	-57.5	-51.2	-59.0	-42.1	31.6	-62.8 )
set TOTN      = (	-10.3	-34.5	-28.6	-5.6	-23.7	-14.6	39.3	9.0	59.8 )
set PO4X      = (	3.5	13.7	-27.3	-18.2	26.0	28.7	6.6	39.0	5.0 )
set PIPX      = (	-16.2	-29.0	-89.9	22.9	307.0	88.0	1063.8	-10.0	973.2 )
set ORGP      = (	-13.3	-56.3	-54.3	-72.3	-43.5	-65.8	-71.0	-44.5	-75.1 )
set TOTP      = (	-11.8	-33.1	-65.0	-15.5	9.3	-15.0	-32.2	-14.7	115.5 )
set TSED      = (	-38.5	-42.7	-54.1	107.6	64.6	-8.8	308.0	33.9	1804.1 )
set TSSX      = (	-36.0	-41.5	-39.5	173.4	99.1	18.6	502.1	35.9	1808.7 )

ITER 4
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-58.1	-43.2	-49.2	72.5	-17.9	34.9	204.9	8.5	175.8 )
set NO23      = (	-33.6	-32.0	21.1	48.3	60.3	68.7	228.3	-1.5	117.2 )
set ORGN      = (	56.3	-38.0	-48.6	-57.9	-55.1	-45.1	-37.6	35.7	-62.8 )
set TOTN      = (	-10.5	-34.2	-27.2	-6.3	-21.7	-5.5	38.0	10.5	58.4 )
set PO4X      = (	31.7	12.5	-14.4	4.6	-0.9	35.0	11.2	32.4	-6.1 )
set PIPX      = (	-10.5	-17.9	-91.3	12.8	362.9	91.2	992.3	-8.1	975.7 )
set ORGP      = (	-24.3	-63.8	-58.1	-72.9	-50.5	-56.3	-69.3	-44.2	-75.1 )
set TOTP      = (	-13.0	-32.8	-64.1	-18.8	5.9	-7.4	-31.3	-15.1	112.6 )
set TSED      = (	-42.9	-40.8	-51.1	83.0	53.2	-8.3	288.9	28.6	1768.5 )
set TSSX      = (	-41.4	-39.9	-35.9	140.9	84.3	19.2	473.9	30.4	1773.2 )

ITER 5
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-57.6	-40.8	-38.0	67.9	-1.8	40.9	207.1	9.8	172.0 )
set NO23      = (	-32.1	-30.0	24.3	48.8	75.1	67.0	211.3	-1.0	113.4 )
set ORGN      = (	58.3	-40.2	-51.9	-58.1	-59.3	-40.2	-33.4	39.7	-62.6 )
set TOTN      = (	-8.9	-33.6	-28.1	-6.3	-19.4	-2.6	36.9	12.0	55.9 )
set PO4X      = (	21.4	0.7	-3.0	-4.1	-2.9	46.5	13.4	23.7	-10.9 )
set PIPX      = (	11.7	-9.5	-92.3	11.5	408.2	105.1	934.8	-4.5	967.2 )
set ORGP      = (	-26.3	-66.7	-62.7	-73.4	-58.0	-53.0	-67.5	-43.4	-74.9 )
set TOTP      = (	-10.0	-33.4	-63.5	-20.7	5.5	-0.3	-30.7	-15.0	110.0 )
set TSED      = (	-41.3	-42.5	-50.2	46.9	60.6	-5.9	267.2	27.3	1735.5 )
set TSSX      = (	-39.8	-41.8	-34.9	93.4	90.7	22.3	442.2	28.9	1740.2 )

ITER 6
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-50.6	-36.3	-25.4	74.3	4.1	43.9	201.9	9.6	167.0 )
set NO23      = (	-30.9	-28.6	27.0	49.6	78.9	70.6	197.8	-0.3	110.0 )
set ORGN      = (	54.2	-42.6	-52.5	-57.5	-59.6	-40.0	-29.8	43.1	-62.7 )
set TOTN      = (	-8.9	-33.4	-27.2	-5.4	-18.3	-1.2	35.9	13.5	53.5 )
set PO4X      = (	38.3	-12.8	1.3	-17.2	-12.3	40.1	14.6	16.7	-12.1 )
set PIPX      = (	19.2	-2.6	-92.2	14.9	428.3	113.3	879.1	-3.9	955.0 )
set ORGP      = (	-35.1	-69.3	-63.3	-73.3	-59.6	-54.1	-66.0	-42.4	-75.0 )
set TOTP      = (	-11.0	-34.6	-62.8	-20.1	4.9	-0.6	-30.3	-15.8	107.6 )
set TSED      = (	-41.1	-42.4	-46.0	38.5	51.5	-3.3	240.4	23.3	1695.2 )
set TSSX      = (	-40.4	-41.9	-29.7	82.3	79.7	25.3	402.9	24.8	1699.6 )

ITER 7
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-53.4	-33.1	-18.7	66.5	13.8	46.1	188.8	10.0	161.7 )
set NO23      = (	-30.0	-27.1	29.5	49.6	85.9	73.0	187.9	-0.1	106.9 )
set ORGN      = (	58.7	-44.6	-54.0	-56.8	-61.0	-39.1	-26.5	46.0	-62.8 )
set TOTN      = (	-7.2	-33.0	-27.2	-5.3	-16.7	0.3	35.3	14.5	51.4 )
set PO4X      = (	13.7	-11.4	6.5	-20.9	-11.2	34.5	14.7	10.6	-12.7 )
set PIPX      = (	34.8	1.6	-92.6	12.3	461.3	116.7	779.8	-3.4	942.1 )
set ORGP      = (	-33.7	-72.0	-65.4	-72.9	-62.8	-54.0	-64.4	-41.6	-75.1 )
set TOTP      = (	-9.7	-34.1	-62.5	-21.7	6.7	-1.1	-31.1	-16.4	105.3 )
set TSED      = (	-39.8	-43.4	-45.9	16.9	63.3	-2.0	188.6	20.4	1655.0 )
set TSSX      = (	-38.8	-43.0	-29.6	53.9	92.2	26.8	327.1	21.9	1659.5 )

ITER 8
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-46.5	-27.8	-6.6	64.7	15.3	48.5	177.6	10.0	156.4 )
set NO23      = (	-29.0	-26.2	31.0	49.8	85.9	73.6	179.7	-0.2	106.9 )
set ORGN      = (	53.8	-45.7	-53.6	-55.7	-60.6	-38.3	-23.8	49.0	-62.6 )
set TOTN      = (	-7.5	-32.7	-26.1	-4.7	-16.3	1.1	34.7	15.3	51.3 )
set PO4X      = (	44.9	-23.1	7.5	-12.7	-14.4	30.1	15.8	6.1	-12.9 )
set PIPX      = (	42.3	5.6	-92.2	11.2	463.2	115.7	743.9	-3.5	925.3 )
set ORGP      = (	-42.7	-73.0	-64.8	-72.1	-62.8	-53.7	-63.3	-40.3	-74.9 )
set TOTP      = (	-8.8	-35.4	-61.9	-21.2	6.3	-2.1	-30.7	-16.8	102.7 )
set TSED      = (	-38.3	-43.5	-41.2	3.5	51.4	-1.3	172.4	17.4	1606.3 )
set TSSX      = (	-38.1	-43.0	-23.7	36.4	78.5	27.6	303.4	18.9	1610.7 )

ITER 9
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-49.1	-26.3	-1.3	64.1	19.2	51.4	169.0	9.0	154.6 )
set NO23      = (	-28.3	-25.0	32.3	49.8	89.5	71.9	174.1	0.1	107.1 )
set ORGN      = (	58.6	-47.3	-55.3	-54.9	-60.9	-37.3	-21.7	51.3	-62.7 )
set TOTN      = (	-5.8	-32.4	-26.5	-4.3	-15.3	1.3	34.4	16.1	51.3 )
set PO4X      = (	3.5	-22.2	12.4	-13.7	-14.7	27.3	16.6	3.0	-12.9 )
set PIPX      = (	55.5	6.5	-92.4	10.9	481.7	118.3	784.1	-5.9	910.2 )
set ORGP      = (	-39.7	-74.9	-67.3	-71.4	-63.9	-53.2	-62.4	-39.4	-74.9 )
set TOTP      = (	-9.5	-35.8	-61.7	-21.1	7.6	-1.8	-29.0	-18.0	100.2 )
set TSED      = (	-33.8	-44.5	-40.7	-8.1	54.1	2.3	181.8	11.1	1563.0 )
set TSSX      = (	-33.4	-44.2	-23.0	21.1	81.1	32.2	317.3	12.5	1567.2 )

ITER 10
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-45.1	-22.0	6.4	70.1	20.9	50.8	158.7	8.7	153.5 )
set NO23      = (	-27.5	-24.1	32.8	49.7	89.2	70.5	172.9	-0.1	106.9 )
set ORGN      = (	54.2	-48.0	-54.1	-54.7	-60.8	-35.8	-20.3	53.6	-62.7 )
set TOTN      = (	-6.3	-32.0	-25.3	-4.1	-15.2	1.7	34.7	16.6	51.1 )
set PO4X      = (	37.7	-27.2	11.3	-18.6	-15.1	28.1	16.2	0.0	-12.7 )
set PIPX      = (	54.9	7.7	-92.4	13.3	480.7	119.4	812.9	-6.8	895.0 )
set ORGP      = (	-46.8	-75.6	-65.8	-71.4	-64.0	-52.0	-61.7	-38.2	-75.0 )
set TOTP      = (	-9.1	-36.6	-61.4	-20.3	7.4	-0.8	-28.0	-18.4	97.9 )
set TSED      = (	-35.6	-44.8	-38.6	4.2	46.3	3.6	186.9	8.8	1524.2 )
set TSSX      = (	-35.6	-44.5	-20.3	37.2	72.0	33.9	324.7	10.2	1528.6 )

ITER 11
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-46.2	-19.9	11.1	64.6	22.7	49.5	150.4	10.1	152.5 )
set NO23      = (	-27.0	-23.9	34.2	49.8	90.4	68.0	172.6	0.1	106.8 )
set ORGN      = (	59.1	-48.2	-55.8	-54.2	-60.7	-35.0	-19.2	55.0	-62.8 )
set TOTN      = (	-4.6	-31.9	-25.9	-3.9	-14.8	1.4	35.0	17.3	51.0 )
