
ITER 1
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-77.6	-42.4	-47.5	-3.0	-58.9	172.6	20.4	-13.8	167.0 )
set NO23      = (	-34.6	-37.7	9.7	47.2	48.2	116.0	340.7	0.4	129.6 )
set ORGN      = (	-17.6	-48.2	-55.1	-55.5	-47.3	-64.3	-57.8	-16.3	29.9 )
set TOTN      = (	-31.7	-41.2	-35.0	-8.0	-22.3	3.4	43.2	-5.4	97.3 )
set PO4X      = (	-12.0	-56.3	-62.1	100.3	28.7	-7.9	-10.9	24.4	54.5 )
set PIPX      = (	54.4	-2.5	-70.6	-12.4	746.4	598.5	1834.7	-3.3	945.2 )
set ORGP      = (	-35.6	-58.6	-60.5	-67.9	-40.8	-72.3	-81.1	-61.2	-46.9 )
set TOTP      = (	-9.6	-38.0	-65.6	-21.1	62.1	75.1	-28.0	-21.9	141.1 )
set TSED      = (	60.8	-5.2	-2.5	-42.0	937.6	998.7	503.4	77.6	1929.5 )
set TSSX      = (	62.1	-3.7	27.4	-23.0	1100.7	1308.7	785.6	80.1	1934.6 )

ITER 2
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-61.5	-55.7	-64.4	98.7	-39.9	-8.6	143.0	2.9	181.7 )
set NO23      = (	-37.1	-38.5	3.0	46.7	17.9	58.7	277.6	-2.5	122.8 )
set ORGN      = (	65.2	-27.8	-38.8	-57.0	-41.8	-60.6	-49.2	25.9	-62.5 )
set TOTN      = (	-10.7	-35.1	-26.9	-5.6	-25.6	-20.4	39.1	6.5	62.2 )
set PO4X      = (	3.4	-12.7	-43.6	-11.5	23.6	107.8	2.5	35.4	27.1 )
set PIPX      = (	-36.0	-25.8	-86.1	22.1	209.3	107.7	1307.7	-15.8	973.0 )
set ORGP      = (	-8.7	-50.0	-46.0	-71.4	-27.0	-61.7	-73.5	-43.6	-74.7 )
set TOTP      = (	-14.0	-34.1	-64.2	-14.9	9.2	8.0	-30.0	-17.2	122.3 )
set TSED      = (	-40.0	-39.6	-53.3	114.9	24.2	-10.8	330.9	28.4	1822.9 )
set TSSX      = (	-37.5	-38.0	-38.0	183.1	57.2	17.2	535.4	30.7	1828.9 )

ITER 3
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-65.5	-49.6	-60.7	95.4	-25.6	23.1	188.9	8.8	180.7 )
set NO23      = (	-35.5	-35.3	10.8	47.4	42.6	69.6	248.9	-2.0	119.3 )
set ORGN      = (	63.4	-32.1	-45.4	-57.8	-51.9	-60.2	-44.7	31.3	-63.0 )
set TOTN      = (	-10.2	-34.5	-28.7	-5.8	-24.8	-15.3	37.3	8.9	59.8 )
set PO4X      = (	3.5	13.8	-26.0	-18.2	26.9	31.5	8.6	39.1	5.5 )
set PIPX      = (	-18.4	-28.9	-89.5	24.0	334.2	100.8	1198.8	-9.4	995.3 )
set ORGP      = (	-13.8	-56.3	-54.1	-72.4	-43.6	-66.4	-71.4	-44.6	-75.3 )
set TOTP      = (	-12.6	-33.0	-64.5	-14.9	12.6	-12.3	-29.3	-14.4	119.1 )
set TSED      = (	-38.5	-42.7	-54.1	107.6	64.0	-8.8	308.1	33.9	1803.8 )
set TSSX      = (	-36.1	-41.5	-39.5	173.2	98.5	18.6	502.2	35.8	1808.7 )

ITER 4
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
set NH3X      = (	-58.4	-43.2	-49.4	72.4	-18.4	34.8	204.4	8.5	175.6 )
set NO23      = (	-33.6	-32.0	20.5	48.3	59.2	68.7	227.9	-1.5	117.2 )
set ORGN      = (	57.3	-37.7	-48.4	-58.3	-56.2	-46.7	-40.4	35.4	-62.9 )
set TOTN      = (	-10.2	-34.1	-27.4	-6.5	-22.7	-6.5	35.9	10.4	58.3 )
set PO4X      = (	29.1	12.6	-13.6	4.5	-0.0	36.8	12.4	32.5	-5.9 )
set PIPX      = (	-12.1	-17.6	-90.9	13.9	395.3	105.0	1130.8	-7.5	998.1 )
set ORGP      = (	-24.2	-63.8	-57.7	-73.0	-51.0	-57.3	-69.8	-44.3	-75.2 )
set TOTP      = (	-13.7	-32.6	-63.6	-18.3	9.5	-4.9	-28.7	-14.9	116.2 )
set TSED      = (	-42.7	-40.8	-51.1	82.9	53.3	-8.3	288.9	28.6	1768.5 )
set TSSX      = (	-41.2	-39.9	-36.0	140.8	84.4	19.2	474.0	30.4	1773.2 )

ITER 5
                    SUSQ POTO JAME RAPP APPO PAMU MATT PATU CHOP
