landseg,SORGN,UORGN,LROGN,AORGN
F51071,     0.000,    41.766,    12.342,     0.474
B51017,     0.000,    43.125,     9.578,     0.438
F51017,     0.000,    46.165,     7.666,     0.291
A51678,     0.000,    15.791,    19.455,     0.431
A51017,     0.000,    38.796,    13.700,     0.453
A51091,     0.000,    38.517,     8.331,     0.405
B51091,     0.000,    34.693,    11.090,     0.458
A51530,     0.000,    26.766,    12.120,     0.360
F51530,     0.000,    26.675,    12.213,     0.358
A51121,     0.000,    44.983,    17.062,     0.596
F51121,     0.000,    55.354,    10.155,     0.483
A51005,     0.000,    37.917,    10.972,     0.444
A54063,     0.000,    50.454,    10.996,     0.449
F51005,     0.000,    37.810,    11.018,     0.443
F54063,     0.000,    47.705,    13.889,     0.469
F51091,     0.000,    24.207,     2.344,     0.215
A51580,     0.000,    23.913,    13.925,     0.283
F51580,     0.000,    29.579,     7.643,     0.191
B51023,     0.000,    51.577,    12.797,     0.428
A51019,     0.000,    45.697,    18.205,     0.353
B51019,     0.000,    46.301,    18.319,     0.357
F51019,     0.000,    45.795,    17.702,     0.350
A51680,     0.000,    13.569,    17.992,     0.252
A11001,     0.000,    25.100,    23.562,     0.354
F11001,     0.000,     8.572,    37.043,     0.437
A51059,     0.000,    60.511,    24.999,     0.452
A51510,     0.000,    18.553,    19.535,     0.298
A51610,     0.000,     0.000,    45.344,     0.385
F51510,     0.000,    24.493,    13.763,     0.272
A51600,     0.000,    29.194,    10.905,     0.193
F51059,     0.000,    63.153,     6.245,     0.242
A51153,     0.000,    65.783,    13.246,     0.207
F51153,     0.000,    65.467,    13.517,     0.210
A24017,     0.000,    77.235,    13.644,     0.328
F24017,     0.000,    64.529,     7.590,     0.218
A51179,     0.000,    52.057,    10.370,     0.178
F51179,     0.000,    52.097,    10.334,     0.177
A51193,     0.000,    38.373,    12.786,     0.310
F51193,     0.000,    45.560,     6.098,     0.186
F51013,     0.000,    34.549,     5.111,     0.127
A51107,     0.000,    46.582,    19.379,     0.346
A51683,     0.000,    28.183,     7.051,     0.154
A51685,     0.000,    28.688,     7.453,     0.146
F51107,     0.000,    56.775,    11.145,     0.256
A51013,     0.000,    31.286,     4.718,     0.116
A24021,     0.000,   126.166,    35.603,     0.722
A42001,     0.000,   117.100,    15.032,     0.241
B42001,     0.000,    95.198,     8.316,     0.192
F42001,     0.000,   118.102,    13.950,     0.222
B24021,     0.000,    91.053,    35.485,     0.836
F24021,     0.000,   125.837,    42.615,     0.802
A51069,     0.000,    44.079,    17.927,     0.443
B51171,     0.000,    65.049,    12.275,     0.540
F51069,     0.000,    53.737,     9.204,     0.357
F51171,     0.000,    63.069,    14.252,     0.571
A24043,     0.000,    51.988,   118.701,     1.503
A42055,     0.000,    85.885,    34.996,     2.061
F24043,     0.000,   107.539,    50.908,     0.900
F42055,     0.000,    83.167,    12.847,     1.684
A51820,     0.000,    25.422,    12.720,     0.392
F51820,     0.000,    26.083,    12.121,     0.383
A51165,     0.000,    71.919,    42.988,     0.954
A54031,     0.000,    64.295,    15.682,     0.595
B51165,     0.000,    98.538,    15.260,     0.530
F51165,     0.000,    98.437,    22.032,     0.688
F54031,     0.000,    61.152,    18.146,     0.653
A51171,     0.000,    50.143,    24.947,     0.606
A51187,     0.000,    40.855,    19.008,     0.493
F51187,     0.000,    36.474,    22.547,     0.532
A51043,     0.000,    44.127,    20.186,     0.463
A51840,     0.000,    21.522,    18.056,     0.362
A51660,     0.000,    11.648,    29.615,     0.505
F51660,     0.000,    27.136,    16.516,     0.431
B42041,     0.000,    36.619,    35.845,     1.542
B42055,     0.000,    80.846,    12.821,     1.706
A54003,     0.000,    31.035,    26.735,     0.521
A54037,     0.000,    30.402,    32.081,     0.579
F54003,     0.000,    48.162,    12.717,     0.414
A51139,     0.000,    57.853,    43.088,     0.901
F51139,     0.000,    56.950,    44.002,     0.907
A51790,     0.000,    15.840,    21.940,     0.401
F51790,     0.000,    29.590,     9.569,     0.261
A42099,     0.000,   141.645,    21.139,     0.609
A54065,     0.000,    48.103,    11.617,     0.404
A42057,     0.000,    98.788,    13.073,     0.304
C51165,     0.000,    93.562,    20.999,     0.796
A54027,     0.000,    39.398,    14.969,     0.475
A24001,     0.000,    55.190,    14.669,     0.310
C42009,     0.000,   121.291,    13.838,     0.278
F24001,     0.000,    61.416,    14.212,     0.379
F54027,     0.000,    37.362,    16.267,     0.492
B51139,     0.000,    67.497,    31.833,     0.806
B51187,     0.000,    44.741,    15.457,     0.456
F51043,     0.000,    44.622,    19.157,     0.528
F54037,     0.000,    50.570,    16.107,     0.470
A42009,     0.000,   114.524,    19.056,     0.588
A54071,     0.000,    43.105,    19.968,     0.602
F54071,     0.000,    54.335,    11.897,     0.448
A54023,     0.000,    43.863,     8.384,     0.402
A54057,     0.000,    40.013,    11.524,     0.413
B54023,     0.000,    37.039,    20.091,     0.500
B54057,     0.000,    30.741,    19.177,     0.450
B54071,     0.000,    35.493,    23.686,     0.620
B54031,     0.000,    57.858,    20.163,     0.648
A42111,     0.000,   129.127,    20.777,     0.601
B24001,     0.000,    58.214,    16.142,     0.501
B42009,     0.000,   118.182,    15.773,     0.521
A24023,     0.000,    70.171,    11.575,     0.439
F54023,     0.000,    40.974,     6.873,     0.378
A54077,     0.000,    29.577,     4.447,     0.221
A54093,     0.000,    21.257,     3.786,     0.219
F24023,     0.000,    69.146,     9.356,     0.375
F54057,     0.000,    26.141,     4.310,     0.249
F54065,     0.000,    46.255,     5.837,     0.255
A42071,     0.000,    78.265,    40.308,     2.319
A42133,     0.000,    37.926,    28.113,     0.625
A42075,     0.000,   108.334,    69.897,     2.048
A42011,     0.000,   228.767,    20.877,     0.650
F42133,     0.000,   136.491,    23.787,     0.673
F42075,     0.000,   307.282,    30.828,     0.846
F42071,     0.000,    67.184,    10.161,     2.475
A42041,     0.000,   193.053,    35.990,     0.853
F42041,     0.000,    48.497,    61.785,     1.721
F42011,     0.000,   203.512,     9.427,     0.311
A42107,     0.000,    40.974,    17.998,     0.522
F42107,     0.000,   131.217,    23.378,     0.574
A42067,     0.000,    50.348,    26.867,     0.784
A42043,     0.000,    61.319,    20.726,     0.698
F42043,     0.000,   173.659,    22.681,     0.603
A42087,     0.000,   177.522,    27.490,     0.761
A42027,     0.000,    39.780,    42.621,     0.756
A42109,     0.000,    50.154,     9.638,     0.544
F42087,     0.000,   176.336,    18.241,     0.581
A42097,     0.000,    71.013,    45.134,     0.873
A42037,     0.000,   116.930,    18.992,     0.534
A42061,     0.000,    61.674,    16.608,     0.386
A42119,     0.000,   228.047,    27.201,     0.775
B42043,     0.000,   188.673,    27.826,     0.684
A42013,     0.000,    98.379,    14.101,     1.725
A42021,     0.000,    95.622,    22.559,     0.479
B42027,     0.000,    42.381,    19.409,     0.550
B42119,     0.000,    92.128,    11.546,     1.638
A42093,     0.000,   149.023,    16.734,     0.334
B42081,     0.000,    19.580,    20.891,     0.597
A42025,     0.000,    71.740,     7.370,     0.589
A42079,     0.000,    94.420,    26.093,     0.763
F42013,     0.000,    78.169,    10.385,     1.631
F42021,     0.000,    95.427,    22.821,     0.486
A42113,     0.000,    96.141,    17.116,     0.855
B42079,     0.000,    85.591,    14.141,     0.638
B42035,     0.000,    27.211,    22.098,     0.838
A42081,     0.000,   110.102,    21.866,     0.642
F42061,     0.000,    54.547,    22.018,     0.545
A42115,     0.000,    84.901,    17.927,     0.644
A42127,     0.000,    78.603,    13.290,     0.573
A42117,     0.000,    81.836,    19.908,     0.519
F42009,     0.000,    97.898,     8.976,     0.352
B42015,     0.000,   115.047,    20.842,     0.609
B42131,     0.000,    77.274,    13.463,     0.582
A42131,     0.000,    34.238,    17.965,     0.640
A42069,     0.000,    15.665,    14.714,     0.769
F42069,     0.000,    20.652,    13.926,     0.783
A42035,     0.000,   171.320,    30.535,     0.695
A42015,     0.000,   114.177,    22.897,     0.602
A42105,     0.000,    84.215,    18.334,     0.415
A42023,     0.000,   315.489,    31.046,     0.711
A36015,     0.000,    54.535,    11.102,     0.264
A36101,     0.000,    51.228,    14.507,     0.313
F42117,     0.000,    89.090,    14.736,     0.323
A36097,     0.000,    54.072,    11.621,     0.315
A36107,     0.000,    62.988,    11.587,     0.332
A36109,     0.000,    78.390,    11.629,     0.342
A42033,     0.000,    91.504,    17.336,     0.429
F42027,     0.000,    38.910,    17.490,     0.534
A36051,     0.000,    81.379,    13.366,     0.298
A36069,     0.000,    96.745,    16.284,     0.458
A36123,     0.000,    80.380,    15.138,     0.395
F36101,     0.000,    52.248,    13.593,     0.288
A36007,     0.000,    55.988,    14.767,     0.411
A42047,     0.000,    67.508,    13.644,     0.373
A36023,     0.000,    55.430,    16.523,     0.425
A42083,     0.000,    45.165,     8.917,     0.275
A42063,     0.000,    96.348,    13.826,     0.421
A42065,     0.000,    75.274,    11.443,     0.389
F42033,     0.000,    93.411,    15.752,     0.414
A36003,     0.000,    55.262,     7.840,     0.213
F36003,     0.000,    56.751,     8.195,     0.215
A36017,     0.000,    56.317,    13.423,     0.406
A36053,     0.000,    58.833,    22.594,     0.487
F42035,     0.000,   152.270,    12.341,     0.429
F42081,     0.000,    96.285,    13.078,     0.529
A36067,     0.000,    81.377,    29.058,     0.669
F36007,     0.000,    49.780,    19.097,     0.441
F42119,     0.000,   217.190,    21.352,     0.655
A36065,     0.000,    59.230,    16.904,     0.503
A36025,     0.000,    53.127,    12.799,     0.503
A36077,     0.000,    58.183,    10.222,     0.446
F36025,     0.000,    52.614,    13.312,     0.505
A36043,     0.000,    60.440,    13.514,     0.513
F36015,     0.000,    55.798,     9.832,     0.247
A36095,     0.000,    58.432,    15.970,     0.530
F42115,     0.000,    65.429,     7.097,     0.396
F42079,     0.000,    80.006,     9.020,     0.499
F42097,     0.000,   125.974,    25.098,     0.664
end
