TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
F51071,1,0,1,0,0.156361,0.073446,0.015637,0.156361,0.500000
F51079,1,0,1,0,0.210603,0.075142,0.021061,0.210603,0.500000
F51085,1,0,1,0,0.213143,0.075989,0.021315,0.213143,0.500000
F51087,1,0,1,0,0.244662,0.076677,0.024466,0.244662,0.500000
F51091,1,0,1,0,0.168597,0.072553,0.016860,0.168597,0.500000
F51095,1,0,1,0,0.204720,0.073386,0.020472,0.204720,0.500000
F51099,1,0,1,0,0.207396,0.074425,0.020739,0.207396,0.500000
F51101,1,0,1,0,0.214218,0.075059,0.021422,0.214218,0.500000
F51107,1,0,1,0,0.208908,0.076063,0.020891,0.208908,0.500000
F51113,1,0,1,0,0.198049,0.075262,0.019804,0.198049,0.500000
F51121,1,0,1,0,0.148814,0.074267,0.014882,0.148814,0.500000
F51125,1,0,1,0,0.177474,0.073388,0.017748,0.177474,0.500000
F51131,1,0,1,0,0.186518,0.073391,0.018652,0.186518,0.500000
F51137,1,0,1,0,0.194201,0.075491,0.019419,0.194201,0.500000
F51139,1,0,1,0,0.232313,0.078258,0.023232,0.232313,0.500000
F51145,1,0,1,0,0.195401,0.074975,0.019540,0.195401,0.500000
F51147,1,0,1,0,0.183012,0.075133,0.018301,0.183012,0.500000
F51149,1,0,1,0,0.251545,0.075241,0.025155,0.251545,0.500000
F51153,1,0,1,0,0.220772,0.075823,0.022077,0.220772,0.500000
F51157,1,0,1,0,0.193914,0.074476,0.019392,0.193914,0.500000
F51159,1,0,1,0,0.214327,0.074879,0.021433,0.214327,0.500000
F51161,1,0,1,0,0.153373,0.074518,0.015337,0.153373,0.500000
F51163,1,0,1,0,0.154547,0.074701,0.015454,0.154547,0.500000
F51165,1,0,1,0,0.249218,0.078968,0.024922,0.249218,0.500000
F51171,1,0,1,0,0.190854,0.076659,0.019085,0.190854,0.500000
F51177,1,0,1,0,0.200176,0.075024,0.020018,0.200176,0.500000
F51179,1,0,1,0,0.213312,0.075129,0.021331,0.213312,0.500000
F51181,1,0,1,0,0.209870,0.073241,0.020986,0.209870,0.500000
F51187,1,0,1,0,0.165426,0.076129,0.016543,0.165426,0.500000
F51193,1,0,1,0,0.205597,0.074323,0.020559,0.205597,0.500000
F51199,1,0,1,0,0.226360,0.073865,0.022635,0.226360,0.500000
F51510,1,0,1,0,0.276969,0.075937,0.027697,0.276969,0.500000
F51530,1,0,1,0,0.151452,0.074691,0.015146,0.151452,0.500000
F51540,1,0,1,0,0.227040,0.075112,0.022703,0.227040,0.500000
F51550,1,0,1,0,0.222746,0.072989,0.022275,0.222746,0.500000
F51580,1,0,1,0,0.142503,0.073715,0.014251,0.142503,0.500000
F51630,1,0,1,0,0.232920,0.074672,0.023292,0.232920,0.500000
F51650,1,0,1,0,0.149309,0.071594,0.014930,0.149309,0.500000
F51660,1,0,1,0,0.263487,0.078710,0.026349,0.263487,0.500000
F51670,1,0,1,0,0.455490,0.078183,0.045550,0.455490,0.500000
F51700,1,0,1,0,0.227101,0.073611,0.022710,0.227101,0.500000
F51710,1,0,1,0,0.268988,0.074495,0.026899,0.268988,0.500000
F51730,1,0,1,0,0.236684,0.075379,0.023668,0.236684,0.500000
F51735,1,0,1,0,0.133569,0.071075,0.013356,0.133569,0.500000
F51740,1,0,1,0,0.278597,0.074745,0.027859,0.278597,0.500000
F51760,1,0,1,0,0.267554,0.076050,0.026756,0.267554,0.500000
F51790,1,0,1,0,0.187000,0.075492,0.018699,0.187000,0.500000
F51800,1,0,1,0,0.210306,0.072629,0.021030,0.210306,0.500000
F51810,1,0,1,0,0.204888,0.073282,0.020488,0.204888,0.500000
F51820,1,0,1,0,0.231515,0.074750,0.023151,0.231515,0.500000
F51830,1,0,1,0,0.224830,0.073495,0.022484,0.224830,0.500000
F54003,1,0,1,0,0.191459,0.074997,0.019145,0.191459,0.500000
F54023,1,0,1,0,0.255508,0.070043,0.025550,0.255508,0.500000
F54027,1,0,1,0,0.158485,0.075485,0.015849,0.158485,0.500000
F54031,1,0,1,0,0.188335,0.076213,0.018834,0.188335,0.500000
F54037,1,0,1,0,0.187746,0.075602,0.018775,0.187746,0.500000
F54057,1,0,1,0,0.200365,0.072010,0.020036,0.200365,0.500000
F54063,1,0,1,0,0.142757,0.072511,0.014276,0.142757,0.500000
F54065,1,0,1,0,0.186773,0.074407,0.018678,0.186773,0.500000
F54071,1,0,1,0,0.150276,0.076067,0.015028,0.150276,0.500000
end,,,,,,,,,
