landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,hyo,Phos,0,0,0,6.4678311E-2,0.1319866,0.1901489,0.22818469,0.21670106,0.1644551,3.8453192E-3,0,0
A10001,pas,Phos,0,0,0,8.2206041E-2,0.13849309,0.18531843,0.21754272,0.20810619,0.16420482,4.1287052E-3,0,0
A10001,urs,Nitr,0,0,6.9060996E-5,6.5338343E-2,0.13215317,0.18972942,0.22745633,0.21607952,0.16427463,4.7164336E-3,1.8309665E-4,0
A10003,hom,Phos,0,0,4.3993533E-2,0.16782658,0.34066948,0.13224792,0.13351713,9.6060194E-2,6.3394189E-2,2.1937538E-2,3.5342196E-4,0
A10003,hwm,Phos,0,1.579041E-4,4.5362799E-3,1.6294327E-2,0.138294,0.20967457,0.23079799,0.21744069,0.15154213,2.2588693E-2,8.4494334E-3,2.2399818E-4
A10003,hyo,Phos,0,0,0,5.5316038E-2,0.12974453,0.19319113,0.23426372,0.22228101,0.16166236,3.5412156E-3,0,0
A10003,hyw,Nitr,0,0,0,6.3672051E-2,0.13283475,0.19083968,0.22909838,0.21806215,0.16180123,3.6917739E-3,0,0
A10003,pas,Phos,0,0,0,7.9389364E-2,0.13847239,0.18644321,0.21951026,0.21021959,0.16199772,3.9674607E-3,0,0
A10003,urs,Nitr,0,0,4.0337633E-5,6.1530259E-2,0.13201246,0.19126278,0.23015974,0.21890755,0.16165613,4.3406603E-3,9.007546E-5,0
A10005,hom,Phos,0,0,2.5048488E-4,2.4967426E-2,0.11776177,0.27152303,0.29134911,0.15898272,9.7048469E-2,3.7343767E-2,7.7322777E-4,0
A10005,hwm,Phos,1.804793E-4,1.399002E-3,1.3406986E-2,3.3884253E-2,0.13044496,0.19236325,0.21093942,0.19787158,0.14777644,4.6795495E-2,2.2452638E-2,2.4855132E-3
A10005,hyo,Phos,0,0,0,6.5807745E-2,0.13127719,0.18890348,0.22797062,0.21595708,0.16615985,3.9240438E-3,0,0
A10005,hyw,Nitr,0,0,0,6.7598999E-2,0.13196357,0.18842696,0.2268739,0.21508192,0.16610274,3.9519137E-3,0,0
A24001,alf,Phos,0,0,0,9.1272071E-2,0.16438051,0.22340488,0.26349086,0.25033197,7.119731E-3,0,0,0
A24001,hom,Nitr,0,0,1.3978024E-6,1.3396257E-2,0.14236502,0.23713896,0.29433811,0.26959434,4.1536357E-2,1.6168128E-3,1.2770184E-5,0
A24001,hwm,Phos,0,0,2.3143869E-3,3.0346917E-2,0.13093026,0.22354136,0.26882792,0.23859021,8.4251247E-2,1.7187471E-2,4.0102205E-3,0
A24001,lwm,Phos,0,0,2.3143869E-3,3.0346915E-2,0.13093026,0.22354136,0.26882792,0.23859021,8.4251247E-2,1.7187471E-2,4.0102205E-3,0
A24001,trp,Nitr,0,0,0,0,0.18089077,0.24584353,0.28995571,0.27547517,7.8348331E-3,0,0,0
A24003,alf,Nitr,0,0,0,0.08582025,0.14043543,0.18482658,0.21670625,0.20622322,0.16190761,4.0806639E-3,0,0
A24003,hwm,Nitr,0,4.2660625E-4,0.00603709,2.1245083E-2,0.14736193,0.21459414,0.22569346,0.21112952,0.14217851,2.2026429E-2,8.7657059E-3,5.4150616E-4
A24003,hyw,Phos,0,0,0,7.1098141E-2,0.13508925,0.1889794,0.22590059,0.21341906,0.16169105,3.8225099E-3,0,0
A24003,lwm,Nitr,0,4.2660625E-4,0.00603709,2.1245083E-2,0.14736193,0.21459414,0.22569346,0.21112952,0.14217851,2.2026429E-2,8.7657049E-3,5.4150616E-4
A24003,urs,Phos,0,0,7.1465148E-4,6.9590472E-2,0.13377377,0.18761696,0.22444573,0.21198337,0.16037048,1.0078175E-2,1.4263865E-3,0
A24005,hyo,Nitr,0,0,0,0,0.1428128,0.20569094,0.24620023,0.23156677,0.16986094,3.868313E-3,0,0
A24005,hyw,Phos,0,8.8544101E-7,3.2158758E-5,6.0997084E-2,0.13525483,0.19275604,0.23003127,0.21690558,0.16014059,3.8274005E-3,5.3336244E-5,8.2554766E-7
A24005,pas,Nitr,0,0,0,8.1682265E-2,0.14056611,0.18713659,0.21885911,0.20777749,0.16000335,3.9751022E-3,0,0
