landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,alf,Nitr,0,0,0,8.2206048E-2,0.13849309,0.18531841,0.21754272,0.20810619,0.16420482,4.1287052E-3,0,0
A10001,hyw,Phos,0,0,0,6.7635491E-2,0.13308841,0.18933336,0.22638635,0.21524893,0.16441417,3.8932913E-3,0,0
A10001,lwm,Nitr,2.631859E-5,9.0304465E-4,0.01035959,2.9196709E-2,0.14091623,0.19714224,0.21256077,0.1999982,0.15023872,3.9530791E-2,1.7846558E-2,1.2808124E-3
A10001,urs,Phos,0,0,1.0187622E-4,0.06533476,0.13210478,0.18965995,0.22737308,0.21600044,0.16421449,4.9405219E-3,2.7009737E-4,0
A10003,hyo,Nitr,0,0,0,0.0611891,0.13193733,0.19153525,0.23061803,0.21930468,0.16176768,3.6479302E-3,0,0
A10003,hyw,Phos,0,0,0,6.3933559E-2,0.13292854,0.19076653,0.22893885,0.21793166,0.1618045,3.6963611E-3,0,0
A10003,pas,Nitr,0,0,0,7.9389371E-2,0.13847238,0.18644322,0.21951026,0.21021961,0.16199771,3.9674612E-3,0,0
A10005,alf,Phos,0,0,0,8.2844324E-2,0.13779604,0.18437245,0.21754639,0.20763794,0.16561408,4.1887723E-3,0,0
A10005,hom,Nitr,0,0,4.9193163E-4,3.5097737E-2,0.11528587,0.3094444,0.32055911,0.13104038,6.8180591E-2,0.01950399,3.9599452E-4,0
A10005,hwm,Nitr,1.217066E-4,9.4342011E-4,9.0404628E-3,2.2988383E-2,0.13224106,0.1996761,0.22265914,0.20886616,0.15396343,3.2683056E-2,1.5140985E-2,1.6761112E-3
A10005,hyo,Nitr,0,0,0,6.6194594E-2,0.13142604,0.18880048,0.22773333,0.21576776,0.16614771,3.9300858E-3,0,0
A10005,lwm,Phos,1.6297429E-4,1.2633103E-3,1.2104982E-2,3.0770862E-2,0.1339644,0.19621712,0.21212156,0.19898221,0.14925554,4.2637691E-2,2.0274915E-2,2.2444387E-3
