landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,alf,Nitr,0,0,0,8.2206048E-2,0.13849309,0.18531841,0.21754272,0.20810619,0.16420482,4.1287052E-3,0,0
A10001,hyw,Phos,0,0,0,6.6163249E-2,0.13254231,0.18973903,0.22727993,0.21597065,0.16443531,3.8695047E-3,0,0
A10001,lwm,Nitr,2.7044434E-5,9.2794985E-4,1.0595327E-2,0.03022817,0.13900585,0.20280752,0.21248989,0.1999604,0.14394377,4.0359188E-2,1.8338749E-2,1.3161361E-3
A10001,nal,Phos,0,0,0,8.2206033E-2,0.13849309,0.18531841,0.21754274,0.20810619,0.16420484,4.1287052E-3,0,0
A10001,nho,Phos,0,0,2.2271952E-2,7.9105966E-2,0.21229801,0.21490405,0.21685717,0.12665249,8.8856548E-2,3.8339943E-2,7.1386964E-4,0
A10001,urs,Phos,0,0,3.5817456E-4,6.5074995E-2,0.13166763,0.18903233,0.22662064,0.21528564,0.16367106,7.3399139E-3,9.4960345E-4,0
A10003,hyo,Nitr,0,0,0,6.1652485E-2,0.13211034,0.19140458,0.23033039,0.21906985,0.16177599,3.6563501E-3,0,0
A10003,hyw,Phos,0,0,0,0.06193883,0.13221304,0.19132449,0.23015572,0.21892698,0.16177957,3.6613727E-3,0,0
A10003,pas,Nitr,0,0,0,7.9389378E-2,0.13847238,0.18644321,0.21951026,0.21021961,0.16199772,3.9674612E-3,0,0
A10005,alf,Phos,0,0,0,8.2844317E-2,0.13779604,0.18437245,0.2175464,0.20763794,0.16561407,4.1887723E-3,0,0
A10005,hom,Nitr,0,0,1.5117065E-4,2.9909708E-2,0.131093,0.27351221,0.28703177,0.14178178,9.7422183E-2,3.8304444E-2,7.9373154E-4,0
A10005,hwm,Nitr,8.4239124E-5,6.5298739E-4,6.2579392E-3,0.0168097,0.13916001,0.20778039,0.22517282,0.21124829,0.15735841,2.3835273E-2,0.01047982,1.1601188E-3
