TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.046663,0.200000,0,0.004666,0.046663,0.500000,0.000200,0.100E-06
A10003,1,0,0,1,0,1,0,1,0,0.041564,0.200000,0,0.004156,0.041564,0.500000,0.000200,0.100E-06
A10005,1,0,0,1,0,1,0,1,0,0.079036,0.200000,0,0.007904,0.079036,0.500000,0.000200,0.100E-06
A11001,1,0,0,1,0,1,0,1,0,0.040597,0.200000,0,0.004060,0.040597,0.500000,0.000200,0.100E-06
A24001,1,0,0,1,0,1,0,1,0,0.039649,0.200000,0,0.003965,0.039649,0.500000,0.000200,0.100E-06
A24003,1,0,0,1,0,1,0,1,0,0.040490,0.200000,0,0.004049,0.040490,0.500000,0.000200,0.100E-06
A24005,1,0,0,1,0,1,0,1,0,0.039852,0.200000,0,0.003985,0.039852,0.500000,0.000200,0.100E-06
A24009,1,0,0,1,0,1,0,1,0,0.038033,0.200000,0,0.003803,0.038033,0.500000,0.000200,0.100E-06
A24011,1,0,0,1,0,1,0,1,0,0.059674,0.200000,0,0.005967,0.059674,0.500000,0.000200,0.100E-06
A24013,1,0,0,1,0,1,0,1,0,0.040447,0.200000,0,0.004045,0.040447,0.500000,0.000200,0.100E-06
A24015,1,0,0,1,0,1,0,1,0,0.041855,0.200000,0,0.004185,0.041855,0.500000,0.000200,0.100E-06
A24017,1,0,0,1,0,1,0,1,0,0.038170,0.200000,0,0.003817,0.038170,0.500000,0.000200,0.100E-06
A24019,1,0,0,1,0,1,0,1,0,0.046348,0.200000,0,0.004635,0.046348,0.500000,0.000200,0.100E-06
A24021,1,0,0,1,0,1,0,1,0,0.039822,0.200000,0,0.003982,0.039822,0.500000,0.000200,0.100E-06
A24023,1,0,0,1,0,1,0,1,0,0.039392,0.200000,0,0.003939,0.039392,0.500000,0.000200,0.100E-06
A24025,1,0,0,1,0,1,0,1,0,0.038622,0.200000,0,0.003862,0.038622,0.500000,0.000200,0.100E-06
A24027,1,0,0,1,0,1,0,1,0,0.039622,0.200000,0,0.003962,0.039622,0.500000,0.000200,0.100E-06
A24029,1,0,0,1,0,1,0,1,0,0.042526,0.200000,0,0.004253,0.042526,0.500000,0.000200,0.100E-06
A24031,1,0,0,1,0,1,0,1,0,0.039468,0.200000,0,0.003947,0.039468,0.500000,0.000200,0.100E-06
A24033,1,0,0,1,0,1,0,1,0,0.040718,0.200000,0,0.004072,0.040718,0.500000,0.000200,0.100E-06
A24035,1,0,0,1,0,1,0,1,0,0.041230,0.200000,0,0.004123,0.041230,0.500000,0.000200,0.100E-06
A24037,1,0,0,1,0,1,0,1,0,0.038214,0.200000,0,0.003821,0.038214,0.500000,0.000200,0.100E-06
A24039,1,0,0,1,0,1,0,1,0,0.116164,0.200000,0,0.011616,0.116164,0.500000,0.000200,0.100E-06
A24041,1,0,0,1,0,1,0,1,0,0.040222,0.200000,0,0.004022,0.040222,0.500000,0.000200,0.100E-06
A24043,1,0,0,1,0,1,0,1,0,0.039351,0.200000,0,0.003935,0.039351,0.500000,0.000200,0.100E-06
A24045,1,0,0,1,0,1,0,1,0,0.138071,0.200000,0,0.013807,0.138071,0.500000,0.000200,0.100E-06
A24047,1,0,0,1,0,1,0,1,0,0.072488,0.200000,0,0.007249,0.072488,0.500000,0.000200,0.100E-06
A24510,1,0,0,1,0,1,0,1,0,0.043701,0.200000,0,0.004370,0.043701,0.500000,0.000200,0.100E-06
A36003,1,0,0,1,0,1,0,1,0,0.039255,0.200000,0,0.003925,0.039255,0.500000,0.000200,0.100E-06
A36007,1,0,0,1,0,1,0,1,0,0.039195,0.200000,0,0.003919,0.039195,0.500000,0.000200,0.100E-06
A36015,1,0,0,1,0,1,0,1,0,0.037052,0.200000,0,0.003705,0.037052,0.500000,0.000200,0.100E-06
A36017,1,0,0,1,0,1,0,1,0,0.041342,0.200000,0,0.004134,0.041342,0.500000,0.000200,0.100E-06
A36023,1,0,0,1,0,1,0,1,0,0.042605,0.200000,0,0.004261,0.042605,0.500000,0.000200,0.100E-06
A36025,1,0,0,1,0,1,0,1,0,0.038970,0.200000,0,0.003897,0.038970,0.500000,0.000200,0.100E-06
A36043,1,0,0,1,0,1,0,1,0,0.040504,0.200000,0,0.004050,0.040504,0.500000,0.000200,0.100E-06
A36051,1,0,0,1,0,1,0,1,0,0.036036,0.200000,0,0.003604,0.036036,0.500000,0.000200,0.100E-06
A36053,1,0,0,1,0,1,0,1,0,0.043227,0.200000,0,0.004323,0.043227,0.500000,0.000200,0.100E-06
A36065,1,0,0,1,0,1,0,1,0,0.038962,0.200000,0,0.003896,0.038962,0.500000,0.000200,0.100E-06
A36067,1,0,0,1,0,1,0,1,0,0.043153,0.200000,0,0.004315,0.043153,0.500000,0.000200,0.100E-06
A36069,1,0,0,1,0,1,0,1,0,0.037685,0.200000,0,0.003768,0.037685,0.500000,0.000200,0.100E-06
A36077,1,0,0,1,0,1,0,1,0,0.039148,0.200000,0,0.003915,0.039148,0.500000,0.000200,0.100E-06
A36095,1,0,0,1,0,1,0,1,0,0.037512,0.200000,0,0.003751,0.037512,0.500000,0.000200,0.100E-06
A36097,1,0,0,1,0,1,0,1,0,0.038077,0.200000,0,0.003808,0.038077,0.500000,0.000200,0.100E-06
A36101,1,0,0,1,0,1,0,1,0,0.035973,0.200000,0,0.003597,0.035973,0.500000,0.000200,0.100E-06
A36107,1,0,0,1,0,1,0,1,0,0.041014,0.200000,0,0.004101,0.041014,0.500000,0.000200,0.100E-06
A36109,1,0,0,1,0,1,0,1,0,0.038849,0.200000,0,0.003885,0.038849,0.500000,0.000200,0.100E-06
A36123,1,0,0,1,0,1,0,1,0,0.037756,0.200000,0,0.003776,0.037756,0.500000,0.000200,0.100E-06
A37001,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37005,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37009,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
