TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,1.323073,0.500000,0,0.132304,1.323073,0.500000,0.003679,0.888953
A10003,1,0,0,1,0,1,0,1,0,0.673198,0.500000,0,0.067318,0.673198,0.500000,0.001873,0.795805
A10005,1,0,0,1,0,1,0,1,0,1.091689,0.500000,0,0.109166,1.091689,0.500000,0.003036,0.598809
A11001,1,0,0,1,0,1,0,1,0,1.092123,0.500000,0,0.109210,1.092123,0.500000,0.003037,1.136793
A24001,1,0,0,1,0,1,0,1,0,0.621406,0.500000,0,0.062139,0.621406,0.500000,0.001728,1.942932
A24003,1,0,0,1,0,1,0,1,0,0.716348,0.500000,0,0.071632,0.716348,0.500000,0.001992,0.847018
A24005,1,0,0,1,0,1,0,1,0,1.512594,0.500000,0,0.151256,1.512594,0.500000,0.004207,0.699404
A24009,1,0,0,1,0,1,0,1,0,1.088907,0.500000,0,0.108888,1.088907,0.500000,0.003028,0.938562
A24011,1,0,0,1,0,1,0,1,0,0.724955,0.500000,0,0.072493,0.724955,0.500000,0.002016,0.874563
A24013,1,0,0,1,0,1,0,1,0,0.892344,0.500000,0,0.089232,0.892344,0.500000,0.002482,1.015086
A24015,1,0,0,1,0,1,0,1,0,0.965405,0.500000,0,0.096538,0.965405,0.500000,0.002685,0.927401
A24017,1,0,0,1,0,1,0,1,0,0.978896,0.500000,0,0.097887,0.978896,0.500000,0.002722,1.278287
A24019,1,0,0,1,0,1,0,1,0,0.678791,0.500000,0,0.067877,0.678791,0.500000,0.001888,0.995340
A24021,1,0,0,1,0,1,0,1,0,0.924994,0.500000,0,0.092497,0.924994,0.500000,0.002573,1.021409
A24023,1,0,0,1,0,1,0,1,0,0.674250,0.500000,0,0.067423,0.674250,0.500000,0.001875,0.749837
A24025,1,0,0,1,0,1,0,1,0,1.042767,0.500000,0,0.104274,1.042767,0.500000,0.002900,0.668091
A24027,1,0,0,1,0,1,0,1,0,1.072045,0.500000,0,0.107202,1.072045,0.500000,0.002982,0.848716
A24029,1,0,0,1,0,1,0,1,0,0.843712,0.500000,0,0.084369,0.843712,0.500000,0.002346,0.773734
A24031,1,0,0,1,0,1,0,1,0,1.303687,0.500000,0,0.130365,1.303687,0.500000,0.003625,0.910640
A24033,1,0,0,1,0,1,0,1,0,0.923247,0.500000,0,0.092322,0.923247,0.500000,0.002567,1.130040
A24035,1,0,0,1,0,1,0,1,0,1.299776,0.500000,0,0.129973,1.299776,0.500000,0.003615,0.754438
A24037,1,0,0,1,0,1,0,1,0,0.750805,0.500000,0,0.075078,0.750805,0.500000,0.002088,1.366127
A24039,1,0,0,1,0,1,0,1,0,0.665133,0.500000,0,0.066512,0.665133,0.500000,0.001849,1.003477
A24041,1,0,0,1,0,1,0,1,0,0.773069,0.500000,0,0.077305,0.773069,0.500000,0.002150,0.840116
A24043,1,0,0,1,0,1,0,1,0,1.997887,0.500000,0,0.199783,1.997887,0.500000,0.005556,0.625179
A24045,1,0,0,1,0,1,0,1,0,0.785876,0.500000,0,0.078586,0.785876,0.500000,0.002186,1.127966
A24047,1,0,0,1,0,1,0,1,0,0.795675,0.500000,0,0.079565,0.795675,0.500000,0.002213,1.087085
A24510,1,0,0,1,0,1,0,1,0,0.921702,0.500000,0,0.092168,0.921702,0.500000,0.002563,0.688082
A36003,1,0,0,1,0,1,0,1,0,0.707806,0.500000,0,0.070778,0.707806,0.500000,0.001969,1.541194
A36007,1,0,0,1,0,1,0,1,0,0.719255,0.500000,0,0.071923,0.719255,0.500000,0.002000,0.884881
A36015,1,0,0,1,0,1,0,1,0,0.671747,0.500000,0,0.067173,0.671747,0.500000,0.001869,1.564702
A36017,1,0,0,1,0,1,0,1,0,0.695113,0.500000,0,0.069509,0.695113,0.500000,0.001933,0.723273
A36023,1,0,0,1,0,1,0,1,0,0.785428,0.500000,0,0.078540,0.785428,0.500000,0.002185,0.642704
A36025,1,0,0,1,0,1,0,1,0,0.904943,0.500000,0,0.090492,0.904943,0.500000,0.002517,0.805975
A36043,1,0,0,1,0,1,0,1,0,0.869415,0.500000,0,0.086939,0.869415,0.500000,0.002418,0.696266
A36051,1,0,0,1,0,1,0,1,0,1.028900,0.500000,0,0.102887,1.028900,0.500000,0.002861,1.015898
A36053,1,0,0,1,0,1,0,1,0,1.287651,0.500000,0,0.128762,1.287651,0.500000,0.003580,0.602688
A36065,1,0,0,1,0,1,0,1,0,1.172006,0.500000,0,0.117198,1.172006,0.500000,0.003259,0.623364
A36067,1,0,0,1,0,1,0,1,0,1.025910,0.500000,0,0.102588,1.025910,0.500000,0.002853,0.574592
A36069,1,0,0,1,0,1,0,1,0,1.173390,0.500000,0,0.117336,1.173390,0.500000,0.003263,1.051145
A36077,1,0,0,1,0,1,0,1,0,0.827733,0.500000,0,0.082771,0.827733,0.500000,0.002302,0.743703
A36095,1,0,0,1,0,1,0,1,0,0.993235,0.500000,0,0.099321,0.993235,0.500000,0.002762,0.705591
A36097,1,0,0,1,0,1,0,1,0,0.899538,0.500000,0,0.089951,0.899538,0.500000,0.002502,1.150596
A36101,1,0,0,1,0,1,0,1,0,1.155319,0.500000,0,0.115529,1.155319,0.500000,0.003213,1.299178
A36107,1,0,0,1,0,1,0,1,0,0.651600,0.500000,0,0.065158,0.651600,0.500000,0.001812,1.104864
A36109,1,0,0,1,0,1,0,1,0,0.572644,0.500000,0,0.057263,0.572644,0.500000,0.001593,1.082613
A36123,1,0,0,1,0,1,0,1,0,0.999292,0.500000,0,0.099926,0.999292,0.500000,0.002779,1.065240
A37001,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37005,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37009,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37033,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37067,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37077,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37081,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37131,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37135,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37145,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37157,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37169,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37171,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37181,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37185,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37189,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A42001,1,0,0,1,0,1,0,1,0,0.594751,0.500000,0,0.059474,0.594751,0.500000,0.001654,1.848841
A42009,1,0,0,1,0,1,0,1,0,0.837668,0.500000,0,0.083764,0.837668,0.500000,0.002329,0.967731
A42011,1,0,0,1,0,1,0,1,0,0.517533,0.500000,0,0.051752,0.517533,0.500000,0.001439,0.953941
A42013,1,0,0,1,0,1,0,1,0,0.753480,0.500000,0,0.075346,0.753480,0.500000,0.002096,0.824315
A42015,1,0,0,1,0,1,0,1,0,0.659948,0.500000,0,0.065994,0.659948,0.500000,0.001835,1.196367
A42021,1,0,0,1,0,1,0,1,0,0.807705,0.500000,0,0.080769,0.807705,0.500000,0.002246,0.754056
A42023,1,0,0,1,0,1,0,1,0,0.664866,0.500000,0,0.066484,0.664866,0.500000,0.001849,0.851152
A42025,1,0,0,1,0,1,0,1,0,0.505243,0.500000,0,0.050523,0.505243,0.500000,0.001405,1.039443
A42027,1,0,0,1,0,1,0,1,0,1.868764,0.500000,0,0.186871,1.868764,0.500000,0.005196,0.628297
A42029,1,0,0,1,0,1,0,1,0,0.800882,0.500000,0,0.080085,0.800882,0.500000,0.002227,0.831226
A42033,1,0,0,1,0,1,0,1,0,0.827862,0.500000,0,0.082784,0.827862,0.500000,0.002302,0.684496
A42035,1,0,0,1,0,1,0,1,0,0.877003,0.500000,0,0.087698,0.877003,0.500000,0.002439,0.689909
A42037,1,0,0,1,0,1,0,1,0,0.780592,0.500000,0,0.078057,0.780592,0.500000,0.002171,0.765924
A42041,1,0,0,1,0,1,0,1,0,0.993458,0.500000,0,0.099343,0.993458,0.500000,0.002762,0.852436
A42043,1,0,0,1,0,1,0,1,0,0.671401,0.500000,0,0.067138,0.671401,0.500000,0.001868,1.115838
A42047,1,0,0,1,0,1,0,1,0,0.704443,0.500000,0,0.070442,0.704443,0.500000,0.001959,0.866101
A42055,1,0,0,1,0,1,0,1,0,1.423756,0.500000,0,0.142372,1.423756,0.500000,0.003959,0.732275
A42057,1,0,0,1,0,1,0,1,0,0.612937,0.500000,0,0.061292,0.612937,0.500000,0.001705,1.501332
A42061,1,0,0,1,0,1,0,1,0,0.650127,0.500000,0,0.065011,0.650127,0.500000,0.001808,1.046994
A42063,1,0,0,1,0,1,0,1,0,0.577033,0.500000,0,0.057701,0.577033,0.500000,0.001605,0.837746
A42065,1,0,0,1,0,1,0,1,0,0.572155,0.500000,0,0.057214,0.572155,0.500000,0.001591,0.864857
A42067,1,0,0,1,0,1,0,1,0,0.733180,0.500000,0,0.073316,0.733180,0.500000,0.002039,1.050000
