TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.020035,0.055711,0,0.002003,0.020035,0.500000,0.000056,0.043995
A10003,1,0,0,1,0,1,0,1,0,0.017446,0.048512,0,0.001744,0.017446,0.500000,0.000049,0.039377
A10005,1,0,0,1,0,1,0,1,0,0.019281,0.053616,0,0.001928,0.019281,0.500000,0.000054,0.029648
A11001,1,0,0,1,0,1,0,1,0,0.019406,0.053963,0,0.001941,0.019406,0.500000,0.000054,0.056277
A24001,1,0,0,1,0,1,0,1,0,0.017033,0.047365,0,0.001703,0.017033,0.500000,0.000047,0.096282
A24003,1,0,0,1,0,1,0,1,0,0.017789,0.049465,0,0.001779,0.017789,0.500000,0.000049,0.041943
A24005,1,0,0,1,0,1,0,1,0,0.020514,0.057045,0,0.002051,0.020514,0.500000,0.000057,0.034636
A24009,1,0,0,1,0,1,0,1,0,0.019352,0.053813,0,0.001935,0.019352,0.500000,0.000054,0.046463
A24011,1,0,0,1,0,1,0,1,0,0.017822,0.049558,0,0.001782,0.017822,0.500000,0.000050,0.043305
A24013,1,0,0,1,0,1,0,1,0,0.018528,0.051521,0,0.001853,0.018528,0.500000,0.000052,0.050295
A24015,1,0,0,1,0,1,0,1,0,0.019128,0.053190,0,0.001913,0.019128,0.500000,0.000053,0.045951
A24017,1,0,0,1,0,1,0,1,0,0.018940,0.052666,0,0.001894,0.018940,0.500000,0.000053,0.063326
A24019,1,0,0,1,0,1,0,1,0,0.017490,0.048635,0,0.001749,0.017490,0.500000,0.000049,0.049307
A24021,1,0,0,1,0,1,0,1,0,0.018632,0.051810,0,0.001863,0.018632,0.500000,0.000052,0.050543
A24023,1,0,0,1,0,1,0,1,0,0.017813,0.049532,0,0.001781,0.017813,0.500000,0.000050,0.037132
A24025,1,0,0,1,0,1,0,1,0,0.019337,0.053772,0,0.001934,0.019337,0.500000,0.000054,0.033118
A24027,1,0,0,1,0,1,0,1,0,0.019255,0.053541,0,0.001925,0.019255,0.500000,0.000054,0.041991
A24029,1,0,0,1,0,1,0,1,0,0.018448,0.051299,0,0.001845,0.018448,0.500000,0.000051,0.038310
A24031,1,0,0,1,0,1,0,1,0,0.020089,0.055863,0,0.002009,0.020089,0.500000,0.000056,0.045060
A24033,1,0,0,1,0,1,0,1,0,0.018867,0.052463,0,0.001887,0.018867,0.500000,0.000052,0.055909
A24035,1,0,0,1,0,1,0,1,0,0.019955,0.055490,0,0.001995,0.019955,0.500000,0.000055,0.037378
A24037,1,0,0,1,0,1,0,1,0,0.017929,0.049854,0,0.001793,0.017929,0.500000,0.000050,0.067678
A24039,1,0,0,1,0,1,0,1,0,0.017446,0.048513,0,0.001745,0.017446,0.500000,0.000049,0.049696
A24041,1,0,0,1,0,1,0,1,0,0.018111,0.050361,0,0.001811,0.018111,0.500000,0.000050,0.041590
A24043,1,0,0,1,0,1,0,1,0,0.021066,0.058578,0,0.002106,0.021066,0.500000,0.000059,0.030952
A24045,1,0,0,1,0,1,0,1,0,0.018161,0.050500,0,0.001816,0.018161,0.500000,0.000051,0.055834
A24047,1,0,0,1,0,1,0,1,0,0.018198,0.050603,0,0.001820,0.018198,0.500000,0.000051,0.053848
A24510,1,0,0,1,0,1,0,1,0,0.018653,0.051869,0,0.001865,0.018653,0.500000,0.000052,0.034039
