riverseg,landseg,landuse,nutrient,loadingrate
SU2_0160_0260,A36067,cfo,no3n,0
PU2_4750_4450,A24023,cfo,nh3n,0
PU1_3850_4190,B24001,afo,no3n,0
XL0_4956_0000,F24037,afo,po4p,77.205521
SW1_1890_1830,A42027,afo,no3n,0
SL4_2240_2310,F42043,cfo,orgn,0
XU2_4330_4480,A24033,afo,orgn,786.31628
WL0_5881_0000,F24037,cfo,po4p,0
JB0_7660_0000,F51810,afo,orgp,404.74472
SL9_2270_2380,F42041,afo,po4p,96.046364
SW5_1540_1400,A42047,afo,orgp,10.43627
SU7_0960_0950,A42131,cfo,orgp,0
SJ5_2210_2320,A42061,cfo,no3n,0
SU1_0820_0740,A36101,afo,no3n,0
JL6_7160_7440,B51019,afo,nh3n,24.557724
SW2_1100_1130,A42105,afo,orgn,396.40091
GY0_3952_0000,A24023,cfo,orgp,0
JA5_7520_0000,A51041,cfo,orgn,0
PM2_4860_4670,A51107,cfo,orgn,0
EU0_3202_0000,A24015,afo,nh3n,292.25092
PU1_3580_3780,A42009,cfo,no3n,0
PL0_5392_0000,F24017,afo,nh3n,0
SU5_0420_0500,A36007,afo,orgp,88.477127
SU4_0270_0430,A36017,afo,orgn,2439.8228
PL3_5250_0001,A51059,afo,orgp,190.03836
WU0_3164_0000,F24025,cfo,po4p,0
XL0_5320_0001,F24009,cfo,po4p,0
EM2_3980_0001,A10001,afo,orgp,1025.114
SL1_2670_2370,A42055,cfo,no3n,0
SU7_0980_1120,A42079,cfo,no3n,0
JU3_6650_7300,A51023,afo,orgn,292.92258
SL3_2440_2380,A42133,afo,orgp,131.5325
SU7_1140_1420,A42037,cfo,nh3n,0
JU3_6900_6950,F51005,cfo,orgp,0
EU0_3362_0000,A24029,cfo,no3n,0
ZZ0_9999_9999,A54093,afo,nh3n,16.148376
ZZ0_9999_9999,A42079,cfo,nh3n,0
SU2_0150_0220,A36095,afo,orgp,82.150665
JB0_7392_0000,A51181,cfo,orgn,0
PL7_4982_0000,F51059,cfo,orgp,0
PM7_4150_4290,B24021,afo,po4p,93.578575
JA5_7520_0000,A51730,cfo,orgp,0
JB0_7072_0000,A51830,afo,orgn,0
JU1_7560_7500,F51023,afo,no3n,0
JU2_6410_6640,A51163,cfo,po4p,0
PU3_4450_4440,A54057,afo,po4p,60.405628
JB0_7393_0000,F51710,afo,po4p,0
EL0_4596_0000,A24045,cfo,po4p,0
EM0_4880_0000,A24019,afo,orgp,2107.364
PU6_3602_3730,A24043,afo,no3n,0
SJ2_2900_2740,A42111,afo,orgp,27.975468
EU0_3362_0000,A24029,cfo,orgn,0
SL8_1880_2030,A42099,cfo,nh3n,0
SL3_2460_2430,A42001,cfo,nh3n,0
DE0_4350_0000,A10005,afo,orgp,3628.2434
EL0_5892_0000,A24039,afo,orgp,2130.8325
PL0_5720_0001,A24017,cfo,orgp,0
RU2_6090_6220,B51079,cfo,orgn,0
JU4_7260_7380,A51163,afo,orgn,337.22681
JB2_7800_0001,A51800,cfo,no3n,0
SU2_0920_0830,A42015,afo,orgp,35.965897
JL6_7150_6890,A51029,cfo,orgp,0
JB0_7270_0000,F51149,cfo,orgp,0
PL3_5360_5250,F51153,cfo,no3n,0
RU2_5220_5640,B51157,afo,nh3n,24.708151
JB0_7382_0000,A51740,cfo,orgn,0
PL0_5981_0000,A24037,cfo,orgn,0
JU2_7450_7360,A51071,cfo,no3n,0
PL0_5493_0000,A51179,afo,po4p,23.355141
PU1_3100_3690,A24001,cfo,po4p,0
SL8_2030_2080,A42043,cfo,no3n,0
PM7_4620_4580,A51059,afo,nh3n,203.14856
MN2_8250_8190,A51037,cfo,po4p,0
MN1_7620_7710,A51053,cfo,no3n,0
PU3_3680_3890,A42111,afo,orgn,491.65781
XL1_4690_0001,A24033,afo,po4p,90.348564
PU2_3090_4050,A24043,afo,no3n,0
SU4_0350_0420,A36017,afo,no3n,0
PS3_5990_6161,F51165,cfo,orgp,0
SJ2_2570_2660,A42013,cfo,orgn,0
SU3_0370_0490,A36123,cfo,no3n,0
JL7_6800_7070,A51075,cfo,nh3n,0
PL0_5961_0000,A24037,cfo,orgp,0
PM1_4500_4580,A24031,cfo,orgn,0
YL0_6931_0000,A51199,cfo,po4p,0
JA2_7410_7470,A51147,afo,nh3n,99.561203
WU2_3320_3480,A24005,cfo,orgn,0
EL2_4630_0000,A24045,afo,no3n,0
JL7_6800_7070,A51041,cfo,orgn,0
SL2_2910_3060,A42133,cfo,orgn,0
SW2_1770_1690,A42013,afo,orgp,0
JU4_7330_7000,A51580,afo,no3n,0
SJ3_2170_1970,A42067,cfo,orgp,0
JB0_7050_0000,A51095,cfo,orgn,0
DE0_5020_0000,A24047,afo,orgp,3408.5242
DE0_3410_0000,A10001,afo,orgp,1025.1141
JU2_7180_7380,F51163,afo,orgp,52.494354
NR1_7880_8050,A54063,afo,orgp,0
PL0_5000_0001,A51610,cfo,orgn,0
PU2_4220_3900,A54037,afo,orgp,71.413956
WU0_3021_3020,A24005,afo,no3n,0
DE0_5021_0000,A10005,afo,orgp,3628.2439
SW4_1110_1150,A42081,afo,orgp,31.856476
SW1_1170_1270,A42023,afo,no3n,0
DE0_5170_0000,A24047,cfo,no3n,0
XU0_4130_4070,A24027,cfo,orgp,0
DE0_4230_0000,A10001,afo,orgp,1025.114
EM3_4321_0000,A24011,afo,no3n,0
SU2_0210_0300,A36077,cfo,po4p,0
RL0_6500_0000,A51119,afo,po4p,9.180315
WU1_3490_3480,A24005,afo,orgp,51.758324
PU4_4210_4170,A54027,afo,nh3n,89.087425
DE0_5020_0000,A10005,cfo,nh3n,0
YP0_6782_0000,F51101,cfo,nh3n,0
PU4_3970_3890,B24001,cfo,po4p,0
OR4_8271_8120,A51031,cfo,no3n,0
SJ3_1980_2060,A42027,afo,nh3n,53.62748
MN3_7770_7930,A51147,afo,nh3n,112.33985
PL0_5581_0000,F24017,afo,po4p,39.489624
PU2_2790_3290,B42001,cfo,orgn,0
SU3_0240_0350,A36007,afo,orgn,1550.8546
PL1_5130_0001,F51059,cfo,nh3n,0
PL0_5930_0000,A24017,cfo,orgp,0
RL5_6070_0000,A51033,cfo,no3n,0
SJ3_2250_2230,A42009,afo,orgn,513.49695
SU3_0010_0190,A36043,cfo,orgn,0
JL2_7240_7350,F51009,afo,nh3n,10.949173
SJ3_1980_2060,A42061,cfo,no3n,0
SL1_1730_1700,A42037,cfo,no3n,0
YP3_6700_6670,A51085,afo,nh3n,96.601273
JL6_7150_6890,A51125,afo,orgp,7.4426599
SL8_2080_2050,A42099,afo,orgn,1009.0175
EL0_5280_0000,F24019,afo,nh3n,1288.3363
PU6_3530_3440,F24043,cfo,po4p,0
JL2_7110_7120,A51029,afo,nh3n,132.3979
SL3_2550_2490,A42133,cfo,no3n,0
JL1_6760_6910,A51065,afo,no3n,0
JA4_7280_7340,A51007,afo,orgp,586.55353
SW4_1490_1400,A42035,cfo,orgn,0
PU6_3590_3640,A54065,cfo,orgn,0
JL6_7320_7150,A51029,cfo,no3n,0
PU1_3030_3440,A42057,cfo,no3n,0
JU1_7750_7560,F51023,afo,po4p,59.479614
SW3_1580_1440,A42027,afo,orgn,420.77106
PS4_5840_5240,F51139,afo,po4p,395.06845
SU4_0430_0420,A36017,afo,orgp,89.50428
SL4_2240_2310,A42043,cfo,orgn,0
JB0_7383_0000,A51740,afo,orgn,0
PL0_6140_0000,A51133,afo,no3n,0
PL1_5061_0000,F24033,cfo,po4p,0
PM7_4820_0001,A11001,afo,orgn,0
PU2_3770_3600,A54003,cfo,po4p,0
SU3_0010_0190,A36065,afo,nh3n,217.88745
SL0_2721_2720,A24025,cfo,orgn,0
SL9_2971_0000,A24015,afo,orgn,1858.1733
PU6_3752_4080,F54037,cfo,no3n,0
RL5_6071_0000,A51159,cfo,nh3n,0
SL4_2370_2330,F42041,afo,no3n,0
JB0_7074_0000,F51670,afo,orgp,0
PU1_3850_4190,A24023,cfo,orgp,0
JL6_7440_7430,B51019,cfo,orgp,0
PL0_5540_5490,F51153,afo,orgn,468.17084
EU0_3570_0000,A24029,afo,orgp,1289.0265
PU3_3680_3890,A42111,cfo,orgp,0
JL7_7030_6800,A51049,afo,no3n,0
PL0_5510_0001,A24017,afo,orgn,256.86066
SU3_0831_0790,F42117,afo,po4p,120.85421
SU2_0890_0900,A42015,afo,po4p,126.09908
RL5_6070_0000,A51193,afo,no3n,0
EL2_5270_0001,A24047,afo,orgn,8351.2529
PM1_3710_4040,A24021,cfo,no3n,0
JU3_6790_7260,A51015,afo,nh3n,135.41322
SW3_1040_1220,A42117,cfo,no3n,0
NR1_8030_8051,B51071,afo,nh3n,12.671064
EU0_4471_0000,A24035,afo,orgn,4669.7012
PU2_4720_4750,A54077,afo,orgp,35.358913
PU4_3990_3780,A24001,cfo,po4p,0
SJ4_2660_2360,C42009,cfo,nh3n,0
JB3_7053_0001,A51036,afo,po4p,324.85748
PS5_4380_4370,A51043,cfo,orgn,0
PL3_5250_0001,A51153,afo,no3n,0
WU0_3670_0001,F24005,cfo,no3n,0
SW1_1450_1510,A42097,cfo,nh3n,0
PS4_5080_4380,A51069,afo,orgn,170.08502
SW2_1360_1430,A42033,afo,orgn,188.29909
PU5_4170_4020,A54027,cfo,orgn,0
PU4_3890_3990,A24001,cfo,po4p,0
RU2_6200_6170,A51047,cfo,no3n,0
SU1_1630_1610,A42097,cfo,orgp,0
SJ2_1900_1930,A42087,cfo,orgp,0
SU4_0260_0350,A36107,afo,orgp,84.114868
PL7_4982_0000,F51059,afo,nh3n,0
PM2_4860_4670,F51061,cfo,nh3n,0
PU2_5700_5210,B54071,cfo,po4p,0
JB0_7073_0000,A51087,cfo,po4p,0
MN2_8100_8190,A51037,cfo,po4p,0
EM0_4886_0000,F24019,afo,no3n,0
PL0_5850_0000,A51179,afo,po4p,23.355141
SL1_1790_1840,A42087,cfo,nh3n,0
SW3_1080_1350,A42117,afo,po4p,120.85421
NR1_8030_8051,A54063,afo,nh3n,41.479763
EU0_3203_0000,A24015,afo,orgn,1909.8666
ZZ0_9999_9999,A36067,cfo,po4p,0
PU3_3390_3730,A24043,cfo,orgn,0
EU0_3202_0000,A24015,afo,no3n,0
JL1_6940_7200,F51125,afo,po4p,5.2758107
PL0_5900_0000,A51179,cfo,orgp,0
PU2_3630_3590,A54065,afo,orgp,28.374098
JU1_7690_7490,F51121,afo,po4p,83.418808
JB0_7760_0000,A51800,cfo,po4p,0
PU3_5210_5050,F54023,cfo,po4p,0
PS2_5550_5560,B51165,afo,po4p,571.47583
SL4_2240_2310,A42075,afo,po4p,328.0311
GY0_4532_3951,A24023,cfo,po4p,0
PU1_3940_3970,B24001,afo,no3n,0
PS5_5240_5200,F51187,afo,po4p,25.512102
PL0_5494_0000,A51179,afo,nh3n,30.572174
JU3_6900_6950,A51005,cfo,nh3n,0
SW1_1890_1830,A42027,afo,nh3n,53.62748
JU1_6880_7260,A51163,afo,no3n,0
SW0_1520_1600,B42027,afo,orgp,32.184525
PL2_4970_5250,A51153,afo,no3n,0
SL1_2760_2730,A42133,afo,orgn,505.39883
EU0_3203_0000,F24015,cfo,nh3n,0
PL0_5252_0000,A51059,cfo,nh3n,0
PU2_3080_3640,A24043,cfo,orgn,0
XU2_4270_4650,A24003,afo,orgp,145.67157
WM0_3745_0000,A24005,cfo,no3n,0
MN0_8040_0000,A51800,afo,no3n,0
MN3_7770_7930,A51053,afo,no3n,0
YM2_6120_6430,F51033,afo,orgp,25.37406
SL8_1880_2030,A42043,cfo,no3n,0
EL2_5110_5270,A24045,cfo,orgn,0
EU0_3361_0000,A10003,afo,no3n,0
PM4_3341_4040,A24021,cfo,no3n,0
RL5_6070_0000,A51099,cfo,orgp,0
DE0_4800_0000,A10005,afo,orgp,3628.2437
NR6_8050_8051,B51071,afo,nh3n,12.671064
SL2_2070_2090,F42011,afo,po4p,0
PL0_6271_0000,A51133,afo,po4p,95.358017
YP1_6570_6680,A51109,afo,no3n,0
SU7_0860_0960,A42015,cfo,orgp,0
SL3_2290_2260,A42099,cfo,nh3n,0
WM0_3740_0001,A24005,afo,po4p,48.188053
PM7_4200_4410,A51107,cfo,orgn,0
SL3_1740_1840,B42119,cfo,orgn,0
SL4_2140_2240,F42075,cfo,po4p,0
PU6_3640_3600,F24043,cfo,po4p,0
SU2_0920_0830,A42015,cfo,orgp,0
JA5_7520_0000,A51053,cfo,nh3n,0
PS3_5100_5080,A51187,afo,orgn,190.06268
DE0_5170_0000,A10005,afo,no3n,0
EM0_4875_0000,A24041,cfo,po4p,0
SW3_1380_1490,A42023,afo,no3n,0
PM4_3340_3341,F24021,cfo,orgn,0
SW2_1100_1130,A42117,cfo,po4p,0
SL4_2240_2310,F42043,cfo,no3n,0
MN3_8150_0000,A51810,afo,no3n,0
SU7_1120_1140,A42079,afo,no3n,0
SU4_0430_0420,A36017,cfo,po4p,0
JB0_7050_0000,A51036,cfo,no3n,0
JB0_7071_0000,A51087,cfo,po4p,0
EU1_2810_0001,A24015,cfo,orgn,0
YL0_7371_0000,A51650,afo,nh3n,0
PL2_4970_5250,A51059,cfo,nh3n,0
SW3_0930_1110,F42117,cfo,orgp,0
WL0_4603_0000,A24003,afo,no3n,0
YP3_6470_6690,A51085,cfo,no3n,0
XL0_5344_0000,A24037,cfo,po4p,0
EU0_3362_0000,A24015,afo,po4p,291.74918
JB1_8090_0001,A51800,afo,nh3n,363.0419
EM2_4101_0000,F24035,cfo,po4p,0
SU2_0780_0710,A42115,cfo,no3n,0
MN1_7990_8100,A51037,afo,orgp,28.3186
JB0_7397_0000,A51740,cfo,orgn,0
SU7_1140_1420,A42079,cfo,orgp,0
PS4_5840_5240,B51139,cfo,orgn,0
JU1_6340_6650,B51017,cfo,po4p,0
NR1_8030_8051,B51071,afo,po4p,8.9592066
PU2_4050_4180,A24043,afo,nh3n,100.91145
JU2_7360_7000,F51005,cfo,po4p,0
JU3_7400_7510,A51005,cfo,no3n,0
SW2_2020_1940,A42033,cfo,no3n,0
PL0_5491_0000,F51153,afo,orgn,0
XL3_4710_0000,A24033,afo,nh3n,163.8326
PM3_4670_4660,A51107,afo,orgp,57.602711
SW4_1110_1150,A42117,afo,nh3n,59.336895
SU3_0490_0530,A36101,cfo,no3n,0
WU2_3020_3320,A24025,afo,po4p,41.312801
SU5_0610_0600,A36015,afo,orgp,76.584496
WM3_3880_4060,A24013,afo,po4p,97.819641
ZZ0_9999_9999,A36043,cfo,orgn,0
JA2_7290_0001,A51570,cfo,po4p,0
PL0_5494_0000,F51179,afo,orgp,0
SU7_0980_1120,A42069,afo,nh3n,30.096786
SU2_0150_0220,A36025,cfo,no3n,0
PL1_4460_4780,A11001,cfo,nh3n,0
WM0_3881_3880,F24005,afo,orgp,55.898754
SL3_2460_2430,B42001,afo,no3n,0
SJ2_2570_2660,A42013,afo,po4p,204.21455
JU5_7300_7510,F51023,cfo,nh3n,0
PU3_2510_3290,A42055,afo,orgn,1211.7958
YP3_6330_6700,A51033,cfo,orgn,0
WM0_3742_0000,F24005,afo,nh3n,0
PL0_6101_0000,F51193,afo,orgp,9.2365732
SJ4_2740_2660,A42009,cfo,po4p,0
SL0_2721_2720,A24025,afo,orgp,28.679699
EL0_6610_0000,A51001,afo,no3n,0
WU3_3481_0001,F24005,cfo,orgp,0
DE0_2870_0000,A10003,cfo,orgn,0
JB0_7270_0000,A51036,afo,po4p,324.85748
JU3_6650_7300,F51163,afo,nh3n,36.312519
JL7_7070_0001,A51041,cfo,orgn,0
JU1_7690_7490,A51161,cfo,orgp,0
EU0_3572_0000,A24029,afo,no3n,0
NR6_8170_7960,C51071,afo,po4p,8.9592066
PL0_5983_0000,A24037,afo,nh3n,91.255531
PL0_4510_0001,A24033,afo,nh3n,167.5202
WU0_3540_0000,F24005,cfo,no3n,0
EU0_4472_0000,A24035,cfo,po4p,0
EL3_5870_0000,A24047,afo,orgn,8351.2539
SU1_0940_0900,A42081,afo,po4p,0
SW6_1230_1440,A42105,afo,nh3n,35.396389
SL8_2030_2080,A42099,cfo,orgp,0
EL0_6480_0000,F51001,cfo,po4p,0
PL0_5290_0000,A24017,afo,nh3n,59.09967
SW3_1600_1580,A42027,afo,orgn,420.77103
DE0_2960_0000,A10003,afo,no3n,0
PU6_4020_3870,A54027,afo,po4p,72.933449
PL0_5981_0000,F24037,cfo,orgn,0
PL7_4965_0000,A51510,cfo,po4p,0
JU4_7260_7380,F51530,afo,nh3n,0
PM7_4150_4290,A51107,afo,po4p,32.39521
PU0_3601_3602,B42055,cfo,orgn,0
SU2_0510_0570,A36101,afo,po4p,397.60367
JL2_6240_6520,B51079,afo,po4p,53.150261
PL7_4962_0000,F51510,afo,no3n,0
SU2_0570_0580,A36101,afo,nh3n,164.47885
SU7_0540_0720,A42115,cfo,orgp,0
PL0_5540_5490,F51153,cfo,orgn,0
PU6_4020_3870,A24001,cfo,po4p,0
SU2_0570_0580,A36101,afo,no3n,0
PS5_4380_4370,A51187,afo,orgn,190.06267
SU5_0530_0610,A36101,afo,nh3n,164.47885
PU5_3930_4170,A24001,cfo,po4p,0
PL0_5253_0000,F51059,afo,po4p,123.68246
SL3_2260_2050,A42043,cfo,po4p,0
PU4_3890_3990,B24001,afo,orgp,32.510033
YL0_6930_0000,A51095,cfo,no3n,0
SL2_2200_2350,A42071,cfo,no3n,0
EL0_4597_0000,A10005,afo,po4p,1732.1399
PL7_4910_0000,A11001,cfo,no3n,0
JA5_7480_0001,A51007,cfo,po4p,0
JB0_7399_0000,A51740,afo,orgp,0
SU6_0480_0520,A42127,afo,no3n,0
JB3_6820_7053,F51087,afo,orgp,38.412979
NR6_8170_7960,C51071,afo,no3n,0
JB3_6820_7053,A51087,afo,nh3n,50.143913
PL7_4980_0000,F24033,cfo,orgn,0
PL0_5671_0000,A24037,afo,no3n,0
SW2_2020_1940,A42033,afo,orgp,18.642233
SU3_0831_0790,F42117,afo,orgn,510.59625
YP2_6390_6330,A51137,afo,nh3n,49.792439
EU0_3301_0000,A24015,afo,orgp,564.97485
JL1_6940_7200,F51125,cfo,orgn,0
MN3_7540_7680,A51053,afo,orgp,75.506744
SL3_2400_2440,A42041,cfo,orgn,0
SU5_0530_0610,F36015,cfo,nh3n,0
JU4_7260_7380,F51163,cfo,no3n,0
YM2_6120_6430,A51177,cfo,no3n,0
SU2_0440_0550,A36007,afo,orgp,88.477135
JU4_7380_7160,A51163,cfo,po4p,0
EL3_5971_0000,A24039,cfo,orgn,0
NR6_8180_8051,C51071,afo,orgp,15.775416
YP4_6720_6750,A51101,afo,no3n,0
EL1_5570_0001,A24039,afo,nh3n,1276.8035
YL0_7370_0000,F51650,afo,orgp,0
PL0_5090_0000,A51059,afo,nh3n,203.14857
EU1_2810_0001,A42029,afo,no3n,0
DE0_2690_0000,A10003,cfo,orgp,0
JB0_7073_0000,A51036,cfo,nh3n,0
PU2_3090_4050,F24043,cfo,orgn,0
XU2_4270_4650,A24003,afo,orgn,626.82086
SW3_1660_1580,B42027,afo,orgp,32.184525
SW2_1770_1690,B42027,cfo,po4p,0
SU3_0710_0910,A42131,cfo,orgn,0
PU3_3390_3730,A24043,cfo,nh3n,0
WU1_3330_0001,F24025,cfo,orgp,0
PL0_5010_5130,A51600,afo,no3n,0
PU6_3730_3750,A24043,afo,no3n,0
PS2_6490_6420,A51820,afo,orgn,0
PS5_5200_4380,F51187,afo,no3n,0
SU2_1550_1620,A42079,cfo,no3n,0
PL0_5904_0000,A51099,cfo,orgn,0
JL2_7240_7350,A51009,cfo,po4p,0
SL2_2070_2090,A42011,cfo,no3n,0
YM0_6622_0000,A51097,afo,orgn,577.09796
JB0_7382_0000,A51550,afo,no3n,0
JB0_7398_0000,A51710,cfo,nh3n,0
PU6_4180_4150,F24043,afo,po4p,178.07616
SW7_1320_1300,F42081,cfo,orgp,0
PU0_6080_5620,B54071,cfo,orgn,0
JU1_7690_7490,F51161,afo,po4p,50.289665
JL7_7070_0001,A51760,afo,orgp,0
XL0_5340_0000,A24033,cfo,po4p,0
SU2_0290_0291,A36025,cfo,orgn,0
SW2_1030_1060,A42113,afo,no3n,0
PL0_5904_0000,A51099,afo,po4p,11.913523
PU2_2840_3080,A24043,cfo,po4p,0
SL3_1710_1740,A42087,cfo,no3n,0
SU2_0470_0590,A36109,cfo,no3n,0
JU1_6880_7260,A51015,afo,no3n,0
PS1_4790_4830,B51171,cfo,po4p,0
PS3_6460_6230,C51015,cfo,po4p,0
PL7_4984_0000,F51059,afo,orgp,0
SW1_1450_1510,A42093,afo,orgp,26.516376
RL5_6321_0000,F51057,cfo,nh3n,0
SJ6_1930_1970,A42109,cfo,orgp,0
EL2_4630_0000,A24011,cfo,nh3n,0
SU2_0740_0741,A36101,cfo,orgp,0
EM4_4740_0000,A24011,cfo,nh3n,0
SU5_0530_0610,A36101,cfo,po4p,0
JB0_7399_0000,F51740,cfo,orgp,0
JU3_6790_7260,A51163,cfo,nh3n,0
JU3_6640_6790,F51163,afo,no3n,0
PS5_5200_4380,A51187,afo,orgn,190.06268
SW3_1750_1540,B42027,afo,nh3n,53.62748
EU0_4260_0000,A24035,afo,no3n,0
PL0_5730_5690,A51179,afo,no3n,0
SW1_1890_1830,A42027,cfo,orgn,0
SU2_0741_0690,F42117,afo,no3n,0
JB0_7390_0000,A51095,afo,orgn,705.58557
PU1_5820_5380,F54071,cfo,no3n,0
JL4_6710_6740,A51109,cfo,orgp,0
EM0_4881_0000,A24019,afo,orgn,8517.5615
PU1_4190_4300,A24023,cfo,orgp,0
SU3_0090_0170,A36053,afo,orgp,108.88945
WM0_3742_0000,F24005,afo,no3n,0
RU2_5500_5610,A51047,afo,orgp,26.158922
SW4_1150_1350,A42105,cfo,orgn,0
PL0_5584_0000,A24017,afo,po4p,39.489624
EM0_5263_0000,A24019,afo,nh3n,1338.8253
SU2_0900_0870,A42015,cfo,nh3n,0
JU5_7300_7510,F51023,afo,nh3n,34.997749
XL3_4952_0000,A24033,cfo,nh3n,0
SJ3_1980_2060,A42027,afo,po4p,100.42284
WU2_3020_3320,A24005,afo,orgn,281.53946
SW3_1250_1340,B42081,cfo,orgn,0
DE0_3380_0000,A10001,afo,nh3n,699.10071
PS3_6460_6230,C51015,afo,po4p,255.86017
DE0_4140_0000,A10001,afo,po4p,665.52875
PL0_5391_0000,F24017,afo,orgn,256.86063
RU2_5500_5610,A51157,cfo,orgn,0
SW3_1370_1430,A42023,afo,orgp,13.23511
RU4_6040_6030,A51047,cfo,nh3n,0
SW6_1230_1440,F42035,cfo,po4p,0
PU2_5190_4310,B54031,afo,nh3n,541.78668
JU4_7000_7300,A51005,cfo,po4p,0
PL0_5851_0000,A51179,afo,orgn,158.41774
OR4_8271_8120,A51031,afo,nh3n,20.635941
DE0_4231_0001,A10001,cfo,no3n,0
WU1_3240_3331,A24025,afo,no3n,0
JL2_7250_7090,A51009,afo,no3n,0
RU2_6090_6220,A51079,afo,po4p,53.150265
EM0_4888_0000,A24019,cfo,orgn,0
PL0_5981_0000,F24037,afo,po4p,0
PL0_5251_0000,A51059,cfo,orgp,0
ZZ0_9999_9999,A36069,afo,no3n,0
PL7_4963_0000,F51510,cfo,orgp,0
SL9_2310_2430,B42043,afo,po4p,134.38072
PS3_5990_6161,A51015,afo,po4p,255.86015
SU4_0430_0420,A36017,cfo,orgn,0
EU0_4470_0000,A24041,afo,nh3n,1138.7188
RL1_6322_0000,A51159,cfo,po4p,0
JU5_7500_7420,A51023,afo,orgn,292.92258
XL3_4951_0000,A24009,afo,no3n,0
RU2_5810_5610,B51113,cfo,orgp,0
RU3_5610_5640,A51047,cfo,po4p,0
JU1_7630_7490,F51045,cfo,nh3n,0
SJ2_2150_2130,A42067,cfo,po4p,0
PU3_5210_5050,F54071,afo,orgp,667.88739
SJ3_2160_2170,A42099,cfo,no3n,0
OR2_7840_7970,A51037,afo,po4p,85.94117
JL7_7100_7030,A51075,cfo,orgp,0
SW5_1540_1400,A42023,afo,nh3n,26.144619
SU3_0190_0300,A36077,cfo,po4p,0
SU5_0420_0500,A36017,afo,no3n,0
SW7_1640_1680,A42097,cfo,po4p,0
DE0_2600_0000,A10003,cfo,nh3n,0
RL0_6500_0000,A51103,cfo,po4p,0
EM0_4322_0000,A24011,afo,orgp,1491.7024
OR4_8271_8120,A51161,cfo,no3n,0
WU2_3020_3320,A24025,afo,orgp,28.679697
PL0_5390_0000,A24017,cfo,no3n,0
PU6_3730_3750,A54003,cfo,po4p,0
PU6_4180_4150,F54037,cfo,nh3n,0
SU2_0510_0570,F36101,afo,orgp,104.73759
YP0_6782_0000,F51101,afo,no3n,0
SU7_1420_1590,A42037,afo,orgp,46.51683
YP1_6570_6680,A51109,afo,orgp,34.012352
JB0_7051_0001,A51095,cfo,orgn,0
PM3_3040_3340,B24021,afo,orgp,86.016014
PL1_4460_4780,F11001,afo,nh3n,0
JU1_6290_6590,A51091,cfo,no3n,0
SU1_0390_0560,A36107,afo,po4p,429.71384
PL0_5962_0000,A24037,cfo,no3n,0
RL0_6500_0000,A51057,cfo,po4p,0
PU2_5190_4310,B54031,afo,orgn,4421.04
SL9_2050_2270,A42043,cfo,po4p,0
EL0_4591_0000,A10005,afo,orgp,3628.2437
SU4_0270_0430,A36017,afo,nh3n,205.1899
PU2_3370_4020,F24001,cfo,po4p,0
SL8_2080_2050,A42043,afo,orgn,839.14734
PS3_5100_5080,F51171,afo,po4p,225.32504
JL3_7020_7100,A51049,afo,orgn,1656.9606
SL2_2410_2700,A42071,afo,po4p,253.60997
SU3_1280_1590,B42081,cfo,nh3n,0
JU4_7260_7380,A51163,cfo,orgp,0
WU0_3252_0000,F24025,afo,po4p,41.312805
EL0_7220_0000,A51131,afo,po4p,39.469017
PM4_4040_4410,B24021,afo,nh3n,51.159386
SU3_0870_0730,B42015,afo,po4p,126.09909
SL3_1710_1740,A42027,afo,no3n,0
JL6_6990_6960,A51029,cfo,nh3n,0
RU2_5810_5610,A51157,afo,no3n,0
ZZ0_9999_9999,A54063,afo,po4p,67.191696
PL0_4510_0001,A24031,afo,nh3n,48.107048
SU8_1590_1620,A42037,afo,no3n,0
MN1_7990_8100,A51037,afo,po4p,85.941162
WL0_4421_0000,A24003,afo,orgp,150.68143
EL0_4632_0000,A10005,cfo,po4p,0
SL1_2770_2730,A42133,afo,orgp,131.5325
OR1_7700_7980,A51037,cfo,no3n,0
SL3_1710_1740,A42087,cfo,po4p,0
JB0_7397_0000,F51740,cfo,nh3n,0
PL0_5983_0000,A24037,afo,no3n,0
DE0_5650_0000,A24047,afo,nh3n,2055.7524
JB0_7393_0000,F51710,afo,orgn,0
PU0_3751_3752,F24043,cfo,nh3n,0
SL4_2140_2240,B42043,afo,nh3n,133.5842
SW2_1240_1270,A42023,cfo,nh3n,0
PU1_3580_3780,A24001,afo,orgp,32.510033
EL0_6480_0000,F51001,afo,orgp,0
JL7_7030_6800,A51075,afo,orgn,374.37921
EU0_3570_0000,A24029,afo,orgn,7054.5688
PL0_6100_0000,A51099,cfo,po4p,0
PU0_3000_3090,F24043,afo,orgp,86.828789
PM2_3400_3340,A24013,cfo,no3n,0
SU3_0810_0970,A42069,afo,po4p,45.033062
MN1_7620_7710,A51053,cfo,orgn,0
JU4_7000_7300,A51017,afo,orgp,20.20702
SU1_0840_0831,A42117,cfo,orgn,0
PL0_5491_0000,F51153,afo,nh3n,0
SW6_1330_1230,A42035,afo,nh3n,58.767406
SU5_0600_0750,A36015,cfo,orgp,0
PU4_4440_3970,A54057,afo,orgn,465.87732
JA5_7460_0000,F51149,afo,nh3n,66.566566
JL6_6960_6970,A51065,cfo,no3n,0
SL4_2240_2310,B42043,cfo,orgp,0
SW2_0880_0930,A42105,cfo,po4p,0
JL6_6890_6990,A51029,afo,po4p,117.47948
ZZ0_9999_9999,A36123,cfo,orgp,0
