cell,lseg,rseg,weight***
8934,A10001,EM3_4326_0000,0.1
8935,A10001,EM3_4326_0000,0.1
8936,A10001,EM3_4326_0000,0.1
8937,A10001,EM3_4326_0000,0.1
8938,A10001,EM3_4326_0000,0.6
11055,A10003,DE0_2990_0000,0.1
11056,A10003,DE0_2990_0000,0.1
11057,A10003,DE0_2990_0000,0.1
11058,A10003,DE0_2990_0000,0.1
11059,A10003,DE0_2990_0000,0.1
11060,A10003,DE0_2990_0000,0.1
11061,A10003,DE0_2990_0000,0.1
11062,A10003,DE0_2990_0000,0.1
11063,A10003,DE0_2990_0000,0.1
11064,A10003,DE0_2990_0000,0.1
11030,A10003,EU0_3010_0000,0.111111111
11035,A10003,EU0_3010_0000,0.111111111
11038,A10003,EU0_3010_0000,0.111111111
11041,A10003,EU0_3010_0000,0.111111111
11044,A10003,EU0_3010_0000,0.111111111
11047,A10003,EU0_3010_0000,0.111111111
11049,A10003,EU0_3010_0000,0.111111111
11050,A10003,EU0_3010_0000,0.111111111
11051,A10003,EU0_3010_0000,0.111111111
11051,A10003,EU0_3011_0000,0.2
11052,A10003,EU0_3011_0000,0.2
11053,A10003,EU0_3011_0000,0.2
11054,A10003,EU0_3011_0000,0.2
11055,A10003,EU0_3011_0000,0.2
10982,A10003,EU0_3201_0000,1
10733,A10003,EU0_3361_0000,1
11048,A10003,EU1_2981_0000,1
11043,A10003,EU1_2983_0000,0.8
11046,A10003,EU1_2983_0000,0.2
8123,A10005,EL0_4591_0000,1
8055,A10005,EL0_4594_0000,1
8055,A10005,EL0_4597_0000,0.5
8125,A10005,EL0_4597_0000,0.5
8213,A10005,EL0_4631_0000,1
8184,A10005,EL0_4632_0000,1
8185,A10005,EL0_4633_0000,0.083333333
8214,A10005,EL0_4633_0000,0.916666667
8123,A10005,EL2_4630_0000,0.05
8124,A10005,EL2_4630_0000,0.05
8125,A10005,EL2_4630_0000,0.1
8184,A10005,EL2_4630_0000,0.2
8213,A10005,EL2_4630_0000,0.6
8123,A10005,EL2_4634_0000,0.5
8125,A10005,EL2_4634_0000,0.5
6444,A11001,PL2_4810_0000,0.125
6445,A11001,PL2_4810_0000,0.125
6446,A11001,PL2_4810_0000,0.125
6447,A11001,PL2_4810_0000,0.125
6448,A11001,PL2_4810_0000,0.125
6449,A11001,PL2_4810_0000,0.125
6450,A11001,PL2_4810_0000,0.125
6451,A11001,PL2_4810_0000,0.125
6444,A11001,PL2_4811_0000,1
6450,A11001,PL2_4945_0000,0.746
6449,A11001,PL2_4945_0000,0.008
5985,A11001,PL2_4945_0000,0.246
5828,A11001,PL7_4910_0000,0.25
5983,A11001,PL7_4910_0000,0.25
5984,A11001,PL7_4910_0000,0.25
5985,A11001,PL7_4910_0000,0.25
5987,A11001,PL7_4940_0000,0.1
6139,A11001,PL7_4940_0000,0.4
6289,A11001,PL7_4940_0000,0.2
6451,A11001,PL7_4940_0000,0.3
5988,A11001,PL7_4942_0000,0.5
5989,A11001,PL7_4942_0000,0.5
6452,A11001,PL7_4960_0000,0.066666667
6453,A11001,PL7_4960_0000,0.066666667
6454,A11001,PL7_4960_0000,0.066666667
6455,A11001,PL7_4960_0000,0.066666667
6456,A11001,PL7_4960_0000,0.066666667
6604,A11001,PL7_4960_0000,0.333333333
6708,A11001,PL7_4960_0000,0.333333333
9930,A24003,WL0_4390_0000,1
9930,A24003,WL0_4391_0000,0.05
9931,A24003,WL0_4391_0000,0.1
9932,A24003,WL0_4391_0000,0.2
9955,A24003,WL0_4391_0000,0.6
9956,A24003,WL0_4391_0000,0.025
9977,A24003,WL0_4391_0000,0.025
9899,A24003,WL0_4392_0000,0.142857143
9930,A24003,WL0_4392_0000,0.142857143
9931,A24003,WL0_4392_0000,0.142857143
9932,A24003,WL0_4392_0000,0.142857143
9933,A24003,WL0_4392_0000,0.142857143
9934,A24003,WL0_4392_0000,0.142857143
9935,A24003,WL0_4392_0000,0.142857143
10001,A24003,WL0_4393_0000,0.333333333
10020,A24003,WL0_4393_0000,0.333333333
10040,A24003,WL0_4393_0000,0.333333333
9775,A24003,WL0_4394_0000,0.2
9788,A24003,WL0_4394_0000,0.2
9822,A24003,WL0_4394_0000,0.2
9868,A24003,WL0_4394_0000,0.2
9900,A24003,WL0_4394_0000,0.2
9720,A24003,WL0_4420_0000,1
9720,A24003,WL0_4421_0000,0.666666667
9721,A24003,WL0_4421_0000,0.333333333
9697,A24003,WL0_4422_0000,0.6
9721,A24003,WL0_4422_0000,0.2
9722,A24003,WL0_4422_0000,0.2
9698,A24003,WL0_4423_0000,0.1
9699,A24003,WL0_4423_0000,0.1
9723,A24003,WL0_4423_0000,0.2
9724,A24003,WL0_4423_0000,0.2
9725,A24003,WL0_4423_0000,0.2
9726,A24003,WL0_4423_0000,0.1
9743,A24003,WL0_4423_0000,0.1
9759,A24003,WL0_4424_0000,0.4
9760,A24003,WL0_4424_0000,0.1
9762,A24003,WL0_4424_0000,0.1
9774,A24003,WL0_4424_0000,0.4
9627,A24003,WL0_4425_0000,0.333333333
9652,A24003,WL0_4425_0000,0.333333333
9677,A24003,WL0_4425_0000,0.333333333
9622,A24003,WL0_4600_0000,1
9564,A24003,WL0_4601_0000,0.1
9594,A24003,WL0_4601_0000,0.2
9623,A24003,WL0_4601_0000,0.4
9624,A24003,WL0_4601_0000,0.2
9625,A24003,WL0_4601_0000,0.05
9626,A24003,WL0_4601_0000,0.05
9510,A24003,WL0_4602_0000,0.94
9511,A24003,WL0_4602_0000,0.03
9537,A24003,WL0_4602_0000,0.03
9622,A24003,WL0_4603_0000,0.6
9623,A24003,WL0_4603_0000,0.4
9480,A24003,WL0_4770_0000,0.5
9481,A24003,WL0_4770_0000,0.3
9482,A24003,WL0_4770_0000,0.1
9483,A24003,WL0_4770_0000,0.1
9294,A24003,WL0_4771_0000,1
9210,A24003,WL0_4772_0000,0.066666667
9240,A24003,WL0_4772_0000,0.066666667
9267,A24003,WL0_4772_0000,0.066666667
9295,A24003,WL0_4772_0000,0.066666667
9320,A24003,WL0_4772_0000,0.066666667
9343,A24003,WL0_4772_0000,0.066666667
9344,A24003,WL0_4772_0000,0.066666667
9366,A24003,WL0_4772_0000,0.2
9391,A24003,WL0_4772_0000,0.066666667
9413,A24003,WL0_4772_0000,0.066666667
9435,A24003,WL0_4772_0000,0.066666667
9456,A24003,WL0_4772_0000,0.066666667
9484,A24003,WL0_4772_0000,0.066666667
10102,A24003,WM0_3961_0000,0.5
10127,A24003,WM0_3961_0000,0.5
10103,A24003,WM0_3962_0000,0.5
10104,A24003,WM0_3962_0000,0.25
10128,A24003,WM0_3962_0000,0.083333333
10130,A24003,WM0_3962_0000,0.041666667
10132,A24003,WM0_3962_0000,0.041666667
10159,A24003,WM0_3962_0000,0.083333333
10081,A24003,WM0_3963_0000,0.75
10105,A24003,WM0_3963_0000,0.05
10133,A24003,WM0_3963_0000,0.04
10134,A24003,WM0_3963_0000,0.04
10135,A24003,WM0_3963_0000,0.04
10136,A24003,WM0_3963_0000,0.04
10137,A24003,WM0_3963_0000,0.04
10060,A24003,WM0_3966_0000,0.333333333
10082,A24003,WM0_3966_0000,0.333333333
10106,A24003,WM0_3966_0000,0.333333333
7964,A24003,XL3_4710_0000,0.333333333
7965,A24003,XL3_4710_0000,0.333333333
7966,A24003,XL3_4710_0000,0.333333333
7966,A24003,XL3_4711_0000,0.5
7967,A24003,XL3_4711_0000,0.5
7967,A24003,XL3_4712_0000,0.333333333
7968,A24003,XL3_4712_0000,0.333333333
7969,A24003,XL3_4712_0000,0.333333333
7970,A24003,XL3_4713_0000,0.6
7971,A24003,XL3_4713_0000,0.4
7974,A24003,XL3_4950_0000,0.5
7975,A24003,XL3_4950_0000,0.5
10362,A24005,WM0_3741_0000,1
10362,A24005,WM0_3742_0000,0.2
10363,A24005,WM0_3742_0000,0.2
10364,A24005,WM0_3742_0000,0.2
