TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,13.21250,1,0.03,0.3,0,50,398.1900,5,0.5,2,0,550,198.6290,5,1,8,0,300,13.61850,6,0.5,1,0,100,0,0,0,0,na,na
A10003,3.950000,1,0.03,0.3,0,50,494.9365,5,0.5,2,0,550,165.9735,5,1,8,0,300,12.57800,6,0.5,1,0,100,0,0,0,0,na,na
A10005,81.32899,1,0.03,0.3,0,50,608.3800,5,0.5,2,0,550,173.1565,5,1,8,0,300,15.27200,6,0.5,1,0,100,0,0,0,0,na,na
A11001,11.26850,1,0.03,0.3,0,50,125.9745,5,0.5,2,0,550,173.2350,5,1,8,0,300,13.14300,6,0.5,1,0,100,0,0,0,0,na,na
A24001,10.77600,1,0.03,0.3,0,50,657.5500,5,0.5,2,0,550,143.3875,5,1,8,0,300,16.52000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,2.015000,1,0.03,0.3,0,50,393.6045,5,0.5,2,0,550,163.4025,5,1,8,0,300,11.56350,6,0.5,1,0,100,0,0,0,0,na,na
A24005,2.520000,1,0.03,0.3,0,50,403.6170,5,0.5,2,0,550,188.3700,5,1,8,0,300,14.66050,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.942000,1,0.03,0.3,0,50,297.2560,5,0.5,2,0,550,175.0190,5,1,8,0,300,13.29600,6,0.5,1,0,100,0,0,0,0,na,na
A24011,25.80550,1,0.03,0.3,0,50,563.9875,5,0.5,2,0,550,226.3605,5,1,8,0,300,13.57750,6,0.5,1,0,100,0,0,0,0,na,na
A24013,5.125000,1,0.03,0.3,0,50,528.5835,5,0.5,2,0,550,200.9290,5,1,8,0,300,14.11850,6,0.5,1,0,100,0,0,0,0,na,na
A24015,6.013500,1,0.03,0.3,0,50,475.7565,5,0.5,2,0,550,187.4915,5,1,8,0,300,13.83200,6,0.5,1,0,100,0,0,0,0,na,na
A24017,1.149000,1,0.03,0.3,0,50,273.2080,5,0.5,2,0,550,124.6005,5,1,8,0,300,16.18950,6,0.5,1,0,100,0,0,0,0,na,na
A24019,11.50000,1,0.03,0.3,0,50,459.0715,5,0.5,2,0,550,184.4225,5,1,8,0,300,13.83300,6,0.5,1,0,100,0,0,0,0,na,na
A24021,3.533000,1,0.03,0.3,0,50,513.6635,5,0.5,2,0,550,195.4220,5,1,8,0,300,13.44300,6,0.5,1,0,100,0,0,0,0,na,na
A24023,6.429500,1,0.03,0.3,0,50,702.7070,5,0.5,2,0,550,162.0040,5,1,8,0,300,13.87050,6,0.5,1,0,100,0,0,0,0,na,na
A24025,1.841500,1,0.03,0.3,0,50,489.5460,5,0.5,2,0,550,189.5700,5,1,8,0,300,14.25650,6,0.5,1,0,100,0,0,0,0,na,na
A24027,1.610500,1,0.03,0.3,0,50,456.2275,5,0.5,2,0,550,200.7380,5,1,8,0,300,14.42750,6,0.5,1,0,100,0,0,0,0,na,na
A24029,6.475500,1,0.03,0.3,0,50,502.0385,5,0.5,2,0,550,163.1620,5,1,8,0,300,12.24150,6,0.5,1,0,100,0,0,0,0,na,na
A24031,1.403500,1,0.03,0.3,0,50,381.1415,5,0.5,2,0,550,204.6750,5,1,8,0,300,14.51700,6,0.5,1,0,100,0,0,0,0,na,na
A24033,2.108500,1,0.03,0.3,0,50,323.6260,5,0.5,2,0,550,150.8815,5,1,8,0,300,13.25050,6,0.5,1,0,100,0,0,0,0,na,na
A24035,6.045000,1,0.03,0.3,0,50,406.9815,5,0.5,2,0,550,204.2390,5,1,8,0,300,13.31500,6,0.5,1,0,100,0,0,0,0,na,na
A24037,2.542500,1,0.03,0.3,0,50,325.2610,5,0.5,2,0,550,157.0415,5,1,8,0,300,12.34950,6,0.5,1,0,100,0,0,0,0,na,na
A24039,51.73400,1,0.03,0.3,0,50,967.9805,5,0.5,2,0,550,140.0405,5,1,8,0,300,13.07550,6,0.5,1,0,100,0,0,0,0,na,na
A24041,10.06800,1,0.03,0.3,0,50,412.9545,5,0.5,2,0,550,190.3625,5,1,8,0,300,13.42950,6,0.5,1,0,100,0,0,0,0,na,na
A24043,7.073500,1,0.03,0.3,0,50,417.8650,5,0.5,2,0,550,191.4035,5,1,8,0,300,14.60200,6,0.5,1,0,100,0,0,0,0,na,na
A24045,74.79800,1,0.03,0.3,0,50,939.5365,5,0.5,2,0,550,136.8435,5,1,8,0,300,15.87500,6,0.5,1,0,100,0,0,0,0,na,na
A24047,28.38400,1,0.03,0.3,0,50,721.8160,5,0.5,2,0,550,128.0665,5,1,8,0,300,14.80550,6,0.5,1,0,100,0,0,0,0,na,na
A24510,1.496000,1,0.03,0.3,0,50,178.8800,5,0.5,2,0,550,181.3315,5,1,8,0,300,13.63700,6,0.5,1,0,100,0,0,0,0,na,na
A36003,23.08600,1,0.03,0.3,0,50,1248.086,5,0.5,2,0,550,124.0895,5,1,8,0,300,11.92250,6,0.5,1,0,100,0,0,0,0,na,na
A36007,22.76950,1,0.03,0.3,0,50,1344.674,5,0.5,2,0,550,157.6400,5,1,8,0,300,14.11200,6,0.5,1,0,100,0,0,0,0,na,na
A36015,10.55100,1,0.03,0.3,0,50,1059.132,5,0.5,2,0,550,113.4685,5,1,8,0,300,12.71800,6,0.5,1,0,100,0,0,0,0,na,na
A36017,16.54000,1,0.03,0.3,0,50,1478.010,5,0.5,2,0,550,155.7870,5,1,8,0,300,14.11850,6,0.5,1,0,100,0,0,0,0,na,na
A36023,20.39400,1,0.03,0.3,0,50,1529.973,5,0.5,2,0,550,173.1380,5,1,8,0,300,14.46550,6,0.5,1,0,100,0,0,0,0,na,na
A36025,23.72250,1,0.03,0.3,0,50,1578.623,5,0.5,2,0,550,162.6100,5,1,8,0,300,14.92950,6,0.5,1,0,100,0,0,0,0,na,na
A36043,14.58400,1,0.03,0.3,0,50,1380.174,5,0.5,2,0,550,149.2030,5,1,8,0,300,14.54150,6,0.5,1,0,100,0,0,0,0,na,na
A36051,11.19000,1,0.03,0.3,0,50,915.8125,5,0.5,2,0,550,201.3465,5,1,8,0,300,13.85300,6,0.5,1,0,100,0,0,0,0,na,na
A36053,16.10000,1,0.03,0.3,0,50,1238.554,5,0.5,2,0,550,158.4120,5,1,8,0,300,14.65400,6,0.5,1,0,100,0,0,0,0,na,na
A36065,12.92100,1,0.03,0.3,0,50,1117.888,5,0.5,2,0,550,147.3690,5,1,8,0,300,14.28750,6,0.5,1,0,100,0,0,0,0,na,na
A36067,15.45850,1,0.03,0.3,0,50,996.4344,5,0.5,2,0,550,169.6405,5,1,8,0,300,14.68100,6,0.5,1,0,100,0,0,0,0,na,na
