TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,6.559000,1,0.03,0.3,0,50,117.1990,5,0.5,2,0,550,97.60250,5,1,8,0,300,8.137000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,4.666500,1,0.03,0.3,0,50,344.7655,5,0.5,2,0,550,37.52700,5,1,8,0,300,2.965000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,9.228500,1,0.03,0.3,0,50,145.7500,5,0.5,2,0,550,213.4385,5,1,8,0,300,23.89750,6,0.5,1,0,100,0,0,0,0,na,na
A11001,6.426500,1,0.03,0.3,0,50,96.56500,5,0.5,2,0,550,149.6260,5,1,8,0,300,13.32700,6,0.5,1,0,100,0,0,0,0,na,na
A24001,6.069500,1,0.03,0.3,0,50,665.9585,5,0.5,2,0,550,28.23950,5,1,8,0,300,1.900500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,2.538500,1,0.03,0.3,0,50,296.9220,5,0.5,2,0,550,55.88700,5,1,8,0,300,5.230500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,5.175000,1,0.03,0.3,0,50,216.2390,5,0.5,2,0,550,155.0230,5,1,8,0,300,14.63800,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.671500,1,0.03,0.3,0,50,157.6735,5,0.5,2,0,550,67.58700,5,1,8,0,300,5.388500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,3.142500,1,0.03,0.3,0,50,311.6625,5,0.5,2,0,550,34.99800,5,1,8,0,300,2.787500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,6.895500,1,0.03,0.3,0,50,474.0455,5,0.5,2,0,550,84.24850,5,1,8,0,300,7.313000,6,0.5,1,0,100,0,0,0,0,na,na
A24015,3.271000,1,0.03,0.3,0,50,416.4075,5,0.5,2,0,550,91.43700,5,1,8,0,300,7.899500,6,0.5,1,0,100,0,0,0,0,na,na
A24017,1.638000,1,0.03,0.3,0,50,241.2075,5,0.5,2,0,550,67.45399,5,1,8,0,300,5.875000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,1.453500,1,0.03,0.3,0,50,398.2590,5,0.5,2,0,550,53.29250,5,1,8,0,300,3.959000,6,0.5,1,0,100,0,0,0,0,na,na
A24021,3.443000,1,0.03,0.3,0,50,462.5735,5,0.5,2,0,550,80.48399,5,1,8,0,300,5.893500,6,0.5,1,0,100,0,0,0,0,na,na
A24023,6.928500,1,0.03,0.3,0,50,597.1950,5,0.5,2,0,550,104.3840,5,1,8,0,300,10.74150,6,0.5,1,0,100,0,0,0,0,na,na
A24025,4.233000,1,0.03,0.3,0,50,376.1810,5,0.5,2,0,550,138.2455,5,1,8,0,300,12.97350,6,0.5,1,0,100,0,0,0,0,na,na
A24027,3.714000,1,0.03,0.3,0,50,359.2480,5,0.5,2,0,550,119.1530,5,1,8,0,300,11.10200,6,0.5,1,0,100,0,0,0,0,na,na
A24029,3.588000,1,0.03,0.3,0,50,352.0865,5,0.5,2,0,550,39.51150,5,1,8,0,300,2.742000,6,0.5,1,0,100,0,0,0,0,na,na
A24031,3.586500,1,0.03,0.3,0,50,249.3305,5,0.5,2,0,550,126.1825,5,1,8,0,300,11.84350,6,0.5,1,0,100,0,0,0,0,na,na
A24033,1.442000,1,0.03,0.3,0,50,107.7355,5,0.5,2,0,550,79.52350,5,1,8,0,300,5.667000,6,0.5,1,0,100,0,0,0,0,na,na
A24035,6.092500,1,0.03,0.3,0,50,211.0310,5,0.5,2,0,550,83.67650,5,1,8,0,300,5.793000,6,0.5,1,0,100,0,0,0,0,na,na
A24037,3.057500,1,0.03,0.3,0,50,223.7560,5,0.5,2,0,550,39.84250,5,1,8,0,300,2.239500,6,0.5,1,0,100,0,0,0,0,na,na
A24039,2.077000,1,0.03,0.3,0,50,533.1639,5,0.5,2,0,550,28.13450,5,1,8,0,300,2.132000,6,0.5,1,0,100,0,0,0,0,na,na
A24041,4.956000,1,0.03,0.3,0,50,378.2010,5,0.5,2,0,550,60.57850,5,1,8,0,300,4.562000,6,0.5,1,0,100,0,0,0,0,na,na
A24043,5.303000,1,0.03,0.3,0,50,33.51750,5,0.5,2,0,550,274.1890,5,1,8,0,300,20.64500,6,0.5,1,0,100,0,0,0,0,na,na
A24045,2.748000,1,0.03,0.3,0,50,527.4600,5,0.5,2,0,550,69.81050,5,1,8,0,300,6.267000,6,0.5,1,0,100,0,0,0,0,na,na
A24047,2.002000,1,0.03,0.3,0,50,393.3285,5,0.5,2,0,550,80.43900,5,1,8,0,300,8.419001,6,0.5,1,0,100,0,0,0,0,na,na
A24510,4.114500,1,0.03,0.3,0,50,151.5070,5,0.5,2,0,550,151.8220,5,1,8,0,300,15.18550,6,0.5,1,0,100,0,0,0,0,na,na
A36003,3.152000,1,0.03,0.3,0,50,1274.451,5,0.5,2,0,550,32.20250,5,1,8,0,300,2.307500,6,0.5,1,0,100,0,0,0,0,na,na
A36007,1.962500,1,0.03,0.3,0,50,1305.847,5,0.5,2,0,550,106.7090,5,1,8,0,300,10.21900,6,0.5,1,0,100,0,0,0,0,na,na
A36015,1.897500,1,0.03,0.3,0,50,1055.153,5,0.5,2,0,550,35.51600,5,1,8,0,300,2.556000,6,0.5,1,0,100,0,0,0,0,na,na
A36017,1.227500,1,0.03,0.3,0,50,1440.052,5,0.5,2,0,550,105.6040,5,1,8,0,300,10.60200,6,0.5,1,0,100,0,0,0,0,na,na
A36023,4.297500,1,0.03,0.3,0,50,1437.846,5,0.5,2,0,550,130.0405,5,1,8,0,300,12.89800,6,0.5,1,0,100,0,0,0,0,na,na
A36025,7.529500,1,0.03,0.3,0,50,1529.697,5,0.5,2,0,550,118.1540,5,1,8,0,300,13.54250,6,0.5,1,0,100,0,0,0,0,na,na
