landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    57.792,    23.669,     4.636
A24009,     0.000,    56.516,    25.802,     4.800
F24009,     0.000,    56.429,    25.804,     4.798
F24037,     0.000,    59.042,    25.137,     4.584
A24033,     0.000,    60.303,    24.501,     4.778
F24033,     0.000,    61.247,    24.680,     4.752
A24003,     0.000,    69.185,    25.042,     4.633
F24003,     0.000,    69.177,    25.035,     4.634
A24027,     0.000,    72.830,    28.372,     4.938
F24027,     0.000,    72.449,    29.069,     4.946
A24031,     0.000,    62.598,    29.598,     4.963
F24031,     0.000,    61.563,    31.026,     4.958
A51073,     0.000,    62.910,    26.016,     4.658
A51115,     0.000,    51.418,    27.325,     4.668
A51119,     0.000,    72.731,    27.497,     4.696
A51199,     0.000,    38.897,    27.688,     4.900
F51199,     0.000,    38.895,    27.685,     4.900
A51095,     0.000,    69.693,    24.067,     4.823
A51097,     0.000,    68.565,    27.746,     4.780
A51127,     0.000,    60.424,    22.430,     5.107
A51830,     0.000,    33.538,    45.306,     5.019
F51095,     0.000,    69.689,    24.073,     4.823
F51830,     0.000,    33.514,    45.322,     5.020
A51650,     0.000,    43.241,    30.028,     4.827
A51735,     0.000,    23.114,    55.678,     5.350
F51650,     0.000,    43.306,    30.035,     4.827
F51735,     0.000,    22.864,    55.922,     5.354
A51101,     0.000,    72.701,    27.201,     4.772
A51033,     0.000,    62.077,    25.957,     4.798
F51033,     0.000,    61.124,    23.639,     4.816
A51177,     0.000,    66.395,    19.786,     5.001
F51177,     0.000,    66.308,    19.698,     5.004
F51101,     0.000,    77.894,    26.721,     4.714
A51109,     0.000,    75.796,    18.295,     4.754
A51003,     0.000,    70.901,    27.751,     4.870
A51065,     0.000,    61.862,    20.368,     4.750
A51075,     0.000,    73.495,    21.165,     4.521
A51103,     0.000,    69.520,    27.269,     4.669
A51133,     0.000,    78.633,    27.982,     4.697
A51057,     0.000,    71.474,    28.613,     4.780
A51159,     0.000,    69.561,    27.213,     4.719
F51159,     0.000,    72.977,    26.962,     4.673
A51099,     0.000,    74.563,    26.937,     4.703
A51630,     0.000,    40.375,    38.238,     4.818
F51057,     0.000,    74.838,    27.895,     4.733
F51099,     0.000,    74.497,    26.928,     4.704
F51630,     0.000,    60.350,    40.588,     4.819
A51047,     0.000,    77.870,    26.615,     4.768
A51061,     0.000,    76.985,    20.346,     5.133
A51157,     0.000,    80.851,    27.367,     4.796
B51061,     0.000,    76.673,    28.235,     4.816
B51157,     0.000,    80.104,    27.688,     4.797
