landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    53.377,    62.577,    27.131
A24009,     0.000,    47.477,    69.544,    27.163
F24009,     0.000,    47.340,    69.612,    27.163
F24037,     0.000,    56.446,    60.716,    27.136
A24033,     0.000,    45.839,    69.499,    27.151
F24033,     0.000,    50.004,    68.542,    27.157
A24003,     0.000,    58.996,    67.137,    27.190
F24003,     0.000,    58.976,    67.089,    27.191
A24027,     0.000,    52.411,    77.387,    27.181
F24027,     0.000,    50.153,    79.063,    27.179
A24031,     0.000,    45.234,    76.708,    27.183
F24031,     0.000,    42.892,    78.213,    27.194
A51073,     0.000,    60.790,    63.616,    27.152
A51115,     0.000,    53.496,    61.119,    27.145
A51119,     0.000,    66.592,    65.797,    27.160
A51199,     0.000,    38.195,    61.960,    27.136
F51199,     0.000,    38.182,    61.966,    27.136
A51095,     0.000,    48.622,    74.876,    27.148
A51097,     0.000,    49.321,    78.657,    27.150
A51127,     0.000,    37.449,    60.204,    27.499
A51830,     0.000,    45.396,    73.790,    27.179
F51095,     0.000,    48.658,    74.862,    27.148
F51830,     0.000,    45.383,    73.776,    27.180
A51650,     0.000,    55.035,    59.827,    27.174
A51735,     0.000,    35.876,    83.774,    27.301
F51650,     0.000,    55.082,    59.830,    27.174
F51735,     0.000,    35.854,    83.853,    27.302
A51101,     0.000,    54.532,    76.864,    27.147
A51033,     0.000,    48.647,    71.120,    27.141
F51033,     0.000,    46.000,    65.314,    27.131
A51177,     0.000,    53.543,    50.771,    26.956
F51177,     0.000,    53.436,    50.287,    26.955
F51101,     0.000,    69.911,    65.235,    27.153
A51109,     0.000,    60.616,    51.584,    27.125
A51003,     0.000,    55.243,    66.338,    27.136
A51065,     0.000,    51.437,    58.549,    27.130
A51075,     0.000,    63.884,    59.590,    27.130
A51103,     0.000,    67.669,    62.446,    27.150
A51133,     0.000,    72.222,    63.170,    27.151
A51057,     0.000,    54.483,    79.712,    27.159
A51159,     0.000,    59.665,    72.389,    27.149
F51159,     0.000,    68.933,    62.938,    27.152
A51099,     0.000,    68.286,    64.820,    27.156
A51630,     0.000,    54.758,    66.839,    27.130
F51057,     0.000,    66.419,    67.829,    27.164
F51099,     0.000,    68.261,    64.775,    27.156
F51630,     0.000,    68.796,    65.657,    27.141
A51047,     0.000,    62.133,    69.759,    27.143
A51061,     0.000,    57.491,    53.662,    27.021
A51157,     0.000,    65.679,    70.785,    27.146
B51061,     0.000,    63.631,    69.414,    27.153
B51157,     0.000,    68.841,    66.546,    27.147
F51061,     0.000,    68.391,    65.609,    27.135
F51157,     0.000,    65.546,    70.251,    27.145
A51113,     0.000,    64.077,    73.863,    27.145
B51113,     0.000,    68.442,    68.897,    27.146
F51113,     0.000,    67.205,    72.471,    27.144
A51079,     0.000,    66.319,    73.679,    27.104
B51079,     0.000,    71.515,    71.711,    27.151
F51079,     0.000,    70.971,    73.966,    27.153
A51137,     0.000,    63.033,    61.464,    27.129
F51137,     0.000,    66.948,    65.720,    27.132
A24005,     0.000,    44.114,    79.728,    27.186
A24510,     0.000,    56.615,    75.592,    27.190
F24005,     0.000,    44.874,    79.303,    27.194
F24510,     0.000,    56.636,    75.529,    27.190
A24013,     0.000,    55.097,    74.064,    27.179
F24013,     0.000,    57.396,    65.635,    27.190
A24025,     0.000,    51.012,    78.421,    27.186
F24025,     0.000,    55.618,    72.738,    27.192
A10001,     0.000,    53.968,    72.036,    27.160
A10005,     1.018,    84.460,    70.417,    27.200
A24011,     0.000,    75.958,    65.100,    27.162
A24019,     0.000,    63.626,    60.742,    27.110
A24045,     1.061,   152.086,    61.776,    27.267
F24019,     0.000,    63.714,    60.767,    27.111
A24047,     0.000,    92.376,    57.956,    27.170
F24045,     1.183,   158.984,    64.924,    27.121
A24039,     0.790,   145.505,    57.660,    27.105
A51001,     0.000,    63.199,    56.299,    27.120
F24039,     0.882,   145.851,    57.905,    27.106
F51001,     0.000,    63.199,    56.300,    27.120
A51131,     0.000,    44.182,    62.711,    27.136
F51131,     0.000,    44.153,    62.738,    27.137
F10005,     1.046,    86.061,    70.927,    27.213
A24041,     0.000,    59.891,    66.334,    27.140
F24041,     0.000,    59.963,    66.378,    27.140
A24035,     0.000,    56.158,    76.013,    27.158
F24035,     0.000,    65.697,    66.849,    27.159
A24015,     0.000,    55.616,    76.860,    27.170
A10003,     0.000,    67.383,    61.526,    27.168
F24015,     0.000,    63.807,    64.979,    27.180
A24029,     0.000,    67.966,    67.138,    27.156
F24029,     0.000,    67.969,    67.118,    27.156
A42029,     0.000,    62.032,    84.310,    27.191
A51041,     0.000,    45.635,    46.206,    27.185
A51145,     0.000,    60.779,    55.421,    27.125
A51570,     0.000,    53.279,    52.256,    27.088
A51149,     0.000,    38.313,    61.934,    27.277
A51670,     0.000,    43.879,    79.377,    27.131
F51149,     0.000,    47.055,    70.829,    27.141
F51670,     0.000,    43.800,    79.371,    27.131
A51007,     0.000,    73.521,    56.660,    27.120
A51135,     0.000,    71.787,    64.208,    27.131
A51147,     0.000,    64.065,    60.580,    27.127
A51011,     0.000,    61.238,    62.059,    27.132
A51029,     0.000,    73.650,    59.017,    27.128
A51049,     0.000,    77.023,    58.245,    27.123
F51011,     0.000,    59.465,    59.779,    27.127
F51147,     0.000,    67.014,    60.261,    27.140
F51145,     0.000,    64.251,    59.932,    27.133
A51053,     0.000,    55.758,    56.861,    27.124
A51730,     0.000,    35.485,    62.970,    27.222
F51053,     0.000,    57.181,    57.725,    27.134
F51730,     0.000,    47.487,    74.336,    27.131
A51036,     0.000,    46.598,    61.692,    27.555
A51087,     0.000,    40.996,    58.538,    27.258
A51760,     0.000,    43.704,    58.302,    27.223
F51041,     0.000,    58.393,    54.400,    27.125
F51087,     0.000,    40.998,    58.537,    27.258
F51760,     0.000,    57.618,    65.906,    27.100
A51181,     0.000,    36.932,    62.935,    27.376
F51181,     0.000,    44.147,    69.444,    27.154
A51550,     0.000,    53.286,    64.084,    27.133
A51710,     0.000,    59.675,    56.777,    27.107
A51810,     0.000,    52.496,    70.580,    27.135
F51710,     0.000,    59.793,    56.799,    27.107
A51740,     0.000,    58.703,    61.864,    27.141
F51550,     0.000,    53.232,    64.075,    27.132
F51740,     0.000,    58.704,    61.865,    27.141
A51800,     0.000,    48.199,    50.175,    27.467
A51093,     0.000,    38.922,    60.910,    27.381
A51700,     0.000,    48.094,    70.805,    27.160
F51700,     0.000,    48.094,    70.801,    27.160
F51810,     0.000,    52.420,    70.580,    27.135
F51800,     0.000,    56.748,    55.409,    27.091
A51085,     0.000,    62.228,    67.953,    27.143
F51085,     0.000,    49.109,    57.430,    27.307
B51003,     0.000,    55.291,    67.034,    27.140
F51003,     0.000,    54.521,    59.194,    27.044
A51125,     0.000,    49.272,    63.703,    27.149
B51125,     0.000,    53.235,    66.378,    27.156
F51125,     0.000,    52.172,    64.863,    27.153
A51009,     0.000,    45.754,    63.453,    27.152
B51009,     0.000,    55.975,    71.589,    27.172
F51009,     0.000,    52.707,    73.328,    27.175
A51540,     0.000,    60.658,    57.659,    27.081
F51540,     0.000,    68.351,    62.166,    27.130
A51031,     0.000,    57.987,    63.826,    27.133
A51023,     0.000,    75.723,    72.715,    27.179
A51163,     0.000,    61.473,    69.829,    27.169
F51023,     0.000,    75.179,    73.393,    27.158
F51163,     0.000,    64.456,    69.756,    27.164
A51161,     0.000,    71.328,    72.451,    27.173
F51161,     0.000,    75.148,    68.217,    27.118
A51015,     0.000,    69.774,    70.161,    27.177
B51015,     0.000,    70.297,    71.766,    27.213
B51163,     0.000,    61.115,    72.510,    27.176
F51015,     0.000,    77.265,    69.311,    27.162
C51015,     0.000,    74.726,    65.476,    27.024
A51045,     0.000,    62.511,    72.423,    27.198
A51071,     0.277,    62.032,    71.185,    27.201
F51045,     0.000,    62.498,    72.504,    27.198
F51071,     0.343,    61.918,    71.181,    27.200
B51017,     0.000,    65.245,    72.090,    27.196
F51017,     0.000,    65.777,    69.208,    27.146
A51678,     0.000,    45.123,    63.943,    27.159
A51017,     0.000,    65.375,    71.104,    27.200
A51091,     0.087,    64.482,    76.763,    27.169
B51091,     0.067,    69.045,    77.802,    27.241
A51530,     0.000,    62.913,    76.520,    27.166
F51530,     0.000,    62.793,    76.559,    27.165
A51121,     0.000,    63.236,    80.481,    27.220
F51121,     0.000,    68.926,    75.738,    27.202
A51005,     0.241,    62.747,    77.657,    27.194
A54063,     0.000,    67.405,    73.831,    27.158
F51005,     0.316,    62.729,    77.852,    27.191
F54063,     0.000,    76.841,    68.899,    27.197
F51091,     0.232,    64.875,    64.710,    27.182
A51580,     0.000,    67.060,    70.446,    27.160
F51580,     0.000,    68.068,    66.443,    27.162
B51023,     0.000,    73.027,    73.156,    27.201
A51019,     0.000,    62.903,    74.246,    27.138
B51019,     0.000,    63.774,    73.890,    27.138
F51019,     0.000,    62.456,    74.062,    27.140
A51680,     0.000,    63.650,    67.511,    27.138
A11001,     0.000,    49.678,    74.111,    27.146
F11001,     0.000,    43.113,    79.157,    27.159
A51059,     0.000,    69.455,    71.512,    27.141
A51510,     0.000,    44.913,    68.741,    27.128
A51610,     0.000,    52.948,    73.279,    27.140
F51510,     0.000,    65.986,    69.078,    27.142
A51600,     0.000,    68.634,    68.739,    27.142
F51059,     0.000,    71.405,    62.401,    27.142
A51153,     0.000,    68.511,    59.141,    26.968
F51153,     0.000,    68.531,    59.148,    26.969
A24017,     0.000,    39.741,    54.421,    27.212
F24017,     0.000,    46.271,    57.350,    27.100
A51179,     0.000,    62.332,    60.859,    27.130
F51179,     0.000,    62.327,    60.861,    27.130
A51193,     0.000,    63.272,    70.718,    27.145
F51193,     0.000,    70.998,    62.162,    27.147
F51013,     0.000,    74.779,    62.261,    27.134
