TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,6.529500,1,0.03,0.3,0,50,183.6095,5,0.5,2,0,550,97.49400,5,1,8,0,300,8.723500,6,0.5,1,0,100,0,0,0,0,na,na
A10003,3.835000,1,0.03,0.3,0,50,392.8025,5,0.5,2,0,550,48.57700,5,1,8,0,300,4.493000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,12.02850,1,0.03,0.3,0,50,203.3075,5,0.5,2,0,550,173.2415,5,1,8,0,300,21.60500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,5.572500,1,0.03,0.3,0,50,100.5715,5,0.5,2,0,550,142.4120,5,1,8,0,300,14.86000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,5.297500,1,0.03,0.3,0,50,696.6835,5,0.5,2,0,550,40.87200,5,1,8,0,300,3.525000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,2.208500,1,0.03,0.3,0,50,338.8755,5,0.5,2,0,550,61.54900,5,1,8,0,300,6.899500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,4.442500,1,0.03,0.3,0,50,289.6720,5,0.5,2,0,550,150.9965,5,1,8,0,300,15.27000,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.563500,1,0.03,0.3,0,50,212.4205,5,0.5,2,0,550,75.90250,5,1,8,0,300,6.637000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,3.969000,1,0.03,0.3,0,50,394.0100,5,0.5,2,0,550,50.25100,5,1,8,0,300,4.228500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,6.089500,1,0.03,0.3,0,50,510.6210,5,0.5,2,0,550,94.11000,5,1,8,0,300,8.659000,6,0.5,1,0,100,0,0,0,0,na,na
A24015,3.185000,1,0.03,0.3,0,50,464.0985,5,0.5,2,0,550,98.28950,5,1,8,0,300,9.136499,6,0.5,1,0,100,0,0,0,0,na,na
A24017,1.496500,1,0.03,0.3,0,50,264.7105,5,0.5,2,0,550,75.69901,5,1,8,0,300,8.500000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,1.990000,1,0.03,0.3,0,50,426.1130,5,0.5,2,0,550,68.05250,5,1,8,0,300,6.392000,6,0.5,1,0,100,0,0,0,0,na,na
A24021,3.245500,1,0.03,0.3,0,50,503.5395,5,0.5,2,0,550,93.43600,5,1,8,0,300,7.236000,6,0.5,1,0,100,0,0,0,0,na,na
A24023,6.116500,1,0.03,0.3,0,50,670.6695,5,0.5,2,0,550,107.3340,5,1,8,0,300,12.81450,6,0.5,1,0,100,0,0,0,0,na,na
A24025,3.431000,1,0.03,0.3,0,50,439.6400,5,0.5,2,0,550,140.8920,5,1,8,0,300,14.15800,6,0.5,1,0,100,0,0,0,0,na,na
A24027,3.255000,1,0.03,0.3,0,50,406.3240,5,0.5,2,0,550,123.8440,5,1,8,0,300,12.20650,6,0.5,1,0,100,0,0,0,0,na,na
A24029,3.389500,1,0.03,0.3,0,50,409.4325,5,0.5,2,0,550,50.76200,5,1,8,0,300,4.093500,6,0.5,1,0,100,0,0,0,0,na,na
A24031,3.192500,1,0.03,0.3,0,50,309.8465,5,0.5,2,0,550,127.9460,5,1,8,0,300,12.41400,6,0.5,1,0,100,0,0,0,0,na,na
A24033,1.484000,1,0.03,0.3,0,50,166.2460,5,0.5,2,0,550,79.62300,5,1,8,0,300,6.770000,6,0.5,1,0,100,0,0,0,0,na,na
A24035,5.179500,1,0.03,0.3,0,50,281.5510,5,0.5,2,0,550,91.09850,5,1,8,0,300,6.875500,6,0.5,1,0,100,0,0,0,0,na,na
A24037,2.661000,1,0.03,0.3,0,50,266.7630,5,0.5,2,0,550,53.20600,5,1,8,0,300,3.653500,6,0.5,1,0,100,0,0,0,0,na,na
