TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,96.84100,1,0.03,0.3,0,50,229.3470,5,0.5,2,0,550,330.4105,5,1,8,0,300,93.76600,6,0.5,1,0,100,0,0,0,0,na,na
A10003,67.27901,1,0.03,0.3,0,50,318.6075,5,0.5,2,0,550,331.8380,5,1,8,0,300,93.79649,6,0.5,1,0,100,0,0,0,0,na,na
A10005,235.8665,1,0.03,0.3,0,50,379.2520,5,0.5,2,0,550,296.5025,5,1,8,0,300,93.82300,6,0.5,1,0,100,0,0,0,0,na,na
A11001,68.65250,1,0.03,0.3,0,50,176.2735,5,0.5,2,0,550,290.6875,5,1,8,0,300,93.74600,6,0.5,1,0,100,0,0,0,0,na,na
A24001,94.02850,1,0.03,0.3,0,50,336.3395,5,0.5,2,0,550,274.1165,5,1,8,0,300,104.0755,6,0.5,1,0,100,0,0,0,0,na,na
A24003,43.53950,1,0.03,0.3,0,50,241.8140,5,0.5,2,0,550,321.4520,5,1,8,0,300,93.82500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,48.89100,1,0.03,0.3,0,50,181.3115,5,0.5,2,0,550,291.2095,5,1,8,0,300,93.79400,6,0.5,1,0,100,0,0,0,0,na,na
A24009,13.18400,1,0.03,0.3,0,50,172.0815,5,0.5,2,0,550,312.8830,5,1,8,0,300,93.77499,6,0.5,1,0,100,0,0,0,0,na,na
A24011,141.9645,1,0.03,0.3,0,50,368.9150,5,0.5,2,0,550,380.1905,5,1,8,0,300,94.12050,6,0.5,1,0,100,0,0,0,0,na,na
A24013,68.18650,1,0.03,0.3,0,50,295.8065,5,0.5,2,0,550,310.3520,5,1,8,0,300,93.79800,6,0.5,1,0,100,0,0,0,0,na,na
A24015,80.04100,1,0.03,0.3,0,50,244.5290,5,0.5,2,0,550,302.2650,5,1,8,0,300,93.77600,6,0.5,1,0,100,0,0,0,0,na,na
A24017,17.24050,1,0.03,0.3,0,50,131.3385,5,0.5,2,0,550,173.5095,5,1,8,0,300,100.7025,6,0.5,1,0,100,0,0,0,0,na,na
A24019,93.68400,1,0.03,0.3,0,50,273.8705,5,0.5,2,0,550,271.6325,5,1,8,0,300,94.75650,6,0.5,1,0,100,0,0,0,0,na,na
A24021,38.64350,1,0.03,0.3,0,50,276.0750,5,0.5,2,0,550,309.2125,5,1,8,0,300,93.76800,6,0.5,1,0,100,0,0,0,0,na,na
A24023,79.67550,1,0.03,0.3,0,50,384.8455,5,0.5,2,0,550,266.7895,5,1,8,0,300,93.93550,6,0.5,1,0,100,0,0,0,0,na,na
A24025,53.47600,1,0.03,0.3,0,50,228.8335,5,0.5,2,0,550,291.8010,5,1,8,0,300,93.79550,6,0.5,1,0,100,0,0,0,0,na,na
A24027,40.70900,1,0.03,0.3,0,50,232.9230,5,0.5,2,0,550,302.0780,5,1,8,0,300,93.79300,6,0.5,1,0,100,0,0,0,0,na,na
A24029,77.55600,1,0.03,0.3,0,50,308.2890,5,0.5,2,0,550,316.9655,5,1,8,0,300,93.76849,6,0.5,1,0,100,0,0,0,0,na,na
A24031,43.48600,1,0.03,0.3,0,50,197.1305,5,0.5,2,0,550,303.6475,5,1,8,0,300,93.79150,6,0.5,1,0,100,0,0,0,0,na,na
A24033,15.12150,1,0.03,0.3,0,50,168.1675,5,0.5,2,0,550,278.3760,5,1,8,0,300,93.75500,6,0.5,1,0,100,0,0,0,0,na,na
A24035,73.75650,1,0.03,0.3,0,50,228.3580,5,0.5,2,0,550,332.3715,5,1,8,0,300,93.76150,6,0.5,1,0,100,0,0,0,0,na,na
A24037,40.13600,1,0.03,0.3,0,50,204.5595,5,0.5,2,0,550,273.6960,5,1,8,0,300,93.73150,6,0.5,1,0,100,0,0,0,0,na,na
A24039,281.0730,1,0.03,0.3,0,50,606.9215,5,0.5,2,0,550,232.9150,5,1,8,0,300,95.08600,6,0.5,1,0,100,0,0,0,0,na,na
A24041,79.96550,1,0.03,0.3,0,50,249.9350,5,0.5,2,0,550,295.6210,5,1,8,0,300,93.95750,6,0.5,1,0,100,0,0,0,0,na,na
A24043,58.84100,1,0.03,0.3,0,50,195.4710,5,0.5,2,0,550,277.3965,5,1,8,0,300,93.77700,6,0.5,1,0,100,0,0,0,0,na,na
A24045,303.1070,1,0.03,0.3,0,50,543.8240,5,0.5,2,0,550,199.4400,5,1,8,0,300,97.96049,6,0.5,1,0,100,0,0,0,0,na,na
A24047,216.5565,1,0.03,0.3,0,50,424.7880,5,0.5,2,0,550,190.4860,5,1,8,0,300,96.97200,6,0.5,1,0,100,0,0,0,0,na,na
A24510,52.96550,1,0.03,0.3,0,50,237.5295,5,0.5,2,0,550,315.9710,5,1,8,0,300,93.81400,6,0.5,1,0,100,0,0,0,0,na,na
A36003,147.4105,1,0.03,0.3,0,50,607.8385,5,0.5,2,0,550,275.0710,5,1,8,0,300,93.74699,6,0.5,1,0,100,0,0,0,0,na,na
A36007,162.7355,1,0.03,0.3,0,50,598.3435,5,0.5,2,0,550,295.6460,5,1,8,0,300,93.77800,6,0.5,1,0,100,0,0,0,0,na,na
A36015,105.8595,1,0.03,0.3,0,50,496.8875,5,0.5,2,0,550,251.4455,5,1,8,0,300,94.10100,6,0.5,1,0,100,0,0,0,0,na,na
A36017,163.8270,1,0.03,0.3,0,50,673.3980,5,0.5,2,0,550,308.1340,5,1,8,0,300,93.79649,6,0.5,1,0,100,0,0,0,0,na,na
A36023,171.7055,1,0.03,0.3,0,50,686.3445,5,0.5,2,0,550,310.9405,5,1,8,0,300,93.80850,6,0.5,1,0,100,0,0,0,0,na,na
A36025,188.2200,1,0.03,0.3,0,50,699.4935,5,0.5,2,0,550,324.1290,5,1,8,0,300,93.84300,6,0.5,1,0,100,0,0,0,0,na,na
A36043,136.9980,1,0.03,0.3,0,50,623.1825,5,0.5,2,0,550,303.3055,5,1,8,0,300,93.83350,6,0.5,1,0,100,0,0,0,0,na,na
A36051,109.1245,1,0.03,0.3,0,50,493.2020,5,0.5,2,0,550,235.5195,5,1,8,0,300,93.73150,6,0.5,1,0,100,0,0,0,0,na,na
