TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.460658,0.100000,0.,10.00000,0.460658,na,na,0.460658,0.050273,0.,10.00000,0.460658,na,na,0.051857,0.002856,0.000651,7.059863,0.051857,na,na,0.000100,0.002856,0.000651,1.176644,0.000100,231.2270,50000.00,0.0001,1.07,4324.754,16.23295,0.0001,1.07,2.775857,2.523864,0.0001,1.07,2.775857,2.523864,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.110117,0.006197,0.,10.00000,0.110117,na,na,0.110117,0.001241,0.,10.00000,0.110117,na,na,0.015038,0.015022,0.000120,8.163382,0.015038,na,na,0.000100,0.015022,0.000144,1.360566,0.000100,222.8974,50000.00,0.0001,1.07,4486.372,84.72489,0.0001,1.07,0.946741,3.579929,0.0001,1.07,0.946741,3.579929,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.737564,0.100000,0.,10.00000,0.737564,na,na,0.559454,0.065979,0.,10.00000,0.559454,na,na,0.055946,0.000315,0.007527,0.601812,0.055946,na,na,0.000100,0.000315,0.007527,0.100302,0.000100,33.14164,50000.00,0.0001,1.07,30173.51,0.100000,0.0001,1.07,8.151873,4.223373,0.0001,1.07,8.151873,4.223373,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.003060,0.,9.110436,1.000000,na,na,0.000100,0.000613,0.,4.555218,1.000000,na,na,0.000100,0.000280,0.007314,0.169188,0.200000,na,na,0.000100,0.000280,0.007314,0.028198,0.000100,18779.19,38101.59,0.0001,1.07,53.25042,25.80191,0.0001,1.07,3.826805,2.125705,0.0001,1.07,3.826805,2.125705,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.118594,0.001157,0.,10.00000,0.118594,na,na,0.118594,0.000230,0.,10.00000,0.118594,na,na,0.019557,0.051041,0.000030,7.760195,0.019557,na,na,0.000100,0.051041,0.000037,1.293368,0.000100,112.5249,49478.73,0.0001,1.07,8886.923,33.20302,0.0001,1.07,0.281769,1.828658,0.0001,1.07,0.281769,1.828658,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.079541,0.005162,0.,10.00000,0.079541,na,na,0.079541,0.001034,0.,10.00000,0.079541,na,na,0.010717,0.005558,0.000452,0.791613,0.010717,na,na,0.000100,0.005558,0.000697,0.131937,0.000100,126.7703,50000.00,0.0001,1.07,7888.279,130.5571,0.0001,1.07,2.165140,3.996199,0.0001,1.07,2.165140,3.996199,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.069146,0.029972,0.,7.685385,0.069146,na,na,0.069146,0.005985,0.,7.685385,0.069146,na,na,0.008427,0.000345,0.004092,0.767868,0.008427,na,na,0.000100,0.000345,0.004092,0.127979,0.000100,1642.640,50000.00,0.0001,1.07,608.7762,24.61478,0.0001,1.07,6.435771,4.059066,0.0001,1.07,6.435771,4.059066,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.340086,0.069232,0.,10.00000,0.340086,na,na,0.340086,0.013824,0.,10.00000,0.340086,na,na,0.050068,0.006524,0.000285,9.886215,0.050068,na,na,0.000100,0.006524,0.000285,1.647701,0.000100,460.5562,50000.00,0.0001,1.07,2171.287,108.5791,0.0001,1.07,1.636530,2.535442,0.0001,1.07,1.636530,2.535442,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.671166,0.032508,0.,10.00000,0.671166,na,na,0.671166,0.006511,0.,10.00000,0.671166,na,na,0.077617,0.034935,0.000050,5.387112,0.077617,na,na,0.000100,0.034935,0.000074,0.897851,0.000100,2.336930,46732.03,0.0001,1.07,50000.00,42.06302,0.0001,1.07,0.483068,2.394235,0.0001,1.07,0.483068,2.394235,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.063444,0.001151,0.,10.00000,0.063444,na,na,0.063444,0.000231,0.,10.00000,0.063444,na,na,0.008868,0.003900,0.000480,4.235128,0.008868,na,na,0.000100,0.003900,0.000480,0.705852,0.000100,263.5670,50000.00,0.0001,1.07,3794.101,46.95807,0.0001,1.07,2.670300,3.178828,0.0001,1.07,2.670300,3.178828,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24015,0.4,10.82687498,71.69084761,60,73.02493327,80.37095332,73.41010492,75.06862099,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.059095,0.004340,0.,9.821709,0.059095,na,na,0.059095,0.000868,0.,9.821709,0.059095,na,na,0.007090,0.002861,0.000609,2.884858,0.007090,na,na,0.000100,0.002861,0.000609,0.480813,0.000100,61.64634,50000.00,0.0001,1.07,16221.56,44.22371,0.0001,1.07,2.610101,2.767288,0.0001,1.07,2.610101,2.767288,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24017,0.4,11.38160131,93.82588115,60,72.46194161,79.66073934,74.2061067,75.88794563,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.096283,0.003872,0.,10.00000,0.096283,na,na,0.076884,0.000773,0.,10.00000,0.076884,na,na,0.007688,0.005470,0.000142,4.623183,0.007688,na,na,0.000100,0.005470,0.000142,0.770533,0.000100,155.8108,50000.00,0.0001,1.07,6418.039,143.6398,0.0001,1.07,1.205982,2.287702,0.0001,1.07,1.205982,2.287702,0.0001,1.07,0.5,0.1,0,0,1.07,20
