landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    51.635,     4.910,     2.182
A24009,     0.000,    48.417,     5.756,     4.191
F24009,     0.000,    48.269,     5.915,     4.234
F24037,     0.000,    54.882,     3.026,     1.306
A24033,     0.000,    46.699,     6.289,     4.048
F24033,     0.000,    53.357,     3.015,     2.489
A24003,     0.000,    62.504,     3.279,     4.314
F24003,     0.000,    62.615,     3.175,     4.272
A24027,     0.000,    57.282,    17.046,     7.490
F24027,     0.000,    52.880,    20.342,     8.465
A24031,     0.000,    45.621,    18.394,     8.044
F24031,     0.000,    33.906,    25.192,    10.167
A51073,     0.000,    52.740,     7.981,     4.026
A51115,     0.000,    34.260,    11.869,     4.352
A51119,     0.000,    67.115,     7.356,     3.756
A51199,     0.000,    25.567,    12.411,     5.347
F51199,     0.000,    25.541,    12.426,     5.351
A51095,     0.000,    66.732,     4.236,     4.225
A51097,     0.000,    48.469,    17.895,     6.447
A51127,     0.000,    56.632,     8.467,     5.082
A51830,     0.000,    20.531,    27.915,     6.175
F51095,     0.000,    66.751,     4.231,     4.224
F51830,     0.000,    20.436,    27.976,     6.185
A51650,     0.000,    29.183,    16.648,     4.703
A51735,     0.000,    11.934,    35.688,     8.224
F51650,     0.000,    29.276,    16.580,     4.689
F51735,     0.000,    11.534,    36.069,     8.284
A51101,     0.000,    59.444,    14.570,     5.276
A51033,     0.000,    54.807,    14.757,     4.927
F51033,     0.000,    57.645,    11.835,     4.796
A51177,     0.000,    62.043,     6.217,     3.982
F51177,     0.000,    62.062,     6.140,     3.964
F51101,     0.000,    71.904,     6.981,     3.623
A51109,     0.000,    70.327,     2.739,     2.151
A51003,     0.000,    41.638,    30.732,     8.493
A51065,     0.000,    43.069,    14.168,     6.277
A51075,     0.000,    58.510,    12.394,     4.772
A51103,     0.000,    58.656,    11.695,     4.210
A51133,     0.000,    74.087,     7.808,     3.459
A51057,     0.000,    53.644,    18.040,     6.247
A51159,     0.000,    50.490,    18.819,     5.941
F51159,     0.000,    60.589,    11.022,     4.265
A51099,     0.000,    59.177,    11.109,     4.798
A51630,     0.000,    18.096,    26.897,     4.682
F51057,     0.000,    69.411,     8.655,     3.975
F51099,     0.000,    59.528,    10.870,     4.735
F51630,     0.000,    44.431,    21.590,     2.307
A51047,     0.000,    66.147,    13.234,     4.182
A51061,     0.000,    70.389,     8.757,     4.350
A51157,     0.000,    76.136,    10.225,     2.469
B51061,     0.000,    67.215,    15.017,     4.437
B51157,     0.000,    78.469,     8.311,     1.713
F51061,     0.000,    72.729,     9.954,     3.415
F51157,     0.000,    76.614,     9.056,     2.243
A51113,     0.000,    72.559,    18.889,     5.122
B51113,     0.000,    81.189,    12.737,     3.565
F51113,     0.000,    77.732,    14.963,     4.160
A51079,     0.000,    76.588,    14.109,     3.809
B51079,     0.000,    84.026,     8.938,     1.541
F51079,     0.000,    79.225,    12.744,     3.221
A51137,     0.000,    77.924,    13.877,     5.004
F51137,     0.000,    78.695,    13.488,     4.405
A24005,     0.000,    40.703,    23.290,     9.768
A24510,     0.000,    26.078,    31.919,     5.764
