landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    41.539,    14.261,     5.045
A24009,     0.000,    37.598,    14.432,     8.951
F24009,     0.000,    37.293,    14.691,     8.978
F24037,     0.000,    48.134,     8.836,     4.295
A24033,     0.000,    24.642,    23.417,    10.652
F24033,     0.000,    40.557,    13.356,     8.367
A24003,     0.000,    52.427,    10.319,     8.974
F24003,     0.000,    52.740,    10.063,     8.935
A24027,     0.000,    38.916,    33.073,    11.570
F24027,     0.000,    28.880,    40.861,    12.928
A24031,     0.000,    24.908,    35.114,    12.654
F24031,     0.000,     3.379,    48.857,    15.573
A51073,     0.000,    43.884,    13.299,     4.992
A51115,     0.000,    27.065,    16.695,     4.726
A51119,     0.000,    58.274,    12.174,     5.380
A51199,     0.000,    16.665,    19.360,     6.363
F51199,     0.000,    16.613,    19.398,     6.366
A51095,     0.000,    57.287,    10.944,     5.998
A51097,     0.000,    16.097,    42.766,    10.343
A51127,     0.000,    43.571,    19.226,     6.843
A51830,     0.000,    18.874,    32.596,     8.037
F51095,     0.000,    57.346,    10.897,     5.991
F51830,     0.000,    18.737,    32.724,     8.042
A51650,     0.000,    26.989,    22.891,     5.231
A51735,     0.000,     8.585,    40.269,    11.999
F51650,     0.000,    27.128,    22.777,     5.227
F51735,     0.000,     7.990,    40.860,    12.041
A51101,     0.000,    35.032,    32.444,     8.422
A51033,     0.000,    37.083,    27.452,     6.556
F51033,     0.000,    44.666,    21.682,     6.013
A51177,     0.000,    52.121,    15.814,     5.705
F51177,     0.000,    52.278,    15.666,     5.685
F51101,     0.000,    61.104,    13.440,     5.669
A51109,     0.000,    63.523,    11.955,     4.988
A51003,     0.000,    27.490,    43.097,     7.868
A51065,     0.000,    24.190,    31.055,     6.796
A51075,     0.000,    51.559,    21.197,     4.700
A51103,     0.000,    54.604,    14.283,     4.707
A51133,     0.000,    66.728,    12.147,     4.888
A51057,     0.000,    19.569,    43.122,    10.386
A51159,     0.000,    38.098,    27.596,     6.081
F51159,     0.000,    56.077,    14.181,     4.908
A51099,     0.000,    46.488,    20.566,     6.192
A51630,     0.000,     8.375,    43.878,     7.354
F51057,     0.000,    54.490,    17.834,     6.306
F51099,     0.000,    47.273,    20.000,     6.127
F51630,     0.000,    42.089,    26.913,     5.022
A51047,     0.000,    45.705,    30.104,     7.504
A51061,     0.000,    59.591,    19.571,     6.172
A51157,     0.000,    63.933,    20.700,     5.476
B51061,     0.000,    48.601,    31.357,     7.437
B51157,     0.000,    67.735,    17.050,     4.991
F51061,     0.000,    58.377,    23.098,     6.030
F51157,     0.000,    64.547,    19.524,     5.320
A51113,     0.000,    49.369,    36.930,     8.168
B51113,     0.000,    66.466,    23.828,     6.070
F51113,     0.000,    59.344,    29.675,     6.938
A51079,     0.000,    57.264,    33.569,     8.506
B51079,     0.000,    71.368,    21.933,     6.428
F51079,     0.000,    59.072,    32.259,     8.084
A51137,     0.000,    60.899,    28.099,     6.991
F51137,     0.000,    60.842,    28.226,     6.721
A24005,     0.000,     6.979,    51.545,    15.293
A24510,     0.000,    17.297,    46.716,     9.734
F24005,     0.000,     0.000,    57.934,    16.441
F24510,     0.000,    17.959,    46.165,     9.652
A24013,     0.000,    36.626,    31.112,    10.387
F24013,     0.000,    47.353,    16.248,     8.115
A24025,     0.000,    30.246,    39.711,    11.892
F24025,     0.000,    37.980,    30.023,    10.304
A10001,     0.000,    12.992,    41.890,    13.648
A10005,     0.000,    40.150,    29.313,    32.483
A24011,     0.000,    70.375,    14.580,     8.061
A24019,     0.000,    60.122,    12.100,     5.515
A24045,     0.000,   175.344,     6.591,    21.014
F24019,     0.000,    60.599,    11.615,     5.472
A24047,     0.000,    78.087,    28.847,    10.189
F24045,     0.000,   196.616,     0.000,     2.978
A24039,     0.000,   153.105,     8.496,    10.788
A51001,     0.000,    49.681,    10.878,     5.300
F24039,     0.000,   152.306,     8.104,     9.752
F51001,     0.000,    49.686,    10.871,     5.300
A51131,     0.000,    30.244,    12.839,     5.683
F51131,     0.000,    30.208,    12.935,     5.688
F10005,     0.000,    25.095,    46.975,    22.778
A24041,     0.000,    53.930,    16.395,     5.434
F24041,     0.000,    54.227,    15.977,     5.408
A24035,     0.000,    42.100,    30.533,     8.667
F24035,     0.000,    58.289,    17.363,     6.482
A24015,     0.000,    45.419,    29.286,    11.139
A10003,     0.000,    55.808,    11.612,     7.278
F24015,     0.000,    56.194,    15.398,     8.444
A24029,     0.000,    62.789,    15.018,     6.717
F24029,     0.000,    62.834,    14.966,     6.713
A42029,     0.000,    59.299,    35.833,    10.877
A51041,     0.000,    32.376,    27.916,     6.901
A51145,     0.000,    51.440,    26.052,     6.389
A51570,     0.000,    21.192,    18.557,     4.312
A51149,     0.000,    25.597,    29.024,     9.336
A51670,     0.000,     8.525,    45.860,     9.025
F51149,     0.000,    45.372,    14.860,     6.647
F51670,     0.000,     8.218,    46.130,     9.049
A51007,     0.000,    62.369,    21.360,     5.249
A51135,     0.000,    57.751,    25.293,     6.507
A51147,     0.000,    49.719,    23.308,     5.889
A51011,     0.000,    42.278,    22.536,     5.412
A51029,     0.000,    61.016,    17.394,     4.926
A51049,     0.000,    70.936,    25.545,     5.974
F51011,     0.000,    43.874,    21.183,     5.050
F51147,     0.000,    59.552,    10.778,     4.785
