TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.320302,0.100000,0.,10.00000,0.320302,na,na,0.320302,0.020553,0.,10.00000,0.320302,na,na,0.036057,0.003285,0.000568,5.649631,0.036057,na,na,0.000100,0.003285,0.000568,0.941606,0.000100,118.8223,50000.00,0.0001,1.07,8415.932,23.74411,0.0001,1.07,2.342510,5.324441,0.0001,1.07,2.342510,5.324441,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.158954,0.005863,0.,10.00000,0.158954,na,na,0.158954,0.001174,0.,10.00000,0.158954,na,na,0.021707,0.011900,0.000156,6.390894,0.021707,na,na,0.000100,0.011900,0.000187,1.065151,0.000100,198.2444,50000.00,0.0001,1.07,5044.281,107.1002,0.0001,1.07,1.202315,6.173015,0.0001,1.07,1.202315,6.173015,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.563826,0.100000,0.,10.00000,0.563826,na,na,0.427671,0.032704,0.,10.00000,0.427671,na,na,0.042767,0.000540,0.004229,0.881181,0.042767,na,na,0.000100,0.000540,0.004229,0.146864,0.000100,33.43444,50000.00,0.0001,1.07,29909.27,0.526973,0.0001,1.07,6.793900,9.867544,0.0001,1.07,6.793900,9.867544,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.002280,0.,9.203811,1.000000,na,na,0.000100,0.000457,0.,4.601905,1.000000,na,na,0.000100,0.000257,0.008003,0.162673,0.200000,na,na,0.000100,0.000257,0.008003,0.027112,0.000100,15183.12,50000.00,0.0001,1.07,65.86259,19.66188,0.0001,1.07,3.685811,5.330723,0.0001,1.07,3.685811,5.330723,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.149062,0.001515,0.,10.00000,0.149062,na,na,0.149062,0.000302,0.,10.00000,0.149062,na,na,0.024581,0.029028,0.000056,6.351446,0.024581,na,na,0.000100,0.029028,0.000067,1.058576,0.000100,106.9623,50000.00,0.0001,1.07,9349.097,37.33489,0.0001,1.07,0.460959,2.849496,0.0001,1.07,0.460959,2.849496,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.124561,0.005250,0.,10.00000,0.124561,na,na,0.124561,0.001052,0.,10.00000,0.124561,na,na,0.016783,0.005587,0.000452,0.727555,0.016783,na,na,0.000100,0.005587,0.000696,0.121261,0.000100,120.0535,43024.24,0.0001,1.07,8329.621,209.1843,0.0001,1.07,2.202967,6.922389,0.0001,1.07,2.202967,6.922389,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.097698,0.018123,0.,9.148192,0.097698,na,na,0.097698,0.003619,0.,9.148192,0.097698,na,na,0.011907,0.000655,0.002068,1.196269,0.011907,na,na,0.000100,0.000655,0.002068,0.199379,0.000100,902.4947,50000.00,0.0001,1.07,1108.040,45.74966,0.0001,1.07,5.782608,8.480915,0.0001,1.07,5.782608,8.480915,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.268364,0.033152,0.,10.00000,0.268364,na,na,0.268364,0.006620,0.,10.00000,0.268364,na,na,0.039509,0.006366,0.000297,7.641326,0.039509,na,na,0.000100,0.006366,0.000297,1.273553,0.000100,291.4872,42482.13,0.0001,1.07,3430.681,211.8538,0.0001,1.07,1.596343,4.515784,0.0001,1.07,1.596343,4.515784,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.441739,0.020428,0.,10.00000,0.441739,na,na,0.441739,0.004091,0.,10.00000,0.441739,na,na,0.051085,0.019974,0.000093,4.129919,0.051085,na,na,0.000100,0.019974,0.000137,0.688319,0.000100,4.879659,50000.00,0.0001,1.07,50000.00,40.57277,0.0001,1.07,0.746656,3.168130,0.0001,1.07,0.746656,3.168130,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24013,0.4,8.66617512,70.98147405,60,72.92644084,80.24670512,57.62090095,58.81679335,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.100245,0.001585,0.,10.00000,0.100245,na,na,0.100245,0.000318,0.,10.00000,0.100245,na,na,0.014012,0.004067,0.000463,3.724864,0.014012,na,na,0.000100,0.004067,0.000463,0.620809,0.000100,257.5576,50000.00,0.0001,1.07,3882.625,54.74698,0.0001,1.07,2.712663,6.515124,0.0001,1.07,2.712663,6.515124,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24015,0.4,10.82687498,71.69084761,60,73.02493327,80.37095332,73.41010492,75.06862099,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.094722,0.004364,0.,10.00000,0.094722,na,na,0.094722,0.000873,0.,10.00000,0.094722,na,na,0.011365,0.003202,0.000544,2.587071,0.011365,na,na,0.000100,0.003202,0.000544,0.431182,0.000100,60.90617,50000.00,0.0001,1.07,16418.69,77.88551,0.0001,1.07,2.508265,5.463398,0.0001,1.07,2.508265,5.463398,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24017,0.4,11.38160131,93.82588115,60,72.46194161,79.66073934,74.2061067,75.88794563,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.141688,0.003567,0.,10.00000,0.141688,na,na,0.113141,0.000712,0.,10.00000,0.113141,na,na,0.011314,0.003556,0.000233,2.603297,0.011314,na,na,0.000100,0.003556,0.000233,0.433884,0.000100,146.3510,39326.61,0.0001,1.07,6832.887,228.8528,0.0001,1.07,1.547796,3.888686,0.0001,1.07,1.547796,3.888686,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24019,0.4,11.70814521,90.67459023,60,67.97859963,74.00500344,77.94094908,79.73221888,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.084100,0.002499,0.,10.00000,0.084100,na,na,0.071768,0.000499,0.,10.00000,0.071768,na,na,0.007177,0.007474,0.000176,3.289952,0.007177,na,na,0.000100,0.007474,0.000176,0.548327,0.000100,3.935459,50000.00,0.0001,1.07,50000.00,94.61761,0.0001,1.07,1.274332,4.817608,0.0001,1.07,1.274332,4.817608,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24021,0.4,8.89553794,86.16254679,60,74.64399958,82.41340547,54.50520348,55.60980594,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.114851,0.001854,0.,10.00000,0.114851,na,na,0.114851,0.000370,0.,10.00000,0.114851,na,na,0.016551,0.005172,0.000358,3.185438,0.016551,na,na,0.000100,0.005172,0.000358,0.530907,0.000100,121.5403,50000.00,0.0001,1.07,8227.727,60.60516,0.0001,1.07,2.307416,6.063787,0.0001,1.07,2.307416,6.063787,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24023,0.4,8.592249922,84.09700285,60,75.90991824,84.01036186,51.66532222,52.68671617,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.073150,0.000100,0.,9.931021,0.073150,na,na,0.073150,0.000100,0.,9.931021,0.073150,na,na,0.009253,0.001330,0.001148,1.281185,0.009253,na,na,0.000100,0.001330,0.001148,0.213530,0.000100,222.8602,50000.00,0.0001,1.07,4487.122,90.07443,0.0001,1.07,5.513215,9.329156,0.0001,1.07,5.513215,9.329156,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24025,0.4,9.829871706,76.05981816,60,74.10626944,81.7350589,70.96881411,72.55580036,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.062170,0.001845,0.,9.394917,0.062170,na,na,0.062170,0.000368,0.,9.394917,0.062170,na,na,0.007804,0.000884,0.001678,1.297442,0.007804,na,na,0.000100,0.000884,0.001678,0.216241,0.000100,587.7851,50000.00,0.0001,1.07,1701.302,87.56592,0.0001,1.07,5.749517,8.953198,0.0001,1.07,5.749517,8.953198,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24027,0.4,9.197760165,69.92606107,60,72.0840588,79.18404018,69.37935528,70.91977039,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.087046,0.003239,0.,10.00000,0.087046,na,na,0.087046,0.000648,0.,10.00000,0.087046,na,na,0.011199,0.001630,0.000933,1.992543,0.011199,na,na,0.000100,0.001630,0.000933,0.332090,0.000100,485.6490,50000.00,0.0001,1.07,2059.101,113.1807,0.0001,1.07,4.124979,7.106158,0.0001,1.07,4.124979,7.106158,0.0001,1.07,0.5,0.1,0,0,1.07,20
