TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.001936,0.,10.00000,1.000000,na,na,1.000000,0.000387,0.,5.345336,1.000000,na,na,0.112570,0.000229,0.010000,6.899173,0.112570,na,na,0.000100,0.000229,0.010000,1.149862,0.000100,115.6490,9334.729,0.0001,1.07,8646.856,964.1415,0.0001,1.07,35.30647,18.53266,0.0001,1.07,35.30647,18.53266,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.000990,0.,10.00000,1.000000,na,na,1.000000,0.000198,0.,6.703643,1.000000,na,na,0.136564,0.000311,0.008350,7.122770,0.136564,na,na,0.000100,0.000311,0.010000,1.187128,0.000100,113.7610,6548.581,0.0001,1.07,8790.357,1374.344,0.0001,1.07,53.36499,25.51966,0.0001,1.07,53.36499,25.51966,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.003108,0.,10.00000,1.000000,na,na,0.758515,0.000622,0.,5.077015,0.758515,na,na,0.075851,0.000232,0.010000,1.920077,0.075851,na,na,0.000100,0.000232,0.010000,0.320013,0.000100,215.1593,27803.09,0.0001,1.07,4647.720,323.7050,0.0001,1.07,37.07288,19.45613,0.0001,1.07,37.07288,19.45613,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.001244,0.,9.989481,1.000000,na,na,0.000100,0.000249,0.,4.994740,1.000000,na,na,0.000100,0.000195,0.010000,3.398365,0.200000,na,na,0.000100,0.000195,0.010000,0.566394,0.000100,400.6100,17796.92,0.0001,1.07,2496.193,505.7054,0.0001,1.07,36.28624,18.27985,0.0001,1.07,36.28624,18.27985,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.000645,0.,9.609303,1.000000,na,na,1.000000,0.000129,0.,4.804651,1.000000,na,na,0.164908,0.000321,0.008468,5.409522,0.164908,na,na,0.000100,0.000321,0.010000,0.901587,0.000100,126.2694,9698.997,0.0001,1.07,7919.577,927.9310,0.0001,1.07,31.35672,12.52755,0.0001,1.07,31.35672,12.52755,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.000884,0.,10.00000,1.000000,na,na,1.000000,0.000177,0.,5.435756,1.000000,na,na,0.134731,0.000469,0.006503,0.834057,0.134731,na,na,0.000100,0.000469,0.010000,0.139010,0.000100,76.91505,5036.398,0.0001,1.07,13001.36,1786.991,0.0001,1.07,57.11974,27.72946,0.0001,1.07,57.11974,27.72946,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.001307,0.,8.930799,1.000000,na,na,1.000000,0.000261,0.,4.465399,1.000000,na,na,0.121869,0.000141,0.010000,4.008729,0.121869,na,na,0.000100,0.000141,0.010000,0.668122,0.000100,129.1051,7548.209,0.0001,1.07,7745.627,1192.336,0.0001,1.07,53.46349,26.42802,0.0001,1.07,53.46349,26.42802,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.001312,0.,10.00000,1.000000,na,na,1.000000,0.000262,0.,5.039036,1.000000,na,na,0.147222,0.000255,0.010000,7.291786,0.147222,na,na,0.000100,0.000255,0.010000,1.215298,0.000100,65.14785,5156.795,0.0001,1.07,15349.70,1745.270,0.0001,1.07,37.34798,18.37635,0.0001,1.07,37.34798,18.37635,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.001338,0.,10.00000,1.000000,na,na,1.000000,0.000268,0.,7.925822,1.000000,na,na,0.115644,0.000408,0.006790,3.722692,0.115644,na,na,0.000100,0.000408,0.010000,0.620449,0.000100,117.2590,11385.64,0.0001,1.07,8528.131,790.4691,0.0001,1.07,33.63095,16.94618,0.0001,1.07,33.63095,16.94618,0.0001,1.07,0.5,0.1,0,0,1.07,20
